 0.00 1321   0.00 7069 
 1.00 3286   1.00 3324 
 2.00 2104   2.00  767 
 3.00 2131   3.00  148 
 4.00  952   4.00   14 
 5.00  798   5.00    1 
 6.00  454   6.00    0 
 7.00  134   7.00    0 
 8.00   83   8.00    0 
 9.00   24   9.00    0 
10.00    9  10.00    0 
11.00    6  11.00    0 
12.00    2  12.00    0 
13.00    0  13.00    0 
14.00       14.00     
