 14.300  15.380   8.300   3.710
 16.100  15.520   7.300   3.130
 14.600  15.650   9.200   4.930
 13.500  10.810   9.000   7.080
 14.600  12.640   8.900   5.290
 17.100  15.470   8.500   3.990
 18.100  18.070  10.700   5.160
 23.300  19.920  15.200  11.750
 21.200  17.590  14.000  10.250
 17.800  18.740  12.200   8.320
 15.600  18.120  11.500   6.310
 15.300  13.910  11.000   7.010
 15.800  16.620  10.200   2.390
 16.600  17.350   8.900   3.690
 16.800  16.980  10.600   7.160
 14.200  13.920  10.300   6.000
 13.200  10.880  10.400   6.850
 13.800  12.280  10.500   7.000
 14.600  11.400  12.300   9.540
 12.800   9.550   9.600   5.770
 13.300  10.720   7.700   4.500
 16.000  14.660   6.500   1.750
 12.500  19.190   9.700   6.620
 23.700  14.780  12.200   7.670
 20.400  21.690  10.500   4.840
 29.800  24.980  15.200  13.060
 20.100  21.330  14.800  13.250
 20.800  21.730  13.300  11.840
 22.000  19.620   9.900  10.320
 11.900  10.280   8.500   6.940
 10.500   9.970   5.600   4.050
 14.600  11.970   6.400   4.860
 14.700  14.200  12.100   7.840
 16.200  19.050  12.000   7.490
 13.800  15.040  10.700   7.940
 15.800  13.800   8.300   8.300
 13.700  14.620  12.300   8.850
 13.500  14.170  11.800  10.490
 20.000  20.730  11.800  10.470
 18.200  18.510  13.800  12.550
 15.000  14.910  12.000   9.940
 24.700  21.560  11.200   8.510
 24.200  20.180  13.800  14.090
 17.100  17.380  11.900  10.820
 15.400  14.870  12.300   9.960
 18.000  18.120  12.200   8.850
 23.400  23.280  13.200  12.480
 21.600  23.030  15.600  14.750
 21.500  20.030  17.300  15.440
 22.500  22.590  16.800  15.470
 24.900  23.950  15.700  13.520
 22.200  21.970  14.700  13.110
 23.000  23.800  16.100  13.480
 25.700  25.020  17.500  15.760
 21.900  22.160  15.900  14.440
 16.500  15.440  14.300  12.390
 18.700  16.830  13.400  10.860
 19.900  20.180  12.900  12.250
 17.500  17.390  14.300  13.640
 23.700  21.790  14.700  12.970
 30.100  27.350  18.500  15.960
 26.000  23.980  14.400  16.840
 22.600  22.510  14.700  14.320
 25.800  26.250  14.600  11.700
 26.000  25.560  18.100  18.310
 26.100  23.790  18.100  16.420
 21.200  22.010  17.600  15.030
 19.400  22.670  17.100  15.620
 19.400  18.180  14.600  12.850
 19.500  21.720  13.700  10.930
 17.100  15.350  13.500  11.310
 18.100  16.410  15.700  10.650
 18.300  16.820  15.500  11.130
 17.600  16.120  15.700  11.970
 19.900  21.880  15.400  11.930
 18.000  15.430  13.700  11.480
 16.800  15.100  13.400  11.360
 17.000  15.520  13.800  11.340
 19.100  16.990  12.800   9.040
 18.500  19.480  11.700   8.350
 17.500  15.710  13.600  10.340
 15.300  14.160  12.100   8.870
 15.300  12.050  10.700   9.150
 16.400  14.100  12.400   9.550
 17.600  17.050  14.400   9.770
 17.500  16.990  13.800   9.530
 15.100  14.160  12.200  10.960
 18.000  15.840  13.500  10.110
 17.000  15.190  13.300   9.740
 16.800  15.690  14.300  11.190
 19.400  17.720  17.100  14.530
 20.800  19.720  15.700  13.890
 21.600  22.640  13.800  12.060
 20.400  23.070  17.000  15.050
 19.400  18.420  17.100  15.550
 20.200  21.930  17.700  14.910
 19.500  18.760  17.600  14.900
 18.100  16.810  15.200  14.530
 18.000  17.280  15.000  13.410
 19.800  17.830  15.900  11.570
 21.500  19.890  15.400  12.730
 22.400  21.850  16.400  13.020
 22.800  22.710  16.700  14.340
 20.400  20.300  17.700  16.690
 20.100  20.640  18.500  15.810
 20.200  20.910  18.500  15.340
 22.800  22.130  18.800  14.300
 22.300  22.680  18.900  14.740
 21.700  23.240  18.700  16.080
 23.300  22.880  19.800  17.350
 21.800  20.830  19.900  17.090
 21.600  21.470  18.500  15.050
 22.000  20.210  16.500  14.730
 22.300  22.550  15.700  13.660
 23.500  27.420  17.800  14.530
 21.000  20.930  17.900  17.030
 18.900  18.440  16.800  15.870
 21.600  19.050  16.900  15.040
 21.300  22.890  16.000  14.860
 23.900  25.950  17.900  13.740
 26.600  27.480  18.700  17.310
 22.400  24.240  19.000  17.970
 23.600  21.990  18.700  16.360
 25.400  27.460  17.000  13.240
 22.600  23.700  20.300  18.140
 24.900  28.040  20.200  17.550
 22.000  23.840  19.900  18.830
 21.600  21.640  18.800  18.040
 23.200  22.530  19.300  16.480
 24.600  26.100  12.800  18.210
 24.000  25.360  14.500  19.030
 30.200  24.080  12.700  17.950
 25.100  26.480  20.900  19.190
 26.600  28.580  20.400  19.540
 26.200  27.480  20.100  19.090
 21.500  20.210  18.600  16.340
 23.100  22.380  16.400  15.460
 24.700  20.550  15.700  15.860
 19.900  18.070  15.400  11.740
 22.500  21.010  15.900  12.160
 26.100  25.910  15.200  13.910
 25.600  22.900  18.500  15.930
 19.300  15.970  14.900  13.910
 20.600  17.890  14.100  12.090
 22.400  23.260  13.900   9.180
 21.100  23.070  13.700  10.760
 19.900  23.010  15.900  13.320
 19.600  18.160  18.700  16.080
 21.100  18.980  16.300  14.810
 20.400  19.910  15.200  12.710
 21.600  21.620  14.700  11.020
 22.900  23.720  17.200  13.530
 23.100  24.010  17.800  14.330
 19.000  19.160  17.400  15.470
 18.600  15.700  15.600  13.170
 18.700  16.970  14.200  12.150
 20.000  19.080  11.600  10.460
 26.600  25.000  13.800  10.190
 27.800  25.590  20.700  16.460
 20.300  20.000  19.100  15.840
 20.200  20.280  16.900  14.350
 22.000  20.650  15.200  14.810
 24.200  24.140  16.000  14.430
 20.800  23.430  16.800  15.000
