 16.141  10.420   5.741  -1.800
 11.341   9.930   8.541   4.440
 11.141   7.460   7.341   2.740
  9.141   4.610   4.141   0.090
 10.341   6.970   4.341   0.290
  8.341   4.880   3.941   0.670
 11.141   6.600   5.941   1.950
 10.941   7.150   4.141   0.020
 11.541   7.500   3.341   1.070
 13.141   9.350   3.141  -1.670
 12.141   9.770   2.741   0.000
 10.541   6.630   6.141   1.410
 13.741   8.800   3.941  -0.060
 13.541   9.340   1.141  -2.350
 13.141   8.350   9.541   6.360
 10.341   6.420   5.941   2.700
 12.741   7.900   5.941   1.740
 16.141  11.720   8.141   1.980
 16.541  12.490   9.941   0.660
 11.741   6.410   7.141   5.460
 11.541   8.150   5.141   3.640
 11.341   7.730   3.741  -0.520
 14.541  12.720  10.141   5.160
 11.541   8.020   4.941   1.590
  9.541   5.150   4.741   0.880
 11.141   7.350   4.941   0.560
 11.941   9.400   6.941   3.160
  8.141   4.520   4.141   0.960
  8.541   4.570   5.141   0.490
  5.741   1.980   3.541  -1.920
  7.541   2.320   3.541  -0.600
  6.541   1.740   4.941   0.560
  7.741   1.770   5.541   0.390
  9.341   3.170   3.541  -3.310
  9.741   2.660   3.541  -5.110
  7.141   2.600   4.741   0.420
 10.141   2.190   4.541  -2.190
  8.941   4.050   4.741  -4.330
  7.941   2.290   3.741  -1.640
  4.141  -1.410   0.941  -5.100
  5.141  -0.760  -3.459  -5.950
  9.341   1.730  -3.259  -7.330
  8.941   4.920  -1.859  -5.520
 13.141   6.760   6.541  -0.330
 10.341   5.960   6.741  -1.770
 11.941   9.990   6.941   0.090
 16.941  14.800   9.541   4.880
 13.941  10.630   9.141   5.350
 10.741   7.000   7.141   1.540
  7.941   3.970   3.541  -1.330
 10.541   8.570   1.341  -0.970
 11.941   9.030   5.141   1.070
 15.541  11.400   5.741   0.950
 17.141  13.600   8.941   8.750
 14.741  11.290   8.541   4.680
 14.141  10.150   6.141   1.740
 14.741  11.440   7.341   2.070
 15.541  11.570   9.941   5.060
 15.541  11.340  11.741   6.280
 15.941  13.820  11.941   7.160
 14.941  11.340   9.741   5.220
 15.941  10.700   5.741   2.660
 18.941  11.920   1.541   2.230
 18.741  13.620   1.341   1.320
 12.541   7.450   6.541   3.600
 13.141   7.610   3.541   1.750
 13.541   7.560  -0.059   0.910
 12.541   9.790  -2.059  -2.600
 10.541   7.950   6.541   1.050
 14.141   8.330   5.141   3.110
 18.541  13.840   1.941   2.200
 10.941   5.720   5.341   1.780
 13.941   9.420   5.741   2.730
 16.941  14.080   4.741  -2.060
 19.941  14.730   3.741  -0.210
 19.741  14.570   8.941   5.060
 15.541  13.360   9.541   3.770
 12.941   8.210   3.541   3.970
 12.341  10.130   3.341   2.530
 12.941   8.160   3.741   2.940
 16.541  11.840   2.341   0.670
 21.941  14.370  11.741   7.910
 23.141  15.730   6.941   2.460
 12.741   7.330   4.541  -0.340
 14.541  10.840   3.341  -2.360
 22.141  16.450  10.741   4.540
 13.941   9.030   6.141   2.280
 13.741  10.930   5.741   0.780
 19.141  14.460   3.741   2.540
 20.541  16.670   6.141   2.960
 21.141  15.260   9.141   4.440
 17.741  13.660   9.141   6.150
 10.941   7.430   5.141   3.310
 11.941   9.020   4.741   1.320
  8.341   4.630   5.541   1.030
  6.741   2.930   4.541   0.430
  8.341   5.130   3.141  -0.700
  9.741   6.190   1.941  -3.680
  8.141   4.770   3.741   0.160
  9.941   6.080   6.741   2.430
  8.941   5.210   3.741   0.370
  5.741   2.250   1.541  -1.770
 12.741   8.190   3.341  -1.830
 17.541  13.300   1.141  -2.730
 16.941  11.910   7.741   2.390
 15.941  11.260   5.741   1.650
 12.741   9.140   4.941   1.060
 13.141   7.280   5.141   0.990
 11.741   9.620   6.941   2.460
 20.541  14.600   7.141   2.680
 18.541  14.280   6.341   2.450
 13.141  11.490   5.741   1.380
 14.141  10.930   4.941   4.020
 16.541  12.890   2.941   0.120
  8.541   5.850   5.541   3.000
 13.741   9.720   2.941   0.240
 15.141  11.870   7.541   2.860
 13.741   8.850   6.941   3.080
 14.541  10.100   9.341   4.900
 14.941   8.930   3.541   3.870
 24.741  18.260   1.141   1.910
 24.541  18.200   5.741   2.020
 17.941  12.750   3.341   0.480
 19.141  14.070   6.541   1.470
 20.141  14.210   8.941   5.740
 18.341  13.900  10.541   6.190
 19.741  13.970  10.141   3.940
 25.141  18.030   7.941   4.680
 26.141  20.290   7.741   7.510
 31.341  23.730  10.141   7.770
 25.741  21.710  13.541   9.880
 32.741  23.940  11.141   9.570
 18.541  13.730  12.141   7.790
 20.941  14.830  11.541   7.450
 24.941  18.460  13.541   8.290
 28.541  21.740  15.541   8.880
 32.741  25.490  12.941  10.400
 24.541  19.650  15.541  11.720
 31.141  25.080  13.941  13.830
 26.541  20.110  12.941   9.130
 24.741  19.510   8.541   7.580
 29.741  23.530   8.741   8.140
 24.741  18.790  12.941  11.380
 21.541  15.820  14.741  10.820
 31.741  24.560  14.941  10.210
 21.941  17.250  15.941  11.540
 23.341  18.340  13.941   9.550
 15.941  11.950  10.541   7.090
 15.741  11.140   8.941   6.350
 17.141  11.660   8.741   5.490
 20.141  12.670   8.141   5.200
 18.941  13.940  12.141   7.770
 20.741  15.530  14.741   9.590
 19.741  15.570  12.141  10.650
 19.341  12.810  10.541   8.360
 20.941  12.590  10.741   8.030
 16.541  12.150   9.141   7.210
 18.341  13.320   8.541   6.490
 23.941  18.430   5.941   5.830
 31.941  24.800   5.741   6.830
 19.741  15.420  11.541   9.450
 23.741  18.220  12.941   8.270
