 17.000  10.534   6.000   3.424
 22.200  15.454   4.200   0.424
 28.200  20.944   5.600   3.314
 20.600  13.404  10.600   6.764
 22.400  15.524  11.400   5.364
 18.200  12.154  12.200   7.974
 21.000  12.644  11.600   6.264
 22.000  15.694  11.000   7.664
 29.500  22.344   9.200   7.154
 29.400  22.684  12.400   9.174
 19.600  14.294  13.400   9.114
 29.800  21.534  10.400   8.594
 32.600  24.664  12.600  10.594
 29.600  23.844  15.000  14.124
 26.000  17.244  11.000  12.364
 28.200  20.084   9.400   9.984
 25.400  17.674  13.000   8.964
 31.600  22.964   9.000   7.874
 34.000  25.684  15.000  11.084
 35.800  28.124  16.200  13.554
 34.800  25.944  16.800  15.574
 38.200  29.994  14.500  13.004
 22.600  16.144  13.800   9.604
 21.200  13.214  12.600   8.014
 31.000  21.584  13.800   7.444
 34.000  25.854  14.000  11.004
 23.400  17.244  13.600  10.924
 32.000  21.754  11.400  10.254
 34.200  26.384  13.400  10.864
 24.200  16.714  14.400   9.354
 24.000  16.924  12.000   7.424
 25.400  18.274  10.400   6.784
 23.400  17.804  13.800   7.454
 30.800  22.514  10.600   9.014
 30.200  22.704  13.600   9.614
 21.400  15.694  13.800  10.764
 20.500  14.864  12.800   9.324
 22.400  16.374  15.000  10.094
 27.000  19.654  12.400  10.104
 33.500  25.694  10.600   8.484
 28.200  21.204  14.800  11.024
 22.500  15.654  13.400   9.464
 24.500  16.944  13.300   8.674
 24.400  17.874  12.000   7.224
 31.600  23.254  11.000   6.794
 34.500  29.764  12.200  10.504
 26.200  19.204  13.800  10.894
 23.600  17.194  13.400   9.274
 28.400  23.344   9.600   7.904
 22.000  15.144  14.600   9.744
 29.400  20.944  11.000   8.224
 34.700  26.894  10.900  10.854
 35.400  25.754  15.200  12.754
 37.800  30.334  13.800  13.694
 24.000  17.814  16.200  11.414
 33.000  25.674  12.600   9.694
 35.800  26.834  16.600  13.404
 34.000  27.184  15.500  11.494
 19.600  12.794  12.400   9.174
 31.000  22.294   9.000   6.294
 31.000  23.204  12.400  11.564
 25.600  18.704  10.400   9.564
 28.400  19.334  15.000  10.544
 31.400  22.794  14.800  11.184
 31.000  21.384  16.000  12.854
 22.800  15.714  14.000   9.884
 28.200  19.704  11.000   8.634
 30.800  22.764  12.500  10.614
 34.000  25.024  14.400  12.874
 33.000  24.154  15.400  14.454
 35.800  28.734  13.800  13.484
 35.800  29.514  16.900  15.014
 28.600  22.514  14.400  13.754
 21.000  15.014  11.600   8.594
 31.600  24.204   7.000   6.554
 35.000  27.714  12.600  12.744
 33.000  24.374  16.400  12.034
 22.000  14.144  14.400  10.294
 22.000  14.404  11.400   7.544
 30.600  24.314   6.000   5.284
 25.600  20.474  14.000   9.704
 19.200  14.574  13.000   8.534
 18.000  11.304   8.600   5.804
 18.500  11.684   8.400   5.034
 23.500  16.394   3.800   2.364
 15.400  16.764  10.200   6.294
 26.200  19.484   9.500   6.764
 28.000  20.424   6.600   4.114
 31.400  23.464   8.800   7.654
 28.600  21.164  12.600   8.324
 32.400  26.124  10.000   8.434
 27.200  22.444  14.000  11.724
 27.200  20.544  11.400   8.084
 27.400  20.384  13.200  10.204
 22.000  18.344  13.400  10.424
 27.800  20.524   8.800   7.984
 28.600  23.434  13.600  11.594
 26.000  20.874  16.400  13.614
 29.200  24.204  17.400  11.294
 31.000  24.504  17.400  13.464
 29.400  21.774  18.600  14.914
 28.200  23.964  17.400  15.244
 21.200  15.674  12.400   9.094
 13.800  13.244  11.000   7.194
 25.800  18.624  11.400   7.724
 27.000  21.924  15.200  10.734
 27.800  20.194  14.000  12.634
 29.400  21.324  13.000  10.954
 24.400  21.934  14.000  13.274
 16.000  13.164  13.000   9.574
 17.200  11.474  11.400   7.594
 16.600   9.874  12.200   7.474
 18.000  12.124  10.400   6.134
 20.000  13.254  10.400   5.524
 21.400  15.474   7.000   6.444
 24.600  18.154   6.800   6.194
 25.000  18.604  11.000   8.554
 24.400  19.334  12.400   9.124
 24.000  16.644  15.800  10.604
 27.400  20.704  12.200  10.104
 28.000  21.364  13.000  10.874
 27.000  21.214  10.500  10.844
 26.200  19.884  11.000   9.764
 26.000  19.664  10.400   9.334
 25.000  18.774   5.800   7.504
 25.000  18.354   5.800   7.414
 21.400  16.284  10.000   8.464
 23.400  17.214   8.200   7.794
 19.000  13.844  13.400   9.564
 23.200  16.434  12.400   9.404
 23.000  16.534  11.200   6.844
 19.000  13.174  12.800   9.564
 19.200  12.644  12.400   9.414
 16.500  11.944  10.400   6.594
 17.000  11.734   9.500   4.784
 20.400  15.974   9.400   5.464
 21.000  17.354  10.400   9.074
 22.000  17.134  10.400   7.434
 16.000  10.284   7.000   3.674
 15.200  10.484   2.400   0.794
 16.600  10.364   8.000   4.784
 13.400   8.864   7.200   3.834
 16.500  11.214   4.000   0.494
 20.800  14.374   8.600   3.224
 14.400  10.434   4.800   2.824
 13.000   8.334   2.400   0.664
 17.000  10.574   4.000  -0.866
 16.000  13.514   3.200   2.174
 13.000   7.754   5.000   1.534
 11.400   6.444   3.800  -1.306
 12.400   5.704   2.600  -2.446
 14.500   7.574   3.000  -2.676
 15.500   8.704   2.000  -0.836
 18.400  12.874  -1.400  -1.796
 14.500   9.824  -1.000   1.904
 15.500   9.344   1.600   1.874
 17.000  10.754   4.000   2.014
 17.500  10.894  10.500   4.704
 18.000  11.154  12.600   5.894
 14.800   8.354  11.200   5.424
 17.600  10.894  10.900   4.804
 11.800   8.774   6.600   1.594
 14.400   9.454   5.400   2.354
 13.000   7.464   6.000   1.744
 13.000   7.224   3.200   0.784
 10.000   8.454   1.600  -0.896
 12.000   9.194   4.000   2.734
 11.000   9.104   3.200   0.764
 12.600   8.264   8.200   5.134
  8.600   4.894   6.400   2.224
 12.000   6.774   6.400   2.804
 13.600   8.604   4.000   1.834
 11.600   6.754   3.200   1.114
 11.000   4.484   2.200  -2.936
 12.400   6.934  -1.400  -3.756
 13.200   8.884  -1.400  -2.226
 11.000   4.114  -1.500  -3.416
  7.000   6.864  -2.400  -3.806
  4.000   8.024  -1.000  -2.146
  7.800   7.124  -0.600  -2.986
 10.000   5.904  -1.400  -2.816
 13.000   5.964   0.800  -1.956
  8.600   6.704   0.800  -2.126
 11.000   9.584   0.400   0.544
 12.000   5.034   5.400   2.394
  8.000   3.124   4.000   0.364
 11.400   5.364   0.000  -2.766
  7.600   4.774  -2.800  -4.456
 13.600   7.354   4.000   0.424
  8.000   5.464   5.000  -0.376
 10.600   5.134   4.000   1.314
  8.800   7.994   0.600  -1.516
  8.800   5.484   5.600   0.554
 10.400   5.454   1.400   0.424
 13.200   7.784   1.000  -0.756
  9.400   4.364   1.600   0.724
  8.600   3.424   4.400  -1.116
  7.800   2.584   2.000  -1.566
  4.600   0.394  -0.600  -3.416
  3.600  -2.086  -1.600  -5.956
  5.400  -1.726  -0.400  -4.676
  7.200   0.974   0.000  -5.596
 12.400   6.124   5.000   1.984
  8.400   3.644   4.400   0.964
  9.000   4.374   3.400  -1.646
 13.600   7.304   0.000  -3.466
 10.400   6.844  -2.000  -1.776
  9.800   8.604   1.600   0.994
 15.600  10.064   6.000   2.804
 10.600   5.164   5.400   1.934
  7.200   2.204   2.000  -2.536
 10.000   2.064  -0.800  -5.846
 10.200   6.854  -4.400  -5.126
 10.300   4.764   0.400  -2.956
  6.400   1.864  -0.600  -5.646
  6.000   2.324  -5.000  -8.366
  3.800   2.134  -1.500  -4.606
  4.000   1.134   0.000  -2.026
  3.400  -2.016  -1.400  -7.776
  0.400  -1.386  -2.600  -9.116
  6.600   1.474  -3.800  -7.616
 -1.400  -5.296  -5.400  -7.916
  1.000  -2.996  -3.200 -10.986
  0.500  -5.506  -2.000  -8.626
  1.000  -5.816  -2.800 -10.656
  2.200  -4.006  -9.500 -12.696
  1.600  -3.016  -8.600 -12.176
  3.200  -2.706  -7.400 -10.616
 -1.000   1.094  -9.800  -9.506
  1.000   2.574 -11.200  -8.306
  5.200   1.844  -6.000  -4.466
 -2.000   5.784  -6.500  -7.156
  1.200   2.034  -7.400  -5.776
  2.200   2.064  -0.400  -3.376
  3.400   4.394   0.500  -1.436
  7.600   7.254   0.800   0.554
 13.200   6.024   1.600   0.424
  9.000   7.264   2.200   0.904
 11.400   7.594   3.000   2.284
 12.400   7.944   2.400  -1.216
 14.000   6.894   8.000   1.964
  9.000   5.174   6.400   3.394
  8.000   3.514   6.000   2.284
  8.000   4.544   5.000   0.194
 11.600   6.494   2.000  -2.976
 12.000   7.544   2.800  -4.016
 20.000  10.984   7.400   2.754
 17.400  11.314   3.600   1.234
 11.600   5.044   5.200  -1.106
  7.400   3.224   4.200  -1.056
  6.000   1.514   1.200  -1.076
  8.200   4.754  -0.400  -3.906
 11.400   5.314   4.500  -1.436
  9.400   3.724   2.200  -2.816
  7.600   2.164   0.800  -5.246
  4.600   0.524   0.000  -5.786
  3.400  -1.006  -1.800  -5.096
  2.000  -1.916  -4.000  -6.336
  2.000  -2.336  -5.800  -7.636
  4.200  -0.106  -3.200  -6.446
  2.200  -1.476   0.000  -4.586
  8.600   5.444  -1.000  -7.906
 13.400   9.194   0.200  -2.206
 10.400   4.154   3.000  -1.526
 14.400  10.254  -1.000  -4.426
 16.500  10.654   8.000   2.954
 14.800  11.364   9.200   4.124
 19.600  14.664   7.000   3.564
 15.800  10.844   4.200   4.244
 12.400   5.994   6.000   1.874
 14.000   8.594   5.400   2.774
 17.600  10.274   2.400   0.364
 17.200  11.464   2.200  -0.256
 12.600  10.054   6.600   0.754
 15.200  13.394   4.000   2.294
 15.400  10.894   7.000   5.014
 13.400   9.794   4.000   1.754
 15.200  10.134   3.000  -0.776
 12.600   6.604   6.400   1.214
 15.400   8.714   4.400   0.584
  8.000   2.964   1.000  -2.076
 11.600   5.964  -3.200  -6.976
  9.600   4.364  -0.600  -5.046
 10.600   4.454   0.000  -2.676
 12.200   6.744  -2.800  -4.256
 10.000   3.994   0.000  -1.846
  8.200   3.774  -1.000  -3.206
  7.600   3.724  -1.800  -5.446
 13.200   7.694  -1.600  -2.986
 15.400  10.774   0.600  -1.616
 18.400  10.574   8.800   0.354
 16.600  11.774   8.000   1.234
 15.200   9.204   5.000   0.674
 17.600  14.824   4.000   0.154
 15.000   9.944   3.000  -0.166
  4.800   0.814   0.000  -2.656
  6.600   0.644   0.000  -3.576
  9.600   3.444   3.200  -0.896
 13.400   7.234   1.800  -3.526
 10.000   5.184   6.200   1.444
 12.200   6.754   5.000  -1.486
 12.400   7.904   3.000  -3.546
 16.800  11.364   7.600   1.414
 18.000  12.994   9.800   0.064
 17.200  14.144  10.600   6.854
 17.400  13.354   9.800   6.744
 11.400   7.894   6.800   2.834
 12.400   6.884   5.600   1.174
 11.200   7.784   2.800   0.344
 11.500   6.824   6.900   2.044
 13.400   7.234   5.600   1.194
 15.400   9.054   3.800   0.024
 19.600  13.884   2.600  -0.206
 21.800  15.524   3.900   2.024
 23.000  16.614   5.600   3.544
 23.600  17.354   7.000   5.914
 23.600  17.044   7.200   6.304
 16.600  11.324  10.200   6.084
 18.000  17.244   7.600   4.324
 22.500  15.364  10.200   7.634
 25.400  16.634   8.400   5.704
 18.000  13.464  10.600   6.314
 19.400  14.854   8.400   3.604
 23.200  17.504   8.800   7.054
 26.600  20.014   8.600   6.014
 22.600  17.864  14.500  10.214
 21.600  16.524  12.000   8.294
 23.500  17.364   7.500   6.414
 25.400  19.134   7.200   5.744
 26.000  19.464   8.200   8.154
 12.600   8.344   5.000   1.964
  8.600   5.054   3.400   0.444
 11.000   4.824   5.000   0.554
 15.000   8.154   6.400   3.454
 18.000  10.434   7.200   2.704
 24.200  17.434   3.200   0.104
 26.400  20.264   7.400   4.694
 22.800  17.634   8.400   6.624
 15.600  11.544   8.800   4.894
 22.600  11.484   8.000   3.314
 13.200   8.474   4.400   3.114
 16.000   9.894   2.600   1.644
 16.800  10.144   5.000   2.004
 16.000  11.344   8.000   2.674
 11.600   6.344   7.600   3.414
 17.000  12.124   3.800   1.774
 14.000   8.644   6.600   3.794
 17.000  11.494   6.600   3.044
 18.400  11.994   7.000   3.774
 18.200  10.534   7.000   3.474
 13.000   9.784   8.400   4.984
 21.200  16.154  10.200   6.554
 26.200  19.064   7.200   6.354
 23.000  17.384   9.400   7.744
 17.600  13.224   8.000   5.234
 15.400  10.714   9.400   5.454
 18.000  10.924   6.800   4.054
 27.600  18.444   6.000   2.944
 19.400  13.374  10.000   5.434
 22.000  15.034  10.200   4.674
 28.800  21.384   6.800   4.684
 26.000  18.944  12.000   7.404
 23.000  15.994  12.400   9.304
 26.800  19.864  14.000   8.934
 29.400  22.654  11.600   9.924
 27.800  20.684   8.800   6.854
 16.000  10.694   6.000   4.404
 18.900  12.094   4.900   3.154
 23.000  17.484  10.200   5.354
 26.400  19.784  11.400   7.654
 28.600  21.954  11.200   9.514
 20.600  14.954  11.200   7.124
 16.200  10.514   9.800   5.554
 15.500  11.524   8.200   4.974
 16.400  10.224   6.000   3.764
 20.200  13.354   4.400   1.554
 23.200  16.324   5.400   1.604
 16.500  11.244  10.500   5.534
 17.600  12.154  10.400   7.034
 19.000  12.734  10.500   5.924
 21.000  15.054   9.400   4.034
 23.200  17.374  12.400   7.594
 23.600  17.224  11.600   8.664
 29.000  21.014  10.500   9.434
 21.800  17.204  13.000  10.124
 29.000  22.214  11.200   7.584
 33.000  27.334  14.400  10.384
 34.000  26.514  18.000  14.554
 32.000  22.724  18.000  14.104
 24.800  19.474  16.600  12.454
 32.600  24.854  14.200  12.714
 31.200  23.894  18.400  14.824
 33.000  25.994  16.600  15.134
 32.000  24.474  17.500  14.634
 29.200  21.474  18.400  14.304
 25.600  20.364  17.200  13.084
 25.200  18.344  16.400  11.874
 25.600  19.674  14.400  10.024
 29.400  23.084  13.400   9.854
 32.600  25.554  12.600  11.324
 29.000  23.694  15.800  10.874
 27.700  24.664  15.400  13.664
 29.000  21.294  18.900  14.784
 28.000  21.014  18.200  13.924
 22.000  16.954  15.400  13.794
 21.400  17.184  12.600   9.974
 19.800  13.764  12.400   9.024
 23.800  18.134   9.600   6.644
 22.400  16.414  10.000   6.934
 22.400  16.624  11.000   7.704
 22.400  18.454  11.000   6.804
 19.000  13.484  14.000   9.874
 19.000  13.094  13.800   9.614
 20.000  16.384  14.400  10.364
 18.500  12.574  13.000   7.974
 22.800  16.004  11.800   6.564
 26.000  18.674  10.000   7.414
 22.800  18.014  11.800  10.184
 21.000  14.154  14.200   9.104
 21.200  15.094  14.000   8.244
 22.900  16.474  14.000  10.164
 26.400  19.304  14.000   9.054
 34.000  24.344  12.400   9.754
 25.500  18.754  16.000  11.534
 28.000  20.464  14.400  10.374
 24.200  14.254  13.000   9.054
 24.600  17.654   8.600   5.874
 30.000  21.904   9.600   7.584
 25.200  17.224  15.400  11.014
 30.000  21.294  14.600  10.084
 33.500  26.174  15.600  11.484
 37.000  28.054  16.000  15.414
 40.400  31.004  19.600  17.304
 39.400  32.124  23.000  17.484
 40.800  32.324  20.000  17.164
 37.600  32.184  20.400  14.984
 25.000  17.474  18.000  13.614
 31.200  22.154  16.500  12.984
 35.800  25.724  14.200  11.264
 38.200  30.064  16.400  13.994
 36.800  30.684  18.800  16.444
 25.800  18.974  16.800  12.464
 25.400  16.584  13.000  11.014
 19.400  12.924  12.500   8.624
 22.300  15.264  11.400   7.664
 29.000  20.404   8.500   6.784
 22.800  16.204  14.000   9.664
 25.000  18.154  13.800   8.564
 31.000  23.544  11.000   8.374
 30.500  22.404  19.800  12.544
 30.500  22.804  18.600  12.354
 27.000  20.334  14.800  11.314
 29.000  21.514  13.000  11.724
 28.000  20.134  14.200  13.044
 24.600  18.054  16.600  12.234
 25.600  19.514  13.600  11.104
 24.800  18.224  12.600   9.664
 34.200  26.204  10.200   8.334
 28.600  20.914  12.600  10.844
 25.200  18.684  13.600  11.224
 26.800  19.234  13.000  10.424
 32.400  25.024  10.400   9.454
 35.600  28.254  14.200  12.454
 36.600  29.604  17.600  14.654
 36.600  29.634  17.400  15.214
 36.000  29.484  14.400  14.484
 36.200  29.224  15.600  14.674
 32.600  26.564  15.400  12.694
 33.000  27.084  14.000  13.044
 32.600  26.224  14.600  12.354
 32.800  25.684  14.200  13.604
 28.600  24.224  14.000  14.894
 29.000  22.904  13.000  12.444
 24.000  21.574  15.400  12.784
 19.600  14.754  13.600  11.604
 25.200  22.354  16.600  12.424
 23.000  18.274  16.800  12.264
 18.600  13.204  12.000   8.624
 20.400  14.254   6.600   5.734
 24.000  15.714   8.600   3.324
 25.200  19.164   9.000   8.214
 21.400  16.284  14.000  10.484
 24.000  17.154  15.600  11.294
 22.600  16.534  16.400  11.514
 22.600  16.624  16.000  11.424
 19.600  12.944  12.000   9.174
 17.400  13.834  11.600   7.324
 18.400  16.084  11.800   7.354
 18.200  10.764  11.000   7.444
 21.200  14.764   7.600   3.764
 17.600  11.274   5.000   3.234
 12.400   8.974   3.400   0.524
 17.400  10.554   8.000   5.644
 18.800  12.634   5.800   5.814
 18.400  14.414  11.600   5.274
 20.000  12.844  14.200   8.724
 20.000  14.514  10.000   7.854
 17.200  12.454   5.200   3.214
 19.400  12.584   6.600   2.754
 20.800  14.634  12.400   6.074
 18.400  14.164   7.400   3.904
 12.800  10.014   4.000   2.244
 12.400   8.754   3.400   3.574
 16.600  11.004   8.400   3.914
 16.000  11.074   8.600   4.074
 20.600  12.974  11.000   6.244
 21.400  17.794  10.600   8.634
 22.600  17.154   9.000   6.944
 13.400   8.874   6.000   6.024
 15.200  11.184   3.800   2.294
 19.200  12.334  10.400   4.954
 20.400  13.524   8.400   3.754
 20.600  15.004   7.400   4.564
 21.400  15.704   6.800   6.314
 16.000  13.354   6.800   5.484
 18.000  12.964   4.600   4.364
 17.600  10.064   4.400   2.044
 17.200  10.364   4.000   1.384
 15.000   9.184   9.800   1.904
 13.200   8.874  10.200   6.324
 12.400   8.094   9.200   5.144
 13.400   8.224   8.500   5.124
 15.800   9.124   8.000   1.774
 15.200   9.834   5.000   1.194
 15.800   8.644   5.000   1.784
  9.400   3.694   4.200   0.384
 10.800   8.274   3.000   1.014
 15.000  10.274   0.800   1.184
 17.000  10.704   3.600   0.874
 15.000  10.614   1.200  -1.826
 14.000  10.604   0.600  -2.506
 12.000   7.314   5.300  -0.146
  9.600   4.164   5.400   0.704
  9.800   4.334   5.500   1.364
  7.000   3.284   0.400  -1.556
  5.600   1.954   0.400  -2.956
  4.600   0.214   0.000  -2.006
  5.600   2.014   1.400  -1.226
  7.000   2.544   1.400  -1.786
  8.000   2.914   1.000  -2.706
  8.000   3.454   0.000  -3.556
  7.800   4.354  -0.400  -3.776
  3.400  -0.576  -0.200  -5.976
  5.200   1.664  -3.000  -5.846
 11.800   5.814   5.200   1.004
 15.000   9.394  11.000   5.914
 12.000   6.884   6.400  -0.756
 13.000   6.824   2.600  -2.586
 11.000   7.874   0.400  -2.086
 10.000   7.574   0.600  -1.216
  9.400   5.134   1.800   0.704
  8.800   4.174   1.800  -0.126
  9.600   8.494   5.000   1.164
 12.000   7.704   7.000   1.824
 12.600   6.164   9.000   3.204
 11.400   7.084   5.000   0.224
 15.200   9.294   5.000  -0.286
 17.800  12.064   6.600   1.804
 17.400  12.664   7.200   3.104
 15.400  11.374   5.800   3.924
 16.600  11.134   4.000   1.524
 15.400   8.684   5.000   3.154
  9.800  12.084   3.800   1.924
 12.600   6.984   3.000   1.154
  6.400   7.244   2.600  -0.016
  6.000   5.614   4.200  -1.816
  7.600   3.514   2.000  -1.646
 13.000   7.054   0.200  -2.406
 12.400   6.204  -1.000  -3.316
  6.800   7.184  -0.400  -3.256
  1.800   7.684  -1.600  -2.296
  4.000   5.854  -3.400  -4.186
  2.200   0.144  -2.200  -4.406
  7.400   4.414   0.600   0.024
 13.000   8.024   0.800  -1.306
 10.000   5.544   5.000  -0.476
 13.800   6.594   3.800  -2.916
 12.800   5.534   7.800  -1.506
 13.000   5.764   5.000  -1.696
  9.600   3.464   3.400  -1.706
  9.000   3.994   1.000  -1.796
 15.400   9.894   4.800  -0.996
  7.600   7.274   1.400  -0.926
  9.000   4.814   2.600   0.364
  9.600   4.044  -0.400  -0.906
  9.000   2.674   4.000   0.564
  5.600   3.734  -0.600  -3.906
  9.000   4.044   5.200  -3.906
 11.200   8.234   6.200   2.784
 11.200   8.954   6.000  -0.296
 13.400   8.754   6.800   2.004
 10.600   5.984   5.800   1.714
 11.800   6.324   4.000   1.544
  7.400   3.164   4.000   0.054
 12.600   6.534   5.000   1.414
 12.600   6.864   4.600   2.394
 11.000   6.484   6.400   1.074
 12.800   8.554   5.000   2.004
 12.200   8.054   4.800  -0.326
 15.400   9.214   9.600   5.854
 13.600   9.114   9.000   3.674
 10.200   5.534   3.200  -0.406
  7.200   3.334   2.400  -0.626
 12.000   5.334   4.000  -0.246
 12.400   8.504   5.000   0.694
 10.400   6.794   1.400  -1.756
 10.800   5.934  -0.800  -4.136
 10.200   6.924   3.000  -0.766
 15.400   9.544   6.200   2.324
 10.600   6.464   1.800  -0.106
  6.800   2.524   1.000  -0.786
  9.400   5.744   2.600  -1.596
 15.000   9.424   5.600   1.744
  9.000   3.884   0.000  -2.526
  9.600   5.004  -0.600  -4.636
  7.400   3.544   0.800  -2.756
 12.800   7.944  -1.200  -5.586
 16.800   8.904  -0.400  -3.556
 14.200   7.044   1.000   0.914
 11.200   5.804   2.000  -1.026
 13.400   8.384  -0.600  -2.326
 11.600   4.524   0.600  -1.536
 14.000   7.184   1.600  -3.136
 14.500   7.994   0.000  -3.236
 11.400   6.974   0.000  -1.776
 13.400   6.864   4.800   1.254
 12.000   8.884   1.500   0.054
  7.400   1.514  -0.400  -1.956
  1.800  -0.686  -2.000  -4.476
  2.800  -2.566  -2.400  -5.996
  2.000  -3.126  -1.600  -7.506
  3.400  -2.486  -0.600  -6.866
  5.200   0.114  -1.200  -4.946
  6.000   0.284  -1.000  -5.926
  5.600  -0.446  -2.800 -12.096
 10.600   3.774  -4.000  -8.206
  8.600   2.904  -0.600  -4.496
  3.400  -0.096  -0.600  -4.796
  7.400   1.424   0.000  -3.596
  8.000   4.364   4.000  -0.036
  9.200   5.194   4.600   1.274
 11.000   6.764   3.800  -0.606
  9.800   5.744   2.000  -5.236
