 12.800   7.454   2.400  -4.766
  8.000   6.964   5.200   1.474
  7.800   4.494   4.000  -0.226
  5.800   1.644   0.800  -2.876
  7.000   4.004   1.000  -2.676
  5.000   1.914   0.600  -2.296
  7.800   3.634   2.600  -1.016
  7.600   4.184   0.800  -2.946
  8.200   4.534   0.000  -1.896
  9.800   6.384  -0.200  -4.636
  8.800   6.804  -0.600  -2.966
  7.200   3.664   2.800  -1.556
 10.400   5.834   0.600  -3.026
 10.200   6.374  -2.200  -5.316
  9.800   5.384   6.200   3.394
  7.000   3.454   2.600  -0.266
  9.400   4.934   2.600  -1.226
 12.800   8.754   4.800  -0.986
 13.200   9.524   6.600  -2.306
  8.400   3.444   3.800   2.494
  8.200   5.184   1.800   0.674
  8.000   4.764   0.400  -3.486
 11.200   9.754   6.800   2.194
  8.200   5.054   1.600  -1.376
  6.200   2.184   1.400  -2.086
  7.800   4.384   1.600  -2.406
  8.600   6.434   3.600   0.194
  4.800   1.554   0.800  -2.006
  5.200   1.604   1.800  -2.476
  2.400  -0.986   0.200  -4.886
  4.200  -0.646   0.200  -3.566
  3.200  -1.226   1.600  -2.406
  4.400  -1.196   2.200  -2.576
  6.000   0.204   0.200  -6.276
  6.400  -0.306   0.200  -8.076
  3.800  -0.366   1.400  -2.546
  6.800  -0.776   1.200  -5.156
  5.600   1.084   1.400  -7.296
  4.600  -0.676   0.400  -4.606
  0.800  -4.376  -2.400  -8.066
  1.800  -3.726  -6.800  -8.916
  6.000  -1.236  -6.600 -10.296
  5.600   1.954  -5.200  -8.486
  9.800   3.794   3.200  -3.296
  7.000   2.994   3.400  -4.736
  8.600   7.024   3.600  -2.876
 13.600  11.834   6.200   1.914
 10.600   7.664   5.800   2.384
  7.400   4.034   3.800  -1.426
  4.600   1.004   0.200  -4.296
  7.200   5.604  -2.000  -3.936
  8.600   6.064   1.800  -1.896
 12.200   8.434   2.400  -2.016
 13.800  10.634   5.600   5.784
 11.400   8.324   5.200   1.714
 10.800   7.184   2.800  -1.226
 11.400   8.474   4.000  -0.896
 12.200   8.604   6.600   2.094
 12.200   8.374   8.400   3.314
 12.600  10.854   8.600   4.194
 11.600   8.374   6.400   2.254
 12.600   7.734   2.400  -0.306
 15.600   8.954  -1.800  -0.736
 15.400  10.654  -2.000  -1.646
  9.200   4.484   3.200   0.634
  9.800   4.644   0.200  -1.216
 10.200   4.594  -3.400  -2.056
  9.200   6.824  -5.400  -5.566
  7.200   4.984   3.200  -1.916
 10.800   5.364   1.800   0.144
 15.200  10.874  -1.400  -0.766
  7.600   2.754   2.000  -1.186
 10.600   6.454   2.400  -0.236
 13.600  11.114   1.400  -5.026
 16.600  11.764   0.400  -3.176
 16.400  11.604   5.600   2.094
 12.200  10.394   6.200   0.804
  9.600   5.244   0.200   1.004
  9.000   7.164   0.000  -0.436
  9.600   5.194   0.400  -0.026
 13.200   8.874  -1.000  -2.296
 18.600  11.404   8.400   4.944
 19.800  12.764   3.600  -0.506
  9.400   4.364   1.200  -3.306
 11.200   7.874   0.000  -5.326
 18.800  13.484   7.400   1.574
 10.600   6.064   2.800  -0.686
 10.400   7.964   2.400  -2.186
 15.800  11.494   0.400  -0.426
 17.200  13.704   2.800  -0.006
 17.800  12.294   5.800   1.474
 14.400  10.694   5.800   3.184
  7.600   4.464   1.800   0.344
  8.600   6.054   1.400  -1.646
  5.000   1.664   2.200  -1.936
  3.400  -0.036   1.200  -2.536
  5.000   2.164  -0.200  -3.666
  6.400   3.224  -1.400  -6.646
  4.800   1.804   0.400  -2.806
  6.600   3.114   3.400  -0.536
  5.600   2.244   0.400  -2.596
  2.400  -0.716  -1.800  -4.736
  9.400   5.224   0.000  -4.796
 14.200  10.334  -2.200  -5.696
 13.600   8.944   4.400  -0.576
 12.600   8.294   2.400  -1.316
  9.400   6.174   1.600  -1.906
  9.800   4.314   1.800  -1.976
  8.400   6.654   3.600  -0.506
 17.200  11.634   3.800  -0.286
 15.200  11.314   3.000  -0.516
  9.800   8.524   2.400  -1.586
 10.800   7.964   1.600   1.054
 13.200   9.924  -0.400  -2.846
  5.200   2.884   2.200   0.034
 10.400   6.754  -0.400  -2.726
 11.800   8.904   4.200  -0.106
 10.400   5.884   3.600   0.114
 11.200   7.134   6.000   1.934
 11.600   5.964   0.200   0.904
 21.400  15.294  -2.200  -1.056
 21.200  15.234   2.400  -0.946
 14.600   9.784   0.000  -2.486
 15.800  11.104   3.200  -1.496
 16.800  11.244   5.600   2.774
 15.000  10.934   7.200   3.224
 16.400  11.004   6.800   0.974
 21.800  15.064   4.600   1.714
 22.800  17.324   4.400   4.544
 28.000  20.764   6.800   4.804
 22.400  18.744  10.200   6.914
 29.400  20.974   7.800   6.604
 15.200  10.764   8.800   4.824
 17.600  11.864   8.200   4.484
 21.600  15.494  10.200   5.324
 25.200  18.774  12.200   5.914
 29.400  22.524   9.600   7.434
 21.200  16.684  12.200   8.754
 27.800  22.114  10.600  10.864
 23.200  17.144   9.600   6.164
 21.400  16.544   5.200   4.614
 26.400  20.564   5.400   5.174
 21.400  15.824   9.600   8.414
 18.200  12.854  11.400   7.854
 28.400  21.594  11.600   7.244
 18.600  14.284  12.600   8.574
 20.000  15.374  10.600   6.584
 12.600   8.984   7.200   4.124
 12.400   8.174   5.600   3.384
 13.800   8.694   5.400   2.524
 16.800   9.704   4.800   2.234
 15.600  10.974   8.800   4.804
 17.400  12.564  11.400   6.624
 16.400  12.604   8.800   7.684
 16.000   9.844   7.200   5.394
 17.600   9.624   7.400   5.064
 13.200   9.184   5.800   4.244
