
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-16,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6A,6A8199

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-06-05,11:36:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 319
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
377.4,0,457.4

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
935.26,2.970,16.2,3.0,40,2,0,631,56
932.98,3.000,15.3,,,0,2,652,47
931.84,3.000,14.9,,,0,4,662,49
930.47,3.010,14.8,,,0,6,674,50
929.34,3.020,14.6,,,0,8,685,51
928.43,3.020,14.4,,,0,10,693,51
927.75,3.020,14.3,,,2,12,699,52
926.62,3.020,14.2,,,0,14,710,52
925.04,3.020,14.0,,,0,16,724,53
923.68,3.040,13.9,,,0,18,736,54
922.11,3.030,13.7,,,0,20,751,54
920.76,3.020,13.5,,,0,22,763,55
919.41,3.010,13.3,,,0,24,775,56
917.84,3.030,13.2,,,0,26,790,56
916.50,3.030,13.1,,,0,28,802,56
914.93,3.020,12.9,,,0,30,816,57
913.59,3.010,12.7,,,0,32,829,57
912.25,3.020,12.6,,,0,34,841,58
910.92,3.050,12.4,,,0,36,853,58
909.81,3.050,12.3,,,0,38,864,58
908.48,3.100,12.2,,,0,40,876,59
906.92,3.340,12.0,,,0,42,890,59
905.15,3.370,11.9,,,0,44,907,60
903.61,3.370,11.7,,,0,46,921,61
901.85,3.370,11.5,,,0,48,937,62
900.75,3.340,11.4,,,0,50,947,62
899.43,3.340,11.2,,,0,52,960,63
898.33,3.340,11.1,,,0,54,970,63
897.01,3.320,11.0,,,0,56,982,63
895.48,3.320,10.7,,,0,58,996,63
893.95,3.300,10.6,,,0,60,1011,64
892.21,3.280,10.5,,,0,62,1027,65
890.69,3.280,10.4,,,0,64,1041,65
889.17,3.260,10.1,,,0,66,1055,66
887.86,3.240,10.0,,,0,68,1068,66
886.78,3.240,9.9,,,0,70,1078,66
885.48,3.240,9.8,,,0,72,1090,67
883.97,3.230,9.7,,,0,74,1104,67
882.46,3.230,9.5,,,0,76,1118,67
880.95,3.230,9.4,,,0,78,1132,68
879.66,3.220,9.3,,,0,80,1145,68
878.16,3.230,9.1,,,0,82,1159,69
876.88,3.220,9.0,,,0,84,1171,69
874.95,3.210,8.8,,,0,86,1189,70
873.25,3.210,8.6,,,2,88,1205,71
871.75,3.200,8.5,,,0,90,1219,71
870.48,3.200,8.4,,,0,92,1232,71
868.99,3.190,8.4,,,0,94,1246,71
867.72,3.190,8.4,,,0,96,1258,70
866.45,3.190,8.4,,,0,98,1270,68
865.18,3.200,8.3,,,0,100,1282,67
863.92,3.240,8.3,,,0,102,1294,66
862.86,3.270,8.3,,,0,104,1304,65
861.60,3.450,8.2,,,0,106,1316,64
860.55,3.630,8.2,,,0,108,1326,64
859.08,3.690,8.1,,,0,110,1341,65
857.61,3.780,7.9,,,0,112,1355,66
856.36,3.780,7.8,,,0,114,1367,67
854.89,3.810,7.6,,,0,116,1381,68
853.64,3.820,7.5,,,0,118,1393,69
851.98,3.830,7.3,,,0,120,1409,69
850.73,3.830,7.2,,,0,122,1421,70
849.48,3.830,7.1,,,0,124,1433,70
848.24,3.830,7.0,,,0,126,1445,71
847.21,3.830,6.9,,,0,128,1455,71
846.17,3.850,6.8,,,0,130,1465,71
844.93,3.870,6.6,,,0,132,1477,71
843.49,3.840,6.5,,,0,134,1491,72
842.26,3.850,6.3,,,0,136,1503,73
841.02,3.830,6.2,,,0,138,1515,74
839.79,3.830,6.1,,,0,140,1527,74
838.56,3.850,6.0,,,0,142,1539,74
837.54,3.850,5.9,,,0,144,1549,75
836.31,3.850,5.8,,,0,146,1561,75
835.29,3.850,5.6,,,0,148,1571,76
834.27,3.850,5.5,,,0,150,1581,76
833.26,3.840,5.4,,,0,152,1591,76
832.24,3.840,5.4,,,0,154,1601,76
831.43,3.840,5.3,,,0,156,1609,77
830.41,3.870,5.3,,,0,158,1619,76
829.60,3.870,5.4,,,0,160,1627,74
828.59,3.880,5.4,,,0,162,1637,73
827.58,3.900,5.4,,,0,164,1647,73
826.57,3.980,5.2,,,0,166,1657,73
825.76,4.050,5.2,,,0,168,1665,72
824.96,4.100,5.2,,,0,170,1673,71
824.15,4.170,5.2,,,0,172,1681,71
823.15,4.130,5.1,,,0,174,1691,71
821.94,4.180,5.0,,,0,176,1703,71
820.94,4.170,4.9,,,0,178,1713,71
819.74,4.190,4.8,,,0,180,1725,72
818.74,4.210,4.7,,,0,182,1735,72
817.54,4.210,4.6,,,0,184,1747,73
