
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-03-14,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a14192

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-02-11,11:00:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 196
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
285.0,0,327.2

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
964.71,1.340,7.4,0.5,160,2,0,631,66
963.06,1.340,7.0,0.6,176,0,2,645,44
962.36,1.370,6.8,0.6,181,0,4,651,44
961.18,1.370,6.7,0.7,186,0,6,661,44
959.78,1.390,6.6,0.7,191,0,8,673,44
958.60,1.450,6.5,0.8,197,0,10,683,44
957.20,1.450,6.4,0.8,202,0,12,695,44
956.03,1.490,6.2,0.9,207,0,14,705,45
954.87,1.540,6.1,0.9,211,0,16,715,46
953.94,1.570,6.0,1.0,216,0,18,723,46
952.77,1.570,6.0,1.0,221,0,20,733,47
951.84,1.590,5.8,1.1,225,0,22,741,47
950.91,1.600,5.7,1.1,230,0,24,749,46
949.29,1.640,5.7,1.2,234,0,26,763,47
947.90,1.670,5.6,1.2,238,0,28,775,47
946.51,1.730,5.5,1.3,242,2,30,787,47
945.36,1.780,5.5,1.3,246,0,32,797,45
943.97,1.810,5.7,1.4,250,0,34,809,43
942.59,1.920,5.9,1.4,253,0,36,821,42
941.67,2.080,6.0,1.4,256,0,38,829,41
940.52,2.200,6.2,1.5,259,0,40,839,42
939.38,2.360,6.4,1.5,262,0,42,849,42
938.23,2.480,6.5,1.5,264,0,44,859,41
937.31,2.510,6.8,1.6,267,0,46,867,40
936.17,2.640,7.0,1.6,269,0,48,877,39
935.26,2.710,7.1,1.6,270,2,50,885,39
934.12,2.810,7.1,1.6,272,0,52,895,39
933.20,2.950,7.2,1.6,273,0,54,903,39
932.52,2.980,7.1,1.7,273,0,56,909,39
931.38,3.050,7.1,1.7,274,0,58,919,39
930.25,3.080,7.1,1.7,274,0,60,929,40
929.57,3.140,7.1,1.7,274,0,62,935,40
928.88,3.220,7.0,1.7,273,0,64,941,40
928.20,3.290,7.0,1.7,272,0,66,947,40
927.52,3.320,7.0,1.7,271,0,68,953,40
926.62,3.340,6.9,1.7,269,0,70,961,40
925.71,3.410,6.9,1.7,267,0,72,969,40
925.26,3.460,6.9,1.7,264,0,74,973,40
925.00,3.490,6.9,1.7,264,3,75,975,40
924.59,3.490,6.9,1.8,258,0,76,979,40
923.68,3.530,6.8,1.9,252,0,78,987,40
923.01,3.550,6.7,1.9,248,0,80,993,40
922.33,3.570,6.7,1.9,245,0,82,999,40
921.21,3.620,6.7,1.9,245,0,84,1009,40
920.76,3.630,6.6,1.9,246,0,86,1013,40
920.08,3.630,6.6,1.8,249,0,88,1019,40
919.41,3.660,6.5,1.6,254,0,90,1025,40
918.74,3.680,6.5,1.4,261,0,92,1031,41
917.84,3.710,6.4,1.2,271,0,94,1039,40
916.50,3.740,6.3,1.0,285,0,96,1051,40
915.82,3.790,6.3,0.8,306,0,98,1057,40
914.93,3.800,6.2,0.6,331,0,100,1065,40
914.04,3.800,6.2,0.5,358,0,102,1073,40
913.14,3.860,6.2,0.5,33,0,104,1081,40
912.48,3.890,6.2,0.5,75,0,106,1087,40
911.36,3.920,6.3,0.6,110,0,108,1097,39
910.92,3.940,6.3,0.7,137,0,110,1101,39
910.25,3.940,6.3,0.9,163,0,112,1107,40
909.36,3.960,6.3,1.1,186,0,114,1115,42
908.48,3.950,6.3,1.4,202,0,116,1123,42
907.81,3.960,6.3,1.7,215,0,118,1129,42
906.92,3.960,6.3,2.0,226,0,120,1137,42
906.04,3.940,6.3,2.3,236,0,122,1145,42
905.38,3.940,6.2,2.6,245,0,124,1151,42
904.49,3.940,6.2,2.8,252,0,126,1159,42
903.83,3.940,6.1,3.1,258,0,128,1165,42
903.17,3.950,6.0,3.3,262,0,130,1171,41
902.29,3.950,6.0,3.6,266,0,132,1179,41
901.41,3.960,6.0,3.8,269,0,134,1187,40
900.53,3.980,5.9,3.9,270,0,136,1195,40
899.87,3.990,5.9,4.1,271,0,138,1201,39
898.99,3.990,5.9,4.2,272,0,140,1209,39
898.33,4.040,5.9,4.3,271,0,142,1215,39
897.89,4.060,5.9,4.3,270,0,144,1219,40
896.14,4.090,5.8,4.3,269,0,146,1235,41
895.48,4.090,5.7,4.2,268,0,148,1241,42
894.83,4.110,5.7,4.1,266,0,150,1247,42
894.17,4.120,5.6,3.9,264,0,152,1253,43
893.74,4.140,5.6,3.7,263,0,154,1257,43
892.86,4.140,5.5,3.4,262,0,156,1265,44
891.56,4.160,5.4,3.1,263,0,158,1277,47
890.47,4.180,5.3,2.8,264,0,160,1287,47
889.60,4.190,5.2,2.6,267,0,162,1295,47
888.73,4.180,5.2,2.5,270,0,164,1303,47
887.86,4.190,5.1,2.4,275,0,166,1311,48
887.21,4.190,5.0,2.4,281,0,168,1317,48
886.35,4.190,5.0,2.5,286,0,170,1325,48
885.48,4.190,4.9,2.6,289,2,172,1333,48
884.83,4.190,4.9,2.8,292,0,174,1339,47
