
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-17,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a16454

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-06-17,11:01:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 169
* <Unknown>

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
285.5,0,339.0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,0.140,26.70,Pressure_ib2,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
953.47,3.490,24.2,0.0,0,2,0,631,52,28.0
950.45,3.730,22.8,0.0,0,0,2,659,40,27.9
949.06,3.750,22.1,0.0,0,2,4,671,42,27.9
947.67,3.760,22.1,0.0,0,0,6,684,42,27.9
946.28,3.820,22.1,0.0,0,0,8,697,42,27.9
944.90,3.830,22.2,0.0,0,0,10,710,42,27.9
943.28,3.840,22.1,0.0,0,0,12,724,42
941.90,3.840,21.9,0.0,0,0,14,737,42,28.0
940.75,3.850,21.8,0.0,0,0,16,748,43,28.0
939.60,3.850,21.7,0.0,0,0,18,758,43,28.0
938.23,3.840,21.4,0.0,0,0,20,771,43,28.0
936.63,3.850,21.1,0.0,0,0,22,786,43,28.0
934.80,3.860,20.8,0.0,0,0,24,803,44
933.66,3.860,20.6,0.0,0,0,26,813,45,28.0
932.75,3.870,20.4,0.0,0,0,28,822,45,28.0
931.84,3.880,20.3,0.0,0,0,30,830,45,28.0
930.93,3.880,20.2,0.0,0,2,32,839,45,28.0
929.57,3.900,20.1,0.0,0,0,34,851,46,28.0
928.43,3.930,20.0,0.0,0,0,36,862,46,28.0
926.62,3.930,19.8,0.0,0,0,38,879,46,28.0
925.04,3.940,19.7,0.0,0,0,40,893,47,28.1
923.68,3.950,19.5,0.0,0,0,42,906,47,28.1
922.33,3.940,19.4,0.0,0,0,44,918,47,28.1
920.98,3.930,19.3,0.0,0,0,46,931,47,28.1
919.86,3.940,19.2,0.0,0,0,48,942,48,28.1
918.96,3.960,19.1,0.5,145,0,50,950,48,28.1
917.61,3.970,18.9,0.5,144,0,52,963,48
916.05,3.970,18.8,0.5,143,0,54,977,49,28.1
914.26,3.970,18.7,0.5,143,0,56,994,49,28.1
912.70,3.970,18.5,0.6,143,0,58,1009,49,28.1
911.36,3.970,18.4,0.6,143,0,60,1021,50,28.1
910.25,3.990,18.3,0.6,142,0,62,1032,50,28.1
908.92,4.010,18.2,0.7,142,0,64,1044,50,28.1
907.59,3.990,18.0,0.7,142,0,66,1057,51,28.1
906.26,3.990,17.9,0.7,143,0,68,1069,51,28.0
904.71,3.990,17.8,0.8,143,0,70,1084,51,28.0
902.95,3.990,17.7,0.8,143,0,72,1101,52,28.0
901.85,3.990,17.6,0.9,144,0,74,1111,52,28.0
900.31,3.990,17.3,0.9,144,0,76,1126,53,28.0
898.99,3.990,17.2,0.9,145,0,78,1138,53
897.45,3.990,17.1,1.0,146,0,80,1153,53,28.1
895.92,3.970,16.9,1.0,147,0,82,1167,54,28.1
894.39,3.960,16.8,1.1,148,0,84,1182,54,28.1
893.08,3.920,16.6,1.1,149,0,86,1194,55,28.2
891.99,3.920,16.5,1.2,150,0,88,1205,55,28.2
890.90,3.920,16.4,1.2,152,0,90,1215,55,28.2
889.60,3.910,16.2,1.3,153,0,92,1228,56
888.08,3.920,16.2,1.3,155,0,94,1242,56,28.2
886.13,3.920,15.9,1.4,157,0,96,1261,57,28.3
885.70,3.910,15.9,1.4,159,0,98,1265,57,28.2
885.05,3.920,15.8,1.5,161,0,100,1271,57,28.2
883.97,3.940,15.7,1.6,163,0,102,1282,58,28.2
883.11,3.940,15.6,1.6,168,0,104,1290,58
881.82,3.940,15.5,1.7,172,0,106,1302,59
880.31,3.940,15.4,1.8,175,0,108,1317,59,28.3
879.02,3.940,15.3,1.9,178,0,110,1329,59,28.3
878.16,3.940,15.2,2.1,180,0,112,1338,59,28.3
877.52,3.940,15.2,2.2,181,0,114,1344,58,28.3
876.66,3.940,15.1,2.3,182,0,116,1352,58,28.3
875.59,3.940,15.0,2.4,182,0,118,1362,59,28.4
874.53,3.940,14.9,2.4,181,0,120,1373,60
873.67,3.950,14.9,2.5,181,0,122,1381,59,28.3
872.39,3.970,14.8,2.5,180,0,124,1393,60,28.3
870.90,3.970,14.6,2.5,178,0,126,1408,60,28.4
869.63,3.980,14.4,2.5,177,2,128,1420,61,28.4
868.36,4.000,14.4,2.6,175,0,130,1433,57,28.3
867.51,4.030,14.4,2.6,173,0,132,1441,53,28.2
865.82,4.070,14.4,2.7,172,0,134,1457,50,28.2
864.34,4.140,14.4,2.7,170,0,136,1472,46,28.1
863.28,4.220,14.5,2.8,169,0,138,1482,43,28.2
862.23,4.280,14.5,2.9,167,0,140,1492,41,28.2
861.39,4.430,14.5,3.0,166,0,142,1501,40,28.3
860.76,4.550,14.5,3.2,165,0,144,1507,40,28.1
859.92,4.680,14.5,3.2,165,0,146,1515,40,28.2
858.66,4.690,14.4,3.3,164,0,148,1528,40,28.2
857.19,4.700,14.2,3.3,164,0,150,1542,39,28.2
855.73,4.720,14.2,3.3,164,0,152,1556,39,28.2
854.68,4.730,14.1,3.2,164,0,154,1567,39,28.4
853.64,4.960,14.0,3.1,166,0,156,1577,39,28.4
852.81,5.000,14.0,2.9,167,0,158,1585,39,28.4
851.77,5.090,13.9,2.7,170,0,160,1595,39,28.4
850.52,5.110,13.8,2.5,174,0,162,1608,39
850.00,5.190,13.7,2.5,174,3,163,1613,39,28.5
849.07,5.190,13.6,2.2,179,0,164,1622,39,28.5
847.62,5.210,13.5,2.1,185,0,166,1637,40,28.4
846.38,5.210,13.5,1.9,191,0,168,1649,40,28.5
845.97,5.210,13.4,1.8,200,0,170,1653,39,28.5
845.14,5.220,13.3,1.7,209,0,172,1661,40,28.5
844.11,5.220,13.2,1.7,216,0,174,1672,40,28.6
842.87,5.230,13.1,1.7,222,0,176,1684,39
841.64,5.240,13.1,1.8,227,0,178,1696,39,28.6
840.20,5.240,13.0,1.9,231,0,180,1711,38,28.6
839.59,5.240,13.0,2.0,233,0,182,1717,38,28.6
838.56,5.240,12.9,2.2,235,0,184,1727,38,28.6
837.54,5.260,12.8,2.4,235,0,186,1737,39,28.7
836.31,5.240,12.8,2.5,233,0,188,1749,40,28.7
835.09,5.220,12.7,2.8,231,0,190,1762,41
834.07,5.210,12.6,3.0,230,0,192,1772,42,28.7
832.65,5.200,12.5,3.2,230,0,194,1786,43,28.7
831.63,5.160,12.4,3.3,230,0,196,1797,44,28.7
830.62,5.150,12.4,3.5,232,0,198,1807,44,28.6
829.60,5.150,12.3,3.6,234,0,200,1817,45,28.6
828.59,5.150,12.2,3.7,236,0,202,1827,45,28.6
827.78,5.130,12.1,3.8,240,0,204,1835,45,28.6
826.37,5.130,12.0,3.8,244,0,206,1850,47
825.16,5.130,11.9,3.8,248,0,208,1862,47,28.7
824.15,5.130,11.8,3.8,252,0,210,1872,47,28.7
823.35,5.130,11.7,3.8,255,0,212,1880,47,28.7
822.54,5.110,11.6,3.7,258,0,214,1889,48,28.8
821.14,5.110,11.6,3.6,259,0,216,1903,48,28.7
819.74,5.100,11.4,3.6,260,0,218,1917,50,28.8
818.34,5.100,11.2,3.5,260,0,220,1931,50,28.8
817.14,5.070,11.1,3.4,259,0,222,1944,50,28.8
816.14,5.060,11.0,3.3,257,0,224,1954,51,28.8
814.95,5.060,11.0,3.2,254,0,226,1966,51,28.8
813.56,5.050,10.8,3.2,252,0,228,1980,51,28.8
812.17,5.060,10.7,3.2,250,0,230,1995,51,28.8
810.98,5.060,10.5,3.2,249,0,232,2007,51,28.8
809.79,5.060,10.4,3.2,248,0,234,2019,52,28.8
808.80,4.970,10.4,3.3,249,0,236,2029,53,28.8
807.62,4.960,10.2,3.3,250,0,238,2041,53,28.8
806.44,4.960,10.1,3.4,251,0,240,2054,53,28.8
805.26,4.950,10.0,3.6,253,0,242,2066,54,28.8
804.08,4.930,9.9,3.6,256,0,244,2078,55,28.8
802.71,4.900,9.8,3.7,259,0,246,2092,55,28.8
801.34,4.900,9.6,3.7,262,0,248,2106,56,28.8
800.16,4.890,9.5,3.8,265,0,250,2118,56,28.8
798.99,4.840,9.4,3.8,268,0,252,2131,56
797.82,4.820,9.3,3.7,271,0,254,2143,52,28.8
796.65,4.760,9.3,3.7,274,0,256,2155,50,28.8
795.68,4.750,9.3,3.7,277,0,258,2165,47,28.8
794.52,4.750,9.3,3.8,280,0,260,2177,45,28.9
793.55,4.740,9.3,3.9,282,0,262,2187,44,28.9
792.58,4.730,9.3,4.0,284,0,264,2197,43,28.8
792.00,4.730,9.3,4.2,286,0,266,2203,43
791.03,4.730,9.2,4.5,287,0,268,2214,43,28.9
789.88,4.730,9.0,4.7,288,0,270,2226,43,28.9
788.72,4.720,9.0,5.1,288,0,272,2238,43,28.8
787.76,4.680,8.9,5.4,288,0,274,2248,42,28.8
786.41,4.680,8.8,5.7,288,0,276,2262,42,28.8
785.64,4.630,8.7,6.0,288,0,278,2270,42,28.9
784.69,4.630,8.6,6.3,287,0,280,2280,43
783.92,4.630,8.6,6.5,286,0,282,2288,43,28.9
782.77,4.630,8.5,6.8,285,0,284,2300,43,28.9
781.63,4.610,8.3,7.0,283,0,286,2313,43,28.9
780.48,4.580,8.2,7.1,282,2,288,2325,44,28.9
779.34,4.580,8.2,7.3,280,0,290,2337,44,28.9
778.01,4.580,8.1,7.3,278,0,292,2351,42
776.87,4.580,8.0,7.4,276,0,294,2363,39,28.8
775.92,4.620,8.1,7.3,274,0,296,2373,34
775.17,4.620,8.1,7.2,272,0,298,2381,29,28.8
774.60,4.660,8.1,7.1,271,0,300,2387,26,28.8
773.65,4.690,8.2,6.9,270,0,302,2397,24,28.8
772.90,4.710,8.3,6.7,270,0,304,2405,22,28.8
