
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-10,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A15106

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-10-17,11:38:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 171
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
271.5,0,315.8

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
940.98,4.530,20.4,0.0,0,2,0,631,43
938.92,4.530,18.9,,,2,2,650,40
938.00,4.530,18.9,,,0,4,658,40
937.08,4.510,18.8,,,0,6,667,41
936.40,4.480,18.7,,,0,8,673,41
935.71,4.480,18.7,,,0,10,679,41
935.03,4.480,18.7,,,0,12,686,42
934.12,4.480,18.7,,,0,14,694,42
933.20,4.500,18.6,,,0,16,702,42
932.29,4.500,18.5,,,0,18,711,42
931.16,4.490,18.4,,,0,20,721,42
930.02,4.480,18.3,,,0,22,732,42
929.11,4.480,18.2,,,0,24,740,42
928.43,4.470,18.2,,,0,26,746,43
927.75,4.460,18.2,,,0,28,752,43
926.62,4.460,18.1,,,0,30,763,43
925.71,4.460,18.0,,,0,32,771,43
925.04,4.460,17.9,,,0,34,778,43
924.36,4.450,17.8,,,0,36,784,43
923.46,4.450,17.7,,,0,38,792,43
922.56,4.450,17.7,,,0,40,800,44
921.66,4.450,17.6,,,0,42,809,44
920.98,4.450,17.5,,,0,44,815,44
920.31,4.450,17.4,,,0,46,821,44
919.41,4.440,17.2,,,0,48,830,44
918.74,4.460,17.1,,,0,50,836,44
918.06,4.480,17.0,,,0,52,842,45
917.39,4.500,16.9,,,0,54,848,45
916.50,4.500,16.8,,,0,56,857,45
915.60,4.500,16.7,,,0,58,865,46
914.71,4.490,16.7,,,0,60,873,46
913.81,4.520,16.6,,,0,62,882,46
912.92,4.520,16.5,,,0,64,890,46
911.81,4.560,16.4,,,0,66,900,46
910.70,4.580,16.3,,,0,68,911,47
909.81,4.600,16.3,,,0,70,919,47
909.14,4.630,16.2,,,0,72,925,47
908.25,4.640,16.0,,,0,74,934,47
907.37,4.640,15.9,,,0,76,942,47
906.70,4.650,15.9,,,0,78,948,47
905.82,4.650,15.7,,,0,80,956,48
904.71,4.650,15.7,,,0,82,967,48
903.61,4.650,15.6,,,0,84,977,48
902.95,4.660,15.5,,,0,86,983,48
901.85,4.660,15.5,,,0,88,994,49
900.97,4.680,15.4,,,0,90,1002,49
900.09,4.690,15.3,,,0,92,1010,49
899.43,4.720,15.2,,,2,94,1016,49
898.77,4.720,15.2,,,0,96,1023,49
897.67,4.720,15.2,,,0,98,1033,49
896.80,4.770,15.2,,,0,100,1041,49
895.70,4.800,15.1,,,0,102,1052,49
894.83,4.820,15.1,,,0,104,1060,50
893.74,4.820,14.9,,,0,106,1070,50
892.65,4.810,14.8,,,0,108,1081,50
891.77,4.810,14.7,,,0,110,1089,50
890.69,4.840,14.6,,,0,112,1099,50
889.60,4.860,14.6,,,0,114,1109,51
888.30,4.870,14.5,,,0,116,1122,51
887.21,4.870,14.4,,,0,118,1132,51
885.92,4.870,14.3,,,0,120,1144,51
885.27,4.930,14.2,,,0,122,1151,51
884.62,4.930,14.2,,,0,124,1157,51
883.75,4.930,14.2,,,0,126,1165,51
882.89,4.930,14.1,,,0,128,1173,51
882.03,5.070,14.0,,,0,130,1182,52
880.95,5.160,14.0,,,0,132,1192,52
879.88,5.260,13.9,,,0,134,1202,52
879.02,5.290,13.8,,,0,136,1210,52
878.16,5.290,13.7,,,0,138,1219,52
877.31,5.290,13.7,,,0,140,1227,52
876.66,5.300,13.8,,,0,142,1233,51
875.81,5.290,13.9,,,0,144,1241,50
875.38,5.310,13.9,,,2,146,1245,50
874.74,5.310,13.9,,,0,148,1252,49
874.10,5.310,13.9,,,0,150,1258,49
873.46,5.270,13.9,,,0,152,1264,49
872.82,5.310,13.8,,,0,154,1270,49
871.97,5.280,13.7,,,0,156,1278,50
871.75,5.280,13.7,,,0,158,1280,48
871.12,5.280,13.7,,,0,160,1287,47
870.27,5.310,13.8,,,0,162,1295,47
869.63,5.330,13.9,,,0,164,1301,46
868.78,5.330,14.1,,,0,166,1309,45
867.93,5.330,14.2,,,0,168,1317,44
867.30,5.310,14.3,,,0,170,1324,44
866.66,5.290,14.2,,,0,172,1330,44
866.03,5.290,14.2,,,0,174,1336,43
865.39,5.280,14.2,,,0,176,1342,42
864.34,5.270,14.2,,,0,178,1352,42
863.28,5.260,14.1,,,0,180,1363,41
862.65,5.260,14.1,,,0,182,1369,41
862.02,5.230,14.1,,,0,184,1375,40
861.18,5.200,14.1,,,0,186,1383,40
860.34,5.180,14.1,,,0,188,1392,40
859.50,5.080,14.0,,,0,190,1400,40
858.66,5.070,14.0,,,0,192,1408,40
857.82,5.080,13.9,,,0,194,1416,41
856.98,5.080,13.8,,,0,196,1425,41
856.15,5.080,13.8,,,0,198,1433,41
855.31,5.090,13.8,,,0,200,1441,41
854.68,5.080,13.9,,,0,202,1447,41
854.06,5.090,13.9,,,0,204,1453,41
853.23,5.100,13.9,,,0,206,1462,41
852.39,5.090,13.8,,,0,208,1470,41
851.56,5.070,13.8,,,0,210,1478,41
850.73,5.020,13.7,,,0,212,1486,41
849.90,4.970,13.7,,,0,214,1494,41
848.86,4.970,13.6,,,0,216,1505,41
848.24,4.940,13.6,,,2,218,1511,40
847.62,4.940,13.5,,,0,220,1517,40
846.79,4.940,13.4,,,0,222,1525,40
