
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-17,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A017508

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-05-27,11:27:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 232
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
356.3,0,410.1

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
935.94,3.820,19.6,3.5,200,2,0,631,58
932.52,3.950,18.0,3.5,204,0,2,662,49
931.61,3.950,17.5,3.5,205,0,4,671,50
930.70,4.030,17.1,3.6,207,2,6,679,52
930.02,4.120,17.0,3.6,208,0,8,685,52
929.34,4.280,16.9,3.7,209,0,10,692,53
928.43,4.290,16.8,3.8,210,0,12,700,54
927.52,4.320,16.7,3.8,212,0,14,708,55
926.39,4.370,16.5,3.9,213,0,16,719,54
925.49,4.440,16.4,4.0,214,0,18,727,54
924.59,4.450,16.3,4.0,215,2,20,735,55
923.46,4.470,16.2,4.1,216,0,22,746,55
922.33,4.500,16.1,4.1,217,0,24,756,56
921.43,4.510,16.0,4.2,219,0,26,764,56
920.53,4.510,16.0,4.3,220,0,28,773,57
919.41,4.540,16.0,4.4,221,0,30,783,57
918.51,4.560,15.9,4.4,222,0,32,791,58
917.17,4.570,15.8,4.5,222,0,34,804,58
915.38,4.570,15.7,4.6,223,0,36,820,59
913.81,4.590,15.5,4.7,224,0,38,835,59
912.48,4.590,15.4,4.7,225,0,40,847,59
911.36,4.590,15.4,4.8,226,0,42,858,60
909.81,4.590,15.1,4.9,226,0,44,872,61
908.25,4.590,15.0,5.0,227,0,46,887,61
906.26,4.590,14.8,5.1,228,0,48,905,61
904.93,4.590,14.6,5.2,228,0,50,918,62
903.61,4.590,14.4,5.3,228,0,52,930,62
902.07,4.580,14.2,5.4,229,0,54,945,62
900.53,4.570,14.1,5.5,229,0,56,959,63
898.99,4.570,14.0,5.6,229,0,58,973,63
897.45,4.570,13.9,5.7,229,0,60,988,64
896.14,4.570,13.6,5.8,229,0,62,1000,65
894.83,4.550,13.5,5.9,229,0,64,1013,65
893.74,4.570,13.4,6.1,229,0,66,1023,66
892.65,4.570,13.3,6.2,229,0,68,1033,66
891.34,4.560,13.2,6.3,228,0,70,1045,66
890.25,4.550,13.1,6.5,228,0,72,1056,67
888.95,4.540,13.0,6.6,228,0,74,1068,67
887.65,4.500,12.9,6.7,226,0,76,1080,68
886.13,4.500,12.8,6.9,225,0,78,1095,69
884.83,4.500,12.7,7.1,224,0,80,1107,69
883.75,4.490,12.6,7.3,224,0,82,1117,70
882.89,4.460,12.5,7.5,224,0,84,1125,69
881.17,4.480,12.3,7.6,225,0,86,1142,69
879.88,4.460,12.2,7.8,226,0,88,1154,70
878.59,4.460,12.0,7.8,227,0,90,1166,71
877.09,4.480,11.8,7.9,229,0,92,1181,72
875.81,4.460,11.6,7.9,231,0,94,1193,73
874.74,4.450,11.5,7.9,234,0,96,1203,74
873.89,4.390,11.4,7.9,236,0,98,1211,75
872.82,4.400,11.4,7.9,239,0,100,1222,75
871.54,4.390,11.3,7.9,241,0,102,1234,76
870.48,4.370,11.2,8.0,242,0,104,1244,76
868.99,4.360,11.1,8.1,244,0,106,1258,77
867.08,4.350,10.9,8.2,245,0,108,1277,78
866.45,4.330,10.8,8.4,246,0,110,1283,78
865.39,4.330,10.8,8.6,247,0,112,1293,76
864.34,4.340,10.8,8.8,248,0,114,1303,74
863.28,4.320,10.8,8.9,248,0,116,1313,73
862.23,4.320,10.7,9.1,248,0,118,1324,72
861.18,4.320,10.5,9.3,247,0,120,1334,73
859.71,4.330,10.4,9.4,247,0,122,1348,73
858.45,4.330,10.3,9.5,246,0,124,1360,73
857.40,4.340,10.2,9.6,246,0,126,1370,77
856.36,4.330,10.1,9.6,245,0,128,1381,79
855.10,4.330,9.9,9.5,245,0,130,1393,81
853.43,4.330,9.7,9.4,244,0,132,1409,82
852.39,4.330,9.6,9.2,244,0,134,1419,81
851.56,4.320,9.5,9.0,244,0,136,1427,81
850.52,4.320,9.4,8.7,244,0,138,1437,81
849.28,4.310,9.2,8.3,244,0,140,1450,81
848.24,4.320,9.2,8.0,244,0,142,1460,79
847.41,4.320,9.2,7.6,244,0,144,1468,78
846.38,4.320,9.2,7.2,244,0,146,1478,76
845.35,4.330,9.2,6.9,244,0,148,1488,76
844.11,4.340,9.0,6.6,244,0,150,1500,76
843.08,4.350,8.9,6.4,243,0,152,1510,77
841.84,4.400,8.8,6.2,243,0,154,1523,77
840.20,4.400,8.7,6.0,243,0,156,1539,77
839.79,4.400,8.6,5.9,242,0,158,1543,78
838.97,4.400,8.6,5.8,241,0,160,1551,79
837.74,4.410,8.4,5.7,241,0,162,1563,79
836.72,4.400,8.3,5.6,240,0,164,1573,80
835.91,4.400,8.3,5.5,240,0,166,1581,81
835.09,4.410,8.1,5.5,241,0,168,1589,82
834.27,4.450,8.0,5.4,241,0,170,1597,82
833.26,4.450,7.9,5.4,242,0,172,1607,81
831.43,4.440,7.8,5.3,243,0,174,1626,81
829.81,4.420,7.8,5.3,245,0,176,1642,81
827.98,4.410,7.7,5.3,246,0,178,1660,81
827.18,4.440,7.6,5.3,247,0,180,1668,81
826.37,4.440,7.4,5.4,248,0,182,1676,82
825.76,4.440,7.3,5.5,248,0,184,1682,82
825.16,4.440,7.3,5.5,248,0,186,1688,83
824.15,4.440,7.2,5.6,247,0,188,1698,84
823.15,4.430,7.1,5.8,246,0,190,1708,83
822.14,4.430,7.1,5.9,245,0,192,1718,83
821.14,4.430,6.9,6.0,244,0,194,1728,82
820.14,4.430,6.8,6.1,244,0,196,1738,84
819.14,4.390,6.8,6.1,243,0,198,1748,85
818.34,4.390,6.6,6.1,243,0,200,1756,86
817.54,4.420,6.6,6.1,243,0,202,1764,86
816.74,4.420,6.5,6.1,244,0,204,1772,87
815.55,4.390,6.3,6.0,244,0,206,1784,88
814.15,4.390,6.2,5.9,245,0,208,1798,87
812.76,4.420,6.1,5.8,245,0,210,1813,87
811.38,4.410,6.0,5.7,245,0,212,1827,88
810.19,4.410,5.9,5.7,245,0,214,1839,90
808.80,4.380,5.8,5.7,244,0,216,1853,91
807.82,4.350,5.7,5.8,244,0,218,1863,91
806.63,4.350,5.5,6.0,243,0,220,1875,92
805.26,4.380,5.3,6.2,243,2,222,1889,94
803.88,4.340,5.3,6.5,243,0,224,1903,94
802.71,4.340,5.1,6.8,244,0,226,1915,95
801.34,4.330,5.0,7.2,244,0,228,1929,95
800.16,4.300,4.9,7.6,245,0,230,1940,96
798.80,4.310,4.9,7.9,246,0,232,1954,97
797.43,4.300,4.9,8.2,247,0,234,1968,98
796.26,4.300,4.9,8.5,248,0,236,1980,98
794.71,4.300,4.8,8.7,249,0,238,1996,98
793.35,4.270,4.8,8.9,251,0,240,2010,98
792.19,4.260,4.8,9.1,252,0,242,2022,98
790.84,4.260,4.8,9.2,253,0,244,2036,98
789.49,4.250,4.9,9.3,254,0,246,2050,99
788.33,4.250,4.8,9.4,255,0,248,2062,98
787.18,4.250,4.8,9.5,256,0,250,2074,98
785.84,4.240,4.7,9.5,257,0,252,2088,98
784.30,4.240,4.5,9.6,258,0,254,2104,98
782.96,4.240,4.3,9.7,258,0,256,2118,98
781.44,4.240,4.2,9.8,259,0,258,2134,98
779.91,4.200,4.3,9.9,259,0,260,2150,98
778.58,4.170,4.2,9.9,259,0,262,2164,98
777.25,4.170,4.1,10.0,258,0,264,2178,98
775.73,4.160,4.1,10.0,258,0,266,2194,98
774.41,4.160,3.9,10.1,258,0,268,2208,98
773.28,4.160,3.5,10.1,257,0,270,2219,98
771.95,4.160,3.5,10.1,257,0,272,2233,98
770.82,4.180,3.5,10.0,256,0,274,2245,98
769.32,4.190,3.5,10.0,256,0,276,2261,99
768.57,4.210,3.4,9.9,255,0,278,2269,98
767.44,4.210,3.3,9.9,255,0,280,2281,98
766.32,4.240,3.2,9.8,255,0,282,2293,98
765.20,4.240,3.3,9.8,255,2,284,2305,99
764.08,4.290,2.8,9.8,255,0,286,2317,98
762.96,4.290,2.3,9.8,255,0,288,2329,79
762.22,4.310,1.9,9.8,255,0,290,2336,79
761.29,4.430,1.5,9.8,255,0,292,2346,77
