
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-07-01,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Madrid,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A12449

#LOCATION
Latitude,Longitude,Height
40.45,-3.72,640.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1995-11-29,11:46:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 218
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
309.2,0,341.3

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
933.89,0.810,7.9,3.9,79,2,0,640,70
930.70,0.810,8.2,6.8,84,2,2,668,66
929.79,0.810,8.1,7.3,85,0,4,676,67
928.88,0.850,8.0,7.8,87,0,6,684,67
927.75,0.870,7.9,8.3,88,0,8,694,67
926.62,0.910,7.8,8.7,90,0,10,704,68
925.49,0.950,7.7,9.1,91,0,12,715,68
924.36,0.980,7.6,9.5,92,0,14,725,68
923.23,1.000,7.6,9.8,93,0,16,735,69
922.11,1.010,7.4,10.2,94,0,18,745,69
920.98,1.020,7.3,10.4,95,0,20,755,69
920.08,1.020,7.2,10.7,96,0,22,763,69
918.96,1.080,7.1,10.9,97,0,24,773,70
918.29,1.260,7.1,11.1,98,0,26,779,70
917.39,1.290,7.0,11.2,98,0,28,787,70
916.27,1.390,6.9,11.4,99,0,30,797,71
915.38,1.440,6.8,11.4,99,0,32,805,71
914.71,1.560,6.8,11.5,100,0,34,811,71
914.04,1.620,6.7,11.6,100,0,36,817,71
912.92,1.660,6.6,11.6,101,0,38,827,72
911.81,1.700,6.5,11.6,101,0,40,837,72
910.92,1.770,6.5,11.6,101,0,42,845,72
909.81,1.920,6.3,11.5,102,0,44,855,73
908.92,1.930,6.3,11.5,102,0,46,863,73
908.25,1.950,6.2,11.5,103,0,48,869,73
907.37,1.980,6.1,11.4,103,0,50,877,74
906.48,2.020,6.1,11.0,103,0,52,885,74
905.82,2.030,6.0,11.0,104,0,54,891,74
904.93,2.130,6.0,11.0,105,2,56,899,75
903.61,2.160,5.8,10.9,105,0,58,911,75
902.51,2.190,5.7,10.9,106,0,60,921,75
901.85,2.210,5.6,10.9,107,0,62,927,76
900.75,2.240,5.6,10.9,107,0,64,937,76
899.87,2.270,5.5,10.9,108,0,66,945,76
898.99,2.270,5.6,10.9,109,0,68,953,76
897.67,2.290,5.5,10.8,109,0,70,965,77
896.58,2.340,5.5,10.9,110,0,72,975,77
895.70,2.370,5.4,10.9,110,0,74,983,77
894.61,2.410,5.4,10.9,111,0,76,993,77
893.30,2.420,5.4,10.9,112,0,78,1005,77
891.99,2.440,5.6,10.9,112,0,80,1017,77
890.69,2.490,5.7,10.9,112,0,82,1029,76
888.95,2.580,5.6,10.9,113,0,84,1045,76
888.08,2.620,5.4,11.0,113,0,86,1053,76
887.00,2.630,5.3,11.0,114,0,88,1063,76
885.48,2.660,5.2,11.0,114,0,90,1077,77
884.19,2.770,5.1,11.0,115,0,92,1089,77
883.32,2.800,5.0,11.0,115,0,94,1097,77
882.46,2.820,5.0,11.1,116,0,96,1105,77
881.17,2.840,5.0,11.1,116,0,98,1117,78
879.88,2.880,4.9,11.1,117,0,100,1129,78
878.81,2.930,4.9,11.2,117,0,102,1139,78
877.31,2.950,4.7,11.3,118,0,104,1153,78
875.81,2.970,4.6,11.3,118,0,106,1167,79
874.53,2.990,4.4,11.4,118,0,108,1179,79
873.03,3.000,4.3,11.4,119,0,110,1193,80
871.75,3.010,4.1,11.5,119,0,112,1204,80
870.69,3.040,4.0,11.6,119,0,114,1214,81
869.42,3.060,4.0,11.7,120,0,116,1226,81
867.93,3.090,3.8,11.8,120,0,118,1240,82
866.66,3.100,3.7,11.9,120,0,120,1252,83
865.82,3.110,3.7,12.0,121,0,122,1260,83
864.55,3.180,3.7,12.1,121,2,124,1272,83
863.49,3.180,3.7,12.2,121,0,126,1282,84
862.23,3.180,3.7,12.3,122,0,128,1294,84
860.76,3.200,3.6,12.3,122,0,130,1308,84
859.50,3.210,3.5,12.4,122,0,132,1320,84
859.08,3.220,3.4,12.5,123,0,134,1324,85
858.24,3.220,3.3,12.5,123,0,136,1332,85
857.19,3.250,3.2,12.6,123,0,138,1341,86
856.15,3.300,3.1,12.6,124,0,140,1351,86
855.10,3.310,3.0,12.7,124,0,142,1361,86
854.06,3.320,2.9,12.7,124,0,144,1371,86
853.23,3.340,2.9,12.7,124,0,146,1379,86
852.18,3.360,2.8,12.7,125,0,148,1389,86
850.94,3.360,2.7,12.7,125,0,150,1401,87
849.90,3.370,2.7,12.8,125,0,152,1411,87
849.07,3.400,2.6,12.8,125,0,154,1419,87
848.03,3.430,2.5,12.8,125,0,156,1428,88
847.00,3.430,2.4,12.8,126,0,158,1438,88
845.97,3.430,2.3,12.7,126,0,160,1448,88
844.73,3.430,2.3,12.9,126,0,162,1460,88
843.49,3.430,2.1,12.7,126,0,164,1472,89
842.46,3.430,2.1,12.5,126,0,166,1482,89
841.23,3.430,2.0,12.3,126,0,168,1494,89
840.20,3.430,1.9,12.2,127,0,170,1503,89
839.38,3.430,1.8,12.4,127,0,172,1511,89
838.77,3.430,1.8,12.4,127,0,174,1517,90
837.95,3.430,1.7,12.5,127,0,176,1525,89
836.93,3.440,1.6,12.6,127,0,178,1535,89
836.11,3.480,1.6,12.7,127,0,180,1543,89
835.50,3.480,1.6,12.8,128,0,182,1549,89
834.48,3.510,1.5,12.9,128,0,184,1559,88
833.46,3.520,1.5,13.0,128,0,186,1568,88
832.44,3.530,1.4,13.1,128,0,188,1578,88
831.22,3.530,1.3,13.1,128,0,190,1590,88
830.21,3.530,1.3,13.1,128,0,192,1600,88
829.40,3.520,1.2,13.1,128,0,194,1608,89
828.39,3.520,1.1,13.1,128,0,196,1618,89
827.58,3.510,1.0,13.1,128,0,198,1625,89
826.77,3.500,1.0,13.1,128,0,200,1633,89
825.76,3.490,0.9,13.2,129,0,202,1643,89
824.35,3.480,0.8,13.2,129,0,204,1657,90
823.55,3.490,0.7,13.2,129,0,206,1665,90
822.54,3.490,0.7,13.2,129,0,208,1675,90
821.74,3.500,0.6,13.2,129,0,210,1682,91
820.74,3.490,0.5,13.0,129,0,212,1692,91
819.54,3.490,0.4,13.0,129,0,214,1704,92
818.54,3.490,0.3,13.0,129,0,216,1714,92
817.74,3.490,0.2,13.0,129,0,218,1722,92
816.94,3.490,0.2,13.0,129,0,220,1729,92
815.94,3.490,0.1,13.0,129,0,222,1739,92
814.95,3.500,0.0,13.0,129,0,224,1749,93
813.95,3.500,0.0,12.9,129,0,226,1759,93
