
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-07-04,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a17503

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-11-12,11:44:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 243
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
279.1,0,304.5

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
938.69,2.910,9.6,3.5,260,2,0,631,50
937.77,2.970,9.4,5.0,261,0,2,639,49
937.08,3.040,9.2,5.5,261,0,4,645,49
936.17,3.040,9.0,6.0,262,0,6,653,49
935.03,3.060,8.8,6.5,262,0,8,663,49
933.89,3.100,8.6,7.0,263,0,10,673,49
932.98,3.100,8.4,7.4,264,0,12,682,50
931.84,3.170,8.3,7.9,264,0,14,692,50
930.70,3.210,8.2,8.3,265,0,16,702,51
929.57,3.210,8.0,8.7,265,0,18,712,51
928.43,3.220,7.8,9.0,266,0,20,722,52
927.30,3.240,7.8,9.3,266,0,22,732,52
925.94,3.270,7.7,9.6,267,0,24,744,53
924.81,3.290,7.6,9.9,267,0,26,754,53
923.68,3.300,7.5,10.1,268,0,28,764,53
922.56,3.310,7.3,10.3,268,0,30,774,54
921.21,3.300,7.2,10.4,268,0,32,786,54
919.86,3.320,7.1,10.5,269,0,34,798,54
918.74,3.340,7.0,10.4,269,0,36,808,55
917.84,3.340,6.9,10.3,270,0,38,816,55
916.94,3.340,6.8,10.2,270,0,40,824,55
916.05,3.340,6.7,10.0,271,0,42,832,55
914.93,3.350,6.6,9.8,272,0,44,842,55
913.81,3.380,6.5,9.6,272,0,46,852,56
912.70,3.390,6.4,9.5,273,0,48,862,56
911.59,3.390,6.3,9.4,273,0,50,872,56
910.47,3.390,6.2,9.3,274,0,52,882,57
909.58,3.410,6.1,9.2,274,0,54,890,57
908.48,3.420,6.0,9.2,274,0,56,900,57
907.59,3.450,5.9,9.2,275,0,58,908,58
906.70,3.450,5.8,9.3,275,0,60,916,58
905.38,3.450,5.7,9.3,274,0,62,928,58
904.27,3.460,5.6,9.4,275,0,64,938,59
902.95,3.460,5.5,9.5,275,0,66,950,59
901.63,3.460,5.3,9.6,275,2,68,962,59
900.31,3.490,5.3,9.6,275,0,70,974,60
899.43,3.490,5.2,9.6,276,0,72,982,60
898.11,3.490,5.1,9.6,276,0,74,994,60
896.80,3.490,5.0,9.5,277,0,76,1006,60
895.48,3.520,4.8,9.4,277,0,78,1018,61
894.17,3.520,4.7,9.2,278,0,80,1030,61
892.86,3.520,4.6,9.0,278,0,82,1042,62
891.34,3.520,4.4,8.8,278,0,84,1056,63
890.47,3.530,4.3,8.5,277,0,86,1064,63
889.38,3.550,4.2,8.3,277,0,88,1074,63
888.30,3.560,4.2,8.1,277,0,90,1084,63
887.43,3.570,4.1,8.0,276,0,92,1092,64
886.13,3.570,4.0,7.9,276,0,94,1104,64
884.40,3.580,3.9,7.9,276,0,96,1120,65
883.54,3.600,3.8,8.0,276,0,98,1127,65
882.46,3.600,3.6,8.1,276,0,100,1137,65
881.17,3.610,3.5,8.2,276,0,102,1149,65
879.88,3.610,3.4,8.4,276,0,104,1161,66
878.81,3.620,3.3,8.7,277,0,106,1171,67
877.73,3.630,3.2,8.9,278,0,108,1181,67
876.45,3.630,3.1,9.1,278,0,110,1193,68
875.38,3.630,3.0,9.3,279,0,112,1203,68
874.31,3.630,2.9,9.4,279,0,114,1213,68
873.03,3.640,2.8,9.5,279,0,116,1224,69
871.54,3.640,2.7,9.6,280,0,118,1238,68
870.27,3.640,2.6,9.6,280,0,120,1250,68
869.42,3.640,2.5,9.6,281,0,122,1258,68
868.36,3.640,2.4,9.5,281,0,124,1268,68
867.08,3.640,2.4,9.4,282,0,126,1280,69
865.82,3.650,2.2,9.3,283,0,128,1292,69
864.97,3.660,2.1,9.2,283,0,130,1299,69
864.13,3.660,2.0,9.1,284,0,132,1307,69
862.65,3.660,1.9,8.9,283,0,134,1321,69
861.18,3.670,1.8,8.8,283,0,136,1335,70
860.13,3.670,1.7,8.6,282,0,138,1345,70
858.87,3.680,1.6,8.4,281,0,140,1357,70
857.61,3.680,1.5,8.3,280,0,142,1368,70
856.15,3.680,1.4,8.2,278,0,144,1382,70
854.68,3.690,1.3,8.1,276,0,146,1396,69
853.02,3.690,1.2,8.0,275,0,148,1412,69
851.56,3.690,1.0,7.9,273,0,150,1425,69
850.31,3.690,1.0,7.9,272,0,152,1437,69
849.07,3.700,0.9,7.9,271,0,154,1449,69
847.62,3.720,0.8,7.8,270,0,156,1463,70
846.79,3.730,0.7,7.8,270,0,158,1471,70
845.55,3.730,0.6,7.7,270,0,160,1482,70
844.31,3.730,0.5,7.6,269,0,162,1494,70
843.08,3.710,0.4,7.6,269,0,164,1506,70
841.64,3.710,0.3,7.5,269,0,166,1520,71
840.00,3.720,0.1,7.4,269,0,168,1535,72
838.36,3.720,0.0,7.3,269,0,170,1551,72
836.93,3.720,-0.1,7.2,269,0,172,1565,72
835.29,3.720,-0.2,7.2,269,0,174,1580,72
833.66,3.710,-0.4,7.1,269,0,176,1596,73
832.24,3.690,-0.5,7.1,268,0,178,1610,73
830.82,3.670,-0.6,7.0,268,0,180,1623,73
829.60,3.670,-0.7,6.9,267,0,182,1635,74
828.39,3.660,-0.8,6.9,267,2,184,1647,74
827.18,3.660,-0.8,6.7,266,0,186,1658,74
825.97,3.670,-0.9,6.6,265,0,188,1670,73
824.76,3.670,-0.9,6.4,264,0,190,1682,72
823.35,3.700,-0.9,6.2,264,0,192,1695,71
822.34,3.700,-0.9,6.0,264,0,194,1705,70
821.14,3.720,-0.9,5.8,265,0,196,1717,69
820.14,3.720,-0.9,5.6,266,0,198,1727,69
818.94,3.720,-1.0,5.4,268,0,200,1738,69
817.74,3.720,-1.1,5.1,271,0,202,1750,69
816.74,3.720,-1.2,5.0,275,0,204,1760,69
815.15,3.720,-1.3,4.8,279,0,206,1775,69
813.76,3.690,-1.4,4.6,283,0,208,1789,69
812.56,3.690,-1.5,4.5,288,0,210,1801,69
811.38,3.690,-1.6,4.4,294,0,212,1812,69
810.19,3.700,-1.6,4.3,299,0,214,1824,68
809.20,3.690,-1.6,4.2,304,0,216,1834,67
807.82,3.680,-1.8,4.2,308,0,218,1847,68
806.44,3.690,-1.9,4.1,312,0,220,1861,68
805.26,3.690,-2.0,4.1,316,0,222,1872,69
804.08,3.690,-2.2,4.0,320,0,224,1884,71
802.90,3.670,-2.4,4.0,323,0,226,1896,73
801.73,3.670,-2.5,4.0,325,0,228,1907,73
800.55,3.660,-2.6,4.1,328,0,230,1919,72
799.38,3.660,-2.7,4.1,330,0,232,1931,72
798.21,3.660,-2.7,4.2,331,0,234,1942,71
797.04,3.650,-2.7,4.3,333,0,236,1954,71
795.88,3.650,-2.8,4.4,333,0,238,1965,71
794.52,3.650,-2.9,4.5,334,0,240,1979,72
793.55,3.640,-3.0,4.6,334,0,242,1989,71
792.19,3.640,-3.0,4.8,334,0,244,2002,70
791.03,3.640,-3.2,4.9,333,0,246,2014,70
790.07,3.640,-3.2,5.1,333,0,248,2023,70
788.72,3.640,-3.2,5.2,332,0,250,2037,69
786.99,3.630,-3.2,5.4,332,0,252,2054,67
785.84,3.640,-3.1,5.6,332,0,254,2066,66
784.49,3.610,-3.1,5.9,332,0,256,2080,66
782.96,3.610,-3.2,6.1,332,0,258,2095,65
781.63,3.610,-3.3,6.3,332,0,260,2108,65
780.48,3.610,-3.4,6.5,332,0,262,2120,65
779.53,3.610,-3.5,6.6,332,0,264,2130,65
778.20,3.610,-3.6,6.7,333,0,266,2143,65
777.06,3.610,-3.7,6.8,332,0,268,2155,66
775.92,3.610,-3.7,6.8,332,0,270,2166,65
