
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-07-04,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a3847

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-12-03,11:32:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 185
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
284.6,0,315.8

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
941.21,1.710,7.4,0.0,0,2,0,631,58
939.15,1.830,6.7,0.0,0,0,2,649,57
938.00,1.880,6.6,0.0,0,0,4,659,58
936.63,1.890,6.4,0.0,0,0,6,671,59
935.48,1.920,6.2,0.0,0,0,8,681,59
934.12,1.920,6.2,0.0,0,0,10,693,59
932.98,1.950,5.9,0.0,0,0,12,703,59
931.61,1.950,5.9,0.0,0,0,14,715,59
930.25,1.950,5.8,0.5,90,0,16,727,59
929.11,1.970,5.6,0.6,83,0,18,737,60
927.75,1.980,5.5,0.7,78,0,20,749,60
926.62,1.980,5.4,0.8,74,0,22,759,61
925.49,2.000,5.4,0.9,70,0,24,769,60
924.13,2.010,5.3,1.0,68,0,26,781,60
923.01,2.040,5.2,1.1,66,0,28,791,60
921.88,2.060,5.1,1.2,66,0,30,801,61
920.53,2.070,5.0,1.3,66,0,32,813,61
919.41,2.070,4.9,1.4,71,0,34,823,61
918.51,2.070,4.8,1.5,75,0,36,831,62
917.17,2.070,4.7,1.7,77,0,38,843,64
915.82,2.060,4.6,1.9,79,0,40,855,65
914.48,1.990,4.4,2.0,81,0,42,867,66
913.14,1.910,4.3,2.2,82,0,44,879,66
912.03,1.900,4.2,2.3,84,0,46,889,66
910.70,1.890,4.0,2.4,85,0,48,900,67
909.36,1.890,3.9,2.5,86,0,50,912,68
908.03,1.870,3.8,2.6,86,0,52,924,68
906.70,1.850,3.7,2.7,86,0,54,936,69
905.38,1.810,3.6,2.6,85,0,56,948,69
904.27,1.790,3.5,2.6,84,0,58,958,70
902.95,1.770,3.4,2.6,83,0,60,970,70
901.85,1.770,3.3,2.5,82,0,62,980,70
900.53,1.770,3.2,2.4,80,2,64,992,69
898.99,1.770,3.2,2.4,78,0,66,1005,66
897.67,1.810,3.4,2.3,76,0,68,1017,64
896.36,1.950,3.4,2.3,74,0,70,1029,62
895.05,1.950,3.4,2.3,72,0,72,1041,61
893.95,2.140,3.4,2.2,68,0,74,1051,61
892.65,2.300,3.4,2.3,65,0,76,1063,63
891.34,2.370,3.3,2.4,61,0,78,1075,64
890.03,2.490,3.3,2.4,57,0,80,1087,65
888.73,2.510,3.3,2.5,53,0,82,1099,65
887.21,2.610,3.2,2.5,48,0,84,1112,66
886.13,2.640,3.2,2.6,44,0,86,1122,67
884.83,2.680,3.2,2.6,40,0,88,1134,68
883.54,2.740,3.4,2.7,36,0,90,1146,68
882.25,2.770,3.6,2.7,33,0,92,1158,68
880.95,2.770,3.6,2.7,30,0,94,1170,68
879.88,2.780,3.6,2.6,27,2,96,1180,68
878.81,2.780,3.5,2.6,25,0,98,1190,68
877.73,2.780,3.4,2.5,23,0,100,1200,68
876.66,2.780,3.3,2.3,20,0,102,1210,68
875.81,2.780,3.3,2.2,16,0,104,1217,68
874.74,2.780,3.2,2.0,11,0,106,1227,68
873.46,2.780,3.1,1.9,6,0,108,1239,69
871.97,2.770,3.0,1.8,360,0,110,1253,69
870.69,2.760,2.9,1.8,353,0,112,1265,69
869.63,2.760,2.9,1.8,344,0,114,1275,69
868.57,2.760,2.8,1.8,337,0,116,1285,69
867.72,2.770,2.7,1.9,334,0,118,1293,70
866.66,2.780,2.6,2.0,328,0,120,1302,70
865.39,2.780,2.5,2.1,323,0,122,1314,71
864.13,2.800,2.4,2.3,318,0,124,1326,71
862.86,2.800,2.3,2.4,315,0,126,1338,71
861.81,2.820,2.3,2.6,312,0,128,1348,71
860.55,2.820,2.2,2.7,310,0,130,1360,71
858.87,2.860,2.1,2.8,309,0,132,1376,72
858.03,2.890,2.0,2.9,307,0,134,1383,72
856.77,2.900,1.9,3.0,306,0,136,1395,73
855.31,2.900,1.8,3.2,305,0,138,1409,73
854.06,2.900,1.7,3.3,303,0,140,1421,73
852.81,2.960,1.6,3.4,302,0,142,1433,74
851.77,3.000,1.5,3.5,302,0,144,1442,74
850.73,3.010,1.4,3.6,301,0,146,1452,75
849.28,3.010,1.3,3.7,300,0,148,1466,75
848.03,3.010,1.2,3.8,299,0,150,1478,76
847.00,3.010,1.1,3.9,299,0,152,1488,76
846.17,2.980,1.0,4.0,298,0,154,1496,76
845.35,2.980,0.9,4.1,297,0,156,1503,77
843.90,2.960,0.8,4.2,297,0,158,1517,78
842.67,2.950,0.7,4.3,297,0,160,1529,79
841.43,2.950,0.7,4.4,296,0,162,1541,80
840.20,2.950,0.6,4.5,296,0,164,1552,81
839.18,2.950,0.6,4.6,295,0,166,1562,81
837.95,2.940,0.6,4.8,295,0,168,1574,81
836.72,2.970,0.6,4.9,295,0,170,1586,81
835.70,3.000,0.5,5.0,294,0,172,1596,82
834.48,3.020,0.4,5.1,294,0,174,1607,82
833.46,3.040,0.4,5.2,293,0,176,1617,82
832.24,3.040,0.3,5.4,293,0,178,1629,82
831.22,3.030,0.1,5.5,292,0,180,1639,83
830.01,3.010,0.0,5.6,292,0,182,1650,83
828.79,3.010,-0.1,5.8,291,0,184,1662,84
