
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-20,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A017507

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1999-09-15,11:41:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 112
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
259.3,0,321.6

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
943.51,4.750,21.6,1.4,350,2,0,631,36
941.90,4.750,19.6,1.5,347,2,2,646,33
940.98,4.750,19.6,1.6,346,0,4,654,33
939.83,4.750,19.4,1.6,344,0,6,665,33
938.23,4.740,19.2,1.7,343,0,8,679,33
936.86,4.710,19.1,1.7,342,0,10,692,33
935.48,4.710,19.0,1.8,340,0,12,704,33
934.34,4.710,18.9,1.8,339,0,14,715,33
933.20,4.710,18.8,1.9,337,0,16,725,33
931.84,4.710,18.5,1.9,336,2,18,738,34
930.70,4.710,18.5,2.0,335,0,20,748,34
929.57,4.700,18.4,2.1,333,0,22,759,35
928.43,4.690,18.4,2.1,332,0,24,769,35
927.30,4.710,18.3,2.2,330,0,26,780,35
926.17,4.700,18.2,2.2,329,0,28,790,35
925.04,4.690,18.1,2.3,328,0,30,801,35
924.13,4.690,18.0,2.3,326,0,32,809,35
923.01,4.690,18.0,2.4,325,0,34,819,36
921.66,4.700,17.9,2.4,324,0,36,832,36
920.53,4.700,17.8,2.5,322,0,38,842,36
919.63,4.690,17.7,2.5,321,0,40,851,36
918.51,4.690,17.5,2.6,320,0,42,861,36
917.17,4.680,17.5,2.6,319,0,44,874,36
915.82,4.680,17.3,2.7,317,0,46,886,36
914.26,4.670,17.1,2.7,316,0,48,901,37
913.59,4.660,17.0,2.8,315,0,50,907,37
912.48,4.660,16.9,2.8,314,0,52,917,37
911.14,4.650,16.8,2.9,312,0,54,930,37
909.81,4.640,16.8,2.9,311,0,56,942,38
908.48,4.630,16.8,3.0,310,0,58,955,38
906.92,4.620,16.7,3.0,309,0,60,969,38
906.04,4.590,16.6,3.1,308,0,62,978,38
904.71,4.580,16.5,3.1,307,0,64,990,37
903.39,4.580,16.4,3.2,305,0,66,1003,37
902.29,4.580,16.3,3.2,304,0,68,1013,37
901.19,4.580,16.1,3.3,303,0,70,1023,37
899.65,4.560,16.0,3.3,302,0,72,1038,38
898.11,4.560,15.9,3.4,301,0,74,1052,37
896.58,4.560,15.8,3.4,300,0,76,1067,37
895.48,4.580,15.7,3.4,299,0,78,1077,37
894.17,4.570,15.6,3.5,298,0,80,1090,37
892.65,4.600,15.5,3.5,297,0,82,1104,37
891.12,4.590,15.4,3.6,296,0,84,1119,37
890.47,4.600,15.3,3.6,295,0,86,1125,38
889.60,4.600,15.3,3.6,294,0,88,1133,38
888.51,4.600,15.2,3.7,293,0,90,1143,37
887.43,4.600,15.1,3.7,293,0,92,1154,36
886.56,4.590,15.0,3.8,292,0,94,1162,36
885.48,4.600,14.9,3.8,291,0,96,1172,36
884.62,4.600,14.8,3.8,290,0,98,1181,36
883.54,4.600,14.7,3.9,289,0,100,1191,37
882.68,4.610,14.6,3.9,289,0,102,1199,38
881.60,4.610,14.6,3.9,288,0,104,1209,38
880.31,4.620,14.5,4.0,287,0,106,1222,39
879.02,4.630,14.4,4.0,287,0,108,1234,39
877.95,4.620,14.3,4.0,286,0,110,1244,39
877.09,4.600,14.2,4.0,285,0,112,1253,40
876.02,4.570,14.0,4.1,285,0,114,1263,40
874.74,4.580,13.9,4.1,284,0,116,1275,41
873.67,4.600,13.9,4.1,284,0,118,1286,41
872.61,4.630,13.8,4.2,283,0,120,1296,41
871.75,4.630,13.7,4.2,283,0,122,1304,43
870.69,4.630,13.7,4.2,282,0,124,1314,43
869.84,4.640,13.7,4.2,282,0,126,1323,43
868.99,4.640,13.6,4.2,282,0,128,1331,43
868.36,4.640,13.5,4.3,281,0,130,1337,43
867.30,4.640,13.5,4.3,281,0,132,1347,44
866.66,4.620,13.4,4.3,281,0,134,1353,44
866.03,4.610,13.3,4.3,281,0,136,1360,43
865.18,4.590,13.3,4.3,280,0,138,1368,43
864.34,4.590,13.2,4.3,280,0,140,1376,43
863.07,4.580,13.1,4.4,280,0,142,1388,44
862.02,4.540,13.0,4.4,280,0,144,1399,44
861.81,4.520,13.0,4.4,280,0,146,1401,44
861.18,4.500,13.0,4.4,280,0,148,1407,44
860.34,4.500,13.0,4.4,280,0,150,1415,45
859.29,4.500,12.8,4.4,280,0,152,1425,45
858.24,4.480,12.7,4.4,280,0,154,1436,46
857.40,4.490,12.6,4.4,281,0,156,1444,45
856.56,4.490,12.5,4.4,281,0,158,1452,45
855.52,4.490,12.4,4.4,281,0,160,1462,45
854.68,4.490,12.4,4.4,281,0,162,1470,44
853.85,4.500,12.3,4.4,282,0,164,1479,43
853.02,4.490,12.3,4.4,282,0,166,1487,43
852.39,4.480,12.3,4.4,282,0,168,1493,43
851.98,4.500,12.3,4.4,283,0,170,1497,44
851.14,4.500,12.2,4.4,283,0,172,1505,43
850.11,4.530,12.1,4.4,284,0,174,1515,43
849.07,4.550,12.1,4.4,285,0,176,1526,42
848.24,4.550,12.1,4.4,285,0,178,1534,41
847.41,4.570,12.1,4.3,286,0,180,1542,40
846.79,4.590,12.1,4.3,287,0,182,1548,41
846.17,4.590,12.0,4.3,287,0,184,1554,42
845.55,4.600,12.0,4.3,288,0,186,1560,43
844.73,4.600,11.8,4.3,289,0,188,1568,43
843.90,4.590,11.7,4.2,290,0,190,1577,43
843.28,4.590,11.7,4.2,291,0,192,1583,42
842.46,4.590,11.6,4.2,292,0,194,1591,42
842.05,4.590,11.6,4.2,293,0,196,1595,43
841.43,4.590,11.5,4.1,294,0,198,1601,44
840.82,4.590,11.4,4.1,296,0,200,1607,46
840.00,4.590,11.3,4.1,297,0,202,1615,48
839.18,4.570,11.1,4.0,298,0,204,1624,50
838.36,4.570,11.0,4.0,299,0,206,1632,50
837.54,4.570,10.9,4.0,301,0,208,1640,50
836.52,4.570,10.8,3.9,305,0,210,1650,51
835.70,4.570,10.7,3.7,309,0,212,1658,51
835.09,4.560,10.6,3.6,313,0,214,1664,50
834.48,4.550,10.6,3.6,318,0,216,1670,50
833.87,4.490,10.6,3.5,324,0,218,1676,51
833.05,4.500,10.6,3.5,328,0,220,1685,51
832.44,4.510,10.5,3.6,331,0,222,1691,52
831.83,4.490,10.4,3.6,334,0,224,1697,52
831.02,4.470,10.3,3.7,336,0,226,1705,52
830.21,4.440,10.3,3.9,337,0,228,1713,52
829.60,4.430,10.3,4.0,337,0,230,1719,52
829.00,4.410,10.2,4.1,337,0,232,1725,52
828.39,4.430,10.1,4.1,336,0,234,1731,52
827.98,4.410,10.1,4.2,334,0,236,1735,51
827.38,4.400,10.1,4.1,332,0,238,1742,50
826.77,4.410,10.1,4.1,330,0,240,1748,49
825.97,4.390,10.2,4.0,328,0,242,1756,46
825.16,4.390,10.2,3.8,325,0,244,1764,46
824.15,4.400,10.1,3.6,323,0,246,1774,47
823.15,4.430,10.0,3.4,320,0,248,1784,47
822.34,4.460,9.9,3.2,317,0,250,1792,46
821.14,4.460,9.8,3.0,314,0,252,1804,53
820.34,4.470,9.7,2.8,311,0,254,1813,53
819.34,4.470,9.6,2.6,308,0,256,1823,53
818.34,4.480,9.5,2.4,304,0,258,1833,49
817.34,4.480,9.6,2.2,300,0,260,1843,47
816.34,4.480,9.6,2.1,296,0,262,1853,45
815.35,4.470,9.6,1.9,294,0,264,1863,45
814.75,4.470,9.5,1.7,294,0,266,1869,44
813.76,4.470,9.4,1.5,298,0,268,1879,43
812.56,4.490,9.3,1.4,301,0,270,1892,43
811.57,4.490,9.3,1.3,305,0,272,1902,43
810.78,4.520,9.2,1.2,312,0,274,1910,43
810.19,4.520,9.2,1.2,324,0,276,1916,43
809.00,4.520,9.1,1.1,338,0,278,1928,43
808.41,4.530,9.0,1.3,344,0,280,1934,43
808.01,4.530,8.9,1.4,351,0,282,1938,43
807.42,4.530,8.8,1.6,357,0,284,1944,43
806.63,4.520,8.8,1.7,2,0,286,1952,44
805.65,4.530,8.7,1.8,9,0,288,1962,45
804.86,4.540,8.6,2.0,17,0,290,1970,46
804.08,4.540,8.6,2.1,22,0,292,1978,46
803.10,4.540,8.4,2.3,18,0,294,1989,46
802.31,4.540,8.4,2.7,17,0,296,1997,47
801.53,4.540,8.3,3.1,16,0,298,2005,47
800.55,4.540,8.3,3.5,15,0,300,2015,47
799.58,4.570,8.2,3.9,14,0,302,2025,47
798.41,4.570,8.2,4.3,14,0,304,2037,47
797.24,4.570,8.1,4.7,13,0,306,2049,47
796.26,4.570,8.0,5.1,12,0,308,2059,47
795.10,4.570,7.9,5.5,12,0,310,2071,47
794.13,4.590,7.8,6.0,11,0,312,2081,47
793.35,4.570,7.8,6.4,10,0,314,2089,46
792.58,4.590,7.7,6.9,10,0,316,2097,46
791.61,4.570,7.7,7.3,9,0,318,2107,46
790.84,4.590,7.6,7.8,9,0,320,2115,46
790.07,4.590,7.6,8.1,9,0,322,2124,45
789.30,4.590,7.6,8.4,8,0,324,2132,44
788.33,4.590,7.5,9.0,7,0,326,2142,45
787.56,4.560,7.3,9.5,7,0,328,2150,45
786.80,4.560,7.3,10.1,7,0,330,2158,46
785.84,4.550,7.2,10.7,7,0,332,2168,45
785.07,4.550,7.1,11.2,7,0,334,2176,45
783.92,4.550,7.0,11.8,6,0,336,2188,46
783.35,4.550,6.9,12.4,6,0,338,2194,46
782.58,4.540,6.8,13.0,6,0,340,2202,46
781.82,4.540,6.7,13.7,6,0,342,2210,46
781.05,4.570,6.6,14.3,6,2,344,2218,46
780.10,4.570,6.6,14.9,6,0,346,2228,44
778.96,4.570,6.7,15.5,6,0,348,2240,41
778.20,4.570,6.7,16.2,6,0,350,2248,41
777.25,4.560,6.6,16.8,6,0,352,2258,41
