
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-17,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a016453

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-07-29,11:19:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 151
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
277.8,0,318.5

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
944.90,6.240,32.8,1.5,130,2,0,631,32
943.28,6.160,31.9,2.1,150,0,2,646,17
942.13,6.130,31.3,2.3,154,0,4,657,18
941.21,6.130,30.8,2.5,159,0,6,666,19
940.06,6.070,30.2,2.7,163,0,8,677,19
939.15,6.030,29.6,2.9,168,0,10,686,20
938.46,6.070,29.5,3.1,171,0,12,692,20
937.77,6.030,29.4,3.3,175,0,14,699,20
936.86,6.020,29.3,3.4,178,0,16,707,20
935.94,6.020,29.1,3.6,180,2,18,716,20
935.03,6.020,29.1,3.7,182,0,20,725,20
934.34,6.020,29.1,3.8,183,0,22,731,20
933.43,6.010,29.0,3.9,183,0,24,740,21
932.75,6.020,28.9,3.9,183,0,26,746,21
931.84,6.010,28.8,4.0,182,0,28,755,21
930.93,6.000,28.7,4.0,179,0,30,764,21
930.02,6.000,28.6,4.0,176,0,32,772,21
929.11,5.990,28.5,3.9,174,0,34,781,21
928.20,5.970,28.4,3.8,172,0,36,790,21
927.52,5.940,28.3,3.6,171,0,38,796,21
926.85,5.920,28.3,3.5,172,0,40,803,21
925.94,5.920,28.2,3.4,171,0,42,811,21
925.04,5.900,28.1,3.3,171,0,44,820,21
924.36,5.920,28.0,3.1,172,0,46,826,21
923.68,5.890,28.0,3.0,174,0,48,833,22
922.56,5.850,27.8,2.9,175,0,50,844,22
921.66,5.830,27.7,2.9,177,0,52,852,22
920.76,5.840,27.6,2.8,178,0,54,861,22
920.08,5.780,27.6,2.8,180,0,56,867,22
919.18,5.740,27.6,2.8,181,0,58,876,22
918.29,5.730,27.5,2.8,183,0,60,885,22
917.61,5.710,27.4,2.8,184,0,62,891,21
916.94,5.710,27.3,2.8,186,0,64,898,22
916.27,5.710,27.3,2.8,187,0,66,904,22
915.60,5.690,27.2,2.8,189,0,68,910,22
914.71,5.690,27.1,2.8,190,0,70,919,22
913.59,5.660,27.0,2.8,191,0,72,930,22
912.70,5.660,27.0,2.9,193,0,74,938,22
912.03,5.650,26.9,2.9,194,0,76,945,22
911.36,5.650,26.8,2.9,195,0,78,951,22
910.47,5.730,26.7,3.0,196,0,80,960,22
909.58,5.760,26.6,3.0,197,0,82,969,23
908.70,5.750,26.5,3.1,199,0,84,977,23
908.03,5.570,26.4,3.1,200,0,86,984,23
907.15,5.610,26.4,3.2,201,0,88,992,23
906.26,5.740,26.2,3.2,202,0,90,1001,23
905.60,5.800,26.1,3.3,203,0,92,1007,23
904.71,5.800,26.1,3.3,203,0,94,1016,23
903.83,5.850,26.0,3.4,204,0,96,1024,23
903.17,5.850,25.9,3.5,205,0,98,1031,23
902.29,5.850,25.8,3.5,206,0,100,1039,23
901.63,5.850,25.8,3.6,207,0,102,1046,23
900.75,5.850,25.7,3.6,207,0,104,1054,23
899.87,5.810,25.6,3.7,208,0,106,1063,24
898.99,5.790,25.6,3.7,208,0,108,1072,24
897.67,5.760,25.5,3.7,209,0,110,1084,24
896.80,5.710,25.4,3.8,209,0,112,1093,24
895.92,5.690,25.3,3.8,209,0,114,1102,24
894.83,5.690,25.2,3.8,209,0,116,1112,24
893.52,5.690,25.2,3.9,209,0,118,1125,25
891.99,5.650,25.0,3.9,209,0,120,1140,25
891.12,5.660,24.9,3.9,208,0,122,1149,25
890.47,5.610,24.9,3.8,207,0,124,1155,24
889.82,5.610,24.8,3.8,206,0,126,1161,24
888.95,5.530,24.7,3.8,206,0,128,1170,24
888.08,5.600,24.7,3.7,204,0,130,1178,25
887.00,5.600,24.6,3.6,203,0,132,1189,25
886.35,5.600,24.5,3.5,201,0,134,1196,25
885.27,5.560,24.4,3.4,200,0,136,1206,25
884.40,5.530,24.4,3.3,200,0,138,1215,25
883.11,5.540,24.3,3.2,200,0,140,1228,25
882.03,5.540,24.2,3.1,201,0,142,1238,26
881.17,5.540,24.1,3.0,203,0,144,1247,26
879.88,5.530,24.1,2.9,206,0,146,1260,25
878.59,5.490,24.0,2.8,210,0,148,1272,25
877.52,5.490,24.0,2.7,214,0,150,1283,25
876.45,5.490,23.8,2.7,219,0,152,1294,26
875.17,5.500,23.6,2.7,226,0,154,1306,26
874.10,5.460,23.4,2.8,231,0,156,1317,26
873.03,5.500,23.2,2.9,235,0,158,1328,26
871.75,5.530,23.1,3.0,239,0,160,1340,27
870.69,5.520,23.1,3.1,241,0,162,1351,26
869.63,5.500,23.0,3.2,242,0,164,1362,26
868.36,5.430,22.9,3.3,242,0,166,1374,26
866.87,5.420,22.7,3.4,241,0,168,1389,27
866.24,5.430,22.6,3.5,240,0,170,1396,26
865.18,5.460,22.5,3.5,237,0,172,1406,27
864.13,5.430,22.5,3.5,235,0,174,1417,27
863.07,5.410,22.4,3.5,232,0,176,1427,27
861.81,5.420,22.3,3.5,230,0,178,1440,27
860.55,5.430,22.2,3.5,229,0,180,1453,27
859.50,5.450,22.2,3.4,228,0,182,1463,26
858.45,5.460,22.2,3.4,227,0,184,1474,25
857.19,5.460,22.1,3.3,228,0,186,1487,25
856.15,5.460,22.0,3.3,229,0,188,1497,25
855.31,5.480,22.0,3.3,231,0,190,1506,24
853.85,5.480,21.9,3.3,233,0,192,1521,24
852.39,5.510,21.9,3.3,236,0,194,1535,22
850.94,5.510,21.8,3.4,239,0,196,1550,22
850.00,5.510,21.7,3.4,243,3,198,1560,23
849.69,5.510,21.7,3.4,243,0,198,1563,23
848.65,5.520,21.7,3.5,247,0,200,1573,22
847.62,5.550,21.6,3.6,251,0,202,1584,22
846.38,5.630,21.6,3.7,254,0,204,1597,21
845.35,5.630,21.6,3.8,258,0,206,1607,21
844.11,5.660,21.5,3.8,262,0,208,1620,21
843.08,5.690,21.5,3.9,265,0,210,1630,21
842.05,5.720,21.4,4.0,268,0,212,1641,21
841.02,5.730,21.3,4.0,271,0,214,1652,21
840.00,5.750,21.2,4.0,274,0,216,1662,21
839.18,5.750,21.1,4.0,276,0,218,1671,21
838.36,5.760,21.0,3.9,277,0,220,1679,21
837.34,5.760,21.0,3.9,278,0,222,1689,21
836.31,5.760,20.9,3.8,277,0,224,1700,21
835.50,5.760,20.9,3.7,276,0,226,1708,21
834.68,5.790,20.8,3.6,273,0,228,1717,21
833.26,5.810,20.7,3.6,269,0,230,1732,22
832.04,5.810,20.6,3.6,264,0,232,1744,22
831.02,5.810,20.4,3.6,259,0,234,1755,22
830.01,5.810,20.3,3.6,252,0,236,1765,22
828.79,5.810,20.2,3.7,245,0,238,1778,22
827.38,5.810,20.1,3.8,239,0,240,1793,22
826.97,5.810,20.0,4.0,234,0,242,1797,22
826.17,5.810,19.9,4.1,229,0,244,1805,23
825.36,5.780,19.9,4.2,225,0,246,1814,22
824.55,5.780,19.9,4.3,222,0,248,1822,22
823.75,5.770,19.8,4.3,220,0,250,1830,23
822.95,5.770,19.7,4.2,219,0,252,1839,24
822.14,5.770,19.6,4.2,219,0,254,1847,23
821.54,5.770,19.5,4.1,219,0,256,1853,23
820.94,5.770,19.5,4.0,220,0,258,1860,23
820.14,5.770,19.5,3.9,222,2,260,1868,23
819.34,5.760,19.4,3.8,224,0,262,1877,24
818.74,5.680,19.3,3.7,227,0,264,1883,24
817.54,5.570,19.3,3.7,229,0,266,1895,24
816.54,5.440,19.2,3.6,230,0,268,1906,25
815.55,5.440,19.2,3.6,232,0,270,1916,25
814.55,5.360,19.2,3.6,233,0,272,1927,25
813.56,5.240,19.1,3.6,235,0,274,1937,25
812.56,5.210,19.1,3.7,236,0,276,1948,24
812.17,5.170,19.1,3.8,237,0,278,1952,25
811.38,5.160,19.1,3.9,238,0,280,1960,25
810.58,5.130,19.0,4.1,239,0,282,1969,25
809.79,5.120,18.9,4.4,240,0,284,1977,24
809.00,5.120,18.9,4.7,241,0,286,1985,24
807.82,5.070,18.8,5.1,243,0,288,1998,24
807.23,5.000,18.8,5.5,244,0,290,2004,24
806.24,4.960,18.7,5.9,246,0,292,2015,25
805.45,4.940,18.6,6.3,248,0,294,2023,25
804.67,4.910,18.6,6.7,250,2,296,2031,25
803.88,4.910,18.5,7.0,252,0,298,2040,25
802.90,4.910,18.5,7.2,255,0,300,2050,25
802.12,4.910,18.4,7.4,257,0,302,2059,25
801.53,4.910,18.3,7.6,260,0,304,2065,25
800.94,4.910,18.3,7.7,262,0,306,2071,25
800.36,4.910,18.2,7.7,263,0,308,2077,25
799.77,4.910,18.2,7.6,265,0,310,2084,24
