
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-07-01,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Madrid,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A14874

#LOCATION
Latitude,Longitude,Height
40.45,-3.72,640.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1995-11-15,11:20:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 167
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
247.8,0,271.8

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
935.71,0.820,13.0,2.4,234,2,0,640,80
931.61,0.860,12.1,3.7,229,0,2,677,89
930.70,0.860,12.0,4.0,225,0,4,685,89
930.02,0.870,12.0,4.2,222,0,6,691,89
929.34,0.940,12.0,4.5,220,0,8,697,89
928.43,0.960,11.9,4.8,218,0,10,706,90
927.30,0.970,11.8,5.0,217,0,12,716,90
926.39,1.020,11.8,5.3,217,0,14,724,90
925.49,1.060,11.7,5.6,218,0,16,732,91
925.00,1.090,11.6,5.8,220,3,17,736,91
924.59,1.090,11.6,5.8,220,0,18,740,91
923.68,1.090,11.5,6.1,222,0,20,749,91
922.78,1.100,11.5,6.3,224,0,22,757,92
921.88,1.110,11.4,6.5,227,0,24,765,92
920.76,1.150,11.4,6.8,229,0,26,775,92
919.63,1.190,11.3,7.0,231,0,28,785,92
918.51,1.220,11.2,7.2,232,0,30,796,92
917.39,1.240,11.1,7.4,233,0,32,806,93
916.05,1.280,11.0,7.6,234,0,34,818,93
914.93,1.290,11.0,7.8,234,0,36,828,93
913.81,1.400,10.9,8.0,234,0,38,838,94
912.48,1.400,10.9,8.2,234,0,40,851,94
911.14,1.450,10.8,8.4,234,0,42,863,94
909.81,1.470,10.8,8.6,235,0,44,875,94
908.70,1.540,10.7,8.7,235,0,46,885,94
907.59,1.600,10.6,8.9,235,0,48,896,94
906.70,1.640,10.5,9.0,235,0,50,904,94
905.60,1.670,10.5,9.2,234,0,52,914,94
904.71,1.680,10.4,9.3,233,0,54,922,94
903.39,1.700,10.4,9.4,232,0,56,934,94
901.85,1.720,10.3,9.6,231,0,58,949,94
900.31,1.750,10.3,9.7,230,0,60,963,94
899.65,1.760,10.2,9.8,231,0,62,969,95
898.55,1.830,10.1,9.9,230,0,64,979,95
897.67,1.850,10.1,10.0,230,0,66,987,95
897.01,1.870,9.9,10.0,229,0,68,993,95
896.14,1.900,9.9,10.1,229,0,70,1001,95
894.83,1.940,9.9,10.0,229,0,72,1014,95
894.39,1.960,9.9,10.1,227,0,74,1018,95
893.74,2.020,9.8,10.1,225,0,76,1024,95
892.65,2.040,9.8,10.2,224,0,78,1034,95
891.56,2.080,9.7,10.3,223,0,80,1044,95
890.47,2.110,9.7,10.4,224,0,82,1054,95
889.38,2.130,9.6,10.5,225,2,84,1064,95
888.08,2.130,9.6,10.7,227,0,86,1077,95
886.56,2.140,9.5,10.8,228,0,88,1091,95
885.92,2.150,9.5,11.0,230,0,90,1097,95
885.05,2.150,9.4,11.1,232,0,92,1105,95
883.97,2.160,9.4,11.3,232,0,94,1115,95
882.89,2.220,9.3,11.4,232,0,96,1125,95
881.82,2.240,9.2,11.5,231,0,98,1136,95
880.74,2.240,9.2,11.6,231,0,100,1146,95
879.45,2.260,9.1,11.6,230,0,102,1158,95
878.38,2.260,9.1,11.7,229,0,104,1168,96
877.52,2.280,9.1,11.7,229,0,106,1176,95
876.66,2.280,9.0,11.7,228,0,108,1184,95
875.59,2.290,8.9,11.7,228,0,110,1194,95
874.31,2.290,8.9,11.7,227,0,112,1206,95
873.25,2.290,8.8,11.7,227,0,114,1217,95
872.18,2.300,8.8,11.7,227,0,116,1227,95
871.12,2.290,8.7,11.6,227,0,118,1237,95
870.27,2.300,8.7,11.6,227,0,120,1245,96
869.42,2.300,8.7,11.7,227,0,122,1253,95
868.36,2.300,8.6,11.7,226,0,124,1263,95
867.30,2.330,8.5,11.7,226,0,126,1273,96
866.45,2.340,8.5,11.7,226,0,128,1281,96
865.82,2.350,8.5,11.7,226,0,130,1287,95
865.39,2.350,8.5,11.7,227,0,132,1291,95
864.34,2.370,8.4,11.7,227,0,134,1302,95
863.49,2.380,8.4,11.7,227,0,136,1310,95
862.86,2.390,8.3,11.8,227,0,138,1316,95
862.23,2.400,8.3,11.8,228,0,140,1322,95
861.18,2.400,8.2,11.9,227,0,142,1332,95
860.34,2.410,8.2,12.0,227,0,144,1340,95
859.29,2.410,8.2,12.0,228,0,146,1350,95
858.45,2.410,8.1,12.1,228,0,148,1358,95
857.61,2.410,8.1,12.1,228,0,150,1366,95
856.98,2.440,8.0,12.2,228,0,152,1372,95
856.15,2.440,8.0,12.3,228,0,154,1380,95
854.89,2.440,8.0,12.3,228,0,156,1392,95
854.48,2.440,7.9,12.4,229,0,158,1396,95
853.85,2.440,7.9,12.5,229,0,160,1403,95
853.02,2.440,7.9,12.6,229,0,162,1411,95
852.18,2.440,7.8,12.6,230,0,164,1419,95
851.56,2.440,7.8,12.7,230,0,166,1425,95
850.94,2.460,7.8,12.7,230,0,168,1431,95
850.11,2.460,7.7,12.8,230,0,170,1439,95
850.00,2.460,7.7,12.8,230,3,171,1440,95
849.28,2.460,7.7,12.8,230,0,172,1447,95
848.45,2.460,7.6,12.8,231,0,174,1455,95
847.83,2.460,7.6,12.9,231,0,176,1461,95
847.00,2.460,7.6,12.9,231,0,178,1469,95
845.97,2.480,7.5,12.9,231,0,180,1479,95
844.93,2.490,7.5,13.0,231,0,182,1489,95
843.90,2.500,7.4,13.0,232,0,184,1499,95
842.87,2.530,7.4,13.0,232,0,186,1509,95
842.05,2.540,7.3,13.0,232,0,188,1517,95
841.23,2.560,7.3,13.1,232,0,190,1526,95
840.61,2.560,7.3,13.1,233,0,192,1532,95
839.79,2.560,7.3,13.1,233,0,194,1540,95
838.77,2.570,7.2,13.1,233,0,196,1550,96
837.95,2.560,7.2,13.1,233,0,198,1558,96
837.34,2.560,7.1,13.1,233,0,200,1564,95
836.31,2.560,7.1,13.2,233,0,202,1574,95
835.50,2.560,7.0,13.2,233,0,204,1582,95
834.89,2.560,7.0,13.2,233,0,206,1588,95
834.07,2.550,7.0,13.2,233,0,208,1596,96
833.26,2.550,6.9,13.2,233,0,210,1604,95
832.44,2.550,6.9,13.2,233,0,212,1612,95
831.83,2.560,6.8,13.1,233,0,214,1618,95
831.22,2.560,6.8,13.1,233,0,216,1624,96
830.41,2.560,6.8,13.1,233,0,218,1632,95
829.60,2.570,6.7,13.1,233,0,220,1640,95
828.79,2.590,6.7,13.1,233,0,222,1648,95
827.98,2.590,6.7,13.0,233,0,224,1656,95
827.18,2.590,6.6,13.0,233,0,226,1664,95
826.57,2.590,6.6,13.0,234,0,228,1670,95
825.97,2.590,6.5,13.0,234,0,230,1676,95
825.16,2.590,6.5,12.9,234,0,232,1684,95
824.35,2.590,6.5,12.9,234,0,234,1692,95
823.55,2.590,6.4,12.9,234,0,236,1700,95
822.95,2.590,6.4,12.9,235,0,238,1706,95
822.34,2.570,6.3,12.8,235,0,240,1712,95
821.34,2.590,6.2,12.8,235,0,242,1722,95
820.54,2.590,6.2,12.8,235,0,244,1730,96
819.74,2.590,6.2,12.8,235,0,246,1738,95
818.94,2.590,6.1,12.7,236,0,248,1747,95
817.94,2.570,6.0,12.7,236,0,250,1757,95
816.94,2.580,6.0,12.6,236,0,252,1767,95
816.54,2.580,5.9,12.6,237,0,254,1771,95
815.94,2.580,5.9,12.6,237,0,256,1777,95
815.15,2.580,5.9,12.5,237,0,258,1785,96
814.35,2.570,5.8,12.5,237,0,260,1793,95
813.56,2.580,5.8,12.5,238,0,262,1801,95
812.56,2.570,5.7,12.4,238,0,264,1811,96
812.17,2.580,5.7,12.4,238,0,266,1815,96
811.77,2.580,5.7,12.4,238,0,268,1819,95
811.18,2.580,5.6,12.3,238,0,270,1825,95
