
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-16,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a5301

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2002-08-14,11:03:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 117
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
248.8,0,316.5

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
945.13,1.100,27.4,1.0,360,2,0,631,55
943.97,1.130,26.2,1.0,359,0,2,642,33
942.82,1.150,26.1,1.1,1,0,4,653,33
941.90,1.190,26.0,1.1,2,0,6,661,33
940.98,1.190,25.8,1.1,4,0,8,670,33
940.06,1.190,25.5,1.1,6,0,10,678,34
939.15,1.200,25.3,1.2,7,2,12,687,34
938.23,1.200,25.2,1.2,9,0,14,695,35
937.31,1.210,25.1,1.2,10,0,16,704,35
936.40,1.220,25.0,1.2,12,0,18,713,35
935.26,1.240,24.9,1.3,13,0,20,723,35
934.12,1.270,24.8,1.3,15,0,22,734,36
932.75,1.280,24.7,1.3,17,0,24,747,36
932.06,1.290,24.6,1.4,19,0,26,753,36
931.16,1.310,24.5,1.4,20,0,28,762,36
929.79,1.310,24.4,1.4,22,0,30,775,36
928.66,1.320,24.3,1.4,24,0,32,785,37
927.52,1.340,24.2,1.4,26,0,34,796,37
926.17,1.350,24.1,1.5,28,0,36,809,37
925.00,1.350,24.0,1.5,30,3,38,820,37
924.81,1.350,24.0,1.5,30,0,38,822,37
923.46,1.370,23.9,1.5,32,0,40,834,38
922.33,1.390,23.8,1.5,34,0,42,845,38
921.43,1.390,23.6,1.6,37,0,44,854,38
920.08,1.400,23.5,1.6,39,0,46,866,38
918.96,1.420,23.4,1.6,41,0,48,877,38
917.61,1.420,23.3,1.6,44,0,50,890,39
916.27,1.430,23.2,1.7,46,0,52,903,39
915.15,1.430,23.1,1.7,49,0,54,913,39
914.04,1.450,23.0,1.8,52,0,56,924,39
912.92,1.470,22.9,1.8,55,0,58,934,39
911.36,1.480,22.8,1.9,58,0,60,949,40
910.25,1.500,22.7,2.0,59,0,62,960,40
908.92,1.520,22.6,2.1,60,2,64,973,40
907.59,1.740,22.6,2.1,60,0,66,985,40
906.26,1.740,22.7,2.1,59,0,68,998,40
904.93,2.140,22.6,2.1,57,0,70,1011,40
903.39,2.440,22.5,2.1,54,0,72,1026,40
902.51,2.670,22.4,2.0,50,0,74,1034,40
901.19,3.020,22.3,1.9,46,0,76,1047,40
900.09,3.150,22.3,1.8,41,0,78,1058,40
898.55,3.290,22.4,1.6,37,0,80,1072,40
897.01,3.390,22.4,1.5,33,0,82,1087,40
895.70,3.600,22.3,1.3,33,0,84,1100,40
894.61,3.850,22.3,1.1,25,2,86,1111,39
893.52,3.910,22.3,1.0,21,0,88,1121,39
892.43,4.080,22.2,0.9,11,0,90,1132,39
891.34,4.140,22.2,0.8,351,0,92,1142,39
890.25,4.210,22.2,0.9,321,0,94,1153,39
888.95,4.310,22.0,0.9,292,0,96,1166,39
887.65,4.450,21.9,1.1,266,0,98,1178,39
886.35,4.470,21.8,1.3,250,0,100,1191,39
885.05,4.580,21.7,1.5,246,0,102,1204,39
883.97,4.600,21.6,1.8,243,2,104,1214,38
882.89,4.620,22.0,2.2,238,0,106,1225,36
881.82,4.640,22.3,2.6,243,0,108,1236,32
880.52,4.710,22.6,3.0,244,0,110,1248,26
879.24,4.770,22.9,3.3,245,0,112,1261,25
877.95,4.930,23.2,3.6,246,0,114,1274,24
876.45,5.030,23.6,3.8,247,0,116,1289,22
875.17,5.040,23.9,4.0,247,0,118,1301,21
873.67,5.090,24.1,4.1,247,0,120,1316,20
872.61,5.120,24.2,4.2,247,0,122,1327,19
871.33,5.140,24.3,4.2,247,0,124,1340,18
870.05,5.180,24.5,4.2,246,2,126,1353,18
868.78,5.200,24.5,4.2,246,0,128,1365,18
867.72,5.250,24.5,4.2,246,0,130,1376,17
866.66,5.260,24.6,4.1,246,0,132,1387,17
865.39,5.270,24.6,4.1,246,0,134,1400,17
864.13,5.270,24.5,4.0,246,0,136,1412,17
863.07,5.320,24.5,4.0,246,0,138,1423,17
861.81,5.320,24.4,4.0,247,0,140,1436,17
860.76,5.320,24.4,4.0,247,0,142,1446,17
859.92,5.330,24.4,4.0,248,0,144,1455,17
858.45,5.330,24.4,4.0,249,0,146,1470,17
856.98,5.330,24.3,4.1,250,0,148,1485,17
855.73,5.330,24.3,4.2,251,0,150,1498,17
854.68,5.330,24.1,4.3,253,0,152,1508,17
853.43,5.330,24.1,4.5,254,0,154,1521,17
852.18,5.330,24.0,4.7,256,0,156,1534,17
851.35,5.330,23.9,4.8,257,0,158,1542,17
850.31,5.310,23.8,5.1,258,0,160,1553,17
850.00,5.320,23.7,5.1,258,3,161,1556,17
849.07,5.320,23.6,5.3,259,0,162,1566,17
847.83,5.310,23.5,5.5,259,0,164,1578,17
846.59,5.300,23.4,5.7,260,0,166,1591,17
845.35,5.310,23.3,5.8,260,0,168,1604,17
