
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-03-14,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a14196

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-02-09,11:33:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 233
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
244.7,0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
956.50,2.040,9.8,2.0,30,2,0,631,67
953.94,2.080,9.9,2.4,34,2,2,653,48
953.47,2.090,9.8,2.5,35,0,4,657,49
953.00,2.080,9.6,2.6,37,0,6,661,49
952.31,2.090,9.5,2.7,38,0,8,667,50
951.14,2.130,9.4,2.8,39,0,10,678,50
950.22,2.140,9.2,2.9,40,0,12,686,51
949.29,2.160,9.1,3.0,42,0,14,694,51
948.13,2.170,9.0,3.1,43,0,16,704,52
946.51,2.170,8.9,3.1,44,0,18,718,52
945.13,2.190,8.9,3.2,46,0,20,730,52
943.51,2.220,8.7,3.3,47,0,22,744,53
942.13,2.220,8.5,3.4,48,0,24,756,53
940.52,2.270,8.3,3.5,49,0,26,771,53
938.92,2.270,8.1,3.6,51,0,28,785,54
937.31,2.270,8.0,3.7,52,0,30,799,54
935.94,2.280,7.9,3.8,53,0,32,811,55
934.34,2.300,7.8,3.9,54,0,34,825,55
932.75,2.270,7.7,4.0,56,0,36,839,55
931.16,2.290,7.6,4.0,57,0,38,853,56
929.79,2.270,7.5,4.1,58,0,40,865,56
928.43,2.310,7.4,4.2,59,0,42,877,56
927.07,2.290,7.3,4.3,61,0,44,889,57
925.49,2.310,7.2,4.4,62,0,46,903,57
923.68,2.300,7.0,4.5,63,0,48,919,58
922.33,2.310,6.9,4.6,64,0,50,931,58
921.21,2.310,6.7,4.7,66,0,52,941,58
919.86,2.310,6.4,4.7,67,0,54,954,59
918.51,2.320,6.3,4.8,68,0,56,966,59
917.39,2.320,6.2,4.9,69,0,58,976,60
916.05,2.340,6.1,5.0,70,0,60,988,60
914.93,2.340,6.1,5.1,72,0,62,998,61
913.81,2.360,5.9,5.2,73,0,64,1008,61
912.70,2.370,5.8,5.2,74,0,66,1018,61
911.59,2.400,5.7,5.3,75,0,68,1028,62
910.47,2.400,5.6,5.4,76,0,70,1038,62
909.58,2.400,5.5,5.5,78,0,72,1046,62
908.48,2.420,5.4,5.5,79,0,74,1055,63
907.37,2.420,5.3,5.6,80,0,76,1065,63
906.26,2.420,5.2,5.7,81,0,78,1075,64
905.15,2.460,5.1,5.8,82,0,80,1085,64
904.27,2.460,5.0,5.8,83,0,82,1093,65
903.39,2.460,4.9,5.9,85,0,84,1101,65
902.07,2.470,4.7,6.0,86,0,86,1113,66
900.97,2.480,4.6,6.1,87,0,88,1123,66
899.87,2.490,4.5,6.1,88,0,90,1133,66
898.99,2.500,4.4,6.2,89,0,92,1141,67
898.11,2.500,4.4,6.3,90,0,94,1149,67
896.80,2.500,4.2,6.3,91,0,96,1161,67
895.92,2.510,4.1,6.4,92,0,98,1169,67
895.05,2.510,4.1,6.5,93,0,100,1177,67
894.17,2.520,4.0,6.5,94,0,102,1185,68
893.08,2.520,3.9,6.6,95,0,104,1195,68
892.21,2.520,3.8,6.6,96,0,106,1203,68
891.34,2.540,3.7,6.7,97,0,108,1211,69
890.25,2.540,3.7,6.8,99,0,110,1221,69
889.17,2.540,3.6,6.8,100,0,112,1230,69
888.08,2.540,3.5,6.9,101,0,114,1240,69
887.00,2.520,3.4,6.9,102,0,116,1250,69
885.92,2.550,3.3,7.0,103,0,118,1260,70
885.05,2.550,3.2,7.0,103,0,120,1268,70
883.97,2.540,3.1,7.1,104,0,122,1278,71
882.89,2.530,3.0,7.1,105,0,124,1288,71
881.82,2.540,2.9,7.2,106,0,126,1298,71
880.74,2.530,2.8,7.2,107,0,128,1308,72
879.88,2.540,2.7,7.3,108,0,130,1316,72
878.59,2.560,2.6,7.3,109,0,132,1327,73
877.95,2.540,2.6,7.3,110,0,134,1333,73
876.88,2.560,2.5,7.4,111,0,136,1343,73
875.81,2.560,2.4,7.4,112,0,138,1353,74
874.95,2.570,2.3,7.4,113,0,140,1361,74
873.89,2.570,2.3,7.5,113,0,142,1371,74
872.39,2.560,2.2,7.5,114,0,144,1385,74
871.12,2.560,2.1,7.5,115,0,146,1397,74
869.63,2.560,2.0,7.6,116,0,148,1410,74
868.36,2.550,1.8,7.6,117,0,150,1422,75
867.08,2.550,1.9,7.6,118,0,152,1434,75
866.03,2.560,1.8,7.6,118,0,154,1444,75
865.18,2.560,1.7,7.7,119,0,156,1452,74
863.92,2.560,1.6,7.7,120,0,158,1464,76
862.86,2.570,1.5,7.7,121,0,160,1473,76
862.02,2.570,1.4,7.7,121,0,162,1481,77
861.18,2.560,1.2,7.7,122,0,164,1489,78
860.55,2.570,1.2,7.8,123,0,166,1495,77
860.13,2.570,1.1,7.8,123,2,168,1499,79
858.24,2.570,1.0,7.8,124,0,170,1517,79
856.56,2.580,0.9,7.8,125,0,172,1532,79
855.10,2.570,0.8,7.8,125,0,174,1546,80
853.64,2.570,0.7,7.8,126,0,176,1560,80
852.39,2.580,0.7,7.8,126,0,178,1572,79
850.94,2.580,0.7,7.8,127,0,180,1585,76
849.69,2.580,0.7,7.8,128,0,182,1597,76
848.65,2.580,0.7,7.8,128,0,184,1607,76
847.62,2.590,0.7,7.8,129,0,186,1617,76
846.38,2.610,0.7,7.7,129,0,188,1628,76
845.35,2.610,0.6,7.7,130,0,190,1638,76
844.11,2.620,0.6,7.7,130,0,192,1650,76
843.49,2.620,0.5,7.7,131,0,194,1656,76
842.67,2.620,0.5,7.7,131,0,196,1664,76
841.84,2.620,0.4,7.7,132,0,198,1672,76
841.02,2.640,0.4,7.6,132,0,200,1679,76
840.00,2.640,0.3,7.6,132,0,202,1689,76
839.18,2.640,0.2,7.6,133,0,204,1697,76
838.15,2.650,0.1,7.5,133,0,206,1707,76
837.34,2.650,0.1,7.5,134,0,208,1715,76
836.72,2.660,0.1,7.5,134,0,210,1721,76
836.11,2.660,0.0,7.4,134,0,212,1726,76
835.29,2.660,-0.1,7.4,135,0,214,1734,76
834.48,2.670,-0.1,7.4,135,0,216,1742,76
833.46,2.680,-0.2,7.3,135,0,218,1752,77
832.65,2.680,-0.2,7.3,135,0,220,1760,77
831.83,2.680,-0.3,7.2,136,0,222,1767,77
831.02,2.680,-0.3,7.2,136,0,224,1775,77
830.21,2.680,-0.3,7.1,136,0,226,1783,77
829.00,2.680,-0.4,7.1,136,0,228,1795,78
828.59,2.680,-0.4,7.0,137,0,230,1799,77
827.98,2.680,-0.5,6.8,135,0,232,1805,78
827.18,2.690,-0.5,6.6,135,0,234,1812,77
826.37,2.680,-0.5,6.4,134,0,236,1820,77
825.36,2.690,-0.5,6.1,135,0,238,1830,77
824.35,2.690,-0.5,5.9,135,0,240,1840,76
823.55,2.690,-0.5,5.8,134,0,242,1848,76
822.54,2.690,-0.6,5.6,134,0,244,1857,76
821.74,2.690,-0.6,5.5,133,0,246,1865,76
820.94,2.690,-0.6,5.5,133,0,248,1873,76
820.14,2.690,-0.7,5.5,132,0,250,1881,76
819.14,2.690,-0.7,5.5,131,0,252,1891,76
818.14,2.690,-0.8,5.6,130,0,254,1900,76
817.34,2.690,-0.9,5.7,128,0,256,1908,76
816.54,2.690,-0.9,5.8,127,0,258,1916,76
815.74,2.690,-1.0,6.0,126,0,260,1924,75
814.75,2.690,-1.0,6.2,124,0,262,1933,75
813.76,2.690,-1.0,6.4,123,0,264,1943,74
813.16,2.690,-1.0,6.6,121,0,266,1949,73
812.56,2.700,-1.0,6.8,120,0,268,1955,73
811.77,2.700,-1.1,6.9,119,0,270,1963,73
810.98,2.730,-1.1,7.1,118,0,272,1970,73
810.19,2.730,-1.1,7.3,118,2,274,1978,73
809.40,2.720,-1.2,7.4,117,0,276,1986,72
808.61,2.700,-1.3,7.5,117,0,278,1994,73
807.82,2.700,-1.4,7.6,117,0,280,2002,73
806.83,2.700,-1.4,7.7,117,0,282,2011,74
806.04,2.690,-1.5,7.7,116,0,284,2019,73
805.26,2.700,-1.6,7.8,115,0,286,2027,73
804.47,2.690,-1.6,7.8,114,0,288,2035,73
803.69,2.690,-1.7,7.8,113,0,290,2042,73
802.71,2.700,-1.8,7.8,111,0,292,2052,74
801.73,2.700,-1.9,7.8,110,0,294,2062,74
800.94,2.710,-2.0,7.7,109,0,296,2070,74
800.16,2.710,-2.0,7.7,108,0,298,2077,74
799.58,2.710,-2.1,7.6,108,0,300,2083,74
798.60,2.710,-2.1,7.5,108,0,302,2093,73
797.82,2.710,-2.1,7.3,108,0,304,2101,73
796.85,2.710,-2.2,7.2,109,0,306,2110,73
795.88,2.720,-2.2,7.0,110,0,308,2120,73
794.91,2.720,-2.3,6.7,110,0,310,2130,73
793.94,2.720,-2.4,6.4,110,0,312,2139,73
793.16,2.720,-2.4,6.1,109,0,314,2147,73
792.19,2.710,-2.5,5.9,107,0,316,2157,73
791.23,2.710,-2.7,5.7,105,0,318,2167,74
790.26,2.710,-2.7,5.6,103,0,320,2176,74
789.30,2.710,-2.8,5.6,99,0,322,2186,74
788.14,2.700,-2.9,5.6,96,0,324,2198,74
787.37,2.690,-2.9,5.6,94,0,326,2205,74
786.60,2.700,-3.0,5.7,92,0,328,2213,74
785.84,2.700,-3.0,5.9,91,0,330,2221,74
785.07,2.700,-3.1,5.9,90,0,332,2229,74
784.11,2.700,-3.2,5.9,90,0,334,2238,74
783.35,2.690,-3.2,5.9,90,0,336,2246,73
782.58,2.690,-3.3,5.9,91,0,338,2254,73
781.63,2.690,-3.4,5.8,91,0,340,2263,74
780.86,2.700,-3.4,5.6,92,0,342,2271,74
779.91,2.690,-3.5,5.5,92,0,344,2281,74
778.96,2.680,-3.6,5.3,92,0,346,2290,74
778.20,2.680,-3.6,5.2,91,0,348,2298,73
777.06,2.670,-3.7,5.1,91,0,350,2310,73
776.11,2.670,-3.8,5.0,90,0,352,2319,73
775.35,2.690,-3.8,4.9,90,0,354,2327,73
774.22,2.670,-4.0,4.8,90,0,356,2339,74
