
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-16,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a3840

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-01-28,11:23:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 221
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
274.3,0,296.0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
935.26,0.490,7.2,2.0,20,2,0,631,75
933.20,0.490,6.6,2.8,36,0,2,649,68
931.38,0.510,6.5,3.2,43,0,4,665,68
929.79,0.530,6.5,3.4,46,0,6,679,69
928.20,0.560,6.3,3.6,47,0,8,693,70
926.62,0.560,6.2,3.7,48,0,10,707,70
925.26,0.560,6.1,3.7,49,0,12,719,71
925.00,0.560,6.1,3.7,49,3,12,721,71
923.46,0.560,6.0,3.8,50,0,14,735,71
921.88,0.550,5.9,3.8,52,0,16,749,71
920.53,0.550,5.7,3.9,54,0,18,761,72
918.96,0.550,5.6,4.0,57,0,20,775,73
917.61,0.550,5.5,4.0,59,0,22,787,74
916.50,0.550,5.4,4.1,62,0,24,797,74
914.93,0.550,5.2,4.1,65,0,26,811,74
913.59,0.550,5.1,4.2,66,0,28,823,75
912.25,0.550,5.0,4.2,68,0,30,835,76
910.70,0.550,4.9,4.2,69,0,32,849,77
909.36,0.560,4.9,4.2,69,0,34,861,77
908.03,0.570,4.8,4.1,69,0,36,873,77
906.70,0.560,4.6,4.1,69,0,38,885,76
905.38,0.560,4.5,4.0,68,2,40,897,77
903.83,0.640,4.4,4.0,66,0,42,911,78
902.29,0.710,4.3,3.9,65,0,44,925,78
900.75,0.740,4.2,3.8,65,0,46,939,78
899.21,0.790,4.0,3.8,65,0,48,952,78
898.55,0.900,3.9,3.8,66,0,50,958,78
897.89,0.980,3.8,3.7,68,0,52,964,78
896.80,1.180,3.7,3.7,71,0,54,974,78
895.92,1.360,3.7,3.8,74,0,56,982,79
894.83,1.610,3.6,3.8,77,0,58,992,79
893.74,1.710,3.5,3.9,82,0,60,1002,80
892.43,1.880,3.4,4.1,85,0,62,1014,80
891.34,1.930,3.4,4.2,88,0,64,1024,81
890.03,2.030,3.2,4.4,91,0,66,1036,81
888.73,2.170,3.1,4.7,94,0,68,1048,82
887.43,2.310,2.9,4.9,96,0,70,1060,83
886.35,2.380,2.9,5.2,98,0,72,1069,83
884.83,2.470,2.8,5.4,100,0,74,1083,84
883.54,2.530,2.7,5.6,101,2,76,1095,84
882.25,2.540,2.6,5.8,103,0,78,1107,85
880.95,2.550,2.6,6.0,104,0,80,1119,85
879.66,2.650,2.5,6.1,105,0,82,1131,86
878.59,2.670,2.4,6.3,107,0,84,1141,86
877.31,2.710,2.4,6.4,108,0,86,1152,87
876.02,2.750,2.3,6.5,110,0,88,1164,88
874.95,2.760,2.2,6.6,111,0,90,1174,88
873.89,2.780,2.2,6.7,112,0,92,1184,89
872.61,2.840,2.1,6.9,113,0,94,1196,89
871.33,2.860,2.1,7.1,115,0,96,1208,89
870.05,2.870,2.0,7.2,116,0,98,1220,89
868.78,2.910,2.0,7.5,117,0,100,1231,90
867.72,2.920,1.9,7.7,118,0,102,1241,90
866.45,2.970,1.7,7.9,119,0,104,1253,91
865.18,3.000,1.7,8.2,121,0,106,1265,91
863.70,3.000,1.6,8.5,122,0,108,1279,92
862.44,3.020,1.5,8.7,123,0,110,1290,92
861.18,3.020,1.5,9.0,124,0,112,1302,92
859.92,3.030,1.4,9.2,125,0,114,1314,92
858.66,3.040,1.4,9.3,126,0,116,1326,92
857.40,3.050,1.3,9.5,127,0,118,1338,92
856.15,3.070,1.2,9.7,128,0,120,1349,92
855.31,3.070,1.1,9.8,129,0,122,1357,92
854.27,3.090,1.0,9.9,130,0,124,1367,93
853.02,3.100,0.9,10.0,130,0,126,1379,94
851.77,3.100,0.8,10.2,131,0,128,1391,94
850.52,3.100,0.7,10.4,131,0,130,1403,95
850.00,3.110,0.7,10.4,131,3,131,1408,95
849.28,3.110,0.6,10.6,131,0,132,1414,95
847.83,3.110,0.5,10.8,131,0,134,1428,96
846.38,3.110,0.4,11.0,131,0,136,1442,96
845.14,3.110,0.3,11.2,130,0,138,1454,97
844.11,3.090,0.2,11.3,130,0,140,1463,97
842.87,3.090,0.1,11.5,130,0,142,1475,98
841.23,3.080,0.0,11.6,130,0,144,1491,98
840.61,3.100,0.0,11.6,130,0,146,1497,98
839.59,3.090,-0.1,11.7,130,0,148,1506,98
838.36,3.080,-0.2,11.7,130,0,150,1518,99
837.13,3.100,-0.2,11.6,130,0,152,1530,99
835.91,3.090,-0.3,11.6,130,0,154,1542,99
834.89,3.100,-0.4,11.5,130,0,156,1551,99
833.87,3.090,-0.4,11.4,129,0,158,1561,99
832.65,3.090,-0.5,11.4,129,0,160,1573,99
831.43,3.070,-0.5,11.4,128,0,162,1585,99
830.41,3.090,-0.6,11.4,127,0,164,1594,99
829.60,3.090,-0.7,11.4,126,0,166,1602,99
828.79,3.090,-0.7,11.5,126,0,168,1610,99
827.58,3.110,-0.8,11.6,125,0,170,1622,99
826.57,3.110,-0.8,11.7,125,0,172,1631,99
825.56,3.110,-0.8,11.8,124,0,174,1641,99
824.55,3.110,-0.9,12.0,124,0,176,1651,99
823.15,3.110,-1.0,12.2,125,0,178,1665,99
821.54,3.110,-1.1,12.4,125,0,180,1680,99
820.54,3.110,-1.1,12.5,125,0,182,1690,99
819.54,3.110,-1.2,12.7,126,0,184,1700,99
818.54,3.110,-1.2,12.8,126,0,186,1709,99
817.54,3.120,-1.3,13.0,126,0,188,1719,99
816.14,3.130,-1.4,13.0,126,0,190,1733,99
814.55,3.140,-1.5,13.1,127,0,192,1748,99
813.76,3.150,-1.5,13.1,127,0,194,1756,99
812.56,3.150,-1.6,13.1,127,0,196,1768,99
811.57,3.150,-1.7,13.1,127,0,198,1778,99
810.78,3.150,-1.8,13.1,128,0,200,1785,99
809.79,3.160,-1.9,13.1,128,0,202,1795,99
808.61,3.180,-2.0,13.0,128,0,204,1807,99
807.23,3.200,-2.1,13.0,129,0,206,1820,98
806.04,3.210,-2.1,13.0,130,0,208,1832,98
804.67,3.220,-2.2,13.0,130,0,210,1846,99
802.90,3.220,-2.2,12.9,131,0,212,1863,99
801.73,3.200,-2.3,12.9,132,0,214,1875,99
800.55,3.200,-2.4,12.9,132,0,216,1886,99
799.58,3.220,-2.5,12.8,133,0,218,1896,99
798.60,3.210,-2.5,12.8,133,0,220,1906,99
797.43,3.210,-2.6,12.7,134,0,222,1917,100
796.46,3.190,-2.6,12.6,134,0,224,1927,99
795.29,3.190,-2.7,12.6,134,0,226,1939,99
793.74,3.190,-2.7,12.6,134,0,228,1954,100
792.97,3.190,-2.8,12.6,134,0,230,1962,100
791.81,3.180,-2.8,12.6,134,0,232,1974,99
790.65,3.180,-2.9,12.6,133,0,234,1985,99
789.49,3.180,-3.0,12.7,133,0,236,1997,99
788.33,3.170,-3.1,12.8,133,0,238,2008,99
787.37,3.180,-3.2,12.8,133,0,240,2018,99
786.03,3.170,-3.3,12.8,133,0,242,2032,99
784.88,3.170,-3.4,12.8,132,0,244,2043,99
783.73,3.190,-3.5,12.8,132,0,246,2055,99
782.58,3.220,-3.6,12.8,132,0,248,2066,99
781.44,3.220,-3.6,12.7,132,0,250,2078,100
780.10,3.230,-3.6,12.6,132,0,252,2092,100
778.96,3.240,-3.7,12.5,132,0,254,2103,100
777.82,3.240,-3.7,12.4,132,0,256,2115,100
777.06,3.240,-3.8,12.3,132,0,258,2122,100
776.11,3.240,-3.8,12.3,132,0,260,2132,100
774.79,3.210,-3.9,12.3,133,0,262,2146,100
773.09,3.200,-4.0,12.3,133,0,264,2163,100
772.52,3.190,-4.1,12.3,133,0,266,2169,100
772.14,3.190,-4.1,12.3,133,0,268,2173,100
770.82,3.180,-4.2,12.4,133,0,270,2186,100
769.51,3.180,-4.3,12.4,133,0,272,2200,100
768.19,3.180,-4.4,12.5,133,0,274,2213,100
766.88,3.180,-4.5,12.6,133,0,276,2226,100
765.57,3.180,-4.6,12.7,133,0,278,2240,100
764.64,3.180,-4.7,12.8,133,0,280,2250,99
763.52,3.170,-4.9,12.9,132,0,282,2261,98
762.59,3.170,-5.0,13.0,132,0,284,2271,97
761.66,3.170,-5.1,13.2,132,0,286,2280,96
760.73,3.180,-5.2,13.3,132,0,288,2290,96
759.80,3.180,-5.3,13.5,131,0,290,2299,95
758.87,3.180,-5.4,13.6,131,0,292,2309,95
757.58,3.180,-5.5,13.6,131,0,294,2322,94
756.28,3.230,-5.6,13.7,131,0,296,2336,88
755.18,3.240,-5.8,13.6,131,0,298,2347,83
754.26,3.240,-5.9,13.6,131,0,300,2357,78
753.15,3.240,-6.0,13.4,131,0,302,2368,77
752.05,3.270,-6.1,13.2,131,0,304,2380,74
