
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-05,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a14139

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2005-05-04,10:35:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 196
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
277.0,0,322.0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
945.59,3.930,21.4,1.2,360,2,0,631,52
944.90,3.960,21.1,1.2,357,0,2,637,27
943.97,4.000,20.7,1.1,357,0,4,646,27
942.82,4.030,20.2,1.1,356,0,6,656,28
941.67,4.050,19.7,1.1,356,0,8,667,28
940.75,4.090,19.3,1.1,355,0,10,675,28
940.06,4.100,19.2,1.1,355,0,12,681,29
938.92,4.150,19.0,1.1,354,0,14,692,29
938.00,4.180,18.9,1.1,354,0,16,700,29
937.08,4.190,18.8,1.1,353,0,18,709,29
936.17,4.220,18.6,1.1,353,2,20,717,28
935.48,4.230,18.6,1.1,352,0,22,723,28
934.80,4.250,18.6,1.1,352,0,24,730,29
933.89,4.250,18.5,1.1,351,0,26,738,29
932.98,4.300,18.4,1.1,351,0,28,746,29
932.29,4.300,18.3,1.1,350,0,30,753,30
931.38,4.280,18.2,1.1,350,0,32,761,30
930.70,4.300,18.1,1.1,350,0,34,767,30
929.79,4.300,18.0,1.1,349,0,36,776,31
928.88,4.260,17.9,1.1,349,0,38,784,29
928.20,4.300,17.8,1.1,348,0,40,790,29
927.52,4.310,17.8,1.1,348,0,42,796,30
926.62,4.310,17.7,1.1,348,0,44,805,31
925.94,4.300,17.7,1.1,348,0,46,811,31
925.04,4.300,17.6,1.1,347,0,48,819,31
923.91,4.290,17.5,1.1,347,0,50,830,31
922.78,4.280,17.5,1.1,347,0,52,840,31
921.43,4.340,17.4,1.1,347,0,54,853,31
919.86,4.280,17.1,1.1,347,0,56,867,31
918.96,4.280,17.0,1.1,347,0,58,876,31
918.06,4.280,17.0,1.1,347,0,60,884,32
917.17,4.300,16.9,1.1,347,0,62,892,32
916.27,4.310,16.8,1.1,347,0,64,900,32
915.15,4.340,16.7,1.1,347,0,66,911,33
914.26,4.310,16.6,1.1,347,0,68,919,32
913.37,4.310,16.5,1.1,347,0,70,927,32
912.25,4.310,16.4,1.1,347,0,72,938,33
911.59,4.300,16.4,1.1,347,0,74,944,32
911.14,4.280,16.3,1.1,348,0,76,948,33
910.47,4.280,16.3,1.1,348,0,78,954,33
909.58,4.280,16.2,1.1,348,0,80,963,33
908.48,4.280,16.1,1.1,349,0,82,973,33
907.59,4.270,16.0,1.1,349,0,84,981,33
906.70,4.260,16.0,1.1,350,0,86,990,33
906.04,4.260,15.9,1.1,350,0,88,996,34
905.15,4.240,15.7,1.2,351,2,90,1004,34
904.49,4.240,15.7,1.2,351,0,92,1010,34
903.83,4.230,15.6,1.2,352,0,94,1017,34
902.95,4.230,15.6,1.2,353,0,96,1025,34
902.07,4.210,15.5,1.2,354,0,98,1033,35
901.19,4.210,15.4,1.2,354,0,100,1041,35
900.31,4.210,15.3,1.2,355,0,102,1050,35
899.43,4.210,15.3,1.3,356,0,104,1058,34
898.55,4.210,15.2,1.3,357,0,106,1066,34
897.23,4.210,15.1,1.3,358,0,108,1079,34
895.92,4.210,15.0,1.3,360,0,110,1091,33
894.83,4.170,14.9,1.3,1,0,112,1101,34
893.74,4.170,14.8,1.3,2,0,114,1112,34
892.86,4.170,14.7,1.4,4,0,116,1120,34
891.56,4.170,14.6,1.4,5,0,118,1132,35
890.03,4.160,14.5,1.4,6,0,120,1147,35
888.95,4.170,14.4,1.4,8,0,122,1157,35
887.65,4.160,14.3,1.5,10,0,124,1169,36
886.35,4.160,14.2,1.5,11,0,126,1182,36
885.27,4.160,14.1,1.5,13,0,128,1192,37
884.40,4.160,14.0,1.6,15,0,130,1200,37
883.11,4.170,13.8,1.6,17,0,132,1213,37
882.46,4.180,13.7,1.6,19,0,134,1219,37
881.82,4.180,13.6,1.6,21,0,136,1225,38
880.95,4.170,13.5,1.7,23,0,138,1233,38
880.09,4.150,13.5,1.7,25,0,140,1241,39
879.02,4.070,13.4,1.8,28,0,142,1252,39
877.73,4.070,13.3,1.8,30,0,144,1264,39
876.88,4.070,13.2,1.8,33,0,146,1272,39
876.02,4.070,13.1,1.9,35,0,148,1280,39
875.17,4.060,13.0,1.9,38,0,150,1289,39
874.31,4.070,13.0,1.9,41,0,152,1297,39
873.25,4.050,12.9,2.0,43,0,154,1307,39
871.97,4.050,12.7,2.0,46,0,156,1319,40
870.90,4.070,12.6,2.1,51,0,158,1330,40
869.84,4.050,12.5,2.2,55,0,160,1340,40
868.78,4.050,12.4,2.2,57,0,162,1350,41
867.72,4.050,12.3,2.2,58,0,164,1360,40
866.66,4.070,12.2,2.2,57,0,166,1370,40
865.39,4.070,12.2,2.2,55,0,168,1383,38
864.55,4.070,12.1,2.2,50,0,170,1391,38
863.49,4.070,12.1,2.1,44,0,172,1401,39
862.23,4.070,11.9,2.0,35,0,174,1413,40
860.97,4.070,11.7,1.9,26,0,176,1426,41
859.71,4.070,11.7,1.9,15,0,178,1438,41
858.03,4.050,11.5,1.9,2,0,180,1454,40
856.77,4.050,11.4,1.9,349,0,182,1466,39
855.52,4.040,11.3,2.0,340,0,184,1479,40
854.27,4.040,11.2,2.1,331,0,186,1491,40
853.02,4.040,11.2,2.2,323,0,188,1503,40
851.98,4.070,11.0,2.2,317,0,190,1513,41
850.94,4.090,10.9,2.2,313,0,192,1523,41
850.11,4.090,10.8,2.2,311,0,194,1532,41
848.86,4.080,10.8,2.2,309,0,196,1544,40
847.83,4.090,10.7,2.1,309,0,198,1554,40
846.79,4.130,10.6,2.0,310,0,200,1564,39
845.97,4.130,10.7,2.0,312,0,202,1572,38
845.35,4.150,10.6,2.0,314,0,204,1578,37
844.11,4.160,10.5,2.0,317,0,206,1591,37
842.87,4.160,10.3,2.1,321,0,208,1603,37
841.84,4.170,10.1,2.1,324,0,210,1613,37
841.02,4.190,10.1,2.2,327,0,212,1621,37
