
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-06-28,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a15430

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2004-07-07,11:21:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 253
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
334.1,0,391.8

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
942.59,3.960,22.8,7.0,220,2,0,631,44
938.46,4.020,19.1,7.0,223,2,2,669,30
937.54,4.080,19.0,7.0,225,0,4,677,30
936.40,4.140,18.9,7.0,227,0,6,688,31
935.03,3.980,18.8,7.0,229,0,8,700,31
933.43,4.090,18.7,7.1,231,0,10,715,31
931.61,4.090,18.6,7.1,233,0,12,732,31
930.02,4.170,18.5,7.1,234,0,14,746,31
928.66,4.120,18.4,7.1,236,0,16,759,31
927.07,4.300,18.1,7.1,238,0,18,774,32
925.71,4.430,18.0,7.1,240,0,20,786,32
925.00,4.430,18.0,7.1,240,3,21,793,32
924.13,4.430,17.9,7.1,242,0,22,801,32
922.33,4.430,17.7,7.1,244,0,24,817,32
920.98,4.430,17.6,7.1,246,0,26,830,33
919.41,4.430,17.5,7.1,248,0,28,844,33
917.39,4.340,17.3,7.1,250,0,30,863,33
915.60,4.430,17.2,7.2,252,0,32,880,33
913.81,4.340,17.1,7.2,254,0,34,896,33
911.81,4.340,16.9,7.2,256,0,36,915,34
910.25,4.340,16.7,7.2,257,0,38,930,34
908.25,4.350,16.4,7.2,259,0,40,948,34
906.48,4.370,16.1,7.2,261,0,42,965,35
904.93,4.400,15.9,7.2,263,0,44,980,35
903.61,4.400,15.8,7.2,265,0,46,992,35
901.85,4.380,15.6,7.2,267,0,48,1009,36
900.31,4.400,15.5,7.2,268,0,50,1023,37
898.77,4.400,15.3,7.2,270,0,52,1037,37
897.23,4.350,15.0,7.2,272,0,54,1052,37
895.92,4.330,14.9,7.2,274,0,56,1064,38
894.17,4.330,14.7,7.3,275,0,58,1081,38
892.21,4.330,14.5,7.3,277,0,60,1099,39
891.12,4.330,14.4,7.3,279,0,62,1110,38
889.60,4.330,14.2,7.3,280,0,64,1124,39
888.08,4.350,14.0,7.3,282,0,66,1139,40
886.35,4.410,13.9,7.3,284,0,68,1155,40
884.83,4.410,13.8,7.3,285,0,70,1169,40
883.11,4.440,13.6,7.3,287,0,72,1186,40
882.03,4.410,13.5,7.3,289,0,74,1196,40
881.17,4.410,13.4,7.3,290,0,76,1204,40
879.88,4.420,13.2,7.3,292,0,78,1217,40
878.81,4.440,13.1,7.3,293,0,80,1227,40
877.95,4.440,13.0,7.3,295,0,82,1235,40
876.66,4.410,12.8,7.3,296,0,84,1247,41
875.81,4.380,12.6,7.3,298,0,86,1256,41
874.74,4.330,12.5,7.3,299,0,88,1266,42
873.46,4.310,12.3,7.3,300,0,90,1278,43
871.97,4.380,12.2,7.3,302,0,92,1292,43
870.48,4.380,12.0,7.3,303,0,94,1307,43
868.78,4.290,11.9,7.3,305,0,96,1323,43
867.93,4.300,11.8,7.3,306,0,98,1331,43
867.08,4.310,11.8,7.3,307,0,100,1339,43
866.24,4.320,11.6,7.3,308,0,102,1348,43
865.18,4.320,11.5,7.3,310,0,104,1358,43
864.34,4.330,11.4,7.3,311,0,106,1366,44
863.28,4.340,11.3,7.3,312,0,108,1376,44
862.44,4.350,11.3,7.3,313,0,110,1384,44
861.18,4.360,11.2,7.3,314,0,112,1397,44
859.92,4.370,11.0,7.3,315,0,114,1409,45
858.66,4.380,10.9,7.3,316,0,116,1421,45
857.40,4.390,10.8,7.3,317,0,118,1433,45
856.15,4.400,10.7,7.3,318,0,120,1445,46
854.89,4.400,10.5,7.3,319,0,122,1458,46
853.64,4.410,10.4,7.3,320,0,124,1470,47
852.39,4.420,10.3,7.2,321,0,126,1482,47
850.94,4.430,10.2,7.2,322,0,128,1496,47
850.00,4.440,10.0,7.2,322,3,130,1505,48
849.69,4.440,10.0,7.2,322,0,130,1508,48
848.45,4.450,9.9,7.2,323,0,132,1521,48
847.21,4.460,9.8,7.2,324,0,134,1533,48
845.97,4.470,9.7,7.2,325,0,136,1545,49
844.73,4.470,9.5,7.2,325,0,138,1557,49
843.49,4.480,9.4,7.2,326,0,140,1569,50
842.26,4.490,9.3,7.2,326,0,142,1581,50
841.02,4.500,9.1,7.1,327,0,144,1593,50
839.79,4.510,9.0,7.1,327,0,146,1606,51
838.56,4.520,8.9,7.1,328,0,148,1618,51
837.34,4.530,8.8,7.1,328,0,150,1630,51
836.11,4.540,8.6,7.1,329,0,152,1642,52
834.89,4.550,8.5,7.1,329,0,154,1654,52
833.66,4.550,8.4,7.1,329,0,156,1666,52
832.44,4.560,8.3,7.0,329,0,158,1678,53
831.02,4.570,8.1,7.0,329,0,160,1692,53
829.81,4.580,8.0,7.0,330,0,162,1704,54
828.59,4.590,7.9,7.0,330,0,164,1717,54
827.38,4.600,7.8,7.0,330,0,166,1729,54
826.17,4.610,7.6,6.9,330,0,168,1741,55
824.96,4.620,7.5,6.9,330,0,170,1753,55
823.75,4.630,7.4,6.9,330,0,172,1765,55
822.54,4.550,7.3,6.9,329,0,174,1777,56
821.34,4.460,7.2,6.8,329,0,176,1789,56
820.34,4.380,7.1,6.8,329,0,178,1799,56
819.34,4.390,7.1,6.8,329,0,180,1809,56
818.14,4.380,6.9,6.8,328,0,182,1821,56
816.94,4.380,6.9,6.7,328,0,184,1833,57
815.94,4.380,6.7,6.7,327,0,186,1843,57
814.55,4.360,6.6,6.7,327,0,188,1857,58
813.76,4.340,6.5,6.6,326,0,190,1865,58
812.96,4.330,6.4,6.6,326,0,192,1873,58
812.17,4.270,6.3,6.6,325,0,194,1881,58
810.78,4.260,6.3,6.6,324,0,196,1895,58
809.20,4.280,6.2,6.5,324,0,198,1911,59
807.42,4.220,5.9,6.5,323,0,200,1929,60
805.85,4.220,5.8,6.4,322,0,202,1945,61
804.67,4.100,5.7,6.4,321,0,204,1957,61
803.88,4.100,5.7,6.4,320,0,206,1965,61
802.71,4.220,5.5,6.3,319,0,208,1977,61
801.53,4.220,5.4,6.3,318,0,210,1989,61
800.55,4.240,5.3,6.3,317,0,212,1999,61
799.77,4.250,5.3,6.2,315,0,214,2007,61
799.19,4.250,5.3,6.2,314,0,216,2013,61
798.60,4.280,5.2,6.1,313,0,218,2019,61
798.02,4.280,5.2,6.1,311,0,220,2025,62
797.43,4.280,5.1,6.0,310,0,222,2031,62
797.04,4.270,5.0,6.0,308,0,224,2035,62
796.65,4.270,5.0,5.9,307,0,226,2039,62
796.07,4.270,4.9,5.9,305,0,228,2045,62
795.29,4.260,4.8,5.8,303,0,230,2053,62
794.52,4.260,4.7,5.8,301,0,232,2061,62
793.74,4.240,4.7,5.7,300,0,234,2069,62
793.16,4.250,4.6,5.7,298,0,236,2075,62
792.58,4.220,4.5,5.6,296,0,238,2081,62
791.81,4.220,4.5,5.6,294,0,240,2089,63
791.03,4.210,4.4,5.5,291,0,242,2097,63
790.26,4.190,4.3,5.5,289,0,244,2105,63
789.68,4.190,4.3,5.4,287,0,246,2111,64
789.10,4.190,4.2,5.4,285,0,248,2117,65
788.72,4.190,4.1,5.3,282,0,250,2121,66
787.95,4.210,4.1,5.2,280,0,252,2129,67
786.99,4.190,4.0,,,0,254,2139,67
785.84,4.190,3.8,,,0,256,2151,67
784.88,4.210,3.7,,,0,258,2160,68
784.11,4.190,3.6,,,0,260,2168,68
783.35,4.190,3.6,,,0,262,2176,68
782.77,4.210,3.6,,,0,264,2182,69
782.01,4.210,3.6,,,0,266,2190,69
781.24,4.220,3.5,,,0,268,2198,69
780.48,4.210,3.4,,,0,270,2206,69
779.72,4.210,3.3,,,0,272,2214,70
778.77,4.200,3.2,,,0,274,2224,70
777.82,4.200,3.1,,,0,276,2234,70
776.87,4.200,3.1,,,0,278,2244,70
775.92,4.200,2.9,,,0,280,2254,70
774.98,4.190,2.8,,,0,282,2263,69
774.03,4.140,2.7,,,0,284,2273,69
773.09,4.140,2.6,,,2,286,2283,69
771.95,4.140,2.6,,,0,288,2295,69
