
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-06-10,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a017530

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-04-04,11:23:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 212
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
305.4,0,352.5

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
948.13,3.410,14.8,2.5,210,2,0,631,68
947.21,3.440,14.6,2.7,212,0,2,639,40
946.05,3.490,14.3,2.8,213,0,4,650,40
945.13,3.490,14.1,2.9,214,0,6,658,40
944.43,3.540,13.9,3.0,215,0,8,664,41
943.74,3.560,13.8,3.1,215,0,10,670,42
942.82,3.570,13.8,3.1,216,0,12,678,42
941.67,3.650,13.7,3.2,217,0,14,689,43
940.29,3.670,13.7,3.3,218,0,16,701,44
939.15,3.690,13.8,3.4,219,0,18,711,44
938.00,3.710,13.8,3.5,220,0,20,722,44
936.86,3.720,13.7,3.6,220,0,22,732,44
935.48,3.740,13.5,3.7,221,0,24,744,44
934.57,3.780,13.4,3.7,222,0,26,752,45
933.66,3.780,13.4,3.8,223,0,28,761,45
932.52,3.790,13.3,3.9,223,0,30,771,45
932.06,3.810,13.2,4.0,224,0,32,775,45
931.61,3.820,13.2,4.0,225,0,34,779,45
930.93,3.850,13.0,4.1,225,0,36,785,45
929.79,3.850,12.9,4.2,226,0,38,795,45
928.88,3.860,12.7,4.3,227,0,40,804,45
928.20,3.860,12.6,4.3,227,0,42,810,45
927.07,3.930,12.5,4.4,228,0,44,820,45
926.17,3.950,12.3,4.4,228,0,46,828,45
925.26,3.960,12.2,4.5,229,0,48,836,46
924.13,4.000,12.1,4.6,229,0,50,847,46
923.23,3.990,12.1,4.6,230,0,52,855,46
922.11,3.990,11.9,4.7,230,0,54,865,46
921.21,4.050,11.8,4.7,231,0,56,873,46
920.31,4.060,11.8,4.8,231,0,58,881,47
919.18,4.090,11.7,4.8,231,0,60,892,46
918.51,4.080,11.7,4.8,232,0,62,898,46
917.61,4.090,11.6,4.9,232,0,64,906,46
916.72,4.100,11.5,4.9,232,0,66,914,46
915.82,4.100,11.5,5.0,233,0,68,922,47
914.93,4.190,11.4,5.0,233,0,70,930,47
914.26,4.190,11.3,5.0,233,0,72,936,47
913.59,4.190,11.2,5.0,233,0,74,943,46
913.14,4.190,11.2,5.0,233,0,76,947,47
912.48,4.190,11.1,5.0,233,0,78,953,47
911.59,4.190,11.1,5.1,233,0,80,961,47
910.92,4.190,11.1,5.1,232,0,82,967,47
909.81,4.220,11.0,5.0,232,0,84,977,47
909.36,4.250,10.9,4.9,231,0,86,981,47
908.70,4.260,10.9,4.9,230,0,88,987,47
907.81,4.250,10.8,4.9,230,0,90,996,47
906.92,4.250,10.8,5.0,229,0,92,1004,47
906.04,4.250,10.7,5.0,228,0,94,1012,47
904.93,4.250,10.7,5.1,227,0,96,1022,48
904.27,4.250,10.7,5.3,226,0,98,1028,46
903.39,4.260,10.6,5.4,225,0,100,1036,47
902.73,4.280,10.6,5.6,225,0,102,1042,46
902.07,4.280,10.5,5.7,224,0,104,1048,46
901.19,4.310,10.4,5.8,224,0,106,1057,47
900.31,4.320,10.3,5.8,224,0,108,1065,47
898.99,4.320,10.2,5.8,223,0,110,1077,46
897.89,4.330,10.2,5.8,223,0,112,1087,46
896.80,4.350,10.2,5.7,222,0,114,1097,46
895.70,4.400,10.0,5.6,222,0,116,1107,45
894.61,4.420,9.9,5.5,221,0,118,1117,45
893.08,4.420,9.8,5.5,220,0,120,1132,45
892.43,4.420,9.7,5.4,219,0,122,1138,45
891.56,4.420,9.6,5.3,218,0,124,1146,46
890.47,4.430,9.6,5.3,217,0,126,1156,46
889.38,4.450,9.6,5.3,217,0,128,1166,46
888.30,4.450,9.5,5.3,216,0,130,1176,46
887.21,4.450,9.5,5.3,216,0,132,1186,46
885.92,4.470,9.4,5.4,217,0,134,1198,46
884.62,4.490,9.2,5.4,218,0,136,1211,46
883.54,4.490,9.1,5.5,219,0,138,1221,46
882.46,4.490,8.9,5.6,221,0,140,1231,47
881.17,4.470,8.7,5.7,223,0,142,1243,49
880.09,4.450,8.5,5.8,226,0,144,1253,51
878.81,4.450,8.4,5.8,229,0,146,1265,52
877.73,4.470,8.3,5.9,232,0,148,1275,52
876.66,4.480,8.2,5.9,235,0,150,1285,51
875.59,4.490,8.1,5.9,238,2,152,1295,51
874.53,4.480,8.1,5.8,240,0,154,1305,50
873.25,4.490,8.1,5.8,242,0,156,1318,50
872.39,4.490,8.0,5.7,243,0,158,1326,50
871.33,4.490,8.0,5.7,244,0,160,1336,50
870.05,4.500,7.9,5.7,245,0,162,1348,50
868.78,4.510,7.9,5.7,245,0,164,1360,49
867.72,4.510,7.8,5.7,246,0,166,1370,48
866.66,4.520,7.8,5.8,248,0,168,1380,48
865.60,4.550,7.7,5.9,249,0,170,1390,48
864.34,4.550,7.7,6.0,251,0,172,1402,47
863.07,4.570,7.6,6.2,253,0,174,1414,47
862.02,4.580,7.5,6.3,256,0,176,1424,47
860.97,4.590,7.4,6.4,259,0,178,1434,47
860.13,4.590,7.3,6.5,262,0,180,1442,48
858.87,4.600,7.1,6.6,264,0,182,1454,48
857.82,4.610,7.0,6.7,266,0,184,1464,49
856.77,4.610,6.9,6.7,268,0,186,1474,49
855.73,4.630,6.9,6.8,268,0,188,1484,48
854.48,4.650,6.9,6.8,269,0,190,1496,48
853.23,4.650,6.8,6.9,268,0,192,1509,48
852.39,4.630,6.7,7.0,268,0,194,1517,49
851.35,4.650,6.7,7.1,266,0,196,1527,49
849.90,4.650,6.5,7.2,265,0,198,1541,49
848.65,4.660,6.4,7.4,264,0,200,1553,50
847.41,4.660,6.3,7.6,263,0,202,1565,51
846.38,4.660,6.2,7.7,262,0,204,1575,51
845.35,4.660,6.2,7.9,261,0,206,1585,51
844.31,4.680,6.0,8.0,261,0,208,1595,51
843.28,4.690,5.9,8.1,260,0,210,1605,51
842.26,4.690,5.8,8.2,259,0,212,1615,52
841.23,4.680,5.7,8.3,259,0,214,1625,52
840.00,4.650,5.6,8.4,259,0,216,1637,52
838.77,4.650,5.5,8.4,259,0,218,1649,53
837.74,4.650,5.4,8.5,259,0,220,1659,54
836.93,4.650,5.4,8.6,259,0,222,1667,56
835.91,4.640,5.4,8.6,260,0,224,1677,57
834.68,4.640,5.4,8.7,261,0,226,1688,58
833.05,4.640,5.3,8.8,262,0,228,1704,58
832.04,4.630,5.2,8.8,264,0,230,1714,58
830.62,4.620,5.2,8.9,266,0,232,1728,58
829.40,4.610,5.1,8.9,268,0,234,1740,57
828.39,4.610,5.1,8.9,269,0,236,1750,57
827.38,4.590,5.0,8.9,270,0,238,1760,57
826.37,4.560,4.9,9.0,271,0,240,1770,58
825.56,4.590,4.9,9.0,272,0,242,1778,58
824.76,4.590,4.8,9.2,272,0,244,1786,58
823.95,4.590,4.7,9.3,272,0,246,1794,59
823.35,4.590,4.7,9.5,272,0,248,1800,60
822.34,4.540,4.7,9.7,273,0,250,1810,60
821.34,4.530,4.7,10.0,273,0,252,1820,61
820.54,4.540,4.7,10.3,274,0,254,1828,63
819.74,4.550,4.6,10.6,275,0,256,1836,65
818.94,4.530,4.5,10.8,276,0,258,1844,66
817.94,4.500,4.4,11.0,277,0,260,1854,67
817.14,4.490,4.4,11.1,278,0,262,1862,68
816.34,4.490,4.3,11.2,280,0,264,1870,68
815.74,4.490,4.2,11.2,282,0,266,1876,68
815.15,4.510,4.2,11.1,283,0,268,1882,69
814.15,4.500,4.1,11.0,285,0,270,1892,69
813.36,4.480,4.1,10.8,287,0,272,1900,69
812.56,4.480,4.0,10.5,288,0,274,1908,70
811.57,4.460,3.9,10.2,290,0,276,1917,71
810.78,4.460,3.9,9.8,291,0,278,1925,71
809.99,4.460,3.8,9.4,292,0,280,1933,72
809.40,4.450,3.7,9.0,294,0,282,1939,72
808.80,4.440,3.6,8.7,295,0,284,1945,72
808.01,4.440,3.6,8.4,296,0,286,1953,72
807.23,4.430,3.5,8.2,296,0,288,1961,73
806.44,4.420,3.5,8.1,297,0,290,1969,73
805.65,4.410,3.4,8.0,298,0,292,1977,73
804.86,4.410,3.4,8.0,298,0,294,1985,74
804.08,4.410,3.4,8.0,298,0,296,1993,74
803.29,4.400,3.3,8.0,298,0,298,2001,74
802.71,4.400,3.2,8.1,298,0,300,2007,74
801.53,4.390,3.1,8.1,297,0,302,2019,75
800.55,4.390,3.1,8.1,295,0,304,2028,75
799.77,4.390,3.1,8.1,294,0,306,2036,75
798.99,4.390,3.1,8.1,292,0,308,2044,75
798.21,4.390,3.0,8.1,289,0,310,2052,75
797.24,4.390,3.0,8.2,287,0,312,2062,75
796.65,4.360,3.0,8.2,284,0,314,2068,75
795.68,4.340,2.9,8.3,281,0,316,2078,75
794.91,4.320,2.8,8.4,279,0,318,2086,75
794.13,4.320,2.7,8.5,277,0,320,2094,76
793.35,4.320,2.6,8.6,276,0,322,2102,76
792.58,4.310,2.5,8.7,276,2,324,2110,76
791.81,4.310,2.5,8.7,275,0,326,2117,76
791.03,4.310,2.4,8.7,276,0,328,2125,76
790.26,4.310,2.4,8.7,277,0,330,2133,76
789.30,4.300,2.4,8.7,278,0,332,2143,77
788.33,4.300,2.3,8.6,280,0,334,2153,77
