
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-17,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a17481

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-09-30,11:23:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 154
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
287.5,0,324.5

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
941.67,3.200,17.6,4.0,280,2,0,631,43
938.23,3.220,16.7,7.7,293,0,2,662,39
937.77,3.220,16.6,10.5,302,0,4,666,40
936.86,3.230,16.3,12.8,310,0,6,675,40
935.94,3.220,16.1,14.4,314,0,8,683,40
935.03,3.240,15.9,15.6,317,0,10,691,40
934.34,3.380,15.7,,,0,12,697,39
933.66,3.380,15.5,,,0,14,704,39
932.98,3.540,15.3,,,0,16,710,40
932.29,3.620,15.2,,,0,18,716,40
931.16,3.700,15.0,,,0,20,726,41
930.25,3.710,14.9,,,0,22,735,41
929.34,3.740,14.8,,,0,24,743,42
928.20,3.840,14.7,,,0,26,753,42
927.07,3.960,14.6,,,0,28,764,43
926.17,4.000,14.6,,,0,30,772,43
925.26,4.020,14.5,,,0,32,780,43
925.00,4.070,14.5,,,3,32,782,43
924.13,4.070,14.4,,,0,34,790,43
923.23,4.090,14.3,,,0,36,799,43
922.56,4.110,14.2,,,0,38,805,43
921.43,4.140,14.2,,,0,40,815,44
920.31,4.160,14.0,,,0,42,825,45
919.41,4.160,13.9,,,0,44,834,44
918.74,4.220,13.8,,,0,46,840,44
918.06,4.260,13.7,,,0,48,846,45
917.17,4.260,13.6,,,0,50,854,45
916.27,4.260,13.5,,,0,52,862,45
915.38,4.250,13.4,,,0,54,871,45
914.71,4.250,13.4,,,0,56,877,46
913.81,4.250,13.3,,,0,58,885,46
912.92,4.250,13.3,,,0,60,893,46
912.25,4.250,13.2,,,0,62,899,46
911.81,4.250,13.1,,,0,64,903,46
911.14,4.250,13.0,,,0,66,910,46
910.47,4.280,13.0,,,0,68,916,47
909.58,4.280,12.9,,,0,70,924,47
908.92,4.300,12.9,,,0,72,930,48
908.48,4.300,12.8,,,0,74,934,47
907.81,4.300,12.8,,,0,76,940,48
907.15,4.300,12.7,,,0,78,947,48
906.48,4.280,12.7,,,0,80,953,48
905.60,4.290,12.6,,,0,82,961,48
904.49,4.290,12.5,,,0,84,971,48
903.61,4.280,12.4,,,0,86,979,48
902.95,4.280,12.3,,,0,88,985,49
902.51,4.280,12.2,,,0,90,990,49
901.85,4.290,12.2,,,0,92,996,49
901.19,4.290,12.2,,,0,94,1002,49
900.31,4.290,12.1,,,0,96,1010,49
899.65,4.280,12.1,,,0,98,1016,49
898.99,4.280,12.1,,,0,100,1022,50
898.11,4.280,12.0,,,0,102,1030,50
897.23,4.270,11.9,,,0,104,1039,50
896.36,4.270,11.8,,,0,106,1047,50
895.26,4.270,11.7,,,0,108,1057,50
894.39,4.260,11.6,,,0,110,1065,51
893.74,4.240,11.5,,,0,112,1071,51
892.65,4.240,11.4,,,0,114,1082,51
891.56,4.240,11.3,,,0,116,1092,51
890.69,4.250,11.3,,,0,118,1100,51
889.82,4.240,11.2,,,0,120,1108,51
888.95,4.240,11.1,,,0,122,1116,51
887.86,4.240,11.0,,,0,124,1126,52
886.78,4.240,10.9,,,0,126,1137,52
885.70,4.240,10.7,,,0,128,1147,53
884.62,4.240,10.6,,,0,130,1157,53
883.32,4.240,10.6,,,0,132,1169,53
882.46,4.230,10.5,,,0,134,1177,54
881.60,4.230,10.4,,,0,136,1185,54
880.74,4.220,10.3,,,0,138,1193,54
880.09,4.220,10.3,,,0,140,1200,54
879.02,4.220,10.2,,,0,142,1210,54
877.95,4.220,10.1,,,0,144,1220,55
877.09,4.220,10.0,,,0,146,1228,55
876.02,4.220,9.9,,,0,148,1238,56
874.95,4.190,9.8,,,0,150,1248,56
874.10,4.210,9.7,,,0,152,1256,56
873.25,4.210,9.7,,,0,154,1265,56
872.61,4.200,9.6,,,0,156,1271,56
871.75,4.190,9.5,,,0,158,1279,55
870.90,4.180,9.4,,,0,160,1287,56
870.05,4.190,9.4,,,0,162,1295,56
869.20,4.190,9.3,,,0,164,1303,56
868.14,4.190,9.2,,,0,166,1313,56
867.30,4.170,9.2,,,0,168,1321,57
866.24,4.180,9.1,,,0,170,1331,57
865.18,4.170,8.9,,,0,172,1341,57
864.13,4.170,8.8,,,0,174,1352,57
