
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-06-10,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,6a,6a5578

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2001-06-20,11:21:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 165
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
258.5,0,317.2

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
946.05,5.450,30.1,1.0,40,2,0,631,28
944.20,5.490,29.7,1.2,46,0,2,648,18
942.82,5.500,29.3,1.3,47,0,4,661,18
941.44,5.580,29.0,1.4,49,0,6,674,18
940.06,5.660,28.8,1.6,51,0,8,687,19
938.92,5.760,28.7,1.7,53,0,10,698,20
937.77,5.820,28.9,1.8,55,0,12,709,19
936.40,5.820,28.9,1.9,57,0,14,722,19
935.26,5.860,28.8,2.0,59,0,16,733,19
933.66,5.920,28.6,2.1,61,0,18,748,19
931.84,5.980,28.2,2.2,62,0,20,765,19
930.25,6.080,27.9,2.3,64,0,22,780,20
928.88,6.080,27.6,2.4,66,0,24,793,20
927.52,6.090,27.4,2.5,68,0,26,806,20
926.39,6.090,27.3,2.6,70,0,28,817,21
924.81,6.090,27.1,2.7,71,0,30,832,21
923.23,6.090,27.0,2.8,73,0,32,847,21
921.88,6.090,26.8,2.9,75,0,34,860,21
920.31,6.100,26.6,3.0,77,0,36,875,21
919.41,5.990,26.5,3.1,78,0,38,884,21
918.51,5.990,26.4,3.2,80,0,40,892,21
917.39,6.080,26.2,3.3,82,0,42,903,22
916.27,5.990,26.1,3.4,83,0,44,914,21
915.38,6.030,26.0,3.5,85,0,46,922,21
914.48,6.080,25.8,3.6,86,0,48,931,21
913.37,6.130,25.6,3.7,88,0,50,942,21
912.25,6.130,25.4,3.8,90,0,52,952,22
911.36,6.170,25.3,3.9,91,0,54,961,22
910.70,6.190,25.1,4.0,93,0,56,967,22
909.81,6.230,24.9,4.1,94,0,58,976,22
909.14,6.250,24.8,4.2,95,2,60,982,23
907.81,6.250,24.7,4.2,97,0,62,995,23
906.70,6.290,24.6,4.3,98,0,64,1006,23
905.38,6.310,24.6,4.4,99,0,66,1019,23
904.05,6.310,24.4,4.5,101,0,68,1031,22
902.73,6.370,24.3,4.6,102,0,70,1044,22
901.63,6.370,24.2,4.6,103,0,72,1055,23
900.09,6.390,24.1,4.7,104,0,74,1070,23
898.77,6.400,24.0,4.8,105,0,76,1083,23
897.67,6.460,23.8,4.8,106,0,78,1093,23
896.58,6.500,23.7,4.9,107,0,80,1104,23
895.48,6.500,23.7,5.0,108,0,82,1114,23
893.95,6.500,23.5,5.0,109,0,84,1129,24
892.86,6.500,23.4,5.1,110,0,86,1140,24
891.77,6.500,23.3,5.2,111,0,88,1151,25
890.69,6.500,23.1,5.2,112,0,90,1161,25
889.17,6.490,23.0,5.3,113,0,92,1176,25
887.65,6.490,22.8,5.3,113,0,94,1191,25
886.13,6.480,22.7,5.4,114,0,96,1206,25
884.83,6.480,22.6,5.4,115,0,98,1219,25
883.32,6.390,22.4,5.5,115,0,100,1233,25
881.82,6.400,22.3,5.5,116,0,102,1248,25
880.52,6.400,22.2,5.5,116,0,104,1261,26
879.24,6.410,22.1,5.6,116,0,106,1274,26
878.16,6.380,22.1,5.6,117,0,108,1284,26
876.88,6.380,22.0,5.6,117,0,110,1297,26
875.59,6.380,21.9,5.6,117,0,112,1310,26
874.31,6.420,21.8,5.7,117,0,114,1322,26
873.25,6.420,21.6,5.7,117,0,116,1333,26
872.18,6.420,21.5,5.7,117,0,118,1343,26
871.33,6.390,21.4,5.7,117,0,120,1352,26
870.05,6.380,21.3,5.7,117,0,122,1365,26
868.99,6.380,21.3,5.7,117,0,124,1375,25
867.93,6.380,21.2,5.7,117,0,126,1386,25
866.87,6.400,21.0,5.7,116,0,128,1396,25
865.60,6.390,21.0,5.7,116,0,130,1409,25
864.34,6.380,20.8,5.7,115,0,132,1421,25
863.49,6.380,20.7,5.7,115,0,134,1430,26
862.23,6.420,20.6,5.7,114,0,136,1443,26
861.18,6.440,20.5,5.7,114,2,138,1453,25
860.13,6.470,20.5,5.7,113,0,140,1464,25
859.08,6.420,20.4,5.6,112,0,142,1474,25
857.82,6.420,20.3,5.6,111,0,144,1487,24
857.61,6.420,20.3,5.6,110,0,146,1489,24
856.98,6.420,20.3,5.5,109,0,148,1495,24
855.94,6.420,20.3,5.5,108,0,150,1506,23
854.89,6.400,20.4,5.4,107,0,152,1516,22
853.85,6.390,20.6,5.4,105,0,154,1527,21
853.02,6.350,20.8,5.3,104,0,156,1535,18
852.39,6.350,21.0,5.3,102,0,158,1541,17
851.56,6.290,21.1,5.2,101,0,160,1550,17
850.73,6.110,21.2,5.1,99,0,162,1558,17
850.11,6.110,21.2,5.1,97,0,164,1565,16
849.48,6.000,21.3,5.0,95,0,166,1571,16
848.65,5.860,21.3,4.9,93,2,168,1579,16
847.83,5.840,21.2,4.8,91,0,170,1588,16
847.00,5.770,21.2,4.7,89,0,172,1596,16
846.17,5.760,21.2,4.6,87,0,174,1605,16
845.35,5.630,21.0,4.5,85,0,176,1613,16
844.52,5.470,21.0,4.4,82,0,178,1621,16
843.70,5.470,20.9,4.3,80,0,180,1630,16
842.87,5.470,20.9,4.2,77,0,182,1638,16
842.05,5.450,20.8,4.1,74,0,184,1647,16
841.43,5.390,20.7,4.0,71,0,186,1653,17
840.61,5.340,20.6,3.8,69,0,188,1661,17
839.79,5.320,20.6,3.5,65,0,190,1670,18
838.77,5.310,20.4,3.3,57,0,192,1680,19
837.95,5.190,20.4,3.2,51,0,194,1689,19
837.34,5.190,20.4,3.1,46,0,196,1695,20
836.31,5.160,20.3,3.1,42,0,198,1706,20
835.29,5.150,20.3,3.1,39,0,200,1716,21
834.27,5.120,20.2,3.1,37,0,202,1727,21
833.26,5.090,20.1,3.1,36,0,204,1737,21
832.44,5.040,20.1,3.2,37,0,206,1746,21
831.63,4.980,20.0,3.2,39,0,208,1754,21
830.82,4.950,20.0,3.2,40,0,210,1762,21
830.21,4.950,20.0,3.2,41,0,212,1769,21
829.40,4.940,19.9,3.2,42,0,214,1777,21
828.59,4.900,19.9,3.2,42,0,216,1785,20
827.78,4.880,19.9,3.2,41,0,218,1794,20
826.77,4.860,19.9,3.1,41,0,220,1804,20
825.97,4.800,19.8,3.1,40,0,222,1813,20
824.96,4.790,19.8,3.1,39,2,224,1823,20
823.75,4.630,19.6,3.1,38,0,226,1836,21
822.75,4.630,19.5,3.1,36,0,228,1846,21
821.74,4.610,19.4,3.1,35,0,230,1857,20
820.94,4.580,19.4,3.1,34,0,232,1865,20
819.94,4.560,19.3,3.1,33,0,234,1876,20
818.94,4.530,19.2,3.1,31,0,236,1886,20
817.94,4.510,19.1,3.1,30,0,238,1897,20
816.94,4.510,19.0,3.1,29,0,240,1907,20
815.55,4.500,18.9,3.1,27,0,242,1922,21
814.55,4.510,18.8,3.1,26,0,244,1932,21
813.56,4.490,18.7,3.1,24,0,246,1943,22
812.56,4.510,18.6,3.1,23,0,248,1953,22
811.57,4.580,18.5,3.1,21,0,250,1964,22
810.19,4.610,18.4,3.1,20,0,252,1978,22
809.59,4.620,18.3,3.1,18,0,254,1984,22
808.80,4.610,18.3,3.1,17,0,256,1993,22
808.01,4.610,18.1,3.1,15,0,258,2001,22
807.23,4.610,18.1,3.1,14,0,260,2009,22
806.44,4.610,18.0,3.2,12,0,262,2018,22
805.45,4.610,17.9,3.2,10,0,264,2028,22
805.06,4.590,17.8,3.2,9,0,266,2032,22
804.28,4.590,17.8,3.2,7,0,268,2041,22
803.29,4.590,17.7,3.2,6,0,270,2051,22
802.12,4.520,17.6,3.2,4,0,272,2064,22
801.14,4.550,17.5,3.2,3,0,274,2074,23
799.97,4.580,17.4,3.2,1,0,276,2087,23
798.99,4.500,17.3,3.2,360,0,278,2097,23
798.02,4.500,17.2,3.2,359,0,280,2107,23
797.24,4.500,17.1,3.2,357,0,282,2116,23
796.46,4.500,17.0,3.2,356,0,284,2124,23
795.68,4.500,16.9,3.3,355,0,286,2132,24
794.91,4.500,16.8,3.3,353,0,288,2141,23
794.13,4.500,16.7,3.3,352,0,290,2149,23
793.16,4.500,16.7,3.3,351,0,292,2159,23
792.19,4.460,16.6,3.3,350,0,294,2170,24
791.23,4.490,16.5,3.3,349,0,296,2180,24
790.45,4.460,16.5,3.3,348,0,298,2188,24
789.49,4.420,16.4,3.3,347,0,300,2199,24
788.53,4.390,16.2,3.3,346,0,302,2209,24
787.56,4.420,16.1,3.3,345,0,304,2219,25
786.80,4.430,16.0,3.4,344,0,306,2228,25
786.22,4.420,15.9,3.4,344,0,308,2234,25
785.26,4.390,15.8,3.4,343,0,310,2244,25
784.30,4.410,15.7,3.4,343,0,312,2255,25
783.54,4.390,15.7,3.4,342,0,314,2263,25
782.77,4.390,15.6,3.4,345,0,316,2271,25
782.01,4.390,15.5,3.4,344,0,318,2279,25
781.24,4.390,15.4,3.4,344,0,320,2288,25
780.67,4.390,15.3,3.4,344,0,322,2294,25
780.10,4.410,15.2,3.4,344,0,324,2300,25
778.96,4.360,15.1,3.4,344,0,326,2313,26
777.63,4.360,15.0,3.4,343,0,328,2327,26
776.30,4.370,14.9,3.4,343,0,330,2341,26
775.17,4.370,14.9,3.4,343,0,332,2354,26
774.22,4.370,14.7,3.4,343,0,334,2364,26
773.46,4.360,14.6,3.4,343,0,336,2372,26
772.52,4.360,14.6,3.4,343,0,338,2383,26
771.58,4.350,14.5,3.4,343,0,340,2393,26
770.64,4.360,14.4,3.4,344,0,342,2403,26
769.88,4.350,14.3,3.3,344,0,344,2411,26
768.95,4.280,14.2,3.3,344,0,346,2422,26
767.82,4.240,14.1,3.2,345,0,348,2434,26
766.88,4.240,14.1,3.2,345,0,350,2444,26
765.76,4.260,13.9,3.1,345,0,352,2457,26
764.64,4.280,13.8,3.1,346,0,354,2469,26
763.71,4.360,13.7,3.0,347,0,356,2479,26
762.96,4.320,13.6,3.0,349,0,358,2488,26
762.22,4.320,13.5,3.0,352,0,360,2496,26
761.29,4.300,13.5,3.0,356,0,362,2506,26
760.36,4.320,13.4,3.1,360,0,364,2516,26
759.43,4.320,13.3,3.1,5,0,366,2527,27
758.50,4.300,13.0,3.2,11,0,368,2537,27
757.58,4.200,12.9,3.3,17,2,370,2547,27
756.84,4.180,12.9,3.4,22,0,372,2555,27
755.92,4.170,12.8,3.4,27,0,374,2566,27
755.18,4.150,12.8,3.3,32,0,376,2574,26
754.44,4.130,12.8,3.2,36,0,378,2582,26
753.70,4.080,12.8,3.0,40,0,380,2590,25
752.78,4.020,12.8,2.9,45,0,382,2600,25
751.68,4.010,12.8,2.6,51,0,384,2613,24
750.77,3.990,12.8,2.3,57,0,386,2623,24
749.67,3.980,12.7,2.1,63,0,388,2635,24
748.75,3.920,12.7,1.9,70,0,390,2645,23
747.84,3.900,12.7,1.8,79,0,392,2656,23
746.74,3.900,12.7,1.8,87,0,394,2668,22
745.29,3.730,12.7,1.7,94,0,396,2684,20
744.56,3.640,12.7,1.7,98,0,398,2692,20
743.83,3.620,12.7,1.8,104,0,400,2701,20
743.11,3.520,12.7,1.9,110,0,402,2709,19
742.20,3.460,12.6,2.0,114,0,404,2719,19
741.29,3.470,12.6,2.0,116,0,406,2729,19
740.39,3.460,12.6,2.1,119,0,408,2739,19
739.49,3.460,12.6,2.2,122,0,410,2750,19
738.59,3.450,12.6,2.3,125,0,412,2760,19
737.68,3.420,12.5,2.3,127,0,414,2770,19
736.60,3.420,12.4,2.4,130,0,416,2782,19
