
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-06-28,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Madrid,ESP

#INSTRUMENT
Name,Model,Number
ECC,5A,5A14903

#LOCATION
Latitude,Longitude,Height
40.45,-3.72,640.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1995-03-09,10:54:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 201
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
234.4,0,273.0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
939.60,0.870,10.0,2.0,90,2,0,640,35
935.94,0.870,8.7,1.9,104,0,2,672,36
935.03,0.890,8.3,1.8,106,0,4,680,37
933.89,0.900,7.9,1.8,108,2,6,690,37
932.75,0.900,7.8,1.8,110,0,8,701,37
931.84,0.900,7.6,1.8,112,0,10,709,38
930.93,0.930,7.4,1.8,114,0,12,717,38
929.79,0.980,7.2,1.8,116,0,14,727,39
928.43,0.990,7.1,1.8,117,0,16,739,39
927.07,0.990,7.0,1.8,119,0,18,751,39
925.71,1.010,6.9,1.8,121,0,20,763,40
925.00,1.010,6.9,1.8,123,3,21,769,39
924.59,1.010,6.9,1.8,123,0,22,773,39
923.01,1.020,6.8,1.8,124,0,24,787,39
921.21,1.050,6.6,1.8,126,0,26,803,39
919.63,1.050,6.5,1.8,128,0,28,817,41
918.06,1.050,6.4,1.9,129,0,30,831,42
916.50,1.050,6.2,1.9,130,0,32,845,41
915.15,1.050,6.1,2.0,132,0,34,857,41
913.59,1.050,6.1,2.0,133,0,36,871,41
912.92,1.070,6.0,2.1,134,0,38,877,42
912.03,1.070,6.0,2.2,135,0,40,885,42
911.14,1.100,6.0,2.2,136,0,42,893,42
910.03,1.110,5.8,2.3,137,0,44,903,41
908.92,1.120,5.6,2.4,137,0,46,913,41
908.03,1.120,5.5,2.4,138,0,48,921,42
906.92,1.170,5.3,2.5,139,0,50,931,42
905.82,1.210,5.2,2.6,139,0,52,941,43
904.71,1.280,5.1,2.6,140,0,54,951,43
903.83,1.320,5.0,2.7,140,0,56,959,43
902.73,1.370,4.9,2.8,141,0,58,969,43
901.85,1.400,4.8,2.8,141,0,60,977,43
900.97,1.480,4.7,2.9,141,0,62,985,44
900.31,1.490,4.6,2.9,141,0,64,991,44
899.65,1.490,4.6,3.0,142,0,66,996,44
898.77,1.510,4.5,3.0,142,0,68,1004,44
897.67,1.510,4.5,3.1,142,0,70,1014,44
896.80,1.520,4.4,3.1,142,0,72,1022,43
895.70,1.520,4.3,3.1,142,0,74,1032,44
894.61,1.540,4.2,3.2,142,0,76,1042,44
893.74,1.540,4.1,3.2,142,0,78,1050,44
892.86,1.570,4.0,3.2,142,0,80,1058,46
891.99,1.570,3.9,3.2,141,0,82,1066,46
891.12,1.590,3.7,3.3,141,0,84,1074,46
890.03,1.580,3.7,3.3,141,0,86,1084,46
888.95,1.600,3.6,3.3,141,0,88,1094,47
887.86,1.580,3.5,3.4,141,0,90,1104,48
887.00,1.580,3.4,3.4,140,0,92,1112,48
885.92,1.580,3.4,3.4,141,0,94,1121,47
885.05,1.580,3.3,3.5,141,0,96,1129,47
884.19,1.540,3.3,3.5,141,0,98,1137,47
883.11,1.500,3.2,3.5,141,0,100,1147,48
882.25,1.500,3.0,3.5,142,0,102,1155,48
881.17,1.500,2.9,3.6,142,0,104,1165,48
880.09,1.480,2.8,3.6,142,0,106,1175,49
879.24,1.480,2.7,3.6,141,0,108,1183,49
877.95,1.480,2.6,3.6,141,0,110,1195,49
876.66,1.490,2.6,3.6,142,0,112,1206,49
875.38,1.490,2.5,3.6,142,2,114,1218,49
873.89,1.560,2.4,3.6,143,0,116,1232,50
872.61,1.730,2.2,3.6,143,0,118,1244,51
871.12,1.860,2.1,3.6,143,0,120,1258,50
870.05,1.980,2.0,3.6,144,0,122,1268,50
868.99,2.330,2.0,3.7,144,0,124,1277,51
868.14,2.460,2.0,3.7,144,0,126,1285,51
867.51,2.700,1.8,3.7,144,0,128,1291,51
866.66,2.700,1.7,3.7,145,0,130,1299,51
865.39,2.920,1.6,3.7,145,0,132,1311,52
864.55,2.950,1.5,3.8,145,0,134,1319,52
863.70,3.120,1.4,3.8,146,2,136,1327,52
862.65,3.140,1.4,3.9,146,0,138,1336,52
861.60,3.180,1.2,3.9,146,0,140,1346,53
860.55,3.190,1.2,3.9,147,0,142,1356,53
859.29,3.290,1.1,4.0,147,0,144,1368,54
858.45,3.340,1.0,4.0,147,0,146,1376,53
857.40,3.340,0.9,4.0,148,0,148,1386,53
856.56,3.400,0.8,4.1,148,0,150,1393,54
855.73,3.400,0.7,4.1,148,0,152,1401,54
854.89,3.460,0.7,4.1,149,0,154,1409,54
854.06,3.460,0.6,4.1,149,0,156,1417,54
853.02,3.460,0.5,4.1,150,0,158,1427,55
851.77,3.360,0.4,4.1,150,0,160,1438,56
850.73,3.360,0.3,4.2,151,0,162,1448,55
849.90,3.110,0.2,4.2,152,0,164,1456,55
848.86,3.110,0.1,4.2,152,0,166,1466,56
848.03,3.110,0.1,4.2,153,0,168,1474,56
847.00,3.140,0.0,4.2,153,2,170,1483,55
845.97,3.110,0.0,4.2,154,0,172,1493,56
844.93,3.200,0.0,4.2,154,0,174,1503,58
844.11,3.280,0.0,4.2,155,0,176,1511,59
843.08,3.340,0.2,4.2,156,0,178,1521,59
