#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -4.61   -6.31   -6.80   -6.76   -7.27   -6.96   -6.77   -5.40   -6.07   -8.45   -9.27  -10.18   -9.34   -8.44   -5.22   -4.08   -4.09   -3.78   -3.22   -2.43   -2.99   -4.91   -5.89   -6.68
    2.00   -1.72   -2.72   -4.84   -6.21   -7.82  -10.03  -10.24   -9.40   -5.64   -3.13   -2.19   -1.78   -2.48   -5.37   -7.23   -7.17   -6.69   -5.30   -4.48   -3.28   -1.02    0.28   -0.01   -1.05
    3.00   -9.97   -9.29   -8.43   -9.24  -10.34  -12.88  -15.25  -17.03  -17.58  -14.84  -12.54  -11.52   -8.79   -8.51   -9.36   -8.66   -9.30   -9.96  -11.40  -13.59  -15.17  -12.80   -9.98   -9.23
   10.00  -37.81  -38.06  -38.92  -39.20  -38.68  -38.56  -37.70  -38.60  -39.39  -39.39  -39.04  -38.82  -39.15  -38.36  -36.57  -34.90  -34.65  -35.18  -35.69  -36.42  -36.38  -36.30  -36.24  -37.56
   20.00  -48.10  -48.29  -48.09  -47.01  -46.19  -45.44  -45.70  -46.71  -47.16  -46.79  -46.67  -47.40  -47.60  -47.47  -46.83  -46.78  -46.42  -45.64  -45.42  -45.79  -46.02  -45.76  -45.90  -46.59
   30.00  -51.92  -51.59  -51.66  -51.46  -51.31  -51.50  -51.49  -51.31  -51.28  -51.42  -51.14  -50.54  -50.19  -51.07  -51.52  -51.53  -51.73  -51.88  -51.41  -50.64  -50.02  -50.48  -50.28  -50.43
   50.00  -56.22  -56.20  -55.98  -56.21  -56.92  -57.61  -58.15  -58.72  -58.72  -57.97  -56.80  -56.21  -56.06  -56.68  -57.56  -57.98  -57.90  -57.25  -56.66  -56.64  -56.55  -56.18  -56.14  -56.27
   70.00  -60.89  -61.06  -61.46  -61.42  -61.06  -60.75  -60.65  -60.95  -61.39  -61.82  -61.74  -61.43  -60.97  -60.48  -60.33  -60.33  -60.40  -60.48  -60.16  -59.78  -59.66  -59.66  -58.96  -59.23
  100.00  -61.36  -61.46  -61.68  -61.87  -61.65  -61.20  -60.73  -60.25  -59.88  -59.77  -60.17  -60.36  -60.39  -60.17  -59.91  -59.96  -60.01  -60.17  -60.44  -60.62  -60.59  -60.22  -59.86  -59.47
  125.00  -58.26  -57.87  -57.72  -57.99  -58.23  -58.13  -57.76  -57.36  -56.99  -56.65  -56.15  -56.00  -55.95  -55.94  -55.67  -55.51  -55.38  -55.42  -55.52  -55.55  -55.69  -55.80  -55.64  -55.61
