#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.81   -7.76   -8.73  -10.22  -10.60  -10.96  -10.34   -9.23   -7.92   -8.68   -8.37   -8.58   -7.85   -7.41   -7.19   -6.30   -5.06   -4.11   -3.77   -3.86   -4.61   -5.84   -6.68   -7.49
    2.00   -2.62   -2.89   -3.33   -4.70   -6.66   -8.47   -9.47   -9.55   -7.44   -4.51   -3.91   -4.02   -4.14   -5.00   -4.49   -3.78   -2.94   -2.77   -2.97   -3.09   -4.74   -5.59   -4.83   -3.79
    3.00  -12.36  -10.74   -8.01   -7.18   -8.36  -10.93  -11.54  -13.16  -13.55  -12.92  -12.52  -11.04   -9.03   -9.36   -9.33   -9.87   -8.28   -7.18   -7.81   -7.21   -7.52   -9.21  -12.02  -13.30
   10.00  -39.38  -39.98  -40.31  -40.90  -40.52  -39.63  -39.18  -39.71  -39.15  -39.91  -41.23  -41.71  -41.28  -40.36  -38.52  -37.50  -37.09  -37.56  -38.47  -39.76  -40.44  -40.72  -41.26  -40.94
   20.00  -50.11  -50.84  -51.75  -52.56  -53.27  -53.46  -52.64  -51.21  -50.93  -51.08  -51.01  -51.78  -52.15  -51.75  -51.47  -51.71  -51.94  -51.73  -51.98  -51.92  -51.66  -51.22  -50.78  -50.89
   30.00  -55.86  -55.88  -56.04  -55.83  -55.40  -55.62  -55.96  -56.20  -55.97  -56.20  -56.24  -55.67  -55.21  -55.70  -56.03  -56.44  -56.98  -57.03  -56.22  -55.42  -55.21  -55.88  -56.30  -56.28
   50.00  -57.35  -57.15  -56.63  -56.39  -56.44  -56.60  -56.56  -56.71  -57.18  -57.65  -57.45  -57.57  -57.10  -56.59  -56.41  -56.35  -56.24  -56.45  -56.90  -57.18  -57.25  -56.82  -56.32  -56.27
   70.00  -55.75  -55.96  -55.89  -55.48  -54.80  -54.56  -54.72  -55.13  -55.24  -55.13  -55.16  -55.21  -55.26  -55.10  -54.82  -54.75  -54.69  -54.63  -54.64  -54.85  -55.16  -55.35  -55.26  -55.29
  100.00  -53.76  -54.15  -54.18  -54.44  -54.68  -54.52  -54.06  -53.60  -53.49  -53.57  -53.60  -53.67  -53.74  -53.89  -53.87  -53.81  -53.89  -54.13  -54.07  -53.72  -53.46  -53.59  -53.98  -54.05
  125.00  -52.61  -52.83  -53.08  -53.24  -53.41  -53.45  -53.30  -53.05  -52.93  -52.99  -53.19  -53.09  -53.05  -53.21  -53.25  -53.19  -52.98  -52.86  -52.93  -52.82  -52.57  -52.40  -52.72  -52.81
  150.00  -51.27  -51.44  -51.78  -51.90  -51.87  -51.88  -51.86  -51.84  -51.76  -51.65  -51.21  -50.91  -50.66  -50.79  -51.04  -51.23  -51.19  -51.07  -51.10  -51.02  -50.81  -50.54  -50.45  -50.42
  175.00  -51.21  -50.97  -51.04  -51.21  -51.24  -51.23  -51.14  -51.05  -50.93  -50.90  -50.43  -50.39  -50.30  -50.31  -50.37  -50.43  -50.32  -50.10  -50.01  -50.03  -49.84  -49.52  -49.36  -49.52
  200.00  -54.79  -54.67  -54.22  -54.03  -54.11  -54.26  -54.31  -54.34  -54.22  -54.07  -53.33  -53.12  -52.97  -52.84  -52.62  -52.41  -52.19  -51.90  -51.62  -51.62  -51.62  -51.21  -50.71  -50.70
  225.00  -59.98  -60.64  -61.03  -60.80  -59.87  -58.96  -58.35  -58.27  -58.46  -58.42  -57.65  -57.41  -57.17  -56.86  -56.54  -56.18  -55.63  -55.07  -54.62  -54.39  -54.41  -54.36  -53.56  -53.12
  250.00  -56.51  -56.59  -56.65  -56.83  -57.05  -57.21  -57.25  -57.16  -57.08  -57.09  -57.04  -57.08  -56.98  -56.74  -56.55  -56.46  -56.28  -55.97  -55.70  -55.45  -55.18  -54.91  -53.95  -53.62
  300.00  -46.73  -46.87  -47.02  -47.21  -47.38  -47.53  -47.62  -47.67  -47.66  -47.64  -47.66  -47.80  -47.91  -47.95  -47.95  -48.02  -48.22  -48.49  -48.81  -49.11  -49.45  -49.80  -49.70  -49.62
  350.00  -37.97  -37.98  -38.04  -38.09  -38.17  -38.32  -38.45  -38.50  -38.53  -38.58  -38.92  -39.11  -39.27  -39.39  -39.45  -39.51  -39.60  -39.75  -39.95  -40.10  -40.22  -40.36  -40.83  -41.30
  400.00  -29.92  -30.02  -30.10  -30.29  -30.59  -30.89  -31.07  -31.11  -31.11  -31.20  -31.60  -31.80  -32.00  -32.19  -32.34  -32.45  -32.47  -32.39  -32.35  -32.47  -32.72  -33.03  -33.79  -34.00
  450.00  -23.56  -23.77  -23.95  -24.11  -24.28  -24.49  -24.72  -24.92  -25.11  -25.28  -25.56  -25.66  -25.75  -25.95  -26.18  -26.41  -26.65  -26.87  -27.07  -27.29  -27.50  -27.72  -28.11  -28.23
  500.00  -17.97  -18.22  -18.47  -18.66  -18.76  -18.89  -19.07  -19.28  -19.50  -19.68  -20.03  -20.15  -20.21  -20.35  -20.49  -20.64  -20.84  -21.07  -21.31  -21.61  -21.91  -22.15  -22.15  -22.35
  550.00  -13.57  -13.77  -13.90  -13.94  -13.91  -13.91  -13.97  -14.15  -14.32  -14.50  -14.95  -15.12  -15.21  -15.35  -15.49  -15.66  -15.87  -16.09  -16.31  -16.59  -16.89  -17.09  -17.18  -17.26
