#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -13.28  -12.97  -12.31  -12.58  -12.62  -14.46  -15.03  -12.82  -13.14  -13.93  -13.20  -13.08  -13.12  -12.89  -12.75  -11.98  -10.63  -11.62  -11.84   -9.76   -9.10  -10.92  -10.99  -12.25
    2.00  -12.88  -15.44  -16.50  -16.83  -15.53  -14.73  -16.87  -17.90  -15.76  -14.10  -13.51  -13.74  -13.34  -12.35  -12.04  -12.19  -12.11  -11.57  -11.29  -11.99  -12.06  -11.31  -11.45  -13.23
    3.00  -17.01  -18.63  -20.55  -22.63  -24.87  -24.79  -23.24  -22.91  -23.62  -22.97  -22.69  -21.99  -21.45  -21.43  -20.67  -19.58  -19.04  -19.07  -19.34  -20.49  -21.30  -20.75  -20.24  -19.98
   10.00  -39.25  -38.83  -38.21  -38.50  -38.90  -39.34  -39.69  -39.91  -40.11  -40.42  -41.10  -41.57  -40.73  -39.74  -38.77  -37.95  -37.87  -38.67  -39.91  -40.90  -41.57  -42.18  -42.03  -40.92
   20.00  -47.63  -46.78  -46.87  -47.42  -47.49  -47.68  -47.54  -47.02  -46.64  -46.57  -46.78  -47.35  -47.78  -47.83  -47.31  -47.22  -47.18  -47.53  -47.78  -47.46  -47.24  -46.96  -46.59  -46.43
   30.00  -52.40  -52.94  -52.76  -52.69  -52.56  -52.43  -52.46  -52.40  -52.74  -52.66  -51.52  -50.42  -50.21  -51.18  -51.77  -52.44  -52.79  -52.56  -52.60  -52.58  -51.92  -51.34  -51.75  -52.71
   50.00  -55.86  -55.25  -55.30  -55.63  -56.26  -56.90  -57.40  -57.83  -57.84  -57.58  -57.07  -57.07  -56.75  -56.29  -55.91  -55.46  -55.93  -56.40  -56.76  -57.11  -57.33  -57.49  -57.20  -56.49
   70.00  -61.44  -61.89  -62.59  -63.23  -63.37  -62.92  -61.99  -61.43  -61.24  -61.16  -61.01  -61.42  -61.54  -61.49  -61.81  -61.76  -61.34  -61.33  -61.40  -61.56  -61.86  -61.77  -61.30  -61.33
  100.00  -66.07  -66.40  -66.62  -66.78  -67.01  -67.00  -66.43  -65.63  -65.44  -65.56  -65.77  -65.97  -65.99  -65.97  -65.66  -65.73  -65.50  -64.99  -64.81  -64.58  -64.12  -63.81  -64.40  -64.38
  125.00  -68.42  -68.08  -67.66  -67.36  -67.42  -67.95  -68.63  -68.93  -68.81  -68.27  -67.84  -67.61  -67.64  -68.03  -68.11  -68.08  -68.23  -67.71  -66.90  -66.26  -65.86  -65.64  -65.39  -65.25
  150.00  -68.34  -68.71  -68.86  -68.73  -68.26  -67.87  -67.79  -67.84  -67.94  -68.04  -68.05  -67.85  -67.55  -67.50  -67.49  -67.37  -67.14  -67.21  -67.16  -66.69  -66.19  -66.01  -65.72  -65.87
  175.00  -62.44  -62.64  -62.79  -62.91  -62.98  -63.00  -62.95  -62.86  -62.79  -62.73  -62.42  -62.51  -62.48  -62.43  -62.34  -62.22  -62.03  -61.85  -61.88  -61.89  -61.57  -61.13  -60.71  -60.82
  200.00  -55.94  -56.01  -56.10  -56.17  -56.23  -56.30  -56.39  -56.45  -56.49  -56.44  -56.18  -56.17  -56.10  -56.03  -55.94  -55.94  -56.02  -56.09  -56.30  -56.55  -56.50  -56.12  -55.93  -56.00
  225.00  -49.65  -49.72  -49.81  -49.89  -49.98  -50.07  -50.15  -50.18  -50.18  -50.19  -50.26  -50.40  -50.45  -50.53  -50.55  -50.52  -50.58  -50.75  -50.91  -51.08  -51.28  -51.32  -51.30  -51.09
  250.00  -43.98  -44.02  -44.05  -44.07  -44.11  -44.15  -44.20  -44.26  -44.36  -44.51  -44.72  -44.85  -44.90  -44.99  -45.06  -45.16  -45.31  -45.54  -45.77  -45.95  -46.16  -46.37  -46.16  -46.01
  300.00  -33.72  -33.75  -33.77  -33.74  -33.68  -33.62  -33.64  -33.75  -33.94  -34.14  -34.04  -34.14  -34.24  -34.48  -34.76  -34.96  -35.12  -35.30  -35.39  -35.48  -35.64  -35.80  -35.78  -36.10
  350.00  -24.70  -24.83  -24.92  -24.91  -24.91  -24.99  -25.14  -25.30  -25.45  -25.57  -25.58  -25.62  -25.66  -25.76  -25.83  -25.86  -25.94  -26.06  -26.27  -26.57  -26.89  -27.16  -27.39  -27.53
  400.00  -17.36  -17.46  -17.55  -17.54  -17.47  -17.43  -17.46  -17.50  -17.58  -17.68  -17.70  -17.86  -17.98  -18.13  -18.29  -18.40  -18.44  -18.49  -18.60  -18.80  -19.05  -19.25  -19.51  -19.59
  450.00  -10.51  -10.59  -10.67  -10.74  -10.75  -10.70  -10.70  -10.70  -10.74  -10.82  -10.99  -11.19  -11.17  -11.13  -11.26  -11.42  -11.48  -11.41  -11.30  -11.32  -11.48  -11.76  -12.16  -12.58
  500.00   -5.59   -5.43   -5.48   -5.60   -5.65   -5.56   -5.57   -5.71   -5.84   -5.96   -6.18   -6.37   -6.42   -6.36   -6.39   -6.49   -6.53   -6.54   -6.42   -6.34   -6.27   -6.24   -6.26   -6.59
  550.00   -1.84   -1.63   -1.60   -1.67   -1.75   -1.67   -1.51   -1.44   -1.47   -1.43   -1.51   -1.48   -1.43   -1.33   -1.32   -1.38   -1.47   -1.51   -1.67   -1.73   -1.70   -1.61   -1.51   -1.77
  600.00    2.03    2.09    2.09    2.06    1.87    1.72    1.81    2.18    2.52    2.74    2.71    2.64    2.55    2.49    2.28    2.00    1.99    1.77    1.78    1.75    1.74    1.85    1.90    1.73
  650.00    5.78    5.65    5.63    5.68    5.49    5.13    4.98    5.37    5.88    6.17    6.25    6.03    5.90    5.86    5.79    5.65    4.51    4.50    4.86    5.16    5.32    5.27    5.07    4.98
  700.00    9.57    9.39    9.23    9.17    8.99    8.80    8.73    8.82    8.96    9.07    9.41    9.40    9.38    9.33    8.45    7.86    8.16    8.59    8.47    8.77    9.17    9.16    9.15    9.13
  750.00   13.37   13.36   13.23   13.05   12.84   12.72   12.66   12.60   12.49   12.49   12.93   13.01   12.78   11.66   11.93   12.24   12.70   12.96   12.93   12.66   12.61   12.74   12.83   12.83
  775.00   15.47   15.47   15.36   15.19   14.96   14.77   14.62   14.46   14.26   14.18   14.55   14.74   13.73   13.94   14.56   14.89   15.25   15.29   15.18   14.92   14.73   14.64   14.57   14.59
  800.00   17.75   17.66   17.53   17.33   17.07   16.82   16.57   16.30   16.01   15.90   16.32   15.86   15.60   16.56   17.17   17.53   17.90   17.76   17.32   16.90   16.75   16.68   16.40   16.36
