#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.99   -7.48   -8.86   -7.90   -7.66   -9.07   -7.99   -7.04   -6.19   -4.87   -4.81   -4.38   -3.71   -3.72   -4.01   -4.32   -4.09   -3.44   -2.11   -1.15   -1.44   -2.66   -4.58   -5.43
    2.00   -0.68   -3.48   -5.34   -8.22   -8.99   -8.18   -8.18   -8.98   -9.78   -8.97   -7.74   -7.25   -7.03   -7.07   -6.13   -4.06   -3.63   -3.06   -3.77   -4.72   -5.50   -5.29   -4.60   -5.06
    3.00  -12.23  -10.61  -10.71  -11.85  -14.44  -16.08  -17.13  -17.14  -16.51  -16.83  -16.01  -14.40  -14.51  -13.46  -13.00  -13.79  -14.06  -13.06  -12.41  -12.80  -13.51  -13.30  -14.23  -15.49
   10.00  -36.86  -37.19  -37.59  -38.96  -39.52  -39.32  -38.63  -38.85  -39.55  -39.33  -38.69  -38.72  -38.66  -38.78  -38.60  -38.38  -38.71  -38.14  -37.54  -38.32  -39.06  -39.06  -38.66  -38.81
   20.00  -43.94  -44.98  -45.82  -46.63  -46.80  -46.64  -46.54  -46.07  -45.69  -46.13  -47.20  -46.09  -45.56  -46.71  -46.89  -46.72  -46.42  -46.26  -46.12  -46.20  -47.01  -46.95  -47.21  -47.62
   30.00  -53.77  -53.55  -53.01  -52.71  -52.11  -51.51  -51.93  -52.80  -53.18  -52.59  -51.26  -51.93  -52.25  -52.17  -52.45  -52.49  -52.48  -52.12  -52.16  -52.13  -52.30  -52.62  -52.17  -52.37
   50.00  -57.39  -57.54  -57.73  -57.30  -57.03  -57.41  -57.68  -58.10  -58.27  -57.87  -57.70  -57.32  -57.48  -57.59  -57.44  -57.34  -57.36  -57.32  -57.20  -57.56  -57.93  -58.05  -58.05  -57.95
   70.00  -57.02  -57.31  -57.64  -58.03  -57.92  -57.67  -57.47  -57.25  -57.32  -57.33  -57.43  -57.34  -57.08  -57.01  -56.97  -57.18  -57.59  -58.21  -58.56  -58.17  -58.00  -57.78  -57.28  -56.99
  100.00  -55.98  -56.57  -56.85  -56.60  -56.14  -55.77  -55.99  -56.21  -56.29  -56.25  -55.30  -55.09  -55.31  -55.94  -56.53  -56.85  -56.55  -55.97  -56.05  -56.28  -56.24  -56.22  -56.28  -56.30
  125.00  -56.75  -56.68  -56.33  -56.12  -56.28  -56.49  -56.57  -56.40  -56.14  -56.12  -56.57  -56.67  -56.57  -56.18  -55.83  -55.96  -56.59  -56.96  -56.88  -56.49  -56.32  -56.06  -56.08  -56.10
