#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -14.64  -14.96  -14.61  -14.82  -16.40  -17.57  -18.83  -20.11  -20.01  -20.35  -20.91  -20.90  -20.54  -19.70  -19.63  -18.51  -18.30  -17.75  -18.93  -19.39  -19.51  -18.76  -17.90  -17.75
    2.00   -8.15   -7.56   -7.06   -5.77   -5.21   -5.66   -5.99   -6.60   -7.56   -8.08   -8.92   -8.69   -8.16   -7.17   -6.06   -5.77   -5.37   -5.42   -5.66   -6.05   -6.15   -6.51   -6.93   -8.75
    3.00   -1.51   -2.57   -4.61   -5.09   -4.55   -4.50   -3.94   -3.10   -2.50   -1.52   -2.06   -2.41   -1.98   -2.08   -2.34   -2.84   -1.40   -1.19   -0.92   -1.32   -1.26   -1.37   -0.85   -0.65
   10.00  -48.80  -48.83  -48.74  -49.98  -51.32  -50.82  -50.08  -50.08  -49.45  -49.56  -49.36  -49.15  -48.13  -48.42  -48.69  -48.80  -49.78  -50.40  -51.45  -52.00  -51.39  -51.71  -52.38  -51.57
   20.00  -61.58  -62.07  -62.36  -61.98  -60.75  -60.73  -61.77  -62.15  -61.54  -60.69  -61.31  -61.73  -61.73  -61.94  -61.79  -61.18  -61.14  -61.23  -61.31  -61.09  -60.73  -60.80  -60.89  -61.18
   30.00  -64.84  -64.22  -63.62  -64.55  -65.36  -64.82  -64.33  -64.73  -65.05  -64.65  -63.70  -63.61  -63.88  -64.10  -64.64  -65.04  -65.00  -65.03  -65.11  -65.12  -64.57  -64.30  -64.53  -64.98
   50.00  -66.81  -67.03  -67.17  -66.80  -66.85  -67.38  -67.48  -67.24  -67.16  -67.27  -67.39  -66.95  -66.38  -66.01  -65.72  -65.90  -65.69  -64.80  -64.19  -64.58  -65.15  -65.18  -64.78  -64.46
   70.00  -65.01  -64.77  -64.65  -64.56  -64.02  -64.05  -64.51  -64.24  -63.63  -63.66  -64.07  -64.51  -64.73  -64.90  -64.59  -64.74  -65.09  -65.00  -64.33  -63.38  -63.73  -64.41  -64.80  -65.12
  100.00  -63.93  -64.47  -65.13  -65.42  -65.45  -65.42  -65.41  -65.72  -66.13  -65.93  -65.41  -65.94  -65.99  -65.86  -66.24  -66.16  -65.86  -66.51  -67.06  -66.82  -66.65  -66.71  -66.12  -65.97
  125.00  -63.63  -63.57  -63.50  -63.73  -64.02  -63.86  -63.68  -63.75  -64.18  -64.42  -63.87  -63.55  -64.11  -64.55  -64.27  -64.18  -64.52  -64.87  -65.42  -65.54  -65.04  -65.04  -65.57  -65.98
