#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -14.79  -15.73  -16.58  -17.24  -18.76  -21.48  -21.57  -20.76  -20.32  -20.29  -20.62  -20.35  -18.11  -16.23  -15.48  -15.99  -15.63  -14.42  -15.60  -16.83  -17.55  -16.96  -15.83  -15.43
    2.00  -21.45  -20.94  -21.33  -21.88  -21.76  -23.13  -23.59  -23.87  -24.70  -23.50  -21.87  -22.51  -23.95  -24.79  -24.00  -23.80  -23.48  -22.26  -21.89  -21.33  -21.36  -22.58  -22.48  -20.68
    3.00  -30.49  -29.35  -29.37  -30.02  -29.43  -29.07  -30.06  -31.82  -32.57  -31.92  -30.94  -31.31  -30.02  -29.31  -30.40  -32.06  -32.30  -31.38  -31.40  -31.38  -30.51  -30.41  -32.10  -32.98
   10.00  -45.16  -45.17  -46.42  -47.80  -48.30  -48.18  -48.21  -49.25  -49.87  -50.05  -49.83  -48.88  -47.96  -47.79  -48.09  -48.56  -48.01  -47.82  -48.33  -48.73  -49.36  -49.22  -49.08  -48.73
   20.00  -53.45  -53.45  -53.43  -53.56  -53.72  -53.81  -53.48  -52.97  -53.15  -53.55  -54.62  -54.94  -54.69  -54.54  -53.60  -53.05  -53.09  -53.82  -54.91  -55.31  -55.31  -55.39  -54.42  -54.40
   30.00  -56.56  -57.27  -58.07  -58.75  -59.31  -59.66  -59.90  -59.63  -58.46  -57.18  -55.99  -55.80  -56.06  -57.12  -58.22  -58.99  -59.49  -59.61  -59.69  -59.33  -58.32  -57.88  -58.37  -58.34
   50.00  -62.00  -62.13  -61.73  -61.11  -60.56  -60.31  -60.21  -60.61  -60.94  -61.31  -61.47  -61.52  -61.20  -60.76  -60.63  -61.08  -61.54  -61.73  -61.74  -61.88  -62.42  -62.21  -61.23  -61.24
   70.00  -63.21  -63.27  -63.42  -63.52  -63.77  -64.04  -63.77  -63.44  -63.47  -63.65  -63.67  -64.02  -64.67  -64.75  -64.26  -63.85  -63.71  -63.68  -63.37  -63.01  -63.24  -63.71  -64.14  -64.02
  100.00  -64.95  -65.09  -65.32  -65.49  -65.36  -65.34  -65.56  -65.57  -65.39  -65.38  -65.42  -65.43  -65.24  -65.14  -65.18  -65.29  -65.20  -65.03  -64.91  -64.78  -64.39  -63.80  -63.88  -63.71
  125.00  -64.58  -64.64  -64.75  -64.94  -65.06  -65.00  -65.06  -65.13  -64.94  -64.63  -64.29  -64.27  -64.16  -63.69  -63.03  -62.71  -62.59  -62.64  -62.69  -62.67  -62.76  -62.93  -62.99  -62.40
  150.00  -64.86  -64.96  -65.19  -65.34  -65.44  -65.48  -65.39  -65.35  -65.30  -65.22  -65.32  -65.43  -65.77  -66.35  -66.69  -66.57  -66.14  -65.68  -65.30  -64.68  -64.03  -63.73  -63.53  -64.13
  175.00  -65.00  -64.79  -64.62  -64.97  -65.36  -65.48  -65.36  -65.26  -65.24  -65.37  -65.66  -65.69  -65.50  -65.44  -65.60  -65.63  -65.39  -65.11  -65.14  -65.28  -65.28  -65.07  -64.90  -64.72
  200.00  -61.45  -61.35  -61.37  -61.33  -61.41  -61.59  -61.69  -61.70  -61.64  -61.55  -61.29  -61.11  -60.97  -60.92  -61.02  -61.20  -61.29  -61.29  -61.26  -61.22  -61.12  -60.91  -60.75  -60.72
  225.00  -56.57  -56.39  -56.26  -56.30  -56.31  -56.29  -56.28  -56.25  -56.15  -56.02  -55.71  -55.50  -55.31  -55.16  -55.12  -55.19  -55.23  -55.23  -55.28  -55.40  -55.51  -55.48  -55.37  -55.36
  250.00  -51.20  -51.16  -51.00  -50.82  -50.75  -50.78  -50.84  -50.85  -50.76  -50.60  -50.30  -50.17  -50.10  -50.04  -50.01  -50.07  -50.09  -50.07  -50.08  -50.16  -50.25  -50.23  -50.11  -50.08
  300.00  -40.80  -40.81  -40.76  -40.67  -40.59  -40.59  -40.63  -40.65  -40.60  -40.50  -40.35  -40.25  -40.16  -40.08  -40.05  -40.08  -40.04  -39.94  -39.89  -39.93  -40.03  -40.10  -40.00  -40.03
  350.00  -31.21  -31.26  -31.29  -31.29  -31.29  -31.31  -31.36  -31.38  -31.35  -31.33  -31.26  -31.29  -31.29  -31.25  -31.22  -31.21  -31.19  -31.13  -31.10  -31.17  -31.32  -31.49  -31.72  -31.71
  400.00  -23.09  -23.06  -23.00  -22.93  -22.90  -22.93  -22.95  -22.94  -22.91  -22.91  -22.74  -22.77  -22.83  -22.85  -22.87  -22.92  -22.99  -23.04  -23.10  -23.21  -23.40  -23.59  -23.85  -23.98
  450.00  -16.24  -16.28  -16.31  -16.34  -16.38  -16.41  -16.38  -16.34  -16.32  -16.35  -16.25  -16.20  -16.14  -16.07  -16.02  -16.09  -16.24  -16.43  -16.60  -16.71  -16.78  -16.79  -16.89  -16.96
  500.00   -9.38   -9.42   -9.48   -9.54   -9.59   -9.61   -9.60   -9.65   -9.74   -9.85  -10.12  -10.12  -10.11  -10.07  -10.04  -10.10  -10.22  -10.34  -10.41  -10.45  -10.50  -10.57  -10.67  -10.75
  550.00   -3.72   -3.85   -4.00   -4.08   -4.07   -3.96   -3.82   -3.85   -4.02   -4.18   -4.57   -4.58   -4.63   -4.57   -4.47   -4.46   -4.55   -4.65   -4.71   -4.76   -4.93   -5.19   -5.51   -5.79
  600.00   -0.13   -0.23   -0.28   -0.28   -0.18    0.02    0.26    0.32    0.11   -0.16   -0.33   -0.38   -0.42   -0.22    0.05    0.11    0.02   -0.09   -0.13   -0.22   -0.59   -1.01   -1.31   -1.57
  650.00    3.02    2.97    3.04    3.12    3.19    3.24    3.33    3.32    3.06    2.77    2.64    2.65    2.61    2.77    3.02    3.07    2.99    2.88    2.88    2.91    2.72    2.56    2.72    2.58
  700.00    6.41    6.27    6.24    6.31    6.43    6.43    6.36    6.23    5.97    5.76    5.98    6.05    5.95    5.91    5.90    5.82    5.72    5.59    5.51    5.58    5.64    5.77    6.18    6.10
  750.00    8.59    8.53    8.43    8.42    8.53    8.58    8.56    8.38    8.10    8.02    9.13    9.27    9.19    9.13    9.18    9.07    8.64    8.09    7.56    7.35    7.37    7.54    7.94    7.98
  775.00    8.59    8.84    8.88    8.94    8.95    8.85    8.75    8.57    8.39    8.41    9.67    9.90   10.10   10.26   10.08    9.59    9.47    9.39    9.22    9.09    8.95    8.83    8.40    8.46
  800.00    9.15    9.51    9.68    9.80    9.87    9.75    9.56    9.35    9.24    9.31   10.31   10.57   10.79   10.79   10.66   11.02   11.33   11.56   11.59   11.48   11.31   11.03   10.09   10.00
  825.00   11.06   11.00   11.04   11.12   11.17   11.14   11.04   10.92   10.87   10.90   11.55   11.62   11.82   11.86   12.56   13.26   13.73   13.96   14.07   14.00   13.72   13.16   12.11   11.98
  850.00   13.18   13.15   13.11   13.05   12.99   12.90   12.81   12.72   12.66   12.72   12.87   12.90   12.96   13.94   14.91   15.66   16.16   16.35   16.40   16.36   16.08   15.38   14.30   13.85
  875.00   15.26   15.23   15.14   15.04   14.94   14.79   14.60   14.38   14.22   14.10   14.16   13.99   15.09   16.36   17.38   18.10   18.54   18.71   18.73   18.66   18.32   17.47   16.06   15.15
  900.00   16.83   16.73   16.44   16.04   15.65   15.31   15.09   14.89   14.77   14.72   14.38   15.99   17.53   18.79   19.78   20.49   20.92   21.03   21.02   20.94   20.67   19.78   17.64   15.19
  925.00   15.80   15.17   14.54   14.12   13.83   13.59   13.50   13.36   13.57   14.94   16.67   18.65   20.21   21.48   22.46   23.12   23.45   23.45   23.20   22.81   22.18   21.07   19.05   16.40
  950.00   17.23   16.71   16.37   16.12   15.91   15.78   15.75   15.69   15.67   16.14   18.15   20.05   21.57   22.79   23.77   24.44   24.82   24.89   24.76   24.54   24.19   23.15   20.91   18.01
  975.00   18.57   18.04   17.72   17.46   17.24   17.12   17.07   17.02   17.03   17.54   19.56   21.50   23.05   24.28   25.26   25.93   26.31   26.36   26.19   25.96   25.59   24.56   22.33   19.42
 1000.00   20.09   19.58   19.26   19.01   18.80   18.67   18.63   18.57   18.55   19.02   21.01   22.93   24.47   25.71   26.69   27.36   27.74   27.81   27.66   27.45   27.08   26.04   23.80   20.88
