#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -3.43   -4.69   -6.76   -8.65   -9.30   -8.91   -6.70   -4.44   -3.40   -3.82   -4.39   -5.30   -5.52   -4.40   -2.81   -1.60   -2.42   -5.03   -5.80   -5.83   -3.29    0.15    0.54   -0.19
    2.00   -1.81   -2.04   -3.06   -4.27   -4.72   -5.64   -8.07  -10.38  -10.31   -7.48   -4.20   -2.20   -2.19   -2.74   -3.61   -3.75   -1.96   -1.06   -1.03   -1.80   -5.00   -7.40   -7.25   -5.58
    3.00  -11.35  -10.35   -9.98  -11.97  -14.14  -14.60  -13.59  -14.12  -15.85  -16.37  -15.32  -12.76  -10.24   -8.90   -9.43  -10.67  -10.50  -10.68  -10.94  -10.55  -10.72  -10.99  -10.79  -12.49
   10.00  -45.44  -46.31  -47.03  -46.84  -46.76  -47.63  -47.70  -46.42  -45.18  -45.19  -46.03  -45.88  -45.73  -46.48  -47.19  -47.34  -46.71  -45.84  -45.23  -45.24  -44.91  -44.29  -44.30  -44.87
   20.00  -54.74  -54.32  -54.33  -55.12  -55.73  -55.58  -55.35  -55.15  -54.85  -54.45  -54.31  -54.15  -54.43  -55.20  -55.86  -56.02  -55.77  -55.43  -54.89  -54.35  -54.64  -55.00  -54.77  -54.27
   30.00  -56.05  -56.48  -56.18  -56.08  -56.40  -57.12  -57.60  -57.82  -57.83  -57.65  -57.10  -56.95  -56.60  -56.22  -56.15  -56.43  -56.73  -56.90  -56.82  -56.38  -56.23  -56.56  -57.01  -57.37
   50.00  -58.34  -58.52  -58.90  -59.13  -59.32  -59.04  -58.77  -58.67  -58.66  -58.79  -58.57  -58.51  -58.30  -58.23  -58.11  -57.93  -57.41  -57.34  -57.93  -58.50  -58.69  -58.71  -58.83  -59.04
   70.00  -61.44  -61.21  -61.30  -61.27  -61.31  -61.11  -60.72  -60.43  -60.29  -60.18  -60.40  -60.34  -60.03  -59.79  -59.71  -60.00  -60.26  -60.17  -60.06  -60.01  -59.93  -59.73  -59.71  -59.70
  100.00  -60.86  -60.76  -60.48  -60.50  -60.57  -60.72  -60.79  -60.72  -60.67  -60.74  -60.72  -60.71  -60.67  -60.60  -60.23  -59.71  -59.38  -59.23  -59.16  -59.08  -58.90  -58.56  -57.83  -57.47
  125.00  -60.40  -60.40  -59.96  -59.61  -59.33  -59.05  -58.99  -59.04  -58.92  -58.83  -58.41  -58.13  -57.78  -57.64  -57.71  -57.69  -57.74  -57.81  -57.99  -57.55  -57.47  -57.82  -57.56  -57.13
  150.00  -61.28  -61.28  -60.72  -59.72  -59.22  -59.33  -59.73  -60.02  -60.37  -60.71  -60.69  -61.02  -61.31  -61.63  -62.00  -61.93  -61.41  -61.02  -60.17  -59.68  -59.55  -59.33  -59.93  -59.69
  175.00  -62.94  -62.48  -62.38  -62.33  -62.40  -62.55  -62.69  -62.84  -62.95  -62.95  -63.02  -63.30  -63.81  -64.31  -64.56  -64.38  -64.16  -63.66  -63.43  -64.12  -63.54  -62.66  -63.58  -62.49
  200.00  -61.37  -61.41  -61.45  -61.40  -61.46  -61.56  -61.66  -61.77  -61.71  -61.83  -62.33  -62.63  -62.71  -62.57  -62.61  -62.77  -63.16  -63.27  -63.65  -63.78  -63.78  -63.60  -63.77  -63.25
  225.00  -56.35  -56.61  -56.79  -57.06  -57.44  -57.75  -58.06  -58.54  -59.13  -59.38  -59.38  -59.56  -59.56  -59.34  -59.04  -58.83  -59.01  -59.10  -59.47  -59.28  -59.21  -59.08  -58.96  -58.95
  250.00  -51.73  -52.22  -52.70  -53.26  -53.78  -53.80  -53.90  -54.18  -54.24  -54.26  -54.08  -54.32  -54.37  -54.17  -53.98  -53.97  -54.23  -54.53  -54.87  -54.64  -54.73  -54.70  -54.51  -54.33
  300.00  -44.45  -44.85  -45.19  -45.57  -45.84  -46.13  -45.80  -45.55  -45.45  -45.16  -44.73  -44.67  -44.56  -44.52  -44.52  -44.51  -44.23  -44.17  -44.15  -44.20  -44.04  -44.07  -43.99  -44.20
  350.00  -37.23  -37.31  -37.57  -37.59  -37.33  -36.97  -36.81  -36.71  -36.66  -36.61  -36.26  -35.93  -35.39  -35.08  -34.85  -34.63  -34.63  -35.33  -35.23  -35.17  -35.32  -35.37  -35.01  -35.21
  400.00  -30.15  -30.13  -29.95  -29.93  -29.96  -29.95  -29.97  -29.90  -29.79  -29.44  -29.62  -29.39  -29.08  -28.76  -28.44  -28.34  -28.28  -28.45  -28.45  -28.41  -28.34  -28.36  -27.42  -28.03
  450.00  -23.26  -23.31  -23.40  -23.28  -23.29  -23.39  -23.31  -23.17  -23.12  -23.26  -23.40  -23.30  -23.38  -23.14  -22.84  -22.55  -22.22  -21.92  -21.90  -22.06  -22.08  -22.19  -21.21  -22.09
  500.00  -16.83  -17.03  -17.36  -17.56  -17.53  -17.47  -17.41  -17.27  -17.08  -17.31  -17.53  -17.25  -17.51  -17.78  -17.58  -17.36  -16.88  -16.57  -16.29  -16.47  -16.61  -16.77  -16.64  -16.91
  550.00  -11.13  -11.38  -11.69  -11.87  -11.91  -12.03  -12.15  -12.11  -11.97  -12.23  -12.38  -12.22  -12.34  -12.43  -12.25  -12.25  -11.92  -11.54  -11.26  -11.50  -11.90  -12.18  -12.21  -12.33
  600.00   -6.18   -6.35   -6.65   -6.95   -7.00   -7.16   -7.55   -7.52   -7.64   -7.57   -7.90   -7.84   -7.45   -7.16   -7.00   -7.11   -6.97   -6.79   -6.54   -6.77   -7.17   -7.42   -7.79   -8.16
  650.00   -2.08   -2.17   -2.58   -2.99   -2.93   -2.86   -3.08   -3.15   -3.20   -3.05   -3.44   -2.84   -2.42   -1.95   -1.83   -1.99   -2.06   -2.60   -2.12   -2.43   -2.59   -3.18   -3.81   -3.78
  700.00    1.46    1.46    1.25    1.04    1.14    1.33    1.32    1.26    1.30    1.53    1.20    1.65    2.44    3.02    2.85    2.42    1.90    1.07    1.88    1.53    1.12    0.56    0.49    0.14
  750.00    5.11    5.29    5.40    5.43    5.54    5.71    5.79    5.89    5.99    6.20    6.12    6.40    6.96    7.31    6.69    5.93    5.71    5.17    5.77    5.70    5.20    4.96    4.24    4.01
  775.00    7.09    7.33    7.48    7.54    7.65    7.80    7.87    8.00    8.11    8.37    8.55    8.54    9.01    8.98    8.07    7.65    7.86    7.43    7.87    7.95    7.52    7.20    6.32    6.20
  800.00    9.08    9.32    9.47    9.54    9.65    9.76    9.82    9.99   10.17   10.34   10.71   10.72   10.78   10.08    9.42    9.80   10.11    9.50    9.98    9.97    9.51    9.12    8.42    8.22
