#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.84  -14.01  -14.52  -14.80  -14.41  -14.05  -14.82  -14.78  -14.12  -14.31  -15.20  -13.50  -11.88   -8.70   -7.05   -8.28   -9.21  -10.06  -10.85  -12.89  -14.61  -13.82  -11.54  -12.68
    2.00  -10.94  -10.29  -11.95  -14.70  -16.28  -16.86  -17.16  -17.29  -17.65  -16.19  -16.11  -16.11  -16.63  -16.80  -14.05  -10.83  -10.52  -11.16  -12.33  -12.24  -11.83  -12.51  -12.77  -11.54
    3.00  -23.79  -23.46  -20.51  -19.89  -20.97  -22.87  -24.75  -25.26  -24.59  -24.13  -23.35  -23.32  -23.73  -24.03  -25.76  -25.60  -22.13  -19.98  -20.87  -22.59  -22.49  -21.10  -20.41  -20.24
   10.00  -42.58  -44.07  -43.61  -42.40  -41.07  -40.26  -41.33  -43.43  -44.72  -45.66  -46.37  -45.36  -43.69  -42.89  -41.85  -41.24  -40.46  -40.38  -41.31  -42.44  -44.12  -44.88  -44.93  -45.30
   20.00  -49.45  -48.74  -47.98  -48.05  -48.25  -48.19  -48.70  -48.63  -48.12  -47.73  -47.95  -49.15  -49.99  -49.66  -48.90  -48.01  -48.03  -49.36  -49.81  -49.59  -48.33  -48.02  -49.01  -48.41
   30.00  -51.60  -51.79  -52.15  -51.02  -51.56  -52.56  -53.04  -53.05  -52.70  -52.24  -50.79  -49.81  -50.25  -52.00  -53.61  -53.94  -53.86  -52.83  -52.61  -52.12  -52.52  -51.76  -51.34  -51.36
   50.00  -56.04  -56.24  -56.38  -57.13  -56.78  -56.01  -55.27  -54.71  -54.32  -54.03  -54.58  -55.34  -55.50  -55.28  -55.19  -55.31  -55.89  -56.54  -56.96  -56.74  -55.96  -56.03  -56.82  -56.77
   70.00  -59.14  -59.37  -58.10  -57.22  -56.26  -55.78  -56.40  -56.75  -57.01  -57.26  -57.66  -58.42  -58.78  -58.33  -58.18  -58.51  -58.68  -58.77  -57.48  -57.46  -57.67  -57.36  -57.04  -57.17
  100.00  -57.14  -57.36  -57.56  -57.44  -57.46  -57.32  -57.55  -57.99  -58.17  -58.06  -57.56  -56.88  -56.96  -57.17  -57.17  -57.34  -56.69  -56.40  -57.14  -57.54  -57.69  -57.71  -57.23  -57.20
  125.00  -55.26  -54.44  -54.62  -54.71  -55.05  -55.04  -54.71  -55.07  -55.61  -56.05  -56.20  -55.72  -55.38  -55.51  -55.31  -56.01  -56.87  -56.12  -56.04  -56.18  -56.76  -57.25  -57.40  -57.97
  150.00  -54.47  -53.72  -53.58  -53.51  -53.50  -53.58  -53.48  -53.37  -53.60  -53.97  -54.33  -54.46  -54.47  -54.61  -54.18  -54.17  -55.66  -56.48  -56.33  -56.09  -56.25  -56.64  -57.01  -56.95
  175.00  -53.89  -52.95  -52.00  -51.15  -50.82  -50.69  -50.59  -50.76  -51.22  -51.64  -51.39  -51.82  -52.36  -52.95  -53.10  -52.56  -53.42  -55.39  -55.97  -55.52  -54.72  -54.52  -55.23  -55.95
  200.00  -52.56  -52.98  -53.23  -51.98  -50.90  -50.72  -50.39  -50.21  -50.66  -51.15  -50.86  -52.14  -53.62  -55.85  -55.65  -54.98  -53.67  -54.48  -55.53  -56.46  -56.21  -55.15  -54.81  -54.65
  225.00  -52.35  -52.76  -52.57  -52.71  -51.33  -50.84  -51.10  -51.32  -51.65  -52.12  -52.07  -53.02  -53.44  -53.66  -53.86  -53.87  -53.31  -52.47  -52.53  -52.95  -53.23  -53.43  -53.80  -53.57
  250.00  -50.26  -50.36  -50.35  -51.01  -50.84  -50.33  -50.26  -50.55  -50.72  -50.85  -50.92  -50.81  -50.68  -50.22  -50.30  -49.86  -49.60  -49.18  -49.12  -49.56  -49.76  -49.73  -49.81  -50.05
  300.00  -42.30  -42.49  -42.63  -43.02  -43.67  -44.24  -44.47  -44.26  -43.98  -43.83  -44.01  -43.61  -43.26  -42.85  -42.51  -42.47  -42.24  -41.75  -41.30  -40.77  -40.81  -40.86  -40.95  -40.68
  350.00  -33.44  -33.66  -33.99  -34.61  -35.28  -35.76  -35.95  -35.82  -35.47  -35.13  -35.21  -34.88  -34.57  -34.06  -33.79  -33.76  -33.60  -33.26  -32.93  -32.89  -32.90  -32.78  -32.75  -32.70
  400.00  -26.07  -26.34  -26.64  -27.24  -27.83  -28.13  -28.23  -28.22  -28.08  -27.84  -27.70  -27.19  -26.68  -26.16  -26.09  -26.14  -26.00  -25.62  -25.40  -25.37  -25.34  -25.17  -24.79  -24.75
  450.00  -19.96  -19.96  -20.09  -20.52  -21.03  -21.35  -21.50  -21.50  -21.37  -21.25  -21.15  -20.70  -20.30  -19.77  -19.66  -19.62  -19.48  -19.16  -19.00  -19.03  -19.12  -19.01  -18.49  -18.34
  500.00  -14.06  -14.18  -14.21  -14.47  -14.83  -15.10  -15.29  -15.35  -15.23  -15.08  -15.00  -14.69  -14.50  -14.20  -14.23  -14.02  -13.67  -13.42  -13.42  -13.51  -13.73  -13.75  -13.38  -13.19
  550.00   -9.37   -9.55   -9.44   -9.60   -9.76   -9.91  -10.07  -10.17  -10.10   -9.97   -9.75   -9.52   -9.53   -9.44   -9.70   -9.50   -8.90   -8.58   -8.59   -8.59   -8.86   -9.00   -8.63   -8.53
  600.00   -5.59   -5.53   -5.50   -5.48   -5.54   -5.73   -5.92   -5.98   -5.91   -5.90   -5.94   -5.76   -5.78   -5.57   -5.74   -5.60   -5.03   -4.79   -4.85   -4.67   -4.92   -5.08   -4.80   -4.81
  650.00   -1.73   -1.74   -1.72   -1.64   -1.73   -1.96   -2.11   -2.14   -2.00   -2.00   -2.29   -2.23   -2.25   -1.85   -1.67   -1.57   -1.20   -1.16   -1.27   -1.19   -1.41   -1.55   -1.38   -1.41
  700.00    2.12    2.10    2.16    2.38    2.35    2.16    2.02    1.86    1.91    1.93    1.48    1.54    1.52    1.74    1.98    2.17    2.54    2.56    2.28    2.06    1.74    1.56    1.55    1.62
  750.00    6.69    6.54    6.48    6.70    6.61    6.35    6.15    6.02    5.99    5.93    5.68    5.82    5.90    5.93    6.03    5.98    6.20    6.11    5.88    5.59    5.30    5.18    4.95    5.08
  775.00    8.89    8.64    8.48    8.65    8.57    8.36    8.17    8.07    8.06    7.95    7.83    7.89    8.02    8.18    8.13    7.98    8.14    7.98    7.72    7.44    7.25    7.13    7.05    7.20
  800.00   10.79   10.37   10.05   10.30   10.30   10.12   10.01    9.99   10.05    9.93    9.91    9.99    9.99   10.21   10.21   10.04   10.11    9.81    9.54    9.30    9.11    8.92    9.09    9.12
  825.00   12.25   11.66   11.36   11.44   11.66   11.55   11.47   11.56   11.76   11.68   11.89   11.76   11.69   11.95   12.01   11.88   12.05   11.63   11.30   10.97   10.74   10.47   10.61   10.56
  850.00   13.41   12.71   12.49   12.59   12.77   12.56   12.39   12.64   13.04   13.14   13.32   13.04   13.00   13.18   13.38   13.39   13.78   13.20   12.59   12.29   12.14   12.01   12.10   11.92
  875.00   14.30   13.65   13.51   13.67   13.65   13.30   13.27   13.59   14.17   14.25   14.04   14.11   13.86   14.21   14.50   14.68   14.87   14.07   13.50   13.35   13.22   13.22   13.40   13.33
  900.00   15.08   14.40   14.27   14.19   14.35   14.22   14.23   14.50   14.99   14.43   15.12   14.85   15.04   15.04   15.29   15.09   15.20   14.82   14.45   14.42   14.41   14.39   14.68   14.42
