#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -10.30  -11.36  -12.08  -11.79  -12.06  -12.77  -13.92  -13.21  -12.81  -12.61  -11.87  -12.59  -13.93  -12.60  -10.92  -10.49  -11.40  -12.32  -11.90  -10.57  -10.91  -11.97  -12.19  -12.06
    2.00   -4.26   -5.76   -7.38   -9.35  -10.31   -9.22   -9.33  -11.08  -12.84  -13.42  -11.93   -8.35   -5.81   -5.02   -4.76   -3.96   -3.04   -4.30   -5.87   -6.36   -6.58   -7.30   -8.09   -8.00
    3.00  -10.92  -11.02  -10.59  -10.21  -11.82  -13.55  -15.42  -15.80  -15.81  -16.53  -18.13  -19.49  -18.62  -16.14  -12.31  -10.39   -8.74   -8.44   -9.34   -9.81  -10.03   -9.91  -10.23  -10.89
   10.00  -41.63  -41.41  -41.71  -41.45  -41.86  -41.82  -40.64  -40.82  -40.85  -41.17  -41.80  -42.21  -41.48  -40.35  -38.96  -38.50  -39.57  -40.71  -40.32  -38.78  -38.46  -38.62  -39.09  -39.69
   20.00  -48.16  -49.15  -48.56  -48.11  -48.15  -47.87  -48.23  -49.14  -49.96  -49.47  -50.20  -49.72  -48.07  -47.23  -47.52  -47.86  -47.28  -46.96  -47.02  -47.31  -47.86  -48.65  -49.10  -48.77
   30.00  -53.68  -53.68  -54.06  -53.77  -53.37  -53.08  -53.53  -52.91  -52.01  -52.43  -52.95  -53.32  -53.57  -53.84  -54.07  -54.11  -54.00  -53.93  -53.72  -53.61  -53.83  -53.95  -53.36  -52.87
   50.00  -58.65  -58.54  -58.07  -57.81  -57.52  -57.69  -58.08  -58.15  -58.25  -57.90  -57.40  -57.95  -58.50  -58.93  -59.17  -59.12  -58.60  -57.95  -57.52  -57.62  -57.98  -58.08  -58.54  -58.61
   70.00  -61.43  -61.44  -61.28  -61.29  -61.49  -61.63  -61.92  -62.08  -62.07  -62.29  -61.30  -60.86  -60.81  -60.74  -60.63  -60.79  -61.31  -61.90  -62.19  -62.08  -61.69  -61.25  -60.88  -60.83
  100.00  -63.45  -63.28  -63.46  -63.89  -64.45  -64.95  -65.03  -64.88  -64.75  -64.50  -64.22  -64.21  -63.98  -63.80  -63.78  -63.70  -63.51  -63.46  -63.62  -63.92  -64.20  -64.51  -64.49  -64.62
  125.00  -65.10  -64.94  -64.86  -64.87  -65.02  -65.36  -65.64  -65.75  -65.84  -65.83  -65.98  -66.22  -66.34  -66.27  -66.06  -65.84  -65.67  -65.46  -65.08  -64.75  -64.60  -64.60  -64.75  -65.05
  150.00  -62.82  -62.68  -62.41  -62.12  -61.91  -61.88  -61.96  -62.01  -62.04  -62.00  -62.01  -61.96  -61.93  -61.90  -61.85  -61.80  -61.81  -61.89  -61.90  -61.83  -61.64  -61.34  -61.10  -61.01
  175.00  -60.10  -60.21  -60.03  -59.66  -59.21  -58.92  -58.86  -58.73  -58.62  -58.49  -58.22  -58.03  -57.93  -57.86  -57.77  -57.62  -57.45  -57.42  -57.39  -57.31  -57.10  -56.75  -56.31  -56.23
  200.00  -55.82  -55.78  -55.70  -55.54  -55.31  -55.12  -55.00  -54.87  -54.76  -54.65  -54.75  -54.60  -54.46  -54.33  -54.24  -54.15  -54.05  -54.03  -54.08  -54.17  -54.18  -54.03  -53.65  -53.49
  225.00  -50.16  -50.22  -50.26  -50.28  -50.24  -50.20  -50.18  -50.13  -50.08  -50.05  -50.07  -49.83  -49.64  -49.53  -49.52  -49.59  -49.63  -49.75  -49.93  -50.10  -50.18  -50.14  -49.71  -49.69
  250.00  -44.96  -44.97  -44.99  -45.04  -45.09  -45.18  -45.31  -45.42  -45.53  -45.64  -45.66  -45.65  -45.62  -45.60  -45.55  -45.51  -45.47  -45.51  -45.60  -45.73  -45.83  -45.84  -45.71  -45.69
  300.00  -35.14  -35.20  -35.24  -35.29  -35.34  -35.37  -35.41  -35.42  -35.47  -35.56  -35.36  -35.46  -35.56  -35.66  -35.71  -35.70  -35.66  -35.63  -35.67  -35.77  -35.90  -36.05  -36.41  -36.52
  350.00  -25.55  -25.76  -25.97  -26.14  -26.29  -26.45  -26.62  -26.74  -26.82  -26.92  -27.00  -27.12  -27.23  -27.32  -27.32  -27.23  -27.03  -26.80  -26.65  -26.65  -26.79  -27.02  -27.62  -27.86
  400.00  -18.36  -18.65  -18.88  -18.99  -19.00  -19.02  -19.13  -19.23  -19.29  -19.34  -19.54  -19.58  -19.62  -19.64  -19.62  -19.54  -19.38  -19.16  -18.98  -18.93  -19.04  -19.28  -20.01  -20.30
  450.00  -11.78  -11.96  -12.10  -12.17  -12.16  -12.12  -12.13  -12.17  -12.20  -12.24  -12.27  -12.32  -12.41  -12.48  -12.51  -12.49  -12.38  -12.22  -12.10  -12.09  -12.20  -12.38  -12.76  -12.99
  500.00   -5.45   -5.63   -5.80   -5.88   -5.80   -5.64   -5.54   -5.50   -5.47   -5.45   -5.41   -5.44   -5.55   -5.66   -5.74   -5.79   -5.78   -5.73   -5.72   -5.77   -5.85   -5.94   -5.92   -6.08
  550.00    0.10   -0.09   -0.35   -0.53   -0.53   -0.36   -0.23   -0.21   -0.21   -0.24   -0.19   -0.33   -0.49   -0.66   -0.78   -0.86   -0.84   -0.75   -0.65   -0.62   -0.57   -0.44   -0.04   -0.24
  600.00    4.61    4.43    4.11    3.84    3.77    3.82    3.86    3.81    3.77    3.71    3.71    3.64    3.57    3.46    3.37    3.29    3.27    3.24    3.16    3.00    2.85    2.87    3.35    3.51
  650.00    7.82    7.87    7.76    7.55    7.52    7.61    7.67    7.60    7.48    7.31    7.24    7.19    7.13    7.01    6.92    6.97    6.96    6.87    6.80    6.62    6.31    6.15    6.40    6.68
  700.00   10.57   10.67   11.01   10.99   10.81   10.75   10.75   10.66   10.56   10.39   10.50   10.50   10.42   10.36   10.11    9.60    9.11    8.76    8.67    8.75    8.87    8.91    8.93    8.81
  750.00   12.21   11.85   11.88   11.87   11.57   11.17   10.90   10.80   10.90   11.01   11.12   11.53   11.27   11.04   11.65   12.30   12.78   13.06   13.14   13.22   13.26   13.27   13.53   13.44
  775.00   14.06   13.75   13.58   13.42   13.15   12.85   12.55   12.34   12.21   12.21   12.21   12.49   12.51   13.39   14.24   14.97   15.46   15.75   15.84   15.79   15.85   15.83   16.06   15.94
  800.00   16.24   15.93   15.76   15.65   15.46   15.11   14.71   14.45   14.36   14.38   14.54   14.54   14.96   15.96   16.88   17.59   18.11   18.39   18.49   18.43   18.40   18.38   18.56   18.41
  825.00   18.30   17.83   17.60   17.58   17.40   16.97   16.53   16.30   16.26   16.44   16.80   16.51   17.50   18.54   19.43   20.18   20.71   20.99   21.07   21.02   20.92   20.89   21.00   20.80
  850.00   20.17   19.53   19.25   19.20   18.91   18.47   18.11   17.90   17.91   18.11   18.25   18.82   19.99   21.04   21.96   22.74   23.28   23.56   23.60   23.51   23.42   23.37   23.36   23.10
  875.00   21.84   21.23   20.78   20.52   20.17   19.83   19.53   19.24   18.97   18.73   19.61   21.13   22.39   23.47   24.38   25.12   25.66   25.98   26.07   26.01   25.93   25.82   25.69   25.42
  900.00   22.20   21.64   21.16   20.76   20.35   20.07   19.87   19.78   19.78   20.52   22.11   23.75   24.97   26.02   26.92   27.66   28.17   28.45   28.52   28.41   28.27   28.16   27.59   27.09
  925.00   21.72   21.00   20.62   20.38   20.20   20.17   20.22   20.37   21.24   23.06   24.74   26.36   27.63   28.69   29.61   30.35   30.83   31.07   31.03   30.85   30.56   30.38   29.41   28.66
  950.00   23.25   22.38   21.82   21.45   21.19   21.04   21.06   21.60   23.09   24.93   26.66   28.40   29.61   30.51   31.22   31.93   32.40   32.59   32.57   32.39   32.14   31.89   30.96   30.31
  975.00   24.71   23.88   23.40   23.10   22.92   22.89   22.96   23.10   24.30   26.17   27.86   29.52   30.80   31.88   32.78   33.47   33.95   34.15   34.13   33.93   33.66   33.37   32.39   31.75
 1000.00   26.29   25.46   24.98   24.68   24.50   24.47   24.52   24.63   25.79   27.60   29.30   30.98   32.27   33.35   34.26   34.96   35.44   35.65   35.64   35.47   35.23   34.97   33.99   33.34
