#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -7.75   -7.27   -5.87   -6.04   -7.89   -8.61   -8.60   -8.59   -8.67   -7.89   -7.39   -7.75   -6.77   -5.81   -6.18   -5.91   -5.71   -4.94   -4.28   -3.59   -3.98   -4.49   -5.06   -4.40
    2.00   -5.98   -7.87   -8.04   -7.07   -7.11   -8.27   -8.47   -8.29   -8.09   -7.72   -6.28   -6.12   -7.27   -6.15   -4.55   -4.22   -3.65   -2.93   -3.06   -4.41   -4.91   -5.98   -6.62   -8.12
    3.00   -9.71  -11.22  -12.83  -12.72  -12.81  -14.04  -16.18  -16.10  -14.32  -14.74  -14.09  -11.97  -11.60  -11.91  -12.05  -12.39  -12.64  -11.64  -10.24   -9.75   -8.89   -9.55  -10.53  -11.81
   10.00  -40.30  -39.80  -40.01  -40.44  -40.29  -40.19  -40.71  -40.60  -39.62  -39.03  -39.93  -40.26  -39.61  -39.13  -39.40  -38.84  -38.21  -38.14  -38.36  -38.79  -39.14  -39.83  -39.07  -38.96
   20.00  -48.78  -49.15  -49.89  -49.69  -50.12  -51.44  -52.09  -51.14  -49.39  -48.99  -48.24  -47.98  -48.85  -49.23  -49.16  -49.32  -49.79  -49.79  -49.08  -48.68  -48.24  -47.87  -47.90  -48.47
   30.00  -52.66  -52.54  -53.27  -54.12  -53.64  -53.27  -54.06  -54.92  -54.49  -53.78  -53.15  -53.03  -53.01  -52.44  -52.41  -52.69  -53.16  -53.46  -53.48  -53.31  -53.18  -52.76  -52.51  -52.75
   50.00  -58.66  -58.44  -57.54  -57.37  -57.72  -57.88  -57.57  -57.21  -57.10  -56.85  -56.47  -56.50  -56.29  -56.16  -56.54  -56.93  -57.24  -57.54  -57.82  -58.12  -58.02  -57.50  -56.56  -56.46
   70.00  -59.36  -59.38  -59.22  -59.22  -59.68  -60.32  -60.40  -59.96  -59.78  -59.97  -60.24  -60.44  -60.50  -60.67  -60.86  -60.97  -60.97  -60.63  -59.97  -59.71  -60.01  -60.54  -60.54  -60.38
  100.00  -62.19  -62.41  -62.34  -62.06  -61.70  -61.52  -61.49  -61.60  -61.61  -61.83  -62.18  -62.40  -62.33  -62.27  -62.17  -61.93  -61.96  -62.19  -62.34  -62.21  -61.67  -61.17  -60.87  -61.24
  125.00  -60.22  -60.44  -60.65  -60.58  -60.18  -59.83  -59.88  -60.22  -60.37  -60.43  -59.98  -60.42  -60.58  -60.66  -60.78  -60.66  -60.62  -60.92  -61.34  -61.85  -62.30  -62.62  -62.77  -62.84
  150.00  -59.36  -59.56  -59.95  -60.36  -60.36  -60.14  -60.02  -60.09  -60.31  -60.35  -60.37  -61.07  -61.80  -62.54  -63.45  -63.93  -63.96  -63.95  -63.75  -63.42  -63.15  -62.79  -63.01  -62.55
  175.00  -61.88  -61.68  -61.75  -62.43  -63.05  -63.71  -64.24  -64.20  -63.84  -63.56  -64.70  -64.31  -63.96  -63.73  -63.72  -63.82  -64.00  -64.19  -64.29  -64.29  -64.27  -64.36  -65.33  -65.26
  200.00  -60.95  -60.78  -60.76  -60.95  -61.35  -61.57  -61.26  -60.86  -60.67  -60.86  -62.23  -62.24  -62.00  -61.77  -61.64  -61.54  -61.62  -61.78  -61.88  -61.87  -61.72  -61.53  -61.75  -61.74
  225.00  -56.65  -56.86  -56.91  -56.95  -57.03  -57.21  -57.21  -57.34  -57.46  -57.49  -57.75  -57.61  -57.40  -57.19  -57.03  -56.87  -56.73  -56.61  -56.50  -56.43  -56.36  -56.27  -55.95  -55.98
  250.00  -51.40  -51.56  -51.87  -52.10  -52.08  -52.01  -52.05  -52.02  -51.96  -51.86  -51.73  -51.66  -51.61  -51.44  -51.23  -51.04  -50.91  -50.80  -50.72  -50.70  -50.69  -50.65  -50.07  -50.12
  300.00  -41.81  -41.74  -41.52  -41.34  -41.36  -41.51  -41.48  -41.21  -41.01  -40.91  -40.73  -40.56  -40.38  -40.21  -40.11  -40.03  -39.98  -39.92  -39.88  -39.87  -39.87  -39.87  -39.57  -39.59
  350.00  -32.97  -32.92  -32.79  -32.62  -32.45  -32.23  -32.09  -31.93  -31.69  -31.50  -31.42  -31.31  -31.13  -30.99  -30.97  -30.97  -30.90  -30.76  -30.60  -30.50  -30.46  -30.45  -30.41  -30.57
  400.00  -25.50  -25.49  -25.43  -25.44  -25.40  -25.20  -24.91  -24.61  -24.39  -24.12  -23.53  -23.37  -23.25  -23.18  -23.17  -23.16  -23.12  -23.09  -23.10  -23.21  -23.37  -23.49  -23.62  -23.71
  450.00  -19.10  -19.14  -19.09  -18.96  -18.77  -18.72  -18.81  -18.85  -18.78  -18.46  -17.51  -17.22  -17.07  -16.92  -16.81  -16.77  -16.77  -16.82  -16.90  -17.00  -17.05  -17.01  -16.96  -16.99
  500.00  -12.59  -12.72  -12.76  -12.72  -12.70  -12.80  -12.92  -12.97  -13.01  -12.98  -12.58  -12.38  -12.22  -12.02  -11.83  -11.74  -11.64  -11.50  -11.36  -11.22  -11.06  -10.92  -10.60  -10.59
  550.00   -6.52   -6.70   -6.75   -6.85   -7.04   -7.25   -7.42   -7.52   -7.55   -7.51   -7.29   -7.12   -7.04   -6.95   -6.89   -6.88   -6.82   -6.68   -6.51   -6.31   -6.10   -5.96   -5.44   -5.35
  600.00   -1.16   -1.30   -1.38   -1.53   -1.79   -2.10   -2.32   -2.42   -2.46   -2.54   -2.58   -2.54   -2.50   -2.38   -2.21   -2.08   -1.90   -1.72   -1.63   -1.59   -1.55   -1.55   -1.19   -1.06
  650.00    3.38    3.42    3.48    3.41    3.22    3.05    2.92    2.76    2.57    2.34    2.09    2.02    1.96    1.94    2.02    2.15    2.34    2.57    2.72    2.76    2.73    2.65    2.70    2.75
  700.00    7.49    7.44    7.43    7.36    7.17    7.06    7.19    7.42    7.45    7.30    6.83    6.66    6.54    6.41    6.34    6.28    6.27    6.29    6.30    6.24    6.08    5.95    5.83    5.82
  750.00   10.74   10.90   10.92   10.83   10.55   10.24   10.12   10.19   10.28   10.30    9.97   10.00   10.03   10.09   10.19   10.23   10.12    9.95    9.79    9.56    9.19    8.83    8.65    8.49
  775.00   11.36   11.70   11.91   12.01   11.86   11.58   11.43   11.36   11.29   11.20   10.98   10.96   11.02   11.14   11.39   11.61   11.69   11.63   11.53   11.32   10.91   10.49   10.34   10.01
  800.00   10.86   11.41   11.81   12.13   12.22   12.13   12.16   12.15   12.10   12.00   11.96   11.89   11.86   11.92   12.12   12.34   12.48   12.54   12.61   12.56   12.19   11.77   11.96   11.62
  825.00    9.18    9.84   10.46   10.94   11.24   11.48   11.88   12.10   12.27   12.33   12.81   12.64   12.53   12.55   12.71   12.96   13.07   13.09   13.11   13.09   12.74   12.28   12.78   12.59
  850.00    8.06    8.30    8.68    9.03    9.23    9.57   10.26   10.72   11.15   11.54   12.72   12.75   12.74   12.87   13.10   13.37   13.53   13.64   13.71   13.64   13.24   12.69   13.07   12.92
  875.00    8.60    8.56    8.70    8.77    8.73    8.65    8.91    9.20    9.57   10.06   11.61   12.16   12.70   13.14   13.52   13.78   13.87   13.96   13.98   13.95   13.50   12.87   13.11   12.87
  900.00    9.53    9.28    9.30    9.47    9.30    9.22    9.17    9.22    9.32    9.52   10.29   10.62   11.11   11.63   12.21   13.06   13.75   13.93   13.69   13.58   13.23   12.68   12.88   12.73
  925.00   10.11    9.75    9.78    9.89   10.15   10.10   10.05   10.01    9.90   10.20   10.73   11.39   11.94   12.42   12.87   13.14   13.10   12.86   12.91   13.20   13.00   12.61   12.83   12.78
  950.00   10.94   10.83   10.88   11.01   11.01   11.02   11.12   11.14   11.51   12.05   12.37   12.95   13.34   13.67   13.98   14.26   14.35   14.18   13.81   13.38   13.11   13.12   13.24   13.31
  975.00   12.05   12.14   12.27   12.21   12.21   12.15   12.24   13.04   13.69   14.26   14.58   15.20   15.56   15.80   15.93   16.11   16.09   15.79   15.38   14.95   14.53   14.18   13.69   13.53
 1000.00   13.80   13.91   13.90   13.96   13.97   13.83   13.81   14.13   14.65   15.17   15.27   15.89   16.24   16.51   16.72   16.90   16.90   16.67   16.39   16.05   15.72   15.55   15.26   15.34
