#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.81  -10.07  -11.36  -13.58  -14.71  -14.69  -14.84  -14.54  -13.63  -12.33   -9.46   -8.58   -8.74   -7.50   -5.51   -4.93   -5.58   -6.24   -6.19   -6.54   -8.00   -9.22   -9.61   -9.39
    2.00   -6.71   -7.25   -7.52   -7.56   -7.88   -9.46  -11.39  -13.17  -13.98  -13.60  -13.53  -12.24  -11.20  -11.75  -11.91   -9.24   -7.32   -5.49   -3.74   -3.29   -4.37   -6.09   -7.18   -6.70
    3.00  -15.53  -16.27  -17.18  -17.37  -18.44  -17.72  -16.74  -15.81  -16.65  -16.85  -16.92  -17.17  -15.48  -15.09  -17.00  -18.59  -18.78  -18.34  -18.34  -17.33  -14.98  -14.20  -14.59  -15.59
   10.00  -40.54  -40.14  -39.63  -39.23  -39.00  -37.78  -36.48  -38.13  -40.35  -40.36  -40.08  -38.89  -38.81  -39.39  -39.00  -37.47  -36.13  -36.42  -36.10  -35.38  -36.68  -37.64  -37.91  -38.31
   20.00  -46.55  -46.69  -46.27  -45.65  -46.44  -47.64  -47.58  -46.57  -46.13  -45.61  -46.06  -47.39  -47.86  -47.29  -47.06  -46.95  -47.03  -46.67  -46.27  -46.38  -47.22  -47.73  -47.37  -47.17
   30.00  -50.87  -50.93  -51.23  -51.53  -51.24  -51.51  -51.78  -51.60  -51.59  -51.96  -51.90  -51.29  -51.04  -51.10  -51.84  -52.41  -52.21  -52.56  -51.66  -51.07  -51.24  -51.74  -52.12  -52.63
   50.00  -56.47  -56.32  -56.47  -57.01  -57.02  -56.58  -56.30  -56.67  -57.14  -56.81  -55.86  -54.73  -55.28  -55.67  -55.72  -55.57  -56.41  -56.81  -57.10  -57.93  -56.88  -56.57  -55.89  -55.78
   70.00  -61.01  -60.83  -60.35  -60.13  -60.33  -60.34  -60.29  -60.51  -60.90  -61.06  -60.33  -59.88  -59.57  -59.62  -59.02  -58.69  -58.53  -59.60  -59.82  -60.01  -60.83  -60.24  -59.75  -59.39
  100.00  -60.86  -60.99  -61.25  -61.72  -62.25  -62.65  -62.88  -62.83  -62.70  -62.48  -62.45  -62.15  -61.20  -60.74  -60.92  -61.21  -61.28  -60.72  -60.83  -60.31  -60.68  -61.22  -61.03  -61.13
  125.00  -58.81  -58.59  -58.35  -58.18  -58.26  -58.52  -58.77  -58.78  -58.67  -58.65  -58.82  -58.94  -58.79  -58.63  -58.79  -59.06  -59.44  -59.44  -59.68  -59.42  -59.05  -59.18  -59.67  -59.51
  150.00  -54.97  -54.75  -54.34  -53.77  -53.42  -53.42  -53.60  -53.78  -53.94  -54.16  -54.46  -54.62  -54.55  -54.34  -54.32  -54.46  -54.67  -54.60  -54.66  -54.73  -54.54  -54.55  -54.92  -55.05
  175.00  -49.87  -50.12  -50.15  -49.89  -49.58  -49.45  -49.50  -49.63  -49.66  -49.80  -50.01  -50.31  -50.56  -50.49  -50.55  -50.87  -51.39  -51.31  -51.32  -51.73  -51.68  -51.90  -52.09  -52.30
  200.00  -46.74  -47.44  -47.75  -47.57  -47.22  -47.02  -47.06  -47.37  -47.61  -47.82  -47.91  -48.25  -48.72  -49.09  -49.36  -49.47  -49.83  -49.90  -49.68  -49.88  -49.75  -49.96  -50.01  -50.23
  225.00  -44.75  -45.18  -45.61  -45.52  -45.31  -45.23  -45.22  -45.42  -45.69  -45.85  -45.39  -45.98  -46.56  -46.95  -47.28  -47.44  -47.69  -47.81  -47.35  -47.50  -47.53  -47.75  -47.99  -48.30
