#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -3.86   -5.35   -6.94   -8.65   -9.88   -9.10   -7.54   -7.33   -7.84   -8.68   -7.66   -7.69   -7.38   -5.31   -2.66   -2.15   -2.60   -3.11   -3.39   -4.79   -4.27   -2.57   -1.84   -2.35
    2.00   -4.31   -5.01   -6.02   -5.69   -5.89   -7.81   -9.39  -10.48  -10.11   -8.89   -8.56   -7.08   -6.98   -6.83   -5.20   -4.81   -5.47   -5.10   -3.96   -4.54   -6.17   -6.07   -4.82   -3.34
    3.00  -10.99  -10.75  -11.69  -12.08  -12.62  -12.83  -12.84  -13.45  -14.56  -15.07  -15.54  -14.73  -13.71  -13.83  -13.30  -11.98  -11.28  -11.56  -11.69  -11.57  -12.43  -13.46  -14.23  -14.54
   10.00  -37.11  -37.50  -36.87  -36.36  -36.79  -38.30  -39.36  -39.99  -39.55  -38.55  -37.60  -35.77  -34.56  -33.88  -35.00  -36.22  -37.11  -37.09  -36.98  -37.50  -37.87  -37.86  -37.12  -36.11
   20.00  -48.21  -48.21  -48.49  -48.58  -48.36  -47.88  -47.27  -46.86  -47.36  -48.41  -49.10  -49.14  -48.88  -47.67  -46.39  -46.58  -46.56  -46.55  -45.81  -45.56  -45.69  -46.36  -47.11  -47.34
   30.00  -51.95  -52.25  -52.74  -53.31  -53.55  -53.19  -52.63  -51.98  -51.32  -51.17  -51.76  -52.63  -53.23  -53.22  -52.21  -51.45  -51.35  -51.46  -51.83  -52.20  -52.99  -52.99  -52.75  -52.47
   50.00  -57.22  -57.33  -56.94  -56.56  -56.59  -56.92  -57.11  -57.23  -57.16  -56.88  -56.76  -57.18  -57.82  -58.14  -57.92  -57.29  -56.77  -56.70  -57.06  -57.09  -57.03  -57.07  -56.56  -56.52
   70.00  -56.37  -57.13  -58.26  -59.08  -59.49  -59.80  -59.96  -59.88  -59.68  -59.57  -58.97  -58.82  -58.65  -58.72  -58.87  -59.06  -59.19  -58.84  -58.58  -58.64  -58.83  -59.44  -60.49  -60.85
  100.00  -60.39  -59.61  -59.17  -59.30  -59.60  -59.85  -59.99  -60.05  -59.88  -59.50  -59.29  -59.37  -59.40  -59.36  -59.56  -59.83  -60.14  -60.34  -60.37  -60.42  -60.43  -60.25  -60.36  -60.61
  125.00  -59.49  -59.21  -58.36  -57.73  -57.62  -57.61  -57.59  -57.74  -58.06  -58.17  -58.64  -58.19  -57.84  -57.60  -57.49  -57.53  -57.77  -57.98  -57.95  -57.87  -57.90  -57.76  -58.05  -57.89
