#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.02  -13.04  -14.72  -15.73  -15.02  -14.85  -14.83  -14.60  -13.73  -13.01  -12.75  -12.59  -11.89  -12.63  -12.61  -11.40   -9.85   -8.06   -7.65   -7.73   -8.02   -8.54   -9.67  -11.45
    2.00  -13.70  -14.91  -15.29  -16.19  -17.93  -18.22  -19.98  -22.39  -23.24  -22.25  -20.90  -19.05  -17.28  -15.14  -15.04  -15.02  -15.22  -15.24  -14.47  -15.28  -14.88  -14.26  -16.00  -15.56
    3.00  -24.42  -24.00  -24.85  -24.49  -24.83  -25.16  -25.53  -26.58  -28.31  -29.40  -29.73  -29.04  -27.36  -26.20  -25.13  -25.54  -25.91  -25.29  -24.34  -22.25  -22.11  -21.16  -21.48  -23.77
   10.00  -47.36  -48.97  -50.46  -49.43  -49.63  -50.43  -49.85  -49.74  -49.32  -48.65  -48.19  -48.25  -48.19  -47.94  -48.55  -49.82  -50.07  -49.32  -48.44  -48.83  -49.30  -49.92  -49.35  -48.48
   20.00  -60.74  -60.36  -59.64  -59.41  -59.81  -59.92  -60.33  -60.85  -59.53  -59.08  -59.71  -60.02  -59.73  -59.34  -58.72  -58.58  -59.36  -60.11  -60.53  -60.04  -59.79  -58.46  -57.47  -58.36
   30.00  -60.20  -61.11  -62.25  -62.98  -63.66  -63.97  -63.45  -62.79  -63.32  -62.71  -61.85  -61.48  -61.83  -62.31  -62.66  -62.46  -61.67  -61.11  -61.45  -61.69  -61.60  -62.27  -62.55  -62.12
   50.00  -65.28  -64.44  -63.60  -63.69  -63.94  -64.07  -64.05  -63.92  -63.55  -64.23  -65.01  -65.26  -64.93  -64.51  -64.14  -63.92  -63.86  -63.88  -64.02  -64.34  -64.69  -64.57  -64.08  -64.01
   70.00  -64.23  -64.63  -64.62  -64.11  -63.63  -63.84  -64.49  -64.82  -64.16  -63.53  -63.97  -64.53  -64.93  -64.88  -64.59  -64.27  -64.11  -63.97  -63.83  -63.73  -64.12  -64.53  -64.49  -64.56
  100.00  -64.61  -64.60  -64.72  -64.69  -64.60  -64.42  -64.34  -64.57  -65.35  -65.35  -64.58  -64.31  -63.97  -64.36  -64.86  -64.82  -64.68  -64.69  -64.76  -64.80  -64.61  -64.35  -64.09  -64.44
  125.00  -63.43  -63.45  -63.58  -63.74  -63.92  -63.93  -63.48  -62.73  -62.72  -63.27  -63.22  -63.25  -62.89  -62.71  -63.32  -63.57  -63.53  -63.56  -63.63  -63.71  -63.72  -63.48  -63.18  -62.96
  150.00  -63.78  -63.74  -63.61  -63.76  -63.89  -63.81  -64.15  -64.55  -64.08  -63.51  -62.95  -63.27  -64.11  -64.03  -64.35  -65.11  -65.16  -64.54  -64.00  -63.64  -63.45  -63.53  -63.62  -64.01
  175.00  -68.69  -69.03  -69.07  -69.05  -69.27  -69.55  -69.23  -68.61  -68.10  -68.09  -68.35  -68.23  -68.22  -68.19  -67.70  -68.10  -68.94  -69.11  -68.86  -68.69  -68.51  -68.23  -68.59  -68.88
  200.00  -66.75  -66.90  -67.07  -67.20  -67.25  -67.40  -67.65  -67.89  -68.04  -67.96  -67.51  -67.26  -67.10  -67.33  -67.07  -66.42  -66.69  -67.22  -67.22  -67.03  -67.19  -67.59  -67.76  -67.66
  225.00  -62.43  -62.45  -62.45  -62.44  -62.42  -62.49  -62.68  -62.96  -63.28  -63.49  -63.53  -63.43  -63.10  -63.01  -63.15  -62.94  -62.63  -62.86  -63.16  -63.27  -63.28  -63.27  -63.12  -63.17
  250.00  -58.04  -57.96  -57.88  -57.81  -57.77  -57.84  -57.96  -58.14  -58.38  -58.63  -58.84  -58.98  -58.92  -58.78  -58.63  -58.59  -58.49  -58.45  -58.55  -58.57  -58.65  -58.78  -58.59  -58.40
  300.00  -48.95  -49.02  -49.02  -48.98  -48.92  -48.90  -48.92  -48.99  -49.08  -49.20  -49.25  -49.40  -49.42  -49.40  -49.35  -49.25  -49.21  -49.26  -49.30  -49.27  -49.14  -48.97  -48.78  -48.75
  350.00  -40.13  -40.20  -40.25  -40.30  -40.32  -40.34  -40.35  -40.36  -40.39  -40.47  -40.45  -40.59  -40.62  -40.57  -40.41  -40.22  -40.03  -39.89  -39.81  -39.80  -39.89  -40.00  -40.10  -40.03
  400.00  -32.27  -32.33  -32.39  -32.42  -32.44  -32.47  -32.49  -32.51  -32.51  -32.54  -32.64  -32.73  -32.74  -32.66  -32.44  -32.15  -31.91  -31.81  -31.78  -31.65  -31.51  -31.51  -31.51  -31.50
  450.00  -25.14  -25.16  -25.15  -25.12  -25.11  -25.11  -25.11  -25.12  -25.09  -25.06  -25.11  -25.15  -25.16  -25.15  -25.11  -25.00  -24.80  -24.69  -24.75  -24.74  -24.61  -24.58  -24.48  -24.54
