#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.36   -8.35   -9.06  -10.35  -12.22  -13.52  -13.96  -14.81  -15.45  -14.85  -13.44  -12.32  -11.18   -9.73   -8.15   -7.87   -8.46   -8.70   -8.68   -8.16   -7.84   -8.50   -8.47   -9.86
    2.00  -19.81  -18.81  -18.64  -18.25  -18.16  -19.59  -19.92  -19.94  -20.29  -20.38  -21.62  -20.94  -20.75  -20.91  -19.80  -17.98  -16.83  -16.19  -16.28  -16.89  -16.56  -16.32  -15.49  -13.67
    3.00  -26.62  -28.18  -29.79  -30.60  -30.25  -30.47  -29.92  -28.36  -26.98  -27.51  -29.50  -29.45  -29.00  -27.91  -27.93  -28.19  -28.64  -27.56  -26.58  -26.05  -25.93  -26.88  -28.29  -29.17
   10.00  -42.53  -43.61  -44.24  -44.79  -45.17  -44.79  -44.47  -44.15  -42.76  -42.26  -42.81  -42.91  -43.87  -44.08  -44.08  -43.80  -42.59  -42.35  -42.32  -41.87  -41.50  -40.86  -41.18  -42.61
   20.00  -54.65  -55.31  -55.03  -54.18  -53.78  -54.19  -53.99  -53.88  -53.66  -53.79  -54.51  -54.74  -54.77  -54.58  -53.79  -53.90  -54.57  -54.60  -54.78  -54.76  -54.77  -54.39  -53.86  -54.29
   30.00  -58.97  -58.86  -59.49  -60.10  -60.30  -60.26  -60.56  -60.74  -60.29  -59.16  -57.76  -57.84  -58.36  -58.80  -58.84  -58.99  -59.44  -58.91  -58.12  -58.33  -58.97  -59.39  -58.83  -58.78
   50.00  -63.09  -63.01  -62.91  -62.91  -63.13  -63.36  -63.42  -63.56  -63.47  -63.48  -63.35  -63.20  -63.23  -63.25  -62.91  -61.85  -61.13  -61.60  -62.26  -62.39  -62.14  -62.03  -62.59  -62.92
   70.00  -63.51  -63.61  -63.83  -63.90  -63.33  -62.82  -62.76  -63.10  -63.32  -63.25  -63.55  -63.71  -63.78  -63.53  -63.58  -63.99  -63.86  -63.32  -63.26  -63.50  -63.54  -63.37  -63.10  -63.07
  100.00  -63.18  -62.79  -62.89  -63.26  -63.88  -64.33  -64.14  -63.73  -63.46  -63.31  -63.20  -63.15  -63.23  -63.26  -63.29  -63.64  -64.09  -63.78  -63.02  -62.88  -63.01  -63.10  -63.10  -63.06
  125.00  -63.49  -63.45  -63.14  -62.72  -62.47  -62.57  -62.78  -63.00  -63.03  -62.88  -62.51  -62.31  -62.17  -61.96  -61.62  -61.34  -61.65  -62.06  -61.94  -61.83  -62.04  -61.88  -61.51  -61.33
  150.00  -60.94  -61.14  -61.33  -61.27  -61.10  -61.06  -60.96  -60.97  -61.15  -61.35  -61.24  -61.14  -61.28  -61.55  -61.63  -61.26  -60.99  -60.93  -60.48  -60.03  -60.32  -60.82  -60.88  -60.94
  175.00  -62.03  -62.00  -62.03  -62.09  -62.12  -62.22  -61.95  -61.32  -60.98  -61.17  -61.45  -61.52  -61.68  -62.06  -62.37  -62.12  -61.86  -62.16  -62.25  -61.56  -61.11  -61.30  -60.79  -60.98
  200.00  -63.27  -63.28  -63.21  -63.03  -62.79  -62.71  -62.73  -62.71  -62.50  -62.27  -62.34  -62.39  -62.42  -62.46  -62.65  -62.67  -62.59  -62.75  -62.98  -62.84  -62.40  -62.12  -61.94  -62.07
  225.00  -59.76  -59.87  -59.92  -59.91  -59.82  -59.76  -59.81  -59.95  -59.99  -59.86  -59.58  -59.51  -59.49  -59.50  -59.60  -59.65  -59.58  -59.51  -59.56  -59.59  -59.52  -59.50  -59.68  -59.70
  250.00  -54.33  -54.40  -54.50  -54.60  -54.65  -54.66  -54.73  -54.87  -54.99  -55.03  -54.76  -54.68  -54.61  -54.56  -54.61  -54.69  -54.73  -54.74  -54.78  -54.82  -54.78  -54.77  -54.93  -54.97
  300.00  -45.01  -45.08  -45.16  -45.26  -45.36  -45.42  -45.46  -45.54  -45.57  -45.54  -45.46  -45.42  -45.40  -45.37  -45.42  -45.49  -45.54  -45.53  -45.60  -45.70  -45.69  -45.61  -45.73  -45.80
  350.00  -36.72  -36.73  -36.76  -36.81  -36.84  -36.91  -36.99  -37.09  -37.14  -37.14  -37.19  -37.12  -37.06  -36.99  -36.99  -37.01  -37.03  -37.05  -37.15  -37.31  -37.39  -37.40  -37.56  -37.61
  400.00  -29.65  -29.51  -29.43  -29.41  -29.41  -29.42  -29.44  -29.48  -29.46  -29.42  -29.55  -29.55  -29.55  -29.52  -29.52  -29.50  -29.42  -29.28  -29.30  -29.44  -29.54  -29.56  -29.68  -29.74
  450.00  -23.15  -23.10  -23.02  -22.97  -22.99  -23.05  -23.14  -23.19  -23.14  -23.04  -23.04  -23.03  -23.01  -22.98  -22.98  -22.97  -22.86  -22.64  -22.53  -22.61  -22.67  -22.67  -22.76  -22.85
  500.00  -17.17  -17.20  -17.19  -17.16  -17.15  -17.20  -17.30  -17.41  -17.44  -17.39  -17.46  -17.46  -17.41  -17.35  -17.35  -17.38  -17.26  -17.04  -16.93  -17.02  -17.07  -17.01  -17.02  -17.03
  550.00  -11.82  -11.87  -11.93  -11.95  -11.95  -11.99  -12.09  -12.22  -12.26  -12.20  -12.16  -12.06  -11.94  -11.87  -11.89  -11.96  -11.95  -11.93  -11.97  -12.11  -12.16  -12.08  -11.99  -11.83
  600.00   -6.42   -6.49   -6.58   -6.66   -6.70   -6.75   -6.84   -6.96   -7.03   -7.01   -6.86   -6.74   -6.57   -6.43   -6.37   -6.37   -6.38   -6.45   -6.59   -6.78   -6.92   -6.96   -7.09   -6.96
  650.00   -1.57   -1.59   -1.72   -1.83   -1.90   -1.97   -2.08   -2.24   -2.32   -2.32   -2.21   -2.08   -1.86   -1.61   -1.43   -1.32   -1.26   -1.33   -1.61   -1.92   -2.09   -2.15   -2.35   -2.23
  700.00    2.78    2.82    2.75    2.64    2.56    2.47    2.33    2.18    2.11    2.12    2.19    2.31    2.48    2.68    2.86    3.01    3.06    3.00    2.65    2.33    2.22    2.18    1.86    1.90
  750.00    7.06    7.07    6.96    6.83    6.74    6.67    6.57    6.45    6.42    6.47    6.70    6.78    6.90    7.08    7.19    7.32    7.35    7.25    6.90    6.63    6.51    6.44    6.48    6.44
  775.00    9.09    9.10    9.01    8.90    8.83    8.76    8.67    8.55    8.50    8.54    8.92    8.98    9.08    9.19    9.35    9.38    9.35    9.30    9.15    9.05    9.00    8.94    9.04    8.98
  800.00   11.16   11.12   11.02   10.94   10.89   10.82   10.72   10.61   10.57   10.58   11.04   11.13   11.24   11.34   11.41   11.41   11.44   11.49   11.52   11.52   11.50   11.47   11.58   11.48
  825.00   13.30   13.19   13.09   13.01   12.94   12.84   12.72   12.60   12.55   12.57   13.22   13.40   13.38   13.51   13.43   13.60   13.60   13.71   13.81   13.91   13.98   13.94   14.00   13.75
  850.00   15.32   15.17   15.06   14.96   14.87   14.76   14.60   14.46   14.37   14.37   15.13   15.14   15.35   15.20   15.23   15.48   15.71   15.93   16.08   16.18   16.24   16.23   16.05   15.67
  875.00   17.46   17.26   17.14   16.99   16.82   16.67   16.48   16.29   16.15   16.03   16.22   16.32   16.07   16.70   17.38   17.85   17.96   18.14   18.33   18.49   18.59   18.65   18.17   17.78
  900.00   18.73   18.35   18.11   17.88   17.71   17.61   17.45   17.29   17.24   17.37   17.39   17.26   18.17   19.08   19.78   20.19   20.28   20.27   20.26   20.29   20.36   20.39   19.56   19.13
  925.00   19.57   19.13   18.69   18.43   18.25   18.19   18.06   17.94   18.06   18.02   17.92   19.40   20.64   21.55   22.22   22.61   22.65   22.53   22.31   22.19   22.09   21.96   20.59   20.05
  950.00   19.28   18.73   18.20   17.80   17.58   17.41   17.28   17.15   17.44   18.28   19.13   21.26   22.49   23.39   23.88   24.22   24.20   24.02   23.68   22.90   22.44   21.99   20.29   19.83
  975.00   22.38   21.85   21.39   21.04   20.86   20.72   20.58   20.44   20.40   20.43   20.43   22.52   23.76   24.70   25.36   25.74   25.74   25.53   25.17   24.94   24.86   24.69   23.16   22.66
 1000.00   23.86   23.33   22.88   22.54   22.35   22.20   22.05   21.89   21.83   21.87   21.89   23.96   25.18   26.11   26.77   27.15   27.16   26.98   26.64   26.41   26.33   26.16   24.62   24.11
