#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -15.11  -15.96  -18.48  -18.69  -18.29  -18.86  -19.93  -19.13  -18.19  -17.81  -16.88  -17.30  -17.10  -15.50  -13.92  -13.70  -13.53  -12.15  -12.32  -13.29  -12.42  -12.23  -13.20  -14.60
    2.00  -21.76  -22.36  -24.27  -27.16  -30.04  -31.05  -31.16  -31.29  -31.21  -30.70  -30.58  -31.31  -28.52  -27.14  -25.91  -24.85  -23.69  -23.70  -22.99  -21.01  -21.79  -21.92  -21.78  -22.56
    3.00  -38.97  -39.42  -37.86  -37.17  -37.06  -35.61  -35.71  -37.43  -38.52  -37.90  -37.44  -38.60  -39.58  -39.41  -39.44  -38.15  -36.70  -34.91  -34.12  -33.71  -32.35  -32.06  -31.47  -31.17
   10.00  -57.50  -57.40  -57.11  -57.17  -57.78  -58.92  -59.05  -58.72  -58.59  -58.76  -59.84  -59.71  -58.98  -58.87  -58.85  -59.02  -58.78  -58.16  -58.24  -58.68  -59.04  -58.13  -57.31  -57.23
   20.00  -61.42  -61.62  -62.16  -62.33  -61.61  -61.04  -60.75  -60.39  -60.05  -60.05  -60.22  -60.66  -61.03  -61.05  -60.94  -61.12  -61.28  -61.31  -60.83  -60.23  -60.56  -60.74  -60.66  -61.00
   30.00  -59.00  -59.34  -60.39  -61.29  -61.51  -61.35  -61.14  -60.91  -60.50  -60.58  -60.28  -60.29  -60.27  -59.71  -58.99  -58.90  -59.41  -60.36  -61.28  -61.44  -61.08  -60.78  -60.72  -61.02
   50.00  -60.16  -59.79  -59.24  -58.86  -59.03  -59.56  -60.05  -60.58  -60.85  -60.62  -60.33  -59.63  -58.97  -58.94  -59.04  -59.04  -58.94  -58.90  -59.16  -59.35  -59.57  -59.72  -59.76  -59.69
   70.00  -58.14  -58.30  -57.97  -57.58  -57.59  -57.84  -58.07  -58.11  -58.22  -58.32  -58.22  -58.73  -58.81  -58.46  -58.11  -57.75  -57.87  -57.96  -57.93  -57.98  -58.11  -57.99  -58.28  -58.36
  100.00  -57.76  -58.14  -58.39  -58.50  -58.60  -58.74  -58.94  -59.04  -58.87  -58.73  -58.37  -57.91  -57.93  -58.27  -58.44  -58.65  -58.61  -57.97  -57.53  -57.66  -57.81  -57.62  -57.56  -57.61
  125.00  -57.37  -57.44  -57.73  -58.03  -58.04  -57.97  -58.01  -58.10  -57.78  -57.53  -58.04  -58.25  -57.81  -57.83  -58.29  -58.45  -58.39  -58.16  -57.78  -57.57  -57.82  -57.99  -57.98  -57.77
  150.00  -57.47  -57.37  -57.53  -57.93  -58.11  -58.19  -58.14  -58.19  -58.35  -58.13  -58.03  -58.38  -58.46  -57.68  -57.26  -57.52  -57.95  -58.38  -58.47  -57.86  -57.28  -57.27  -57.18  -57.21
  175.00  -59.95  -59.97  -59.95  -60.20  -60.26  -60.42  -60.57  -60.76  -61.36  -62.08  -60.69  -59.84  -59.97  -59.82  -58.85  -58.14  -58.19  -58.83  -59.55  -59.71  -59.15  -58.56  -57.95  -58.27
  200.00  -63.46  -63.76  -64.09  -64.72  -65.14  -65.26  -65.01  -64.49  -63.91  -63.79  -64.32  -64.17  -63.27  -63.00  -62.81  -62.00  -61.01  -60.32  -59.91  -59.99  -60.33  -60.41  -60.06  -60.31
  225.00  -62.24  -62.62  -62.66  -62.45  -62.36  -62.46  -62.60  -62.70  -62.63  -62.31  -61.99  -61.90  -61.70  -61.27  -61.02  -60.79  -60.47  -60.08  -59.59  -59.14  -59.04  -58.95  -58.73  -58.86
  250.00  -57.44  -57.21  -57.07  -57.06  -57.08  -57.11  -57.18  -57.26  -57.22  -57.11  -56.79  -56.72  -56.64  -56.55  -56.53  -56.62  -56.72  -56.73  -56.56  -56.27  -56.10  -55.86  -55.71  -55.75
  300.00  -47.01  -46.97  -47.14  -47.25  -47.27  -47.18  -47.17  -47.24  -47.22  -47.18  -47.07  -47.06  -47.20  -47.45  -47.67  -47.83  -47.99  -48.13  -48.25  -48.26  -48.25  -48.30  -48.56  -48.41
  350.00  -38.38  -38.45  -38.61  -38.50  -38.53  -38.58  -38.53  -38.54  -38.60  -38.68  -38.69  -38.85  -39.01  -39.15  -39.30  -39.46  -39.66  -39.79  -39.89  -39.98  -40.02  -40.06  -40.25  -40.11
  400.00  -30.88  -30.86  -30.74  -30.51  -30.56  -30.90  -31.24  -31.27  -31.25  -31.24  -31.09  -31.17  -31.32  -31.51  -31.76  -32.06  -32.31  -32.42  -32.46  -32.48  -32.49  -32.53  -32.44  -32.27
  450.00  -24.22  -24.15  -23.85  -23.77  -23.88  -24.09  -24.36  -24.56  -24.54  -24.45  -24.44  -24.47  -24.63  -24.86  -25.11  -25.33  -25.49  -25.60  -25.66  -25.69  -25.67  -25.64  -25.66  -25.59
  500.00  -18.99  -18.83  -18.54  -18.42  -18.37  -18.36  -18.26  -18.23  -18.31  -18.36  -18.69  -18.85  -18.96  -19.04  -19.21  -19.43  -19.60  -19.69  -19.75  -19.75  -19.70  -19.61  -19.63  -19.59
  550.00  -14.30  -14.15  -13.98  -13.78  -13.43  -13.15  -13.05  -13.06  -13.09  -13.27  -13.76  -13.91  -13.96  -13.98  -14.13  -14.37  -14.59  -14.69  -14.70  -14.67  -14.61  -14.59  -14.64  -14.65
  600.00   -9.65   -9.68   -9.75   -9.73   -9.43   -9.09   -8.96   -8.95   -8.91   -8.96   -9.21   -9.34   -9.42   -9.43   -9.50   -9.63   -9.82   -9.99  -10.14  -10.26  -10.32  -10.38  -10.47  -10.57
  650.00   -5.34   -5.51   -5.63   -5.65   -5.59   -5.49   -5.41   -5.29   -5.19   -5.22   -5.24   -5.21   -5.22   -5.23   -5.24   -5.26   -5.37   -5.57   -5.80   -6.02   -6.24   -6.42   -6.69   -6.93
  700.00   -1.30   -1.58   -1.78   -1.86   -1.87   -2.01   -2.31   -2.48   -2.46   -2.47   -2.12   -1.77   -1.62   -1.63   -1.61   -1.55   -1.57   -1.71   -1.91   -2.14   -2.39   -2.61   -3.19   -3.47
  750.00    1.99    1.90    1.69    1.48    1.34    1.05    0.55    0.11   -0.19   -0.42   -0.13    0.32    0.54    0.57    0.70    1.10    1.46    1.64    1.49    1.12    0.78    0.56   -0.14   -0.37
  775.00    3.29    3.27    3.07    2.84    2.73    2.51    2.05    1.66    1.41    1.20    1.24    1.38    1.43    1.34    1.44    1.90    2.44    2.80    2.75    2.44    2.08    1.85    1.35    1.08
  800.00    4.51    4.46    4.22    4.02    4.01    3.96    3.66    3.32    3.14    3.06    3.11    3.07    2.95    2.68    2.51    2.68    3.02    3.40    3.56    3.41    3.20    3.02    2.83    2.56
  825.00    5.58    5.53    5.26    5.06    5.19    5.35    5.22    4.93    4.76    4.77    5.04    5.10    4.98    4.69    4.51    4.32    4.24    4.26    4.23    4.07    3.96    3.94    4.14    4.00
