#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.38  -12.25  -13.38  -13.60  -15.06  -15.58  -16.30  -15.41  -13.76  -12.87  -13.57  -15.34  -15.11  -13.32   -9.38   -7.95   -8.71   -9.82  -11.55  -13.03  -11.16  -11.09  -13.09  -13.86
    2.00   -7.95   -8.80  -11.93  -12.73  -12.32  -13.19  -15.24  -16.46  -16.13  -14.76  -12.82  -10.83   -8.61   -9.07  -10.88  -11.10  -10.45  -10.28   -7.77   -8.49  -11.45  -13.23  -12.78  -11.83
    3.00  -16.93  -15.56  -16.71  -19.02  -19.55  -19.98  -21.15  -21.87  -21.65  -20.62  -19.81  -19.84  -19.32  -18.12  -16.53  -15.34  -15.19  -17.15  -18.04  -16.26  -15.00  -15.93  -16.07  -17.25
   10.00  -41.09  -40.24  -40.08  -40.75  -40.89  -40.83  -41.16  -41.10  -41.24  -41.41  -40.11  -39.68  -39.83  -40.97  -42.05  -41.73  -40.62  -40.20  -40.36  -40.13  -39.86  -40.44  -41.08  -41.97
   20.00  -45.94  -46.26  -46.82  -46.94  -47.37  -48.11  -48.98  -49.20  -48.44  -48.03  -48.29  -48.58  -47.94  -46.86  -46.02  -45.81  -46.33  -46.69  -47.19  -48.11  -48.70  -48.80  -47.93  -48.09
   30.00  -53.90  -53.70  -53.46  -53.51  -53.42  -53.05  -52.97  -53.52  -54.00  -53.67  -52.75  -52.54  -52.81  -53.13  -53.68  -54.08  -54.17  -54.11  -53.29  -52.60  -52.33  -52.25  -52.39  -52.30
   50.00  -60.15  -60.50  -60.34  -59.73  -59.76  -59.92  -59.24  -58.38  -58.12  -58.61  -59.47  -59.96  -60.13  -60.18  -60.13  -60.20  -59.95  -59.88  -59.71  -59.54  -59.19  -58.82  -59.18  -59.31
   70.00  -62.69  -62.62  -62.82  -62.55  -62.06  -62.42  -63.28  -63.84  -63.79  -63.26  -62.99  -63.12  -62.94  -62.33  -61.79  -61.36  -61.09  -60.97  -60.74  -60.91  -61.39  -61.68  -61.46  -61.73
  100.00  -60.48  -60.40  -60.42  -60.22  -59.45  -58.53  -58.15  -58.37  -58.77  -58.90  -58.47  -58.52  -58.79  -58.79  -58.59  -58.37  -58.25  -58.30  -58.29  -58.06  -57.94  -57.91  -57.38  -56.95
  125.00  -58.49  -58.93  -59.58  -60.01  -59.95  -59.65  -59.42  -59.44  -59.57  -59.65  -59.18  -58.40  -58.01  -57.99  -57.53  -56.75  -56.19  -56.01  -56.07  -55.97  -55.91  -56.21  -55.48  -55.35
  150.00  -59.57  -59.28  -59.08  -59.15  -59.24  -59.26  -59.15  -58.94  -58.78  -58.87  -58.73  -58.20  -57.87  -57.75  -57.56  -56.85  -56.16  -55.91  -56.06  -56.37  -56.32  -56.41  -55.99  -55.98
  175.00  -57.32  -57.43  -57.69  -58.00  -58.34  -58.64  -58.68  -58.51  -58.21  -58.14  -57.00  -56.56  -56.29  -55.92  -55.76  -55.59  -55.24  -55.13  -55.31  -55.30  -54.84  -54.52  -54.14  -54.64
  200.00  -53.88  -54.25  -54.72  -55.21  -55.71  -56.09  -56.37  -56.60  -56.66  -56.49  -55.54  -55.58  -55.76  -55.76  -55.66  -55.72  -55.66  -55.21  -54.87  -54.73  -54.58  -54.50  -54.49  -54.98
  225.00  -50.42  -50.65  -51.13  -51.72  -52.28  -52.67  -52.90  -53.13  -53.28  -53.44  -52.97  -53.04  -53.24  -53.59  -53.95  -54.28  -54.28  -53.78  -53.54  -53.81  -54.20  -54.78  -55.50  -55.42
