#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.51   -7.12   -8.41   -9.61  -11.28  -10.85   -8.80   -7.28   -7.59   -9.32  -10.06  -10.21   -8.71   -7.48   -6.63   -5.94   -4.14   -3.63   -3.49   -4.40   -5.20   -4.89   -5.00   -6.04
    2.00   -3.86   -2.65   -4.42   -7.19   -9.23  -11.04  -11.32  -10.60  -10.12   -9.16   -7.54   -6.88   -5.38   -4.20   -4.83   -6.50   -8.34   -8.66   -7.36   -6.09   -5.86   -6.46   -6.98   -7.12
    3.00  -12.14  -12.48  -11.28  -10.59  -12.31  -15.19  -17.10  -17.31  -16.23  -15.12  -13.62  -13.53  -14.87  -15.15  -12.34  -10.36  -11.62  -13.84  -14.29  -14.50  -14.74  -15.08  -15.06  -14.05
   10.00  -36.73  -35.72  -35.29  -36.00  -36.40  -36.18  -35.45  -34.97  -35.25  -36.01  -36.61  -37.06  -36.73  -36.63  -36.67  -37.28  -36.69  -35.29  -33.76  -34.17  -35.52  -35.83  -35.86  -36.33
   20.00  -47.21  -47.79  -47.79  -47.36  -47.28  -47.35  -46.64  -46.48  -46.57  -46.34  -45.53  -45.06  -45.10  -45.63  -46.00  -46.64  -46.73  -46.35  -45.96  -46.16  -45.45  -45.64  -46.35  -47.53
   30.00  -51.20  -51.46  -51.56  -51.30  -50.98  -51.26  -51.93  -52.24  -51.88  -51.65  -51.84  -51.45  -51.63  -51.56  -51.63  -51.48  -51.33  -50.96  -50.42  -50.71  -50.79  -51.39  -51.85  -52.26
   50.00  -56.98  -57.00  -56.94  -56.50  -56.14  -56.27  -56.13  -55.96  -56.16  -56.69  -56.89  -56.85  -56.75  -56.83  -56.76  -56.27  -56.02  -56.40  -57.03  -57.25  -57.29  -57.02  -56.51  -56.37
   70.00  -60.30  -60.39  -60.61  -60.86  -61.03  -61.22  -61.32  -61.37  -61.07  -60.49  -59.11  -58.79  -58.46  -58.48  -58.84  -59.24  -59.53  -59.44  -59.36  -59.10  -59.14  -59.41  -59.29  -59.36
  100.00  -59.42  -59.24  -59.09  -58.84  -58.54  -58.47  -58.49  -58.52  -58.43  -58.45  -59.34  -59.57  -59.65  -59.65  -59.73  -59.88  -59.98  -59.90  -59.51  -59.16  -58.81  -58.57  -58.77  -58.60
  125.00  -55.66  -55.61  -55.70  -55.79  -55.59  -55.29  -55.03  -54.77  -54.40  -54.02  -53.55  -53.55  -53.63  -53.56  -53.46  -53.59  -53.88  -54.08  -53.84  -53.65  -53.34  -52.94  -52.73  -52.49
  150.00  -52.26  -52.05  -52.02  -52.36  -52.57  -52.42  -52.10  -51.93  -51.83  -51.82  -51.01  -51.08  -51.32  -51.22  -50.79  -50.51  -50.36  -50.51  -50.39  -50.35  -50.13  -49.69  -49.46  -49.02
  175.00  -52.93  -52.85  -52.79  -52.90  -53.03  -53.15  -53.08  -52.98  -52.87  -52.79  -51.94  -51.88  -51.97  -52.03  -51.82  -51.52  -51.19  -51.23  -50.92  -50.82  -50.84  -50.59  -50.31  -49.82
  200.00  -54.88  -54.38  -53.95  -53.71  -53.72  -53.76  -53.88  -54.20  -54.63  -54.93  -54.40  -53.92  -53.45  -52.91  -52.54  -52.34  -52.51  -53.10  -53.02  -52.63  -52.45  -52.24  -52.09  -51.73
  225.00  -53.84  -54.00  -54.13  -54.14  -54.21  -54.26  -54.04  -53.91  -53.96  -54.14  -54.43  -54.58  -54.28  -53.96  -53.68  -53.78  -53.83  -54.05  -53.91  -53.65  -53.12  -52.68  -52.61  -52.70
  250.00  -50.84  -50.72  -50.78  -50.91  -51.19  -51.61  -51.71  -51.39  -50.76  -50.36  -50.25  -50.53  -50.84  -51.05  -51.42  -52.01  -52.14  -52.00  -51.68  -51.38  -51.16  -51.01  -50.71  -50.71
  300.00  -42.47  -42.44  -42.28  -42.17  -42.10  -42.03  -42.11  -42.12  -42.33  -42.44  -42.77  -42.43  -42.32  -42.46  -42.41  -42.19  -42.19  -42.52  -42.90  -43.21  -43.17  -42.99  -43.06  -43.16
  350.00  -33.67  -33.76  -33.79  -33.64  -33.37  -33.31  -33.32  -33.39  -33.32  -33.41  -33.76  -33.68  -33.67  -33.70  -33.72  -33.21  -32.42  -32.42  -32.78  -33.21  -33.82  -34.61  -34.92  -35.04
  400.00  -26.30  -26.41  -26.46  -26.33  -26.08  -26.04  -26.20  -26.40  -26.57  -26.60  -26.43  -26.29  -26.11  -26.10  -26.20  -26.33  -26.06  -25.77  -25.69  -25.82  -26.03  -26.30  -27.20  -27.70
  450.00  -19.84  -19.99  -20.09  -20.13  -20.06  -20.08  -20.18  -20.28  -20.37  -20.40  -20.17  -20.18  -20.12  -20.17  -20.25  -20.44  -20.42  -20.25  -20.35  -20.67  -21.00  -20.82  -20.23  -20.79
  500.00  -13.98  -14.22  -14.33  -14.36  -14.34  -14.39  -14.49  -14.60  -14.70  -14.77  -14.69  -14.66  -14.69  -14.96  -15.23  -15.41  -15.41  -14.76  -14.99  -15.31  -15.84  -16.35  -15.71  -15.95
  550.00   -8.38   -8.67   -8.91   -9.06   -9.13   -9.17   -9.18   -9.21   -9.26   -9.40   -9.76   -9.84   -9.89  -10.03  -10.15  -10.21  -10.26   -9.61  -10.08  -10.26  -10.76  -11.20  -10.82  -11.16
  600.00   -3.13   -3.32   -3.49   -3.62   -3.81   -4.02   -4.17   -4.26   -4.32   -4.42   -4.63   -4.64   -4.59   -4.60   -4.71   -4.85   -4.98   -4.91   -5.29   -5.37   -5.74   -6.17   -6.18   -6.33
  650.00    1.05    0.81    0.62    0.63    0.61    0.40    0.25    0.21    0.27    0.31    0.27    0.49    0.68    0.74    0.66    0.45    0.29   -0.41   -0.71   -0.79   -0.89   -1.36   -1.75   -1.81
  700.00    4.30    3.82    3.51    3.49    3.56    3.46    3.35    3.36    3.50    3.67    3.84    4.22    4.67    4.17    2.95    2.47    2.66    2.59    3.18    3.32    3.37    3.03    2.81    2.61
  750.00    6.86    6.44    6.08    5.89    5.82    5.74    5.69    5.67    5.76    5.94    5.68    5.21    5.38    5.99    6.64    7.23    7.58    7.62    7.72    7.90    8.10    8.10    7.35    7.08
  775.00    8.53    8.23    7.95    7.72    7.52    7.31    7.19    7.13    7.16    7.22    6.50    6.93    7.82    8.57    9.26    9.84   10.20   10.28   10.22   10.32   10.52   10.48    9.80    9.41
  800.00   10.31   10.03    9.79    9.60    9.43    9.24    9.10    8.97    8.97    8.85    8.71    9.44   10.33   11.13   11.87   12.48   12.79   12.87   12.78   12.65   12.65   12.55   12.12   11.59
  825.00   12.37   12.11   11.82   11.59   11.40   11.21   11.09   11.02   11.03   10.83   11.09   11.94   12.82   13.66   14.40   15.03   15.33   15.46   15.32   14.99   14.72   14.45   14.19   13.72
  850.00   14.67   14.37   14.02   13.71   13.45   13.25   13.11   13.07   13.05   13.13   13.52   14.37   15.27   16.11   16.92   17.54   17.87   17.95   17.79   17.35   16.87   16.46   16.40   16.06
  875.00   17.08   16.77   16.38   16.05   15.77   15.53   15.28   15.03   14.85   15.46   15.85   16.75   17.71   18.60   19.35   19.95   20.29   20.38   20.20   19.72   19.03   18.52   18.73   18.16
  900.00   19.05   18.67   18.25   17.93   17.65   17.35   17.05   16.74   16.72   17.80   18.23   19.20   20.15   21.02   21.76   22.39   22.67   22.76   22.56   22.05   21.27   20.58   20.93   20.32
  925.00   20.29   19.74   18.99   18.44   18.09   17.74   17.54   17.91   19.26   20.48   20.99   22.03   23.06   23.94   24.68   25.25   25.38   25.43   25.09   24.49   23.60   22.67   22.46   21.78
  950.00   21.84   21.44   20.86   20.34   19.95   19.61   19.27   19.09   20.64   21.84   22.36   23.34   24.30   25.17   25.89   26.50   26.67   26.73   26.43   25.85   25.03   24.14   23.91   23.24
  975.00   23.28   22.85   22.25   21.70   21.30   20.93   20.63   20.54   22.13   23.34   23.84   24.83   25.80   26.69   27.41   28.00   28.19   28.24   27.95   27.37   26.53   25.62   25.37   24.66
 1000.00   24.73   24.31   23.70   23.15   22.74   22.38   22.06   21.95   23.53   24.73   25.24   26.24   27.21   28.08   28.82   29.43   29.61   29.66   29.38   28.81   27.98   27.08   26.83   26.14
