#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -9.73  -11.25  -13.56  -14.50  -15.12  -15.23  -14.24  -13.19  -14.58  -14.16  -12.58  -11.78  -11.74  -10.05   -7.99   -7.92   -8.98   -9.65   -8.71   -9.38  -11.83  -12.51  -11.23   -9.88
    2.00  -14.16  -16.18  -16.46  -17.22  -16.35  -14.98  -15.66  -16.64  -16.52  -16.40  -15.32  -14.18  -13.22  -13.26  -14.19  -13.01  -11.52  -12.75  -14.82  -14.76  -14.02  -14.15  -13.07  -12.12
    3.00  -18.98  -19.19  -20.93  -22.97  -24.48  -24.86  -24.65  -24.50  -24.65  -24.79  -25.08  -24.49  -24.39  -22.79  -20.63  -20.03  -17.41  -16.69  -18.97  -22.14  -23.05  -22.61  -23.34  -22.20
   10.00  -42.45  -41.73  -41.29  -41.77  -41.44  -41.95  -42.83  -43.15  -43.34  -42.89  -42.36  -42.50  -43.49  -42.75  -42.01  -41.45  -40.81  -40.83  -40.84  -40.90  -41.10  -40.50  -39.56  -39.57
   20.00  -48.43  -48.69  -48.57  -47.86  -47.72  -47.46  -48.05  -48.88  -49.51  -50.12  -50.57  -50.26  -48.81  -47.60  -46.69  -46.95  -47.28  -47.86  -48.99  -49.62  -49.72  -49.37  -48.72  -48.44
   30.00  -52.46  -53.10  -53.88  -53.90  -53.79  -53.69  -52.29  -51.74  -51.52  -51.62  -51.64  -51.96  -52.54  -53.82  -53.66  -52.84  -52.41  -52.30  -52.08  -52.60  -52.42  -52.03  -52.77  -53.19
   50.00  -59.01  -59.28  -59.18  -59.37  -59.23  -58.72  -58.28  -57.86  -58.18  -58.29  -57.79  -58.03  -58.10  -58.05  -58.64  -59.16  -59.18  -58.35  -57.79  -57.37  -57.71  -58.61  -58.49  -57.99
   70.00  -61.98  -61.98  -62.34  -62.74  -63.36  -63.73  -63.75  -63.36  -62.83  -62.16  -62.03  -61.89  -61.94  -61.83  -61.82  -62.06  -62.89  -63.57  -63.52  -63.21  -62.31  -61.33  -61.63  -62.19
  100.00  -62.24  -62.30  -62.47  -62.79  -63.21  -63.35  -63.37  -63.26  -63.21  -63.14  -62.97  -63.11  -63.36  -63.45  -63.65  -63.84  -63.82  -63.86  -63.72  -63.47  -63.52  -63.14  -62.25  -61.54
  125.00  -61.45  -61.07  -60.41  -59.81  -59.82  -60.73  -61.58  -62.01  -62.17  -62.28  -62.63  -62.19  -61.76  -61.27  -60.83  -60.53  -60.37  -60.54  -60.83  -60.91  -60.88  -61.04  -61.34  -61.24
  150.00  -56.12  -55.90  -56.49  -57.38  -58.02  -58.41  -58.29  -57.95  -57.64  -57.49  -57.97  -58.32  -58.58  -58.79  -58.83  -58.47  -57.84  -57.50  -57.55  -57.57  -57.41  -57.27  -57.08  -56.98
  175.00  -53.08  -53.34  -53.90  -54.16  -53.64  -53.00  -52.58  -52.39  -52.46  -52.78  -53.21  -53.70  -54.08  -54.36  -54.46  -54.21  -53.55  -52.89  -52.48  -52.17  -51.81  -51.41  -50.53  -50.35
  200.00  -53.15  -53.23  -52.49  -51.45  -50.34  -49.73  -49.36  -49.21  -49.19  -49.30  -49.34  -49.37  -49.43  -49.38  -49.44  -49.41  -48.89  -48.19  -47.80  -47.70  -47.49  -47.06  -45.78  -45.50
  225.00  -50.95  -50.25  -49.49  -48.79  -48.39  -48.18  -48.09  -47.99  -48.04  -47.91  -47.83  -47.07  -46.82  -46.90  -47.13  -47.11  -46.71  -46.28  -46.32  -46.64  -46.84  -46.79  -45.84  -45.87
  250.00  -47.03  -46.64  -45.59  -45.31  -45.20  -45.10  -45.37  -45.44  -45.38  -45.50  -45.54  -45.12  -44.89  -44.91  -44.92  -44.97  -44.95  -44.87  -44.97  -45.25  -45.59  -45.88  -45.79  -45.95
