#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.78   -7.03   -8.59  -10.06  -11.66  -11.93  -11.24  -10.56  -11.53  -11.63   -9.73   -8.35   -7.77   -7.56   -7.22   -5.75   -4.44   -4.01   -1.79   -1.26   -1.38   -2.25   -3.43   -5.79
    2.00   -8.56   -8.63   -8.74   -7.19   -8.23   -8.60   -9.00   -9.05   -8.83  -11.07  -13.36  -13.09   -8.81   -5.04   -3.02   -4.17   -5.38   -6.40   -5.49   -3.05   -3.00   -1.90   -0.75   -1.56
    3.00  -17.03  -17.01  -17.67  -18.57  -17.54  -18.04  -17.44  -16.78  -15.33  -13.34  -14.19  -17.35  -18.28  -16.58  -13.73  -11.60  -11.45  -13.32  -16.79  -17.91  -17.35  -14.94  -13.46  -12.37
   10.00  -37.70  -37.82  -37.89  -37.80  -38.47  -39.47  -39.68  -39.77  -40.13  -40.02  -40.01  -40.28  -39.43  -37.82  -36.73  -35.91  -36.22  -37.49  -38.04  -37.81  -37.72  -37.62  -37.44  -38.26
   20.00  -47.10  -47.30  -47.53  -47.74  -47.63  -47.00  -47.14  -47.20  -45.94  -45.42  -46.71  -47.25  -46.70  -46.38  -46.65  -47.15  -47.38  -47.36  -47.47  -47.48  -47.28  -46.66  -47.03  -46.98
   30.00  -51.15  -50.60  -50.25  -50.85  -51.58  -51.49  -50.68  -50.42  -50.76  -51.00  -51.31  -51.36  -51.22  -51.49  -51.70  -51.62  -51.49  -51.22  -50.96  -51.09  -51.56  -52.05  -51.92  -51.88
   50.00  -54.68  -54.78  -55.21  -55.47  -55.61  -55.76  -55.76  -55.40  -54.91  -54.67  -54.22  -54.37  -54.64  -54.92  -55.18  -55.51  -55.76  -56.28  -56.69  -56.15  -55.14  -54.54  -54.71  -55.02
   70.00  -59.24  -59.10  -59.16  -59.47  -59.63  -59.57  -59.52  -59.51  -59.40  -59.21  -59.62  -59.87  -60.21  -60.33  -59.82  -59.22  -58.84  -58.56  -58.75  -59.52  -60.15  -60.46  -59.80  -59.83
  100.00  -62.51  -62.80  -62.63  -62.32  -62.22  -62.24  -62.23  -62.24  -62.36  -62.50  -62.00  -61.75  -61.82  -62.42  -62.94  -63.02  -63.13  -63.49  -63.76  -63.76  -63.76  -63.58  -62.71  -62.25
  125.00  -63.32  -63.70  -63.77  -63.66  -63.52  -63.61  -63.95  -64.35  -64.71  -65.07  -64.93  -64.76  -64.47  -64.48  -64.74  -64.72  -64.38  -64.12  -64.20  -64.46  -64.84  -65.20  -65.39  -65.63
