#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -1.98   -4.15   -6.79   -9.24  -10.98  -10.62   -7.95   -5.68   -4.54   -4.46   -3.81   -3.76   -3.29   -4.02   -5.79   -6.04   -4.43   -1.72   -0.95   -1.68   -3.63   -3.93   -4.17   -5.97
    2.00   -0.44   -0.90    0.08   -0.39   -2.94   -6.35   -9.61  -10.19   -9.23   -8.31   -5.44   -3.46   -1.74   -0.67    1.37    0.77   -0.66   -1.88   -3.22   -3.39   -1.59   -0.47    0.60    2.56
    3.00  -12.82  -12.54  -11.11   -9.96   -9.87   -9.75  -10.98  -13.76  -15.23  -14.95  -14.99  -15.33  -13.14  -12.69   -9.57   -6.62   -5.45   -5.82   -7.52   -9.65  -11.45  -12.05  -12.87  -10.91
   10.00  -43.79  -43.59  -43.91  -44.78  -45.50  -45.79  -45.69  -44.61  -43.35  -42.18  -42.51  -43.39  -43.53  -44.20  -44.90  -44.85  -44.86  -44.73  -43.83  -43.23  -43.21  -43.59  -43.52  -43.34
   20.00  -54.46  -54.43  -54.34  -54.72  -55.67  -56.04  -55.28  -54.31  -54.07  -55.09  -55.80  -55.24  -53.69  -53.07  -53.72  -54.02  -53.34  -53.09  -54.30  -54.70  -54.39  -53.77  -54.21  -54.77
   30.00  -58.77  -59.36  -58.79  -57.72  -56.99  -57.45  -58.52  -59.60  -59.97  -59.09  -57.85  -58.01  -58.72  -58.49  -57.41  -56.96  -56.86  -56.48  -56.92  -57.54  -57.85  -58.21  -58.69  -58.83
   50.00  -61.52  -61.81  -62.16  -62.44  -62.55  -62.20  -61.82  -61.11  -60.71  -60.96  -60.90  -60.30  -59.80  -60.00  -59.97  -59.78  -60.05  -60.58  -60.71  -60.69  -60.97  -60.69  -60.96  -61.41
   70.00  -59.67  -59.32  -59.34  -59.42  -59.66  -59.40  -59.17  -59.27  -59.09  -58.83  -59.38  -59.79  -59.72  -59.56  -59.54  -59.18  -58.99  -58.90  -59.04  -58.74  -58.96  -59.17  -57.97  -57.78
  100.00  -57.17  -57.06  -56.64  -56.19  -56.09  -56.30  -56.18  -56.15  -56.42  -56.62  -55.91  -55.87  -56.44  -56.72  -56.59  -55.97  -55.50  -54.88  -54.50  -54.46  -54.47  -55.17  -55.87  -55.93
  125.00  -53.03  -53.23  -53.17  -52.88  -52.48  -52.55  -52.71  -52.67  -52.71  -52.91  -52.82  -52.62  -52.66  -52.91  -53.28  -53.43  -53.29  -53.26  -53.26  -53.08  -52.58  -52.39  -53.03  -53.65
  150.00  -51.65  -51.81  -52.01  -51.95  -51.57  -51.24  -51.24  -51.32  -51.35  -51.57  -51.39  -51.49  -51.37  -51.33  -51.55  -52.05  -52.05  -51.76  -51.54  -51.41  -51.37  -50.63  -50.33  -50.39
