#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.34   -8.00   -8.89  -11.07  -12.26  -12.76  -12.96  -12.14  -10.82   -9.57   -9.02   -9.31   -8.24   -7.84   -7.80   -6.64   -6.44   -6.98   -6.96   -6.67   -7.05   -7.25   -6.93   -7.14
    2.00   -6.59   -6.93   -5.46   -5.45   -7.43   -8.89   -9.93   -9.27   -8.56   -7.62   -6.37   -7.35   -8.59   -8.78   -6.63   -5.10   -3.64   -2.78   -2.47   -1.86   -3.39   -5.39   -5.33   -6.24
    3.00  -12.16  -12.78  -13.48  -11.77  -12.62  -14.52  -15.08  -16.89  -16.14  -14.93  -12.69  -10.80  -10.98  -12.50  -12.20  -12.14  -11.90  -11.63  -11.16  -10.56  -10.57  -10.57  -10.88   -9.92
   10.00  -38.48  -38.64  -37.89  -36.86  -37.23  -37.13  -37.38  -38.09  -37.69  -36.81  -38.63  -39.69  -38.13  -37.76  -37.55  -37.29  -37.97  -38.23  -37.55  -37.07  -37.42  -37.14  -36.38  -36.13
   20.00  -47.23  -47.08  -47.06  -47.52  -47.02  -47.37  -47.37  -45.86  -45.92  -46.81  -46.35  -46.55  -47.46  -48.20  -47.88  -47.00  -46.39  -46.29  -45.77  -45.33  -46.01  -46.75  -46.99  -47.00
   30.00  -50.54  -50.54  -50.58  -51.12  -51.30  -51.00  -50.97  -50.83  -50.97  -50.49  -49.83  -50.34  -50.90  -50.76  -50.73  -50.67  -50.77  -50.41  -50.87  -50.61  -50.59  -50.67  -51.07  -50.95
   50.00  -54.09  -54.77  -55.06  -55.07  -54.92  -54.35  -54.02  -54.55  -54.28  -54.54  -54.99  -55.03  -54.86  -54.81  -54.91  -55.00  -55.04  -54.85  -54.49  -55.02  -55.52  -55.64  -55.69  -55.63
   70.00  -57.04  -57.40  -57.59  -57.59  -57.71  -58.03  -57.67  -57.62  -57.82  -57.60  -57.65  -57.85  -57.64  -57.30  -56.94  -57.06  -57.25  -57.72  -57.98  -58.19  -58.44  -58.58  -58.50  -58.65
  100.00  -56.35  -56.23  -56.22  -56.03  -56.00  -56.43  -56.92  -56.82  -56.90  -57.01  -57.14  -57.21  -57.22  -57.10  -56.78  -56.78  -57.23  -57.86  -58.50  -58.77  -59.14  -59.05  -58.57  -58.78
  125.00  -56.70  -56.55  -56.41  -56.09  -55.72  -55.75  -56.25  -56.73  -56.93  -56.98  -56.94  -57.05  -57.46  -57.86  -57.89  -57.63  -57.46  -57.41  -57.62  -57.94  -58.60  -59.33  -59.67  -59.84
  150.00  -56.97  -56.64  -56.31  -56.07  -55.38  -54.67  -54.51  -54.83  -54.88  -54.83  -54.52  -54.45  -54.58  -55.14  -55.62  -55.88  -56.12  -56.49  -57.05  -57.43  -57.97  -58.87  -59.20  -60.26
  175.00  -58.77  -58.60  -58.14  -58.01  -57.73  -56.90  -56.14  -56.06  -56.42  -56.47  -56.28  -56.16  -56.14  -56.35  -56.92  -57.77  -58.99  -60.02  -60.62  -60.83  -61.18  -61.96  -63.67  -64.47
  200.00  -58.63  -58.81  -58.87  -58.75  -58.75  -58.65  -58.07  -57.39  -57.20  -57.22  -57.26  -57.04  -56.76  -56.94  -57.36  -57.84  -58.20  -58.39  -58.63  -59.12  -59.51  -59.52  -59.99  -59.75
  225.00  -54.89  -55.16  -55.37  -55.40  -55.37  -55.57  -55.75  -55.82  -55.99  -56.20  -56.08  -55.90  -55.45  -54.87  -54.49  -54.32  -54.25  -54.19  -54.16  -54.11  -53.97  -53.57  -52.96  -52.87
  250.00  -50.13  -50.32  -50.47  -50.53  -50.46  -50.61  -50.93  -51.20  -51.43  -51.73  -51.77  -51.80  -51.46  -50.79  -50.16  -49.70  -49.34  -49.01  -48.75  -48.48  -48.16  -47.74  -47.12  -46.90
  300.00  -39.88  -40.06  -40.23  -40.55  -41.06  -41.54  -41.82  -41.95  -41.99  -42.01  -42.03  -41.91  -41.90  -41.81  -41.20  -40.38  -39.84  -39.49  -39.12  -38.59  -38.06  -37.58  -37.38  -37.14
  350.00  -31.59  -31.59  -31.75  -32.07  -32.30  -32.40  -32.46  -32.47  -32.45  -32.49  -32.62  -32.68  -32.62  -32.63  -32.54  -32.12  -31.46  -30.75  -30.19  -29.69  -29.31  -29.04  -28.77  -28.08
  400.00  -23.87  -24.11  -24.31  -24.49  -24.62  -24.63  -24.55  -24.41  -24.30  -24.24  -24.32  -24.30  -24.29  -24.38  -24.42  -24.19  -23.68  -23.07  -22.49  -22.00  -21.74  -21.54  -21.20  -20.80
  450.00  -17.88  -18.08  -18.10  -18.02  -18.07  -18.18  -18.15  -17.91  -17.56  -17.29  -17.04  -16.99  -16.87  -16.80  -16.86  -16.92  -16.77  -16.31  -15.86  -15.64  -15.53  -15.33  -14.85  -14.60
  500.00  -12.56  -12.78  -12.83  -12.82  -12.70  -12.42  -12.06  -11.86  -11.76  -11.70  -11.31  -11.26  -11.08  -10.80  -10.54  -10.33  -10.10   -9.87   -9.74   -9.68   -9.53   -9.23   -9.03   -8.86
  550.00   -7.79   -7.78   -7.81   -7.93   -8.07   -8.09   -7.94   -7.71   -7.35   -6.90   -6.40   -6.25   -6.10   -5.90   -5.78   -5.68   -5.47   -5.10   -4.88   -4.85   -4.54   -4.21   -4.75   -4.59
  600.00   -3.51   -3.59   -3.63   -3.78   -3.78   -3.75   -3.69   -3.67   -3.60   -3.35   -3.39   -3.35   -3.06   -2.32   -1.73   -1.51   -1.38   -1.08   -0.83   -0.86   -0.59   -0.20   -0.49   -0.20
  650.00    0.48    0.38    0.18    0.04   -0.03   -0.16   -0.33   -0.21    0.08    0.42   -0.09   -0.03    0.14    0.57    1.11    1.47    1.66    1.85    2.06    2.06    2.37    2.81    3.22    3.13
  700.00    4.38    4.25    4.08    4.00    3.90    3.79    3.73    3.73    3.81    4.07    3.89    4.22    4.49    4.78    5.02    5.34    5.57    5.72    5.81    5.84    6.01    6.22    6.80    6.47
  750.00    8.27    8.17    8.07    8.05    8.03    7.97    7.94    7.97    8.07    8.26    8.64    8.94    9.21    9.38    9.58    9.80    9.97    9.97   10.03   10.21   10.45   10.69   11.27   11.05
  775.00   10.16   10.09   10.04   10.08   10.13   10.12   10.17   10.30   10.48   10.66   11.04   11.33   11.51   11.67   11.82   12.05   12.13   12.08   12.13   12.30   12.52   12.75   13.16   12.95
  800.00   11.76   11.69   11.64   11.74   11.91   11.96   12.05   12.26   12.61   12.94   13.40   13.61   13.77   13.96   14.13   14.30   14.28   14.14   14.10   14.19   14.34   14.51   14.71   14.54
  825.00   13.05   12.95   12.85   12.94   13.15   13.11   13.00   13.22   13.90   14.61   15.29   15.55   15.98   16.25   16.56   16.67   16.32   15.99   15.85   15.80   15.87   16.01   16.19   16.05
  850.00   14.10   13.94   13.66   13.54   13.57   13.14   12.76   12.92   13.78   14.76   16.17   16.57   17.18   17.90   18.28   17.97   17.65   17.41   17.23   17.04   16.99   17.17   17.55   17.54
  875.00   14.73   14.39   13.82   13.37   13.23   12.63   12.33   12.43   13.08   14.08   14.39   14.52   15.93   16.44   17.10   17.26   17.26   18.18   18.26   17.84   17.64   17.86   18.44   18.65
  900.00   14.90   14.36   13.69   13.33   13.15   12.85   12.85   12.79   12.90   13.15   13.86   14.13   15.01   16.28   16.96   16.90   17.05   17.59   18.97   18.78   18.14   18.21   18.73   19.03
  925.00   14.97   14.60   14.20   13.90   13.84   13.78   13.78   13.80   13.96   13.99   14.77   15.53   16.34   17.20   17.82   18.00   17.97   18.03   18.49   18.89   18.71   18.60   18.70   18.88
  950.00   15.43   15.12   14.88   14.77   14.79   14.86   14.94   15.08   15.32   16.08   16.72   17.72   18.38   19.02   19.58   19.77   19.75   19.56   19.29   18.72   18.28   18.33   18.05   18.09
  975.00   16.30   16.12   15.97   15.83   15.90   16.16   16.37   16.71   17.15   17.70   18.47   19.26   19.82   20.32   20.85   21.00   20.97   20.72   20.31   19.64   18.99   18.81   18.38   18.31
 1000.00   18.05   17.79   17.51   17.42   17.60   17.82   17.93   18.21   18.70   19.36   19.86   20.64   20.93   21.32   21.72   21.77   21.69   21.39   20.98   20.37   19.86   19.77   19.43   19.30
