#  fecha#  T_2m#  Td_2m#  u_10#  v_10#  wind_speed_10#  T_2m_max#  T_2m_min#  wind_speed_max#  wind_speed_min

1986-01-01    6.22    4.96    1.10    2.47    2.77   10.68    1.47    3.86    1.76 
1986-01-02    7.84    2.77    2.02    2.54    3.27   10.71    4.58    4.15    1.46 
1986-01-03    5.97    2.10    2.56    0.60    3.27    8.40    4.27    4.24    1.94 
1986-01-04    3.48    2.62    0.82   -0.70    1.63    4.85    1.15    2.77    0.81 
1986-01-05    3.75    0.63    2.47    0.81    3.60    6.57    2.20    5.04    1.69 
1986-01-06    3.15    2.00    2.27   -0.25    2.86    4.98    1.90    4.96    1.18 
1986-01-07    4.95    1.33   -0.04    3.00    3.03    7.81    2.90    3.95    1.73 
1986-01-08    4.56    3.07    1.83    0.21    2.21    7.94    1.55    3.56    1.53 
1986-01-09    5.88    5.05    1.35   -1.28    2.04    8.08    4.10    3.85    0.48 
1986-01-10    5.83    2.83    0.38    1.38    1.49   12.19    0.13    2.07    1.06 
1986-01-11    7.21    3.95    1.20    0.61    1.98   12.40    3.92    2.58    1.50 
1986-01-12    6.01    5.01    2.27   -1.02    2.66    7.18    4.83    3.49    2.02 
1986-01-13    6.43    4.40    1.33    0.17    1.58    9.67    2.07    2.13    0.84 
1986-01-14    5.95    2.31    1.22    1.14    1.90   11.65   -0.25    2.35    1.47 
1986-01-15    8.80    8.59    1.73   -0.70    1.98    9.42    6.84    2.72    1.23 
1986-01-16    5.53    4.44    1.43   -2.05    2.55    6.96    2.13    3.80    0.97 
1986-01-17    5.85    5.68    1.47   -1.12    1.91    8.49    1.97    3.34    0.95 
1986-01-18    8.79    7.13    0.51    0.69    1.12   12.94    5.58    2.22    0.55 
1986-01-19    8.38    4.04    0.65    1.71    2.06   13.97    4.50    2.55    1.37 
1986-01-20    7.16    5.83    0.20   -0.51    1.07    8.20    6.38    1.67    0.56 
1986-01-21    6.51    5.10    0.53    0.67    1.10    8.38    4.24    1.74    0.56 
1986-01-22    5.96    2.77    1.65    1.17    2.21    9.41    3.03    3.15    1.18 
1986-01-23    9.53    5.97    1.69    1.59    2.50   13.89    6.28    3.52    1.22 
1986-01-24    5.61    3.92    2.83   -2.02    3.71    9.31    3.64    5.02    2.54 
1986-01-25    3.59    3.01    1.00   -1.70    2.02    5.54    0.66    2.96    0.89 
1986-01-26    4.30    2.42    1.26   -0.32    1.40    7.51    0.55    2.81    0.46 
1986-01-27    6.66    6.13    2.32   -1.10    2.60    9.43    4.15    3.92    1.68 
1986-01-28    3.18    1.63    0.73    0.73    1.42    5.37    1.37    2.98    0.71 
1986-01-29    2.63   -0.95    1.21    1.31    2.47    5.34    1.09    3.37    1.41 
1986-01-30    1.32   -0.41    1.85   -0.03    2.45    3.67   -0.74    3.90    1.59 
1986-01-31    2.87    2.82    1.42   -2.51    2.97    4.17    1.69    3.95    2.47 
1986-02-01    2.36    2.21    1.84   -0.47    2.05    3.35    1.74    2.80    0.98 
1986-02-02    1.80    1.77    1.50    0.95    1.81    2.21    1.39    2.58    1.06 
1986-02-03    2.15    0.39    0.92    0.73    1.47    5.64   -0.97    2.44    0.41 
1986-02-04    1.43    0.06    0.03    0.78    1.11    4.74   -1.57    1.99    0.11 
1986-02-05    2.68    2.61    1.07   -0.76    1.39    4.37    1.36    2.22    0.79 
1986-02-06    2.54    2.17    1.01   -0.14    1.11    5.16    1.11    1.64    0.68 
1986-02-07    2.25   -0.27    0.60    1.64    1.90    7.36   -2.33    3.03    1.17 
1986-02-08    1.92    0.83    1.77   -1.02    2.48    4.38   -0.41    3.51    1.35 
1986-02-09   -1.57   -4.67    0.02   -1.97    2.03   -0.49   -3.23    2.60    1.35 
1986-02-10   -2.88   -9.17   -0.37   -1.01    1.08    0.36   -4.93    1.90    0.38 
1986-02-11   -2.07   -9.09    0.03   -0.39    0.77    2.67   -5.42    1.57    0.22 
1986-02-12    1.00   -3.40   -0.04    0.85    0.98    7.66   -4.10    2.54    0.22 
1986-02-13    5.24    1.36   -0.23    2.29    2.37   10.42    2.18    3.38    0.68 
1986-02-14    5.13    3.02   -0.38    2.44    2.48    9.32    2.11    3.62    1.74 
1986-02-15    6.90    3.56    1.08    1.28    1.94   11.61    2.83    3.56    0.27 
1986-02-16    9.92    6.05    0.49    3.09    3.26   15.99    6.32    4.94    2.12 
1986-02-17    9.27    2.42    1.21    3.11    3.42   12.84    6.15    5.06    1.87 
1986-02-18    5.82    4.29    1.51   -0.10    1.95    7.40    3.86    3.16    1.06 
1986-02-19    2.85    0.81    1.95   -1.01    2.47    3.76    1.82    3.63    0.39 
1986-02-20    3.20   -0.37   -0.29    0.42    0.98    8.24   -1.75    2.38    0.15 
1986-02-21    5.20    3.83    1.08    0.38    2.48    8.71    2.11    4.13    1.16 
1986-02-22    8.61    5.25    1.23    2.01    2.38   13.23    4.40    3.41    0.98 
1986-02-23   11.90    8.77    1.57    1.94    2.97   14.83    8.86    5.27    0.54 
1986-02-24    8.64    6.68   -0.21   -0.27    0.72   11.37    5.31    1.77    0.38 
1986-02-25    6.89    4.62    0.22    0.32    1.03   11.26    2.64    1.76    0.36 
1986-02-26    8.41    4.68   -0.44    2.54    2.60   13.31    4.16    4.00    1.88 
1986-02-27    9.32    5.47   -1.31    3.94    4.16   11.76    7.05    5.12    3.32 
1986-02-28    9.53    5.75   -1.52    4.28    4.54   11.92    8.13    5.55    3.07 
1986-03-01   11.14    7.47   -0.90    2.03    2.25   15.13    8.74    3.90    1.21 
1986-03-02    8.88    8.16    0.91    0.59    1.80   12.21    7.48    2.40    1.38 
1986-03-03    7.62    5.46    1.03   -0.90    1.57   10.25    6.05    2.64    0.35 
1986-03-04    6.88    4.04   -0.01   -0.28    0.75   11.94    3.35    2.16    0.12 
1986-03-05    7.31    1.74    0.31    0.05    1.13   13.77   -0.29    1.78    0.16 
1986-03-06    6.73    6.08    0.83   -0.83    1.58    9.04    4.14    2.80    0.40 
1986-03-07    5.61    2.20   -0.81   -1.34    1.76    8.45    2.51    3.53    0.20 
1986-03-08    4.63    1.17    0.12   -1.37    1.52    7.98    1.16    2.65    0.49 
1986-03-09    4.11    0.05    0.91   -0.17    1.47    9.66   -1.56    2.69    0.47 
1986-03-10    5.25    4.63    1.42   -0.82    1.75    8.16    3.14    2.37    1.20 
1986-03-11    6.05    4.17    0.75   -0.62    1.15    8.84    4.01    1.92    0.27 
1986-03-12    8.36    4.50    0.19    0.19    0.77   14.23    4.12    2.05    0.07 
1986-03-13    4.96    4.11    1.88   -1.78    3.07    7.38    3.00    3.82    1.84 
1986-03-14    6.44    3.09    0.36   -1.51    1.73    9.93    4.17    2.69    0.24 
1986-03-15    7.98    2.49   -0.18    1.30    1.36   15.36    0.91    2.21    0.48 
1986-03-16    9.85    4.88    0.02    1.13    1.56   15.59    5.29    2.52    0.50 
1986-03-17   10.84    6.15   -0.34    1.68    1.82   16.15    6.30    3.09    0.29 
1986-03-18   10.15    6.23    0.32    1.48    2.44   15.13    6.79    3.30    0.41 
1986-03-19    6.64    3.59    0.90   -1.43    1.83    8.62    4.37    2.96    0.38 
1986-03-20    6.50    5.06    0.83   -0.01    1.69   10.17    2.12    3.31    0.94 
1986-03-21    6.45    3.80    0.08   -1.90    1.97    9.21    4.36    2.77    0.44 
1986-03-22    7.18    2.43    0.76   -0.12    1.12   11.97    1.42    1.86    0.63 
1986-03-23   10.49    8.72    1.32   -0.36    1.55   13.00    8.89    3.25    0.78 
1986-03-24   10.48    7.56    2.15    0.76    3.48   17.77    3.60    5.18    1.47 
1986-03-25    4.23    0.26    2.56   -0.41    2.77    8.12    2.02    4.21    1.57 
1986-03-26    6.94    0.77    1.42    1.34    2.11   12.61    0.35    3.24    1.05 
1986-03-27   12.03    5.97    0.53    2.50    2.57   18.63    5.57    3.30    1.98 
1986-03-28    7.50    4.31    0.38   -0.16    1.45   11.02    4.41    3.05    0.44 
1986-03-29    7.34    3.79    1.44    0.21    2.19   11.76    3.72    3.63    1.40 
1986-03-30    8.97    4.91    0.95    0.51    1.74   14.52    3.42    3.34    0.48 
1986-03-31   10.67    4.79    0.79    0.88    2.10   18.45    5.53    2.87    0.24 
1986-04-01   10.35    7.15   -0.35   -0.21    0.88   15.96    5.26    1.90    0.17 
1986-04-02    9.40    8.07    0.16   -0.20    0.89   14.42    6.58    1.58    0.23 
1986-04-03    6.10    4.49    0.29   -1.73    1.96    7.86    3.66    2.72    0.67 
1986-04-04    4.56    2.13   -0.47   -0.65    1.38    8.41   -0.76    2.38    0.42 
1986-04-05    3.28    2.15   -0.75   -1.59    1.76    5.19    1.77    2.84    1.17 
1986-04-06    2.58    1.12    0.06   -2.49    2.51    4.46    1.63    4.06    1.29 
1986-04-07    3.05    1.53    1.06   -1.36    1.86    6.09    0.13    2.93    0.43 
1986-04-08    2.56    1.31    1.07   -1.07    1.79    6.69   -0.94    2.74    0.80 
1986-04-09    2.96    2.67    2.91   -0.60    2.99    4.32    1.76    4.54    2.02 
1986-04-10    5.00    4.59    1.24   -1.62    2.20    6.75    3.28    2.99    1.30 
1986-04-11    3.84    2.17   -0.16   -1.97    2.02    7.05    1.18    3.42    0.90 
1986-04-12    1.05   -3.13    0.02   -2.84    2.99    2.52   -0.86    4.40    1.69 
1986-04-13    4.21    0.87    1.35   -0.57    1.96    8.19    0.55    3.50    0.47 
1986-04-14    6.96    1.99    0.06    0.93    1.34   14.94   -1.08    2.00    0.35 
1986-04-15    8.08    2.96    1.19    1.35    2.20   14.46    2.77    4.34    0.27 
1986-04-16    6.65    2.82    1.03    1.29    2.23   13.28    0.84    3.54    0.52 
1986-04-17    4.27    2.68    1.15   -0.03    1.77    8.97   -0.94    2.48    1.09 
1986-04-18    4.91    2.64    1.70   -1.06    2.14    7.74    2.66    3.47    1.30 
1986-04-19    6.48    5.61    2.20   -0.69    2.49    9.68    3.64    3.43    1.37 
1986-04-20   10.22    5.84    0.64    0.41    1.35   15.12    4.37    2.55    0.59 
1986-04-21   10.77    5.82    1.52    2.08    3.24   16.62    3.73    5.32    0.44 
1986-04-22    7.81    1.44    1.20    1.69    2.22   13.33    2.79    3.95    0.67 
1986-04-23    8.29    3.46    0.58    2.29    2.52   12.77    3.87    4.18    0.58 
1986-04-24    7.64    3.69    0.23    1.13    1.38   14.44   -0.03    2.29    0.25 
1986-04-25    5.10    4.90    0.49   -0.27    1.26    7.35    2.34    2.47    0.07 
1986-04-26    6.61    3.92    1.53   -0.99    2.15   10.09    3.25    3.59    1.09 
1986-04-27    7.45    4.40    1.73   -0.83    2.05   12.34    4.73    3.04    1.17 
1986-04-28    6.53    3.80    1.76   -2.19    2.88    9.22    4.30    4.17    1.37 
1986-04-29    7.69    6.74    1.01   -2.16    2.41    9.52    5.79    3.46    1.33 
1986-04-30    7.09    4.99    0.47   -1.93    2.06    9.20    4.80    3.02    1.05 
1986-05-01   11.94    6.87   -0.14    1.09    1.33   19.59    3.92    2.61    0.77 
1986-05-02   10.55    6.98    0.68    0.22    2.44   19.32    4.00    3.23    1.26 
1986-05-03    8.00    2.51    0.46    0.20    1.15   13.28    2.75    1.90    0.26 
1986-05-04   10.74    3.75    0.80    2.18    2.39   15.97    3.43    4.21    0.48 
1986-05-05   11.23    7.15    0.23    0.41    0.96   16.42    6.94    1.79    0.08 
1986-05-06   11.47    5.71    0.95    0.53    1.41   15.34    7.78    2.70    0.23 
1986-05-07   10.68    4.52    0.88    0.67    1.99   15.63    6.04    3.31    0.78 
1986-05-08   12.05    6.97    0.06    0.04    0.95   19.02    5.07    1.62    0.37 
1986-05-09   14.80    9.72   -0.05   -0.19    1.15   20.68    8.04    1.85    0.20 
1986-05-10   16.47   11.94    0.13    0.03    1.16   24.43    8.49    1.96    0.24 
1986-05-11   14.97   12.40   -0.23   -0.40    0.91   22.08   10.45    2.38    0.15 
1986-05-12   15.86   13.67    0.22    0.05    1.20   23.60   10.83    1.69    0.62 
1986-05-13   11.30   10.94    0.24   -0.94    1.08   14.06    8.55    1.71    0.23 
1986-05-14   10.64    8.75   -0.31   -0.62    0.97   13.57    8.24    1.38    0.63 
1986-05-15   14.05   10.19    0.34    0.48    1.47   19.35    9.38    2.43    0.57 
1986-05-16   17.11   12.80    0.05    1.13    1.75   23.20   10.33    3.14    0.80 
1986-05-17   20.47   15.52    0.21    1.28    1.95   27.59   14.69    2.90    0.34 
1986-05-18   15.12   13.47   -0.53   -0.41    1.18   19.87   12.14    1.57    0.95 
1986-05-19   19.99   15.31   -0.56    1.52    1.85   26.69   15.31    2.80    0.40 
1986-05-20   14.86   13.04    0.11   -0.34    1.17   20.00    9.44    2.21    0.10 
1986-05-21   14.07    9.28    0.03   -0.40    0.83   19.78    8.44    1.93    0.21 
1986-05-22   17.01   11.87   -0.35    0.57    0.91   24.76    8.35    1.65    0.23 
1986-05-23   14.49   12.46    0.68   -0.87    1.42   17.99   11.57    2.39    0.60 
1986-05-24   12.78   10.80   -0.23   -1.29    1.40   14.94   11.08    2.09    0.36 
1986-05-25   16.83   13.78   -0.17   -0.14    0.80   24.36   10.14    1.81    0.30 
1986-05-26   14.56   13.29    0.69   -0.49    1.40   17.09   12.05    2.50    0.73 
1986-05-27   13.53   10.95    0.23   -0.86    1.25   17.25   10.15    2.38    0.42 
1986-05-28    9.76    8.15    0.79   -1.49    1.78   11.83    7.89    3.27    0.48 
1986-05-29    9.41    4.95    0.07   -2.74    2.78   11.87    7.62    3.97    1.69 
1986-05-30    9.56    5.81    0.02   -2.28    2.32   12.54    7.09    3.33    1.41 
1986-05-31    9.63    6.78    0.55   -1.43    1.61   11.90    7.19    2.64    0.30 
1986-06-01   10.90    9.40    1.16   -0.73    1.67   13.54    8.01    3.30    0.74 
1986-06-02   12.36   10.91    0.68   -1.29    1.55   15.00   10.40    2.15    0.75 
1986-06-03   12.64   10.65    0.51   -1.41    1.53   15.12   10.89    2.33    0.68 
1986-06-04   11.03    9.52    1.38   -1.61    2.16   12.43    8.55    2.95    0.85 
1986-06-05   10.21    9.75    1.65   -1.26    2.32   11.89    8.30    3.65    1.07 
1986-06-06    9.92    7.16    0.86   -2.00    2.19   12.70    7.95    3.29    1.14 
1986-06-07   10.29    6.92    0.81   -1.51    1.81   13.46    7.25    2.85    0.33 
1986-06-08   11.82    7.92   -0.29   -0.37    1.16   17.81    5.21    2.03    0.10 
1986-06-09   16.58   10.75   -0.04    0.68    1.10   25.42    6.29    1.72    0.12 
1986-06-10   12.81   11.15    0.49   -1.25    1.49   14.94    9.72    2.32    0.63 
1986-06-11   12.77    8.77    0.50   -0.82    1.12   17.59    8.54    2.44    0.21 
1986-06-12   13.00   11.03    1.29   -1.87    2.40   14.72   11.23    3.15    1.29 
1986-06-13   12.65    9.99    0.41   -2.26    2.37   15.36   10.53    3.51    1.45 
1986-06-14   13.99   11.26    0.84   -1.21    1.72   17.97   10.98    3.06    0.80 
1986-06-15   18.68   13.26   -0.59    1.38    1.64   26.63    9.74    2.64    0.99 
1986-06-16   19.70   14.04   -0.02    0.44    1.77   25.70   14.80    2.97    0.21 
1986-06-17   13.77   12.08    0.64   -1.33    1.49   15.79   11.98    2.28    0.73 
1986-06-18   15.88   12.98   -0.57   -0.62    1.03   22.11   11.76    1.82    0.52 
1986-06-19   17.86   15.02    0.07   -0.27    1.08   24.95   12.45    1.83    0.28 
1986-06-20   19.33   15.89   -0.62    0.84    1.57   27.34   14.08    3.37    0.45 
1986-06-21   16.24   15.41   -0.17   -0.48    0.71   19.52   14.97    1.18    0.26 
1986-06-22   18.06   11.91    0.35    0.86    1.69   24.28   13.04    2.79    0.54 
1986-06-23   15.84    9.55    0.64    0.36    2.11   19.68   12.11    3.46    0.63 
1986-06-24   18.68   12.66   -0.24    0.60    1.24   27.20   10.09    1.90    0.74 
1986-06-25   20.00   15.58   -0.15    0.47    1.15   26.56   13.88    1.74    0.22 
1986-06-26   24.40   13.76   -1.09    1.96    2.35   31.73   17.58    3.47    0.64 
1986-06-27   18.92   15.61    0.03   -1.20    1.45   22.99   15.40    2.10    1.00 
1986-06-28   18.49   15.82    0.16   -1.06    1.17   25.41   14.94    2.29    0.23 
1986-06-29   14.40   12.93    0.90   -1.45    1.72   15.70   12.60    2.43    1.19 
1986-06-30   13.63   10.74    0.88   -1.82    2.16   15.94   11.35    3.16    1.01 
1986-07-01   15.74   12.79   -0.29   -0.86    1.06   22.34   10.87    1.82    0.33 
1986-07-02   18.29   15.59    0.25   -0.14    1.09   25.76   13.05    2.09    0.31 
1986-07-03   15.40   13.75    0.54   -1.29    1.52   18.06   13.68    2.20    0.91 
1986-07-04   16.85   14.14   -0.36   -0.85    1.05   22.57   13.62    2.49    0.19 
1986-07-05   18.68   14.97    0.04    0.02    1.14   25.90   12.28    1.96    0.20 
1986-07-06   15.93   13.24    1.59   -1.16    2.22   18.30   12.91    4.51    0.55 
1986-07-07   14.50   11.22    0.08   -1.12    1.29   18.65   11.23    2.20    0.27 
1986-07-08   14.64   11.29    0.02   -1.08    1.33   19.35   10.46    2.45    0.09 
1986-07-09   14.67   11.43   -0.20   -1.49    1.53   18.72   10.92    2.53    0.80 
1986-07-10   17.34   13.72   -0.33   -0.86    1.32   22.94   12.60    2.58    0.09 
1986-07-11   17.84   14.72    0.69   -0.91    1.63   22.97   12.77    2.54    0.39 
1986-07-12   15.19   13.64    1.38   -2.18    2.59   16.70   13.40    3.51    1.47 
1986-07-13   14.73   14.01    1.10   -1.98    2.28   17.33   12.71    3.09    1.55 
1986-07-14   15.43   13.88    0.88   -2.13    2.34   18.16   13.54    3.59    1.31 
1986-07-15   17.00   13.76    0.11   -1.37    1.73   21.29   13.98    2.63    0.77 
1986-07-16   19.57   14.77   -0.06    0.41    1.23   28.22   10.91    1.82    0.33 
1986-07-17   18.29   15.58    0.99   -1.26    1.99   22.31   13.60    3.08    0.70 
1986-07-18   15.42   12.64    1.24   -2.65    2.94   17.03   13.57    4.20    1.72 
1986-07-19   15.46   12.01    0.38   -2.08    2.22   18.62   12.52    3.22    1.03 
1986-07-20   15.11   11.66    0.35   -1.43    1.62   19.27   11.35    2.59    0.41 
1986-07-21   17.25   13.50   -0.30   -0.42    1.09   23.57   10.44    1.85    0.19 
1986-07-22   20.37   14.76    0.34    0.73    1.89   31.00   12.94    2.79    1.04 
1986-07-23   16.51   14.67    0.62   -1.59    1.91   18.92   14.05    3.14    0.76 
1986-07-24   14.90   10.91   -0.29   -1.69    1.76   18.08   12.87    2.39    0.68 
1986-07-25   16.26   12.74   -0.20   -0.89    1.20   22.86   10.57    2.60    0.20 
1986-07-26   15.39   12.61    0.30   -1.45    1.52   18.16   13.24    2.47    0.46 
1986-07-27   17.30   13.74   -0.25   -0.43    1.12   22.62   12.33    1.95    0.26 
1986-07-28   20.86   15.36    0.15    0.47    1.46   30.44   12.85    2.13    0.50 
1986-07-29   18.89   16.12   -0.26   -0.86    1.05   23.90   15.15    1.98    0.23 
1986-07-30   21.22   16.51   -0.05    0.01    1.17   32.89   15.14    2.44    0.31 
1986-07-31   16.62   14.61    0.38   -1.53    1.67   18.79   14.00    2.86    0.93 
1986-08-01   18.67   14.85   -0.22   -0.53    0.80   26.32   12.44    2.01    0.12 
1986-08-02   19.32   16.42   -0.47   -0.84    1.07   24.96   14.66    2.48    0.06 
1986-08-03   19.52   16.81    0.19   -0.10    1.62   28.34   14.37    2.70    0.30 
1986-08-04   13.96   11.76    0.79   -1.56    1.86   15.14   12.89    2.59    1.05 
1986-08-05   16.58   12.22   -0.78   -0.67    1.23   23.10   11.00    1.84    0.53 
1986-08-06   17.53   14.61    0.28   -0.64    1.46   22.60   12.21    2.48    0.51 
1986-08-07   16.22   14.02   -0.19   -1.21    1.58   19.85   12.41    2.93    0.01 
1986-08-08   16.02   13.08   -0.43   -1.26    1.36   19.62   13.64    2.01    0.38 
1986-08-09   17.52   15.05    0.05   -0.32    0.80   23.10   12.63    1.98    0.26 
1986-08-10   17.75   15.84    0.18   -0.89    1.19   21.66   13.11    1.97    0.26 
1986-08-11   15.57   15.00    0.57   -1.19    1.36   17.45   13.45    2.72    0.37 
1986-08-12   16.51   13.63   -0.45   -0.60    1.01   21.34   12.65    2.38    0.12 
1986-08-13   17.85   15.26    0.26   -0.27    1.10   23.75   12.86    2.47    0.33 
1986-08-14   18.77   16.53   -0.26   -0.45    0.89   24.37   14.27    2.25    0.22 
1986-08-15   18.17   16.90   -0.12   -1.08    1.11   22.01   16.10    2.39    0.47 
1986-08-16   21.75   17.99   -0.16   -0.17    1.00   30.72   15.33    1.52    0.31 
1986-08-17   21.87   17.97    0.34   -0.18    1.09   29.56   18.43    2.67    0.28 
1986-08-18   20.21   14.95    1.16    0.31    1.72   25.31   16.86    3.36    0.33 
1986-08-19   15.19   12.20    1.25   -1.44    2.15   16.89   12.79    3.28    0.20 
1986-08-20   17.10   12.43   -0.30   -0.02    1.05   24.92    9.24    2.10    0.52 
1986-08-21   18.82   16.02    0.12   -0.35    1.19   25.82   13.31    2.44    0.25 
1986-08-22   18.96   14.30    0.15   -0.47    1.40   24.97   13.80    2.31    0.46 
1986-08-23   14.86   12.90    1.22   -1.42    1.90   16.11   13.68    2.78    1.27 
1986-08-24   14.51   11.83    1.40   -0.93    1.96   16.78   12.10    3.34    0.24 
1986-08-25   18.68   12.67   -0.06    1.19    1.42   28.12    9.77    2.08    0.47 
1986-08-26   16.50   13.04    0.87   -0.53    2.03   21.10   12.67    3.72    0.94 
1986-08-27   13.43   10.79    0.32   -1.45    1.53   15.74   11.78    2.58    0.44 
1986-08-28   11.78   10.38    1.02   -1.17    1.58   14.19    9.54    2.53    0.88 
1986-08-29   11.57    8.94    0.98   -1.00    1.60   14.47    8.68    2.96    0.37 
1986-08-30   12.72    8.21   -0.44   -0.97    1.30   17.06    8.57    2.86    0.27 
1986-08-31   13.87   10.14   -0.46   -1.09    1.26   17.70   10.71    2.73    0.17 
1986-09-01   15.67   11.00   -0.21   -0.65    1.06   20.72   11.20    2.07    0.24 
1986-09-02   15.27    9.90   -0.15    0.04    1.06   21.77    8.09    1.63    0.17 
1986-09-03   15.89   11.23   -0.04   -0.31    1.43   23.05    9.98    2.34    0.25 
1986-09-04   15.92   12.81   -0.31   -0.67    1.16   20.88   11.48    2.43    0.35 
1986-09-05   17.52   12.58   -0.05    0.09    1.06   25.87    9.80    2.01    0.32 
1986-09-06   16.90   13.39    0.34   -0.31    1.11   22.63   12.59    2.23    0.27 
1986-09-07   15.40   12.12    0.09   -0.68    1.02   20.55   11.85    2.17    0.12 
1986-09-08   15.64   14.66   -0.15   -0.14    0.84   19.51   10.97    1.81    0.19 
1986-09-09   16.18   14.83    0.25   -0.76    1.08   19.08   13.62    2.02    0.34 
1986-09-10   16.53   12.90   -0.15   -0.10    0.90   21.99   11.51    1.77    0.05 
1986-09-11   20.03   15.46   -0.12    1.31    1.37   27.64   14.16    2.32    0.14 
1986-09-12   20.17   16.97    0.14    1.03    1.48   23.96   17.07    2.23    0.45 
1986-09-13   22.70   15.25    0.68    1.88    2.17   28.81   18.60    3.67    0.25 
1986-09-14   22.77   16.78   -0.26    1.62    1.72   28.96   16.82    3.26    0.40 
1986-09-15   21.18   17.11   -0.42    2.46    2.64   24.80   17.24    4.09    0.30 
1986-09-16   18.02   17.41   -0.10   -0.27    0.67   21.29   16.50    1.67    0.00 
1986-09-17   14.62   13.59    0.92   -1.26    1.67   16.42   12.11    2.85    0.17 
1986-09-18   12.67   10.25   -0.51   -1.52    1.65   14.54   11.26    2.41    0.77 
1986-09-19   15.38   12.89   -0.51   -0.49    0.86   19.55   11.95    1.64    0.37 
1986-09-20   18.23   16.17   -0.13    0.14    0.74   24.62   12.98    1.32    0.03 
1986-09-21   18.73   16.82   -0.19   -0.47    0.86   22.55   16.00    1.76    0.28 
1986-09-22   19.29   15.83   -0.33    0.55    0.89   24.67   15.08    1.76    0.28 
1986-09-23   18.64   16.32    0.20    0.44    1.20   24.21   15.63    2.04    0.15 
1986-09-24   14.40   14.19    1.67   -0.66    2.08   15.76   12.92    3.73    0.84 
1986-09-25   12.44   11.39    2.53   -1.52    2.96   14.18   11.10    4.46    1.44 
1986-09-26   11.84   11.64    2.09   -1.71    2.75   13.25   11.21    3.38    1.59 
1986-09-27   12.14    9.98    0.55   -1.79    1.92   14.61    9.64    2.81    1.30 
1986-09-28   12.35    9.97    0.01   -1.65    1.71   15.57    9.63    2.70    0.91 
1986-09-29   13.02   11.00    0.03   -0.84    1.10   16.66   10.40    1.98    0.16 
1986-09-30   14.00   11.86   -0.11    0.00    0.98   19.63    9.62    1.82    0.21 
1986-10-01   16.19   13.57   -0.14    0.82    1.05   21.95   11.10    1.49    0.21 
1986-10-02   16.54   14.13   -0.32    0.22    1.03   22.23   10.98    1.64    0.25 
1986-10-03   17.40   15.05   -0.59    2.29    2.38   21.87   13.32    3.33    1.28 
1986-10-04   18.86   16.02   -0.31    0.77    1.47   23.55   16.00    3.04    0.42 
1986-10-05   17.78   16.15   -0.21   -0.63    0.71   22.38   15.55    1.79    0.18 
1986-10-06   18.45   16.22   -0.44   -0.14    0.71   22.98   15.63    1.51    0.09 
1986-10-07   18.42   15.30   -0.36    0.54    0.96   24.29   13.34    1.70    0.31 
1986-10-08   16.82   14.66    0.22   -0.12    1.05   21.67   13.08    1.75    0.19 
1986-10-09   15.52   11.54    0.21    0.40    1.01   21.12   11.43    1.48    0.35 
1986-10-10   14.98   11.61   -0.14    0.13    1.19   21.96    9.16    1.71    0.21 
1986-10-11   14.51   13.09   -0.54   -0.82    1.07   17.10   12.73    1.80    0.34 
1986-10-12   16.09   11.71   -0.84    1.45    1.74   21.84   10.12    2.31    1.06 
1986-10-13   16.50   13.80   -0.91    2.56    2.74   20.09   14.44    3.91    1.66 
1986-10-14   16.74   13.00   -0.48    1.51    1.71   21.68   12.80    2.62    0.76 
1986-10-15   14.72   12.76   -0.13   -0.56    1.28   18.48   11.55    2.27    0.37 
1986-10-16   14.20   13.88    0.38   -0.84    0.94   15.29   13.54    1.47    0.59 
1986-10-17   13.84   13.74    0.41   -0.59    0.76   15.10   13.20    1.13    0.49 
1986-10-18   12.71   12.32    0.74   -0.49    1.16   14.34    9.82    2.02    0.34 
1986-10-19   11.82   10.04    1.42    0.02    1.91   15.54    9.14    3.60    1.15 
1986-10-20   14.66   11.12    1.05    0.42    1.91   19.73   10.38    2.87    1.31 
1986-10-21   16.13   13.07    0.73   -0.31    1.14   20.49   13.70    1.75    0.13 
1986-10-22   16.60   11.62    0.64    1.30    1.56   21.98   11.71    2.49    0.38 
1986-10-23   11.53    8.43    1.44   -1.73    2.48   15.52    9.11    3.87    0.60 
1986-10-24   10.78    5.75   -0.01    2.46    2.49   16.49    5.50    3.70    0.97 
1986-10-25   11.12    8.63    1.56   -0.18    2.29   14.41    9.57    4.52    0.96 
1986-10-26   10.32    7.81    1.25   -0.89    1.70   12.74    8.73    2.91    0.43 
1986-10-27   10.21    6.40    0.24    0.06    0.87   14.90    4.64    1.48    0.19 
1986-10-28   11.93    8.67    0.11    0.17    0.90   17.41    7.24    1.32    0.15 
1986-10-29    9.78    9.00    0.65   -0.48    1.16   12.48    6.64    2.27    0.29 
1986-10-30    7.06    5.15    0.39   -0.34    1.15   11.76    2.28    2.24    0.43 
1986-10-31    8.58    5.40    0.08    0.15    0.92   13.84    3.65    1.45    0.09 
1986-11-01   11.64    9.17    0.54    0.23    1.36   17.06    6.11    1.93    0.76 
1986-11-02    9.05    7.09    0.37   -1.78    2.07   11.55    6.07    2.92    0.89 
1986-11-03    5.88    2.40   -0.24   -1.07    1.15    9.22    3.65    2.10    0.46 
1986-11-04    4.90    2.48    0.06   -1.17    1.32    7.84    2.52    2.24    0.64 
1986-11-05    6.94    4.60   -0.28   -0.85    0.94   10.66    3.87    2.02    0.12 
