#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -11.38  -11.21  -12.87  -13.58  -14.78  -15.51  -14.74  -13.43  -11.64   -9.87   -8.76   -8.33   -8.12   -9.55  -10.89  -12.59  -12.84  -11.47  -10.38  -10.15   -9.91   -9.43   -9.95  -11.16
    2.00  -20.12  -18.87  -19.01  -19.01  -17.74  -18.01  -19.12  -20.82  -22.11  -21.91  -20.26  -19.14  -16.66  -15.79  -14.10  -13.24  -13.55  -14.54  -15.44  -15.08  -14.19  -13.80  -14.75  -16.73
    3.00  -31.37  -32.65  -33.24  -34.30  -34.68  -32.04  -28.87  -27.78  -28.18  -30.18  -30.93  -30.92  -30.37  -30.43  -29.87  -29.72  -28.97  -28.35  -27.71  -26.03  -25.10  -24.04  -24.35  -26.04
   10.00  -48.64  -49.31  -49.59  -49.55  -50.26  -50.47  -51.27  -51.27  -50.67  -50.07  -50.39  -50.87  -50.57  -50.06  -49.55  -49.69  -50.17  -50.43  -50.62  -50.89  -51.32  -51.39  -51.09  -51.51
   20.00  -57.29  -57.39  -57.82  -58.21  -57.91  -58.04  -58.75  -59.44  -59.04  -58.15  -56.60  -56.45  -57.15  -57.24  -57.46  -58.02  -58.42  -58.46  -58.73  -58.35  -57.77  -57.68  -57.64  -58.23
   30.00  -60.83  -60.69  -60.82  -61.29  -61.65  -61.23  -61.05  -61.29  -61.50  -61.94  -61.81  -61.71  -60.80  -59.47  -59.82  -60.41  -60.57  -60.98  -61.39  -61.65  -61.80  -61.18  -60.86  -61.49
   50.00  -63.61  -63.95  -63.84  -63.04  -62.73  -63.19  -63.46  -63.27  -63.23  -63.13  -63.11  -63.32  -63.33  -63.54  -64.02  -63.79  -63.21  -62.66  -62.85  -63.36  -63.54  -63.81  -63.28  -63.03
   70.00  -63.29  -63.71  -64.05  -64.15  -63.84  -63.58  -63.42  -62.94  -62.82  -63.34  -63.69  -63.45  -63.66  -63.67  -63.49  -63.41  -63.70  -64.01  -64.05  -63.92  -63.52  -63.18  -63.62  -63.66
  100.00  -62.95  -63.37  -63.52  -63.42  -63.28  -62.99  -62.65  -62.71  -63.10  -63.41  -63.20  -63.10  -63.27  -63.50  -63.55  -63.50  -63.39  -63.30  -63.19  -63.41  -63.79  -63.66  -63.43  -63.62
  125.00  -61.64  -61.18  -60.96  -61.05  -61.38  -61.81  -62.08  -62.03  -61.80  -61.62  -61.90  -61.79  -61.76  -61.76  -61.82  -61.75  -61.69  -61.90  -62.00  -61.83  -61.92  -62.07  -61.60  -61.83
