#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -14.07  -15.91  -16.05  -16.14  -16.56  -16.66  -16.27  -15.01  -14.44  -13.83  -12.55  -11.33   -8.70   -7.60   -7.22   -8.98   -9.71   -9.79   -9.02   -9.45  -10.94  -10.51  -10.10   -9.83
    2.00   -3.54   -5.66   -7.98   -8.10   -8.72  -10.99  -13.13  -13.10  -13.02  -12.94  -12.38  -11.99  -10.28   -9.95   -8.04   -7.09   -6.58   -5.17   -4.68   -4.36   -5.09   -6.45   -6.94   -7.53
    3.00   -9.22   -9.65  -12.03  -13.99  -14.34  -13.66  -14.94  -15.84  -14.93  -14.36  -14.42  -15.16  -14.33  -13.07  -11.14  -10.42  -10.95  -10.72  -10.29  -10.17  -10.26  -10.03   -9.38   -8.57
   10.00  -45.34  -46.68  -47.18  -45.61  -43.39  -41.78  -42.28  -44.16  -45.64  -45.61  -43.22  -42.36  -41.30  -41.30  -42.64  -43.21  -42.00  -41.72  -42.59  -42.75  -41.89  -41.30  -39.83  -40.80
   20.00  -56.78  -56.29  -55.80  -55.17  -55.40  -56.03  -56.63  -56.90  -56.44  -56.30  -56.06  -55.61  -55.55  -55.45  -55.83  -56.11  -55.68  -54.92  -54.09  -53.55  -54.31  -55.97  -57.04  -56.58
   30.00  -58.64  -58.07  -58.13  -58.39  -58.66  -58.79  -59.32  -60.14  -60.50  -60.13  -59.55  -59.51  -59.19  -58.55  -57.61  -57.28  -57.72  -58.49  -59.41  -59.86  -59.29  -58.49  -58.83  -58.68
   50.00  -62.08  -62.31  -62.27  -62.09  -62.05  -61.98  -61.80  -61.43  -61.50  -61.68  -62.34  -62.40  -62.55  -62.57  -62.63  -62.88  -63.00  -62.94  -62.72  -62.69  -62.82  -62.69  -62.63  -62.67
   70.00  -63.76  -63.45  -63.30  -63.32  -63.38  -63.50  -63.80  -63.95  -63.93  -64.15  -64.71  -64.74  -64.75  -64.79  -64.70  -64.60  -64.40  -64.21  -64.14  -64.17  -64.30  -64.31  -63.89  -63.90
  100.00  -63.58  -63.64  -63.61  -63.58  -63.65  -63.82  -63.97  -63.82  -63.27  -62.59  -62.48  -62.34  -62.16  -62.03  -61.93  -61.98  -62.02  -62.03  -62.05  -61.79  -61.58  -61.65  -61.41  -61.10
  125.00  -60.73  -60.98  -61.16  -61.15  -61.22  -61.44  -62.00  -62.76  -63.15  -62.90  -62.48  -61.89  -61.58  -61.75  -61.90  -61.82  -61.84  -61.94  -62.03  -61.90  -61.29  -60.62  -60.15  -59.64
  150.00  -65.94  -65.52  -65.09  -64.39  -63.46  -62.35  -61.46  -61.58  -62.34  -62.94  -62.25  -62.10  -61.81  -61.58  -61.54  -61.64  -61.89  -62.31  -62.60  -62.79  -62.87  -62.65  -62.09  -61.72
  175.00  -70.30  -70.25  -70.33  -70.29  -69.98  -69.20  -67.89  -66.53  -65.61  -65.53  -64.37  -63.94  -63.46  -63.19  -63.45  -64.12  -64.06  -63.48  -63.30  -63.52  -63.82  -64.18  -64.58  -65.04
  200.00  -65.99  -65.84  -65.81  -65.86  -65.90  -65.93  -65.88  -65.71  -65.32  -64.76  -63.87  -63.45  -63.33  -63.39  -63.26  -63.46  -63.92  -64.04  -63.82  -63.74  -63.87  -64.01  -64.33  -64.58
  225.00  -59.96  -59.78  -59.73  -59.78  -59.87  -59.92  -59.88  -59.80  -59.64  -59.38  -59.27  -59.38  -59.68  -59.95  -59.88  -59.73  -59.80  -59.96  -60.01  -60.02  -60.16  -60.37  -60.64  -60.85
  250.00  -54.22  -54.16  -54.23  -54.38  -54.57  -54.63  -54.54  -54.39  -54.19  -54.01  -54.39  -54.69  -54.98  -55.14  -55.12  -54.96  -54.85  -54.88  -54.95  -54.96  -55.03  -55.20  -55.49  -55.81
  300.00  -44.30  -44.55  -44.92  -45.23  -45.33  -45.38  -45.32  -45.06  -44.72  -44.61  -44.99  -45.32  -45.59  -45.80  -45.90  -45.81  -45.72  -45.78  -45.94  -46.01  -45.96  -45.90  -45.84  -46.03
  350.00  -35.98  -36.09  -36.10  -36.08  -36.12  -36.14  -36.24  -36.49  -36.81  -37.07  -37.48  -37.56  -37.53  -37.49  -37.43  -37.41  -37.41  -37.41  -37.43  -37.51  -37.52  -37.48  -37.43  -37.69
  400.00  -28.64  -28.52  -28.47  -28.58  -28.84  -29.22  -29.61  -29.92  -30.08  -30.16  -30.55  -30.55  -30.62  -30.74  -30.73  -30.69  -30.61  -30.50  -30.32  -30.15  -30.03  -29.95  -29.71  -29.57
  450.00  -21.71  -21.95  -22.21  -22.57  -23.03  -23.51  -23.90  -24.07  -24.08  -24.08  -24.34  -24.38  -24.46  -24.59  -24.60  -24.47  -24.25  -24.05  -23.88  -23.74  -23.67  -23.59  -23.17  -23.16
  500.00  -16.97  -17.48  -17.83  -18.24  -18.72  -19.05  -19.15  -19.07  -18.95  -18.91  -18.92  -18.78  -18.66  -18.68  -18.69  -18.59  -18.34  -18.19  -18.14  -18.09  -18.07  -18.02  -17.59  -17.82
  550.00  -12.74  -12.88  -12.98  -13.19  -13.44  -13.63  -13.71  -13.66  -13.51  -13.42  -13.51  -13.40  -13.30  -13.44  -13.61  -13.69  -13.52  -13.41  -13.35  -13.23  -13.10  -12.99  -12.66  -12.76
  600.00   -8.47   -8.55   -8.57   -8.53   -8.52   -8.56   -8.67   -8.82   -8.99   -9.22   -9.90   -9.94   -9.99  -10.27  -10.31  -10.23  -10.09   -9.86   -9.63   -9.42   -9.21   -9.00   -8.74   -8.63
  650.00   -4.07   -4.02   -4.02   -4.00   -4.07   -4.24   -4.57   -5.07   -5.61   -6.12   -6.97   -7.03   -7.05   -7.29   -7.43   -7.56   -7.70   -7.72   -7.65   -7.63   -7.48   -7.20   -6.93   -6.46
  700.00   -0.28   -0.26   -0.41   -0.54   -0.72   -0.97   -1.25   -1.64   -2.06   -2.58   -3.34   -3.68   -3.80   -3.87   -3.92   -4.08   -4.43   -4.78   -4.99   -5.25   -5.34   -5.37   -5.51   -5.35
  750.00    1.68    1.82    1.78    1.55    1.30    1.04    0.64    0.18   -0.26   -0.54   -0.93   -1.27   -1.55   -1.63   -1.65   -1.94   -2.30   -2.62   -2.68   -2.79   -3.12   -3.49   -3.93   -4.19
  775.00    2.35    2.45    2.56    2.29    1.98    1.73    1.27    0.78    0.32   -0.09   -0.43   -0.96   -1.13   -1.25   -1.18   -1.23   -1.35   -1.64   -1.83   -1.84   -2.09   -2.54   -3.07   -3.47
  800.00    3.12    3.25    3.38    3.00    2.65    2.38    1.89    1.50    1.02    0.37    0.03   -0.37   -0.53   -0.54   -0.44   -0.32   -0.25   -0.51   -0.84   -1.09   -1.28   -1.63   -2.19   -2.65
  825.00    3.42    3.33    3.31    2.83    2.56    2.32    1.81    1.45    1.08    0.63    0.60    0.77    0.73    0.84    0.82    0.94    0.93    0.74    0.20   -0.39   -0.81   -1.18   -1.61   -2.17
  850.00    3.01    2.68    2.61    2.34    2.27    2.08    1.83    1.59    1.42    1.45    1.79    2.01    2.16    2.31    2.28    2.30    2.10    1.83    1.00    0.24   -0.31   -0.91   -1.45   -2.30
  875.00    2.88    3.00    2.90    2.86    2.82    2.72    2.59    2.46    2.54    2.74    3.15    3.37    3.54    3.63    3.52    3.41    3.15    2.74    2.07    1.41    0.84    0.13   -0.51   -1.44
  900.00    3.93    4.04    3.90    4.00    3.98    3.84    3.79    3.76    3.89    4.09    4.50    4.79    5.00    5.00    4.78    4.52    4.15    3.73    3.29    2.94    2.46    1.58    1.07    0.26
  925.00    5.36    5.45    5.36    5.42    5.43    5.33    5.28    5.24    5.37    5.47    5.81    6.03    6.14    6.12    6.06    5.71    5.43    5.13    4.86    4.58    4.01    3.09    2.71    2.01
