#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.71   -8.11   -8.35   -8.47   -9.78  -10.42  -11.41  -11.93  -11.78  -10.75  -10.75  -10.96  -10.50   -9.53   -8.22   -8.08   -8.77   -8.67   -9.03   -9.38   -9.66   -9.72  -10.12  -10.46
    2.00  -13.96  -15.94  -18.65  -20.17  -19.96  -19.82  -19.94  -20.59  -22.19  -21.68  -20.31  -20.49  -19.98  -18.90  -18.56  -18.26  -18.38  -18.83  -20.73  -20.44  -19.91  -18.91  -17.45  -17.45
    3.00  -27.96  -27.67  -27.28  -27.78  -29.85  -30.94  -31.76  -32.45  -32.57  -32.13  -31.69  -31.43  -31.04  -31.05  -30.65  -30.22  -29.78  -29.29  -29.38  -30.51  -32.02  -32.36  -31.73  -30.69
   10.00  -51.48  -51.22  -52.45  -52.88  -52.79  -54.03  -54.57  -54.17  -53.68  -54.03  -55.02  -53.67  -52.09  -51.48  -51.92  -52.93  -53.13  -53.64  -54.24  -54.39  -54.23  -53.15  -54.34  -55.35
   20.00  -57.11  -56.84  -56.06  -56.26  -56.66  -56.69  -56.57  -56.69  -57.01  -57.25  -56.90  -56.95  -56.81  -56.57  -56.78  -57.11  -57.33  -58.49  -59.92  -59.24  -57.17  -55.85  -55.81  -56.96
   30.00  -57.93  -58.58  -59.97  -61.23  -61.92  -61.46  -60.24  -59.89  -60.16  -60.26  -60.46  -60.78  -61.00  -60.44  -60.22  -60.22  -59.76  -59.72  -60.12  -60.39  -60.71  -61.44  -61.47  -61.07
   50.00  -62.75  -62.59  -62.54  -62.80  -62.78  -62.24  -61.35  -60.87  -61.10  -61.87  -62.71  -63.31  -63.55  -63.53  -63.24  -62.66  -62.39  -62.18  -62.02  -61.47  -61.25  -61.66  -62.16  -62.62
   70.00  -62.50  -63.21  -63.08  -62.50  -61.95  -61.86  -62.03  -62.17  -62.14  -62.01  -61.90  -61.82  -61.54  -61.21  -61.32  -61.57  -62.01  -62.18  -62.15  -62.09  -61.71  -60.98  -60.77  -60.81
  100.00  -65.79  -65.40  -64.94  -64.99  -65.14  -65.28  -65.43  -65.66  -65.81  -65.72  -65.58  -65.51  -65.67  -65.59  -65.23  -64.65  -64.16  -63.94  -64.04  -63.99  -64.10  -64.37  -64.37  -64.33
  125.00  -66.25  -66.31  -66.30  -66.36  -66.42  -66.48  -66.60  -66.61  -66.52  -66.48  -66.85  -66.74  -66.67  -66.71  -66.82  -66.83  -66.79  -66.60  -66.28  -66.07  -66.00  -65.86  -65.62  -65.52
  150.00  -66.06  -66.47  -66.52  -66.21  -65.71  -65.25  -65.25  -65.50  -65.64  -65.71  -65.31  -65.14  -64.97  -64.85  -64.69  -64.37  -64.16  -64.04  -63.84  -63.63  -63.37  -63.12  -62.26  -62.50
  175.00  -64.10  -64.30  -64.71  -65.19  -65.43  -65.32  -65.01  -64.74  -64.49  -64.38  -64.41  -64.59  -64.93  -65.31  -65.66  -65.71  -65.37  -65.00  -64.66  -64.41  -64.36  -64.49  -64.49  -64.79
  200.00  -63.09  -63.28  -63.38  -63.46  -63.48  -63.43  -63.34  -63.29  -63.23  -63.21  -63.31  -63.28  -63.25  -63.23  -63.25  -63.22  -63.12  -63.12  -63.09  -62.95  -62.81  -62.62  -63.09  -62.96
  225.00  -57.23  -57.42  -57.56  -57.68  -57.80  -57.92  -57.99  -58.01  -57.98  -57.91  -57.86  -57.87  -57.92  -57.91  -57.91  -57.91  -57.92  -57.94  -58.02  -58.12  -58.22  -58.31  -58.75  -58.73
  250.00  -52.68  -52.77  -52.88  -52.98  -53.06  -53.12  -53.14  -53.17  -53.18  -53.10  -52.87  -52.68  -52.59  -52.60  -52.64  -52.66  -52.70  -52.77  -52.90  -53.08  -53.26  -53.40  -53.61  -53.68
