#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -9.51  -11.63  -13.10  -13.17  -12.61  -12.82  -10.50   -9.45   -9.58  -10.58   -9.79   -8.57  -10.39  -12.62  -12.25  -10.06   -7.54   -5.64   -6.23   -8.60   -9.26   -8.39   -7.34   -7.13
    2.00   -9.20   -8.88   -9.17  -10.10  -10.97  -13.19  -14.50  -13.92  -13.80  -13.77  -15.25  -14.41  -11.62   -9.99   -8.11   -7.70  -10.42  -11.93  -10.83  -10.37  -11.28  -11.33  -12.41  -12.92
    3.00  -17.04  -18.99  -19.51  -19.76  -19.55  -19.70  -20.32  -21.11  -19.64  -18.99  -19.55  -20.34  -21.16  -22.19  -20.99  -16.92  -14.64  -14.69  -15.97  -16.97  -18.30  -18.12  -17.54  -18.44
   10.00  -39.88  -41.00  -41.25  -39.91  -39.61  -40.22  -39.98  -39.38  -39.39  -40.15  -40.16  -39.47  -37.94  -37.97  -38.81  -39.02  -38.62  -38.84  -39.92  -40.45  -40.42  -39.68  -39.05  -38.72
   20.00  -46.95  -47.45  -47.43  -47.40  -47.17  -47.71  -47.94  -47.47  -47.05  -46.83  -47.01  -48.10  -48.82  -49.49  -49.78  -48.58  -46.73  -45.68  -45.42  -45.54  -45.65  -45.77  -46.91  -47.53
   30.00  -50.37  -50.48  -50.71  -50.97  -50.70  -50.34  -50.34  -50.23  -50.10  -50.34  -50.33  -50.65  -50.64  -50.29  -50.30  -51.06  -52.10  -52.73  -52.41  -52.47  -51.98  -50.67  -50.06  -50.30
   50.00  -56.09  -56.51  -56.57  -56.58  -56.66  -56.44  -56.06  -56.03  -55.85  -55.22  -54.68  -54.83  -55.30  -56.05  -56.81  -56.86  -56.44  -56.29  -56.39  -56.34  -56.70  -56.89  -56.40  -55.77
   70.00  -60.53  -61.12  -61.59  -61.61  -61.56  -61.53  -61.43  -61.64  -61.98  -62.14  -61.84  -61.79  -61.48  -61.01  -61.04  -61.26  -61.58  -60.96  -60.50  -60.31  -60.29  -60.77  -61.78  -61.67
  100.00  -63.42  -63.33  -63.51  -63.65  -63.58  -63.57  -63.55  -63.50  -63.66  -64.07  -64.26  -64.34  -64.19  -63.84  -63.47  -63.25  -63.16  -63.32  -63.18  -63.03  -62.71  -62.21  -62.58  -62.54
  125.00  -62.79  -62.54  -62.33  -62.29  -62.12  -61.88  -61.63  -61.33  -60.87  -60.63  -60.26  -60.38  -60.65  -60.82  -60.58  -60.34  -60.13  -60.00  -59.76  -59.54  -59.41  -58.87  -58.08  -58.14
  150.00  -60.14  -60.33  -60.33  -60.25  -60.21  -60.18  -59.99  -59.74  -59.53  -59.47  -59.14  -58.82  -58.03  -57.47  -56.95  -56.82  -57.14  -57.82  -58.13  -57.73  -58.00  -58.08  -57.71  -57.51
  175.00  -57.36  -57.27  -57.26  -57.20  -57.15  -57.09  -56.91  -56.71  -56.47  -56.18  -56.02  -55.73  -55.33  -55.30  -55.32  -55.23  -55.34  -55.72  -56.20  -56.14  -56.09  -55.93  -56.24  -56.09
  200.00  -53.38  -53.29  -53.15  -53.16  -53.23  -53.29  -53.15  -52.85  -52.52  -52.18  -52.11  -51.72  -51.43  -51.53  -52.00  -52.39  -52.56  -52.66  -52.85  -52.85  -52.81  -53.13  -53.68  -53.90
  225.00  -48.98  -49.05  -48.94  -48.77  -48.73  -48.80  -48.73  -48.51  -48.28  -48.05  -47.96  -47.71  -47.73  -47.98  -48.52  -49.07  -49.51  -49.79  -50.02  -50.29  -49.96  -49.94  -50.07  -50.47
  250.00  -44.66  -44.54  -44.45  -44.29  -44.07  -43.93  -43.92  -43.93  -43.84  -43.75  -43.75  -43.81  -44.20  -44.79  -45.25  -45.44  -45.60  -45.86  -46.11  -46.49  -46.54  -46.42  -45.99  -46.14
  300.00  -37.14  -37.16  -36.97  -36.68  -36.72  -36.89  -36.78  -36.50  -36.31  -36.25  -35.33  -35.40  -35.50  -35.55  -35.48  -35.89  -36.42  -37.06  -37.54  -37.78  -37.91  -38.04  -37.95  -37.94
  350.00  -28.12  -28.44  -28.97  -29.46  -29.68  -29.70  -29.71  -29.71  -29.60  -29.61  -30.18  -30.61  -30.82  -30.47  -29.98  -29.17  -28.54  -28.40  -28.51  -28.61  -28.78  -28.90  -29.10  -29.14
  400.00  -20.81  -21.00  -21.21  -21.43  -21.52  -21.76  -22.24  -22.85  -23.39  -23.71  -25.46  -25.98  -25.76  -25.72  -25.38  -24.43  -23.22  -21.96  -21.31  -21.11  -21.14  -21.05  -21.07  -21.07
  450.00  -14.37  -14.49  -14.52  -14.63  -14.83  -15.09  -15.46  -16.04  -16.65  -17.15  -17.57  -17.59  -17.59  -17.63  -17.68  -17.55  -17.16  -16.33  -15.63  -15.30  -14.91  -14.39  -13.94  -13.94
  500.00   -8.15   -8.29   -8.40   -8.54   -8.75   -9.07   -9.44   -9.70   -9.82   -9.80   -9.70   -9.75   -9.83  -10.02  -10.13  -10.20  -10.22  -10.10   -9.92   -9.99   -9.73   -9.37   -8.50   -8.37
  550.00   -2.02   -2.27   -2.56   -2.87   -3.14   -3.37   -3.51   -3.48   -3.45   -3.52   -3.16   -3.48   -3.79   -3.89   -3.78   -3.79   -3.81   -3.95   -4.20   -4.69   -4.80   -4.90   -4.71   -4.69
  600.00    2.02    1.69    1.52    1.35    1.12    0.92    0.88    0.97    0.89    0.76    0.80    0.87    0.85    0.89    0.97    0.95    1.16    1.24    1.11    0.60    0.42    0.05   -0.22   -0.14
  650.00    5.06    4.93    4.91    4.79    4.55    4.37    4.40    4.49    4.43    4.41    4.44    4.87    5.04    5.05    5.10    4.96    4.62    5.04    5.22    4.72    4.71    4.50    3.98    3.73
  700.00    8.82    8.92    9.12    9.31    9.24    8.95    8.72    8.64    8.50    8.36    8.46    8.82    9.03    9.26    8.74    8.72    8.95    9.00    9.36    9.46    9.28    9.03    8.60    8.21
  750.00   14.10   14.06   13.99   13.98   13.93   13.76   13.52   13.25   13.04   12.90   13.43   13.46   13.68   13.22   13.69   14.20   14.49   14.53   14.38   14.55   14.49   14.35   14.17   13.78
  775.00   16.73   16.59   16.40   16.28   16.18   16.04   15.86   15.72   15.60   15.44   16.07   15.85   15.66   15.66   16.37   16.88   17.16   17.22   17.08   17.05   17.05   16.93   16.73   16.31
  800.00   19.28   19.11   18.85   18.64   18.50   18.35   18.17   18.05   17.95   17.88   18.31   18.07   17.57   18.28   18.98   19.49   19.76   19.85   19.70   19.53   19.56   19.43   19.09   18.70
  825.00   21.74   21.55   21.26   20.99   20.80   20.62   20.43   20.26   20.10   20.06   20.18   19.92   19.95   20.81   21.54   22.08   22.39   22.42   22.28   22.01   21.96   21.85   21.38   21.04
  850.00   24.09   23.81   23.45   23.14   22.88   22.62   22.37   22.19   22.12   21.96   21.72   21.28   22.46   23.35   24.08   24.63   24.99   25.04   24.80   24.40   24.19   24.16   23.89   23.54
  875.00   26.15   25.85   25.51   25.13   24.80   24.41   23.96   23.54   23.21   22.88   21.88   23.61   24.95   25.87   26.61   27.13   27.42   27.49   27.33   26.87   26.37   26.31   26.31   25.84
