#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.95   -9.45  -10.80  -11.09  -12.36  -12.42  -13.88  -15.11  -16.07  -16.39  -13.64  -12.32  -11.56  -12.35  -12.23  -11.74  -11.16   -8.35   -7.80   -5.49   -4.99   -6.77   -7.49   -9.70
    2.00   -7.63   -8.02   -8.69   -9.44  -10.71  -12.65  -10.44   -9.51   -9.63  -11.53  -12.79  -11.99   -9.66   -8.63   -8.53   -8.09   -8.57   -9.98   -8.02   -8.54   -9.14  -10.43  -10.31   -8.70
    3.00  -13.90  -12.62  -12.41  -13.12  -13.81  -15.95  -17.04  -15.83  -15.23  -15.31  -17.04  -18.83  -18.04  -15.62  -15.27  -14.92  -13.90  -15.53  -15.53  -14.54  -15.90  -13.80  -16.24  -16.34
   10.00  -37.39  -36.97  -36.86  -36.42  -36.99  -37.10  -36.56  -36.76  -37.65  -38.59  -38.86  -38.42  -37.24  -37.46  -37.68  -38.59  -39.24  -38.38  -37.16  -36.32  -35.26  -35.49  -34.80  -35.36
   20.00  -45.72  -46.14  -46.26  -46.16  -45.81  -45.83  -46.45  -47.03  -46.57  -46.08  -45.91  -46.27  -46.48  -45.92  -45.50  -44.59  -44.00  -44.16  -44.57  -45.00  -45.39  -44.88  -46.23  -46.79
   30.00  -51.94  -52.02  -51.78  -51.78  -51.81  -51.82  -51.54  -51.78  -51.99  -52.12  -51.95  -51.13  -51.08  -51.63  -51.89  -52.35  -52.14  -52.09  -51.73  -51.74  -52.00  -51.04  -50.10  -49.90
   50.00  -57.31  -57.20  -57.42  -57.46  -57.56  -57.50  -57.02  -56.68  -56.56  -56.56  -56.48  -57.22  -57.16  -57.03  -56.57  -56.34  -57.01  -56.79  -57.19  -56.64  -56.51  -57.25  -56.51  -55.96
   70.00  -59.65  -60.09  -60.57  -60.69  -60.33  -60.07  -60.04  -59.92  -59.92  -59.84  -59.14  -58.98  -58.71  -58.41  -58.62  -59.00  -59.06  -59.24  -59.44  -60.31  -60.12  -60.39  -60.77  -60.53
  100.00  -59.88  -59.47  -59.23  -59.16  -59.09  -59.00  -59.13  -59.61  -59.73  -59.72  -59.28  -59.18  -59.14  -59.32  -59.29  -59.33  -59.24  -59.29  -59.13  -59.36  -59.43  -58.50  -58.90  -59.45
  125.00  -57.04  -57.34  -57.51  -57.45  -57.34  -57.23  -56.67  -56.33  -56.29  -56.30  -56.89  -57.04  -57.12  -57.15  -57.07  -56.97  -56.86  -56.83  -56.86  -56.59  -57.15  -56.91  -56.54  -56.97
