#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -9.99  -10.44  -11.24  -11.90  -12.44  -13.23  -12.67  -10.70   -9.64  -10.59  -11.06  -11.30  -11.48  -12.36  -13.01  -12.27  -11.51  -10.80   -9.97   -9.34   -9.95   -9.90   -9.06   -9.28
    2.00  -10.03  -11.76  -12.48  -11.85  -13.00  -14.62  -15.23  -14.08  -11.98  -10.90   -9.76   -9.57   -8.64   -8.18   -7.26   -5.03   -5.44   -5.75   -5.80   -6.46   -7.39   -7.50   -7.57   -7.72
    3.00  -13.10  -14.15  -15.24  -14.25  -14.30  -15.96  -17.88  -20.39  -20.41  -18.50  -16.67  -16.34  -15.75  -14.80  -14.46  -14.09  -12.89  -14.10  -13.13  -12.06  -13.19  -14.42  -14.80  -13.77
   10.00  -38.67  -38.95  -39.05  -39.74  -40.14  -38.94  -38.61  -38.76  -38.69  -39.45  -39.56  -38.78  -38.14  -37.30  -37.33  -36.68  -36.92  -37.63  -37.94  -38.77  -39.09  -38.41  -38.22  -38.00
   20.00  -47.02  -47.81  -48.43  -48.22  -47.40  -47.11  -46.74  -45.91  -45.58  -45.92  -46.53  -46.24  -46.18  -46.10  -45.30  -45.87  -46.19  -46.26  -46.07  -45.65  -45.15  -45.28  -45.98  -46.74
   30.00  -50.35  -50.10  -50.37  -50.93  -51.51  -51.58  -51.51  -51.86  -51.79  -50.80  -49.63  -49.81  -50.73  -51.16  -50.81  -50.06  -50.25  -50.65  -51.14  -51.12  -51.58  -50.81  -50.76  -51.13
   50.00  -57.86  -57.56  -57.00  -56.58  -56.47  -56.60  -56.63  -56.68  -56.90  -57.03  -56.75  -56.99  -57.32  -57.81  -57.60  -56.95  -57.06  -57.47  -57.18  -56.72  -56.08  -56.33  -56.08  -54.99
   70.00  -60.48  -60.93  -61.01  -60.70  -60.62  -60.98  -61.16  -60.72  -59.93  -59.59  -59.32  -59.18  -59.05  -59.22  -60.14  -60.31  -59.91  -59.82  -59.58  -59.96  -61.22  -61.09  -59.47  -58.44
  100.00  -62.65  -62.66  -62.70  -62.80  -62.85  -62.82  -62.98  -63.41  -63.67  -63.83  -63.65  -64.27  -64.08  -63.15  -62.71  -62.92  -63.03  -62.80  -63.43  -63.75  -63.44  -63.15  -63.85  -64.51
  125.00  -60.28  -59.84  -59.59  -59.65  -59.70  -59.59  -59.51  -59.73  -60.04  -60.24  -61.19  -61.32  -61.30  -60.91  -60.32  -60.12  -60.24  -59.98  -59.79  -60.13  -60.43  -60.31  -60.28  -60.46
  150.00  -57.10  -57.09  -57.05  -57.13  -57.19  -57.12  -56.92  -56.81  -56.83  -56.87  -57.25  -57.31  -57.43  -57.48  -57.21  -57.05  -57.13  -57.22  -57.12  -57.21  -57.30  -57.05  -56.01  -55.91
  175.00  -52.39  -52.56  -52.68  -52.90  -53.07  -53.10  -53.01  -53.02  -53.12  -53.23  -53.63  -53.71  -53.74  -53.81  -53.97  -54.19  -54.33  -54.61  -54.43  -53.88  -53.71  -53.89  -52.97  -52.61
  200.00  -47.68  -47.98  -48.05  -48.15  -48.26  -48.36  -48.31  -48.22  -48.28  -48.41  -48.92  -49.00  -48.93  -48.98  -49.22  -49.68  -50.08  -50.43  -50.68  -50.34  -50.21  -50.48  -50.28  -50.38
  225.00  -44.52  -45.11  -45.30  -45.28  -45.20  -45.29  -45.40  -45.11  -44.87  -44.80  -45.47  -45.60  -45.17  -44.75  -44.74  -45.16  -45.57  -45.92  -46.79  -47.04  -47.05  -47.19  -47.40  -47.41
  250.00  -42.15  -42.33  -42.49  -42.72  -42.86  -42.73  -42.81  -42.70  -42.56  -42.47  -42.99  -43.00  -42.76  -42.25  -41.90  -42.09  -42.55  -42.60  -42.97  -43.44  -43.23  -43.34  -43.64  -43.53
  300.00  -40.09  -39.72  -39.07  -38.67  -38.76  -38.68  -38.58  -38.38  -38.03  -37.64  -36.47  -35.84  -35.61  -35.55  -35.60  -35.78  -36.15  -36.59  -36.47  -36.47  -36.17  -36.44  -36.76  -37.16
  350.00  -32.31  -32.14  -32.04  -31.97  -32.02  -32.18  -32.33  -32.40  -32.41  -32.47  -32.64  -32.26  -31.91  -31.69  -31.38  -30.62  -29.95  -30.01  -30.09  -30.43  -30.74  -30.38  -30.43  -30.53
  400.00  -25.19  -24.95  -24.81  -24.43  -24.26  -24.50  -24.79  -24.99  -25.17  -25.19  -24.81  -24.89  -25.01  -25.08  -25.00  -24.62  -24.05  -23.83  -23.85  -24.00  -23.98  -23.82  -23.50  -23.52
  450.00  -19.01  -19.01  -19.30  -19.18  -18.92  -18.94  -19.10  -19.34  -19.32  -19.29  -18.03  -18.11  -18.27  -18.43  -18.56  -18.28  -17.73  -17.34  -17.27  -17.36  -17.42  -17.41  -16.71  -17.21
  500.00  -13.26  -13.37  -13.95  -14.38  -14.65  -14.66  -14.46  -14.45  -14.22  -13.90  -12.94  -13.19  -13.76  -14.28  -14.17  -13.60  -13.14  -12.58  -12.15  -12.01  -12.02  -12.03  -11.91  -12.41
  550.00   -7.88   -8.10   -8.61   -8.93   -9.11   -9.19   -9.10   -9.02   -8.98   -8.89   -8.85   -9.02   -9.46   -9.62   -9.14   -8.94   -8.67   -8.18   -7.63   -7.40   -7.50   -7.55   -8.14   -8.18
  600.00   -2.43   -2.65   -2.91   -3.18   -3.51   -3.68   -3.60   -3.54   -3.60   -3.74   -4.24   -4.17   -4.12   -4.17   -4.31   -4.32   -3.99   -3.48   -3.01   -3.04   -3.25   -3.12   -3.77   -4.01
  650.00    2.72    2.51    2.25    1.85    1.58    1.46    1.49    1.53    1.51    1.41    0.62    0.78    1.04    1.12    1.07    1.09    1.23    1.36    1.54    1.45    1.23    1.24    1.06    0.91
  700.00    7.13    6.52    6.03    5.93    6.10    6.25    6.38    6.41    6.40    6.35    5.13    5.64    6.15    6.46    6.59    6.56    6.49    6.43    6.33    6.15    5.98    5.95    5.90    5.68
  750.00   10.07    9.75    9.93   10.15   10.30   10.29   10.61   10.83   10.79   10.71   10.02   10.58   11.16   11.62   11.64   11.51   11.36   11.11   10.87   10.60   10.59   10.52    9.88    9.64
  775.00   12.01   11.81   11.96   11.98   11.94   11.83   12.15   12.50   12.46   12.41   12.53   13.02   13.56   14.00   13.79   13.67   13.59   13.24   12.90   12.77   12.81   12.73   11.80   11.86
  800.00   13.75   13.65   13.71   13.66   13.55   13.40   13.56   13.81   13.73   13.72   14.98   15.41   15.95   15.92   15.68   15.77   15.69   15.24   14.88   14.86   14.94   14.85   14.03   14.19
  825.00   15.30   15.29   15.39   15.26   15.17   15.05   15.11   15.17   15.04   15.05   17.56   17.82   17.57   17.22   17.11   17.30   17.42   17.09   16.75   16.78   16.85   16.77   16.48   16.38
  850.00   16.42   16.54   16.61   16.49   16.58   16.58   16.67   16.66   16.53   16.51   18.94   18.97   18.52   18.36   18.43   18.75   18.96   18.70   18.35   18.48   18.41   18.36   18.77   18.36
  875.00   17.13   17.24   17.22   17.32   17.62   17.69   17.85   17.91   17.72   17.59   19.24   19.28   17.15   17.80   19.09   20.16   20.59   20.03   19.61   19.58   19.36   19.42   20.23   19.54
  900.00   17.54   17.38   17.43   17.81   18.41   18.56   18.72   18.56   18.07   18.10   18.58   17.34   17.85   17.96   18.97   20.32   20.90   19.97   19.47   19.68   19.56   19.72   20.63   20.17
  925.00   17.32   17.28   17.37   17.83   18.62   18.76   18.76   18.54   18.03   17.31   17.16   17.95   18.31   18.94   19.57   19.88   19.64   18.94   18.72   19.10   19.12   19.28   19.94   20.21
  950.00   16.68   16.36   16.32   16.61   17.00   17.22   17.27   16.98   16.61   17.69   17.59   18.54   19.61   20.49   20.75   20.57   20.27   19.70   19.08   18.46   18.12   18.01   18.06   18.64
  975.00   16.87   16.74   16.37   16.22   16.44   16.45   16.75   16.47   17.09   18.00   18.18   19.31   20.29   21.00   21.19   21.07   20.88   20.44   20.07   19.33   18.69   18.39   17.89   18.77
 1000.00   17.67   17.47   17.23   17.25   17.32   17.29   17.55   17.40   18.06   19.19   19.68   20.91   21.74   22.03   21.95   21.62   21.56   21.32   20.89   20.04   19.51   19.35   19.12   19.74
