#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -4.49   -5.88   -7.09   -7.39   -7.45   -6.12   -6.08   -5.55   -4.69   -5.57   -5.52   -5.69   -6.67   -8.20   -6.83   -4.58   -3.15   -2.65   -2.48   -3.12   -4.70   -5.77   -5.49   -6.11
    2.00   -9.06   -8.47   -6.25   -6.17   -7.30   -8.32   -8.47   -8.95   -8.69   -6.51   -6.13   -6.78   -6.50   -6.38   -6.30   -4.62   -3.75   -3.09   -2.47   -3.11   -3.99   -4.48   -4.77   -3.92
    3.00  -12.15  -13.81  -13.33  -12.90  -13.60  -14.80  -16.61  -15.83  -14.75  -14.31  -12.10  -11.03  -10.20   -8.89   -9.52  -11.78  -13.80  -13.81  -11.59  -10.70  -10.64  -10.48  -10.55  -11.04
   10.00  -42.21  -42.34  -42.45  -42.43  -41.58  -41.14  -41.53  -41.28  -40.93  -40.99  -40.73  -40.81  -40.80  -41.80  -42.62  -42.75  -41.15  -39.66  -39.20  -40.02  -40.68  -40.83  -40.70  -41.26
   20.00  -50.69  -50.52  -50.20  -50.39  -50.86  -50.89  -50.06  -49.71  -49.80  -49.90  -49.73  -50.05  -50.63  -51.61  -51.78  -51.05  -50.32  -49.83  -49.23  -48.89  -49.28  -49.87  -50.15  -50.36
   30.00  -52.11  -52.92  -52.80  -52.39  -52.38  -52.94  -53.41  -53.58  -53.53  -53.28  -52.99  -53.09  -52.55  -52.11  -52.15  -52.03  -51.84  -52.09  -52.67  -53.07  -52.88  -52.91  -53.65  -53.23
   50.00  -57.03  -57.32  -57.56  -57.65  -57.52  -57.26  -56.97  -56.61  -56.34  -56.24  -56.07  -56.36  -56.86  -57.24  -57.27  -57.26  -57.30  -57.54  -57.58  -57.26  -57.20  -57.22  -56.47  -56.58
   70.00  -57.50  -57.18  -57.02  -57.07  -57.30  -57.35  -57.28  -57.46  -57.90  -58.39  -58.81  -58.87  -58.68  -58.57  -58.50  -58.44  -58.11  -57.50  -57.29  -57.54  -57.79  -57.95  -58.23  -58.17
  100.00  -56.59  -56.73  -56.91  -56.83  -56.83  -57.08  -57.46  -57.80  -58.00  -58.05  -57.74  -57.76  -57.91  -58.14  -58.27  -58.27  -58.31  -58.57  -58.69  -58.66  -58.67  -58.86  -59.59  -59.46
  125.00  -56.05  -56.21  -56.49  -56.64  -56.45  -56.18  -56.11  -56.31  -56.68  -57.11  -56.98  -57.07  -57.18  -57.46  -57.82  -58.16  -58.35  -58.40  -58.22  -58.12  -57.96  -57.82  -57.60  -58.01
  150.00  -57.59  -58.23  -58.86  -59.34  -59.51  -59.54  -59.48  -59.43  -59.64  -60.24  -60.33  -60.89  -61.02  -61.05  -61.21  -61.54  -61.94  -62.32  -62.50  -62.45  -62.18  -61.98  -61.29  -61.17
  175.00  -60.93  -61.36  -61.63  -61.73  -61.81  -62.03  -62.33  -62.55  -62.67  -62.91  -63.91  -64.67  -64.99  -64.85  -64.56  -64.30  -64.17  -63.99  -63.63  -63.32  -63.13  -62.96  -63.17  -63.09
  200.00  -61.91  -61.69  -61.40  -61.51  -61.71  -61.93  -62.10  -62.10  -61.91  -61.59  -61.54  -61.38  -61.31  -61.28  -61.22  -61.18  -61.15  -61.17  -61.14  -61.02  -60.85  -60.60  -60.72  -60.90
  225.00  -58.23  -58.05  -57.87  -57.75  -57.71  -57.65  -57.54  -57.43  -57.26  -57.02  -56.62  -56.36  -56.21  -56.19  -56.15  -56.11  -56.14  -56.25  -56.39  -56.54  -56.68  -56.76  -56.89  -57.09
  250.00  -52.83  -52.74  -52.75  -52.77  -52.77  -52.74  -52.61  -52.39  -52.17  -51.93  -51.63  -51.46  -51.39  -51.42  -51.40  -51.29  -51.21  -51.30  -51.49  -51.75  -52.05  -52.31  -52.48  -52.58
  300.00  -42.79  -42.79  -42.91  -43.04  -43.21  -43.38  -43.49  -43.50  -43.41  -43.25  -43.34  -43.12  -42.92  -42.75  -42.56  -42.33  -42.09  -42.02  -42.08  -42.18  -42.29  -42.41  -42.56  -42.85
  350.00  -34.65  -34.72  -34.80  -34.78  -34.73  -34.78  -34.90  -35.00  -35.05  -35.01  -35.05  -34.81  -34.59  -34.45  -34.37  -34.25  -34.02  -33.77  -33.59  -33.45  -33.37  -33.38  -33.63  -33.86
  400.00  -27.40  -27.52  -27.72  -27.85  -27.79  -27.68  -27.78  -27.84  -27.81  -27.74  -27.56  -27.43  -27.33  -27.25  -27.16  -27.04  -26.91  -26.79  -26.74  -26.64  -26.44  -26.21  -26.40  -26.42
  450.00  -21.17  -21.09  -21.19  -21.36  -21.45  -21.41  -21.39  -21.44  -21.44  -21.36  -21.09  -20.96  -20.85  -20.73  -20.56  -20.38  -20.21  -20.13  -20.12  -20.07  -19.92  -19.73  -19.87  -19.82
  500.00  -15.73  -15.66  -15.67  -15.65  -15.58  -15.48  -15.41  -15.40  -15.42  -15.38  -15.22  -15.01  -14.81  -14.58  -14.35  -14.17  -14.00  -13.90  -13.91  -13.97  -14.03  -13.99  -13.84  -13.63
  550.00  -10.88  -10.51  -10.26  -10.21  -10.21  -10.16  -10.09  -10.00   -9.92   -9.80   -9.74   -9.55   -9.44   -9.40   -9.36   -9.33   -9.26   -9.13   -9.09   -9.09   -9.20   -9.33   -9.09   -8.85
  600.00   -6.96   -6.79   -6.48   -6.22   -6.01   -5.76   -5.54   -5.34   -5.18   -5.05   -4.93   -4.86   -4.97   -5.10   -5.20   -5.31   -5.47   -5.60   -5.72   -5.72   -5.70   -5.77   -6.12   -6.11
  650.00   -4.25   -3.93   -3.50   -3.19   -3.05   -2.91   -2.67   -2.37   -2.12   -1.85   -1.63   -1.40   -1.27   -1.24   -1.31   -1.50   -1.75   -2.04   -2.28   -2.38   -2.40   -2.41   -3.32   -3.39
  700.00   -0.91   -1.00   -1.15   -1.06   -0.85   -0.59   -0.29    0.01    0.25    0.61    0.87    1.49    2.03    2.25    2.08    1.69    1.75    1.97    2.13    2.19    2.25    2.26    1.43    1.48
  750.00    2.49    2.38    2.30    2.23    2.09    1.90    1.76    1.85    1.91    2.25    2.62    3.30    3.98    4.17    4.25    4.74    5.33    5.63    5.81    5.68    5.62    5.63    5.33    5.34
  775.00    3.53    3.48    3.64    3.66    3.46    3.22    3.05    3.00    3.09    3.20    3.30    3.57    4.30    4.63    5.23    5.91    6.25    6.55    6.70    6.44    6.31    6.45    6.60    6.78
  800.00    4.30    4.26    4.39    4.42    4.25    4.19    4.21    4.29    4.27    4.25    3.83    4.08    4.45    4.95    5.98    6.48    6.54    6.74    6.90    6.71    6.67    6.94    7.69    8.10
  825.00    4.88    4.81    4.82    4.71    4.57    4.65    4.93    4.98    4.91    4.98    4.16    4.58    5.05    5.45    6.15    6.36    6.32    6.65    6.83    6.78    6.92    7.28    8.77    9.26
  850.00    4.92    4.94    4.93    4.72    4.52    4.68    4.98    5.02    4.84    4.77    4.12    4.58    5.05    5.52    6.13    6.20    6.22    6.42    6.56    6.78    7.28    7.72    9.50    9.91
