#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -26.05  -26.69  -26.52  -27.06  -26.95  -27.27  -27.38  -26.95  -27.25  -27.30  -25.75  -22.61  -21.01  -20.26  -21.06  -21.73  -22.90  -21.12  -18.06  -18.83  -18.51  -17.30  -19.98  -22.29
    2.00  -28.29  -29.95  -31.65  -34.75  -36.67  -38.44  -39.34  -40.15  -39.40  -39.87  -41.38  -41.14  -40.16  -37.31  -33.94  -32.34  -32.09  -32.53  -32.12  -33.02  -34.59  -34.45  -33.16  -32.21
    3.00  -37.31  -37.00  -36.23  -37.09  -37.13  -37.40  -38.14  -40.20  -41.53  -42.02  -42.58  -43.05  -44.22  -43.98  -42.85  -41.37  -40.14  -39.94  -38.41  -37.84  -39.73  -41.04  -39.65  -37.79
   10.00  -58.18  -59.50  -60.47  -60.81  -61.99  -62.94  -63.29  -63.05  -61.57  -61.01  -59.25  -58.89  -59.12  -59.04  -60.03  -61.67  -62.62  -62.80  -62.93  -62.96  -61.91  -60.46  -59.47  -59.59
   20.00  -66.74  -66.70  -66.56  -66.53  -66.18  -66.82  -66.98  -65.80  -66.73  -67.44  -67.38  -67.47  -67.97  -68.47  -68.06  -67.40  -67.13  -67.34  -67.83  -68.04  -67.92  -67.59  -68.55  -69.21
   30.00  -67.49  -68.08  -68.46  -68.54  -68.03  -67.25  -67.97  -68.77  -68.05  -67.43  -66.86  -67.03  -67.10  -67.65  -68.04  -68.20  -68.60  -68.87  -68.14  -67.43  -67.42  -67.49  -67.00  -67.02
   50.00  -65.66  -65.28  -65.23  -65.61  -66.26  -66.48  -65.98  -65.86  -66.32  -66.50  -67.23  -67.32  -66.82  -66.75  -67.39  -67.99  -67.74  -66.91  -66.75  -66.74  -66.62  -67.26  -67.99  -67.87
   70.00  -63.74  -64.23  -64.55  -64.58  -64.50  -64.59  -64.68  -64.55  -65.12  -65.50  -65.23  -64.91  -64.69  -64.50  -64.80  -65.28  -65.38  -65.21  -65.29  -65.85  -66.36  -66.37  -66.09  -66.13
  100.00  -61.42  -61.60  -61.76  -61.89  -62.08  -62.37  -62.74  -62.88  -62.14  -62.14  -62.29  -62.48  -62.95  -63.28  -62.99  -62.99  -63.30  -63.46  -63.43  -63.31  -63.18  -63.19  -63.38  -63.46
  125.00  -58.66  -58.30  -58.26  -58.46  -58.81  -59.18  -59.55  -60.16  -60.72  -60.53  -60.80  -60.72  -60.85  -61.28  -61.14  -60.95  -61.18  -61.38  -61.31  -61.12  -60.90  -60.65  -60.55  -60.52
  150.00  -57.33  -58.04  -58.53  -58.63  -58.65  -58.77  -58.85  -58.86  -59.58  -59.69  -60.17  -60.40  -60.33  -60.70  -60.90  -60.64  -60.76  -60.89  -60.73  -60.72  -61.08  -61.38  -61.22  -60.91
  175.00  -59.21  -59.46  -60.39  -61.62  -62.48  -62.93  -63.28  -62.96  -62.41  -62.35  -62.00  -61.90  -61.26  -60.82  -61.18  -60.97  -60.99  -61.39  -61.09  -60.47  -60.37  -60.60  -61.11  -61.56
  200.00  -63.08  -63.86  -64.11  -64.16  -64.05  -64.47  -65.64  -66.52  -66.50  -66.35  -65.83  -65.89  -65.79  -64.85  -64.60  -64.53  -64.03  -64.35  -65.53  -66.10  -65.78  -64.98  -63.70  -63.28
  225.00  -61.38  -62.09  -62.45  -62.79  -62.98  -62.87  -62.95  -63.60  -64.13  -64.19  -64.32  -64.57  -64.75  -64.81  -64.29  -63.99  -63.62  -63.00  -63.10  -63.31  -63.25  -62.96  -62.00  -61.73
  250.00  -57.67  -57.76  -57.97  -58.20  -58.56  -58.82  -58.77  -58.67  -58.72  -59.03  -59.09  -59.15  -59.38  -59.67  -59.79  -59.78  -59.59  -59.15  -58.85  -58.79  -58.89  -59.20  -59.54  -59.90
  300.00  -47.83  -47.63  -47.77  -47.97  -48.17  -48.40  -48.57  -48.53  -48.58  -48.65  -48.02  -48.23  -48.48  -48.64  -48.83  -49.09  -49.34  -49.48  -49.49  -49.40  -49.28  -49.24  -49.31  -49.22
  350.00  -40.22  -40.17  -40.00  -39.79  -39.66  -39.70  -39.84  -40.03  -40.17  -40.10  -39.60  -39.30  -39.26  -39.34  -39.47  -39.59  -39.59  -39.76  -39.96  -40.02  -39.96  -39.89  -40.13  -40.01
