#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.19  -11.12  -11.27  -13.01  -15.21  -16.62  -16.30  -14.93  -13.51  -12.27  -12.25  -11.94   -9.95   -9.98  -11.12  -10.51  -10.13  -10.53  -11.00  -12.05  -11.71  -12.91  -11.23  -11.37
    2.00  -13.01  -13.37  -13.56  -13.57  -14.03  -15.06  -17.15  -18.33  -16.93  -14.71  -13.68  -15.31  -16.39  -14.76  -12.05  -10.68   -8.77   -7.44   -7.70  -11.20  -11.51  -10.78  -12.79  -14.99
    3.00  -19.26  -20.91  -22.13  -21.93  -20.84  -20.94  -20.90  -21.78  -23.47  -25.23  -24.25  -21.71  -20.86  -21.64  -22.07  -23.10  -23.34  -23.13  -21.02  -19.45  -20.15  -17.43  -16.08  -18.54
   10.00  -45.75  -45.61  -44.92  -44.68  -45.11  -44.89  -44.05  -43.70  -43.97  -45.15  -46.60  -47.85  -47.39  -45.81  -45.72  -45.81  -43.85  -41.02  -40.25  -42.44  -44.01  -43.25  -43.40  -44.37
   20.00  -52.57  -52.16  -52.25  -52.40  -52.20  -52.77  -53.26  -52.87  -52.12  -51.36  -50.17  -49.75  -50.61  -51.77  -52.56  -52.25  -51.15  -51.51  -52.90  -53.64  -51.55  -49.43  -49.06  -48.96
   30.00  -55.70  -55.67  -55.68  -56.28  -56.71  -56.62  -57.02  -57.19  -56.55  -55.78  -55.51  -55.20  -54.72  -54.77  -54.99  -56.07  -56.99  -56.92  -55.28  -53.98  -55.09  -56.72  -56.63  -55.97
   50.00  -60.88  -61.32  -61.86  -61.91  -61.98  -62.24  -62.28  -62.26  -62.19  -62.13  -61.41  -61.25  -60.94  -61.04  -61.54  -61.44  -61.43  -61.30  -61.71  -62.80  -62.77  -61.12  -60.19  -60.30
   70.00  -63.85  -64.54  -65.10  -65.41  -65.17  -64.94  -64.75  -64.53  -64.44  -64.16  -63.93  -64.28  -64.55  -63.79  -63.57  -63.85  -63.87  -64.31  -64.75  -64.79  -64.47  -64.07  -63.57  -63.64
  100.00  -64.58  -64.62  -64.86  -65.35  -65.84  -65.82  -65.42  -64.93  -64.81  -65.05  -65.32  -64.94  -64.67  -64.41  -64.19  -64.90  -65.84  -65.79  -65.05  -64.45  -64.04  -63.99  -63.89  -64.01
  125.00  -64.57  -64.01  -63.48  -63.29  -63.51  -63.91  -64.22  -64.29  -64.08  -63.85  -64.25  -64.14  -64.28  -64.60  -64.38  -63.81  -63.60  -63.56  -63.47  -63.45  -63.50  -63.66  -63.82  -63.98
  150.00  -62.20  -62.07  -61.79  -61.49  -61.36  -61.41  -61.51  -61.55  -61.60  -61.53  -61.83  -61.50  -61.28  -61.59  -61.84  -61.63  -61.50  -61.60  -61.67  -61.63  -61.60  -61.52  -61.08  -61.05
  175.00  -59.83  -59.90  -60.04  -60.12  -60.18  -60.22  -60.22  -59.97  -59.79  -59.87  -60.43  -60.23  -59.61  -59.36  -59.21  -58.70  -58.28  -58.21  -58.18  -58.08  -58.15  -58.38  -58.49  -58.77
  200.00  -58.16  -58.15  -58.19  -58.15  -58.02  -57.83  -57.80  -57.65  -57.37  -57.34  -57.76  -57.87  -57.63  -57.39  -57.27  -56.87  -56.32  -56.12  -56.06  -55.88  -55.57  -55.41  -55.06  -55.07
  225.00  -54.78  -54.88  -55.02  -55.08  -55.01  -54.75  -54.62  -54.51  -54.11  -53.77  -53.57  -53.54  -53.43  -53.39  -53.63  -53.74  -53.63  -53.51  -53.35  -53.15  -52.88  -52.69  -52.71  -52.77
  250.00  -50.05  -50.18  -50.30  -50.38  -50.38  -50.29  -50.23  -50.29  -50.17  -49.89  -49.50  -49.47  -49.55  -49.65  -49.96  -50.24  -50.22  -50.13  -50.20  -50.43  -50.58  -50.40  -50.28  -50.06
  300.00  -40.12  -40.20  -40.32  -40.42  -40.49  -40.47  -40.46  -40.63  -40.86  -40.96  -40.85  -41.03  -41.25  -41.40  -41.51  -41.64  -41.81  -41.97  -42.07  -42.17  -42.27  -42.36  -42.03  -42.02
  350.00  -31.43  -31.49  -31.60  -31.73  -31.85  -31.91  -31.93  -32.03  -32.19  -32.28  -31.98  -32.27  -32.51  -32.65  -32.74  -32.82  -32.91  -32.99  -32.99  -32.99  -33.12  -33.29  -32.99  -32.93
  400.00  -23.54  -23.48  -23.51  -23.62  -23.84  -24.08  -24.15  -24.24  -24.44  -24.59  -23.61  -23.89  -24.19  -24.39  -24.54  -24.69  -24.82  -24.93  -25.06  -25.17  -25.22  -25.25  -25.06  -25.07
  450.00  -17.35  -17.42  -17.35  -17.56  -17.89  -18.12  -18.17  -18.14  -18.17  -18.21  -17.35  -17.54  -17.70  -17.74  -17.76  -17.91  -18.04  -18.06  -18.09  -18.19  -18.25  -18.31  -17.92  -18.08
  500.00  -10.99  -11.25  -11.30  -11.47  -11.74  -11.95  -12.10  -12.17  -12.29  -12.48  -12.49  -12.50  -12.31  -12.17  -12.15  -12.24  -12.30  -12.33  -12.27  -12.23  -12.37  -12.62  -12.75  -12.68
  550.00   -4.21   -4.81   -5.43   -5.77   -5.90   -6.01   -6.15   -6.30   -6.50   -6.74   -7.22   -7.27   -7.14   -6.99   -6.99   -7.07   -7.02   -6.98   -7.04   -7.09   -7.18   -7.28   -8.13   -7.90
  600.00    0.09    0.26    0.32    0.10   -0.23   -0.49   -0.63   -0.75   -0.94   -1.16   -1.88   -1.83   -1.84   -1.84   -1.90   -2.00   -1.99   -1.93   -1.98   -2.16   -2.30   -2.37   -2.21   -2.45
  650.00    3.74    4.01    4.39    4.64    4.75    4.87    4.93    4.84    4.61    4.25    3.00    3.04    2.88    2.75    2.77    2.89    3.17    3.45    3.55    3.49    3.36    3.22    3.14    2.92
  700.00    7.90    7.94    8.11    8.08    8.00    8.15    8.30    8.32    8.14    7.86    7.52    7.59    7.50    7.35    7.27    7.27    7.22    7.42    7.87    8.23    8.33    8.30    8.21    8.03
