#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -0.78    0.36   -2.18   -4.53   -6.34   -5.39   -5.23   -6.28   -4.73   -2.05   -1.78   -2.39   -2.99   -1.72   -1.60   -0.28    0.58    0.08   -0.75   -2.25   -3.55   -4.04   -2.93   -4.09
    2.00   -4.13   -3.60   -3.03   -4.23   -3.90   -4.83   -5.30   -5.74   -6.43   -7.53   -6.60   -1.57   -3.12   -2.40   -0.72   -0.69    0.08    1.01    0.97   -0.16   -1.31   -1.63   -1.19   -0.38
    3.00  -15.14  -14.12  -10.59  -10.38   -9.61  -11.00  -12.27  -12.56  -12.66  -12.79  -13.53  -10.90   -9.42  -10.57  -10.28   -9.25   -9.43   -9.37   -8.64   -7.24   -7.69   -7.17   -9.83  -10.12
   10.00  -39.91  -39.79  -39.15  -39.86  -40.31  -39.80  -39.16  -39.65  -40.59  -40.31  -39.05  -37.83  -38.24  -39.30  -38.76  -37.36  -37.76  -39.42  -39.84  -39.56  -38.99  -39.30  -39.10  -36.32
   20.00  -48.84  -48.38  -49.03  -50.17  -50.82  -50.85  -49.78  -49.68  -50.41  -50.12  -49.16  -48.83  -48.50  -48.59  -49.60  -49.38  -49.48  -49.08  -49.45  -48.63  -48.55  -48.26  -47.22  -47.12
   30.00  -56.33  -55.92  -54.89  -54.00  -54.02  -55.07  -56.51  -56.92  -55.96  -55.27  -54.83  -54.77  -55.07  -54.67  -54.46  -54.24  -54.03  -53.75  -53.79  -54.65  -54.97  -54.39  -54.61  -55.24
   50.00  -57.58  -57.89  -58.19  -57.91  -57.87  -58.12  -57.83  -57.14  -56.82  -57.29  -57.22  -57.46  -57.56  -57.68  -57.53  -56.39  -56.32  -57.17  -57.42  -57.01  -56.24  -56.66  -57.08  -56.82
   70.00  -59.04  -58.16  -57.78  -57.86  -57.84  -57.75  -58.11  -58.82  -59.33  -59.34  -58.82  -58.31  -58.17  -58.13  -58.27  -58.49  -57.69  -57.66  -58.15  -58.36  -58.56  -58.19  -57.33  -57.34
  100.00  -55.04  -55.64  -55.31  -55.00  -55.36  -55.64  -55.09  -54.50  -54.33  -54.56  -54.48  -54.57  -54.50  -54.41  -54.33  -54.84  -54.85  -54.44  -54.48  -54.38  -54.24  -54.26  -54.37  -54.93
  125.00  -52.79  -53.04  -53.42  -53.32  -52.91  -52.82  -52.75  -52.80  -53.07  -53.37  -53.41  -53.17  -52.99  -53.17  -53.36  -53.63  -53.61  -53.14  -52.91  -53.08  -53.38  -53.30  -53.67  -53.95
  150.00  -50.54  -50.40  -50.52  -50.54  -50.34  -50.33  -50.51  -50.55  -50.49  -50.71  -51.19  -51.57  -51.59  -51.37  -51.12  -51.38  -51.85  -51.78  -51.84  -51.77  -52.18  -52.49  -52.11  -52.12
