#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.20  -13.39  -13.89  -14.77  -14.95  -14.59  -15.83  -17.09  -17.50  -16.73  -16.24  -16.12  -15.70  -15.00  -13.19  -11.01  -10.08   -9.22   -8.04   -7.73   -8.02   -8.29   -8.80   -9.88
    2.00  -11.96  -12.58  -13.54  -14.12  -13.36  -12.57  -11.73  -11.86  -13.28  -15.30  -15.80  -14.80  -12.88  -11.52  -11.42  -11.68  -11.06   -9.82   -9.15   -8.03   -8.43   -8.10   -7.94   -6.41
    3.00  -13.53  -14.81  -15.99  -17.57  -19.87  -20.57  -20.22  -19.09  -17.78  -17.41  -18.12  -19.27  -19.72  -19.54  -18.16  -17.07  -17.33  -18.57  -19.38  -18.71  -18.02  -17.33  -17.38  -17.07
   10.00  -39.20  -38.89  -39.40  -38.90  -39.23  -40.37  -41.15  -42.11  -42.20  -42.32  -42.16  -41.16  -39.98  -39.14  -39.15  -39.61  -40.26  -40.74  -40.32  -39.79  -39.84  -40.17  -40.81  -41.01
   20.00  -48.47  -49.05  -48.78  -48.73  -47.84  -46.75  -46.23  -45.85  -45.67  -46.57  -48.07  -48.37  -48.48  -48.62  -48.39  -47.99  -47.29  -46.60  -46.12  -45.05  -45.13  -45.83  -47.37  -47.26
   30.00  -53.15  -52.66  -52.56  -52.44  -52.96  -53.66  -53.11  -51.87  -51.02  -50.86  -51.02  -51.08  -51.49  -52.06  -52.25  -52.23  -51.76  -51.92  -52.18  -52.56  -52.74  -52.37  -52.19  -52.21
   50.00  -56.85  -57.67  -57.37  -56.87  -56.65  -56.15  -56.57  -57.53  -58.11  -57.87  -57.59  -56.80  -56.38  -56.60  -57.64  -58.22  -57.93  -56.93  -55.99  -55.69  -56.24  -57.22  -57.94  -57.81
   70.00  -59.10  -59.09  -59.10  -59.08  -59.55  -60.08  -60.13  -60.36  -60.72  -60.82  -60.42  -60.04  -59.89  -60.04  -60.15  -60.24  -60.07  -59.30  -58.78  -59.16  -59.58  -59.65  -59.98  -60.56
  100.00  -58.04  -58.46  -59.15  -59.53  -59.44  -59.49  -59.60  -59.53  -59.49  -59.58  -59.37  -59.54  -59.15  -58.74  -58.42  -58.29  -58.57  -58.94  -59.22  -59.64  -60.03  -60.08  -59.41  -59.55
  125.00  -55.44  -55.44  -56.07  -56.75  -57.14  -57.33  -57.51  -57.64  -57.74  -57.95  -58.24  -58.61  -58.72  -58.73  -58.76  -58.73  -58.80  -58.96  -58.87  -58.61  -58.49  -58.44  -58.35  -58.19
  150.00  -53.07  -53.25  -54.18  -55.19  -55.59  -55.73  -55.81  -55.82  -55.76  -55.77  -55.89  -56.41  -56.78  -56.86  -56.78  -56.62  -56.64  -56.94  -57.11  -57.02  -56.84  -56.73  -56.30  -56.07
  175.00  -50.83  -51.69  -52.60  -53.51  -53.74  -53.60  -53.54  -53.39  -53.09  -52.75  -52.24  -52.36  -52.75  -52.95  -53.21  -53.39  -53.63  -54.03  -54.41  -54.65  -54.85  -55.05  -54.36  -54.28
  200.00  -50.16  -50.82  -51.73  -52.77  -53.34  -53.21  -52.94  -52.67  -52.52  -52.48  -53.11  -53.17  -53.27  -53.23  -53.27  -53.15  -53.01  -52.99  -53.06  -53.13  -53.29  -53.61  -53.76  -53.90
  225.00  -50.57  -51.15  -50.53  -50.44  -50.74  -51.26  -51.40  -51.17  -51.00  -50.89  -51.44  -51.39  -51.33  -51.33  -51.18  -51.05  -50.97  -51.03  -51.14  -51.29  -51.53  -51.77  -52.23  -52.37
