#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.09   -7.52   -9.61  -11.56  -11.52  -11.88  -11.94  -12.42  -12.47   -9.67   -7.41   -6.51   -6.91   -7.43   -7.90   -8.25   -7.94   -7.27   -7.16   -7.19   -6.93   -6.50   -6.33   -6.21
    2.00  -11.30   -9.91   -7.74   -7.96   -9.10   -9.77  -11.60  -12.93  -14.09  -14.90  -12.86  -11.38  -10.71   -9.35   -8.30   -6.26   -6.71   -7.78   -8.71   -9.57   -9.65   -9.64   -9.59  -10.50
    3.00  -19.88  -20.43  -19.50  -19.29  -20.03  -19.82  -18.50  -18.76  -19.80  -21.10  -22.16  -21.37  -20.90  -19.59  -19.43  -18.60  -15.93  -15.43  -15.60  -17.89  -18.99  -19.23  -19.04  -18.37
   10.00  -43.61  -43.04  -43.04  -43.40  -43.54  -43.69  -43.67  -43.83  -43.76  -43.80  -44.32  -44.19  -43.44  -43.39  -43.92  -43.57  -43.06  -42.89  -43.23  -44.53  -44.71  -44.33  -44.93  -45.64
   20.00  -50.36  -51.04  -51.61  -52.49  -52.90  -52.83  -52.67  -52.32  -52.52  -52.27  -51.33  -51.06  -50.67  -50.88  -51.05  -50.98  -50.98  -51.45  -51.62  -51.33  -51.04  -51.57  -52.36  -52.00
   30.00  -53.95  -54.11  -53.75  -53.17  -53.28  -53.63  -54.04  -54.20  -54.57  -55.25  -55.26  -54.84  -54.25  -53.33  -53.18  -53.07  -52.55  -52.23  -52.68  -53.52  -54.05  -53.63  -53.73  -53.63
   50.00  -55.85  -55.27  -55.37  -55.70  -56.07  -56.50  -57.04  -57.41  -57.25  -56.19  -55.05  -55.28  -56.01  -56.44  -56.81  -56.89  -56.55  -56.05  -55.52  -55.02  -54.74  -55.39  -56.26  -56.59
   70.00  -57.56  -57.51  -57.36  -57.44  -57.45  -57.50  -57.30  -57.27  -57.62  -57.78  -57.85  -57.41  -57.12  -57.24  -57.65  -57.90  -57.52  -57.01  -56.91  -57.62  -58.14  -58.15  -57.81  -57.47
  100.00  -56.57  -56.81  -56.88  -56.74  -56.84  -57.17  -57.29  -57.12  -56.96  -56.77  -55.99  -56.18  -56.31  -56.45  -56.48  -56.72  -56.91  -57.19  -57.01  -56.75  -56.66  -56.78  -57.26  -57.23
  125.00  -54.72  -54.76  -54.95  -54.73  -54.77  -55.01  -55.31  -55.56  -55.86  -56.24  -56.66  -57.09  -57.49  -57.88  -58.05  -58.16  -58.15  -58.08  -57.76  -57.38  -57.28  -57.10  -57.35  -57.14
  150.00  -52.15  -52.52  -53.21  -53.42  -53.47  -53.41  -53.46  -53.70  -54.03  -54.49  -55.56  -55.45  -55.23  -55.02  -54.76  -54.48  -54.29  -54.18  -54.01  -53.74  -53.68  -53.64  -53.75  -53.56
  175.00  -51.02  -51.58  -52.31  -52.53  -52.48  -52.51  -52.67  -52.68  -52.50  -52.29  -52.08  -51.74  -51.57  -51.42  -51.31  -50.91  -50.85  -51.11  -51.40  -51.16  -50.92  -50.98  -50.84  -50.92
  200.00  -51.97  -52.33  -52.59  -52.98  -53.58  -54.57  -55.18  -55.42  -55.31  -55.06  -54.64  -54.34  -54.09  -53.66  -53.65  -53.66  -53.63  -53.82  -54.31  -53.94  -52.72  -52.01  -51.19  -50.95
  225.00  -52.83  -52.95  -53.43  -55.30  -56.72  -56.95  -56.66  -56.13  -55.79  -55.74  -55.76  -55.87  -56.02  -55.80  -55.40  -55.00  -54.60  -54.38  -54.48  -54.62  -54.26  -53.83  -53.42  -53.43
  250.00  -52.14  -52.73  -53.84  -54.68  -55.53  -55.73  -55.18  -54.71  -54.70  -54.85  -54.51  -54.25  -54.02  -53.76  -53.81  -54.01  -53.90  -53.61  -53.13  -53.02  -52.95  -52.85  -52.15  -51.83
  300.00  -47.21  -48.00  -48.55  -48.73  -48.38  -48.06  -48.10  -48.24  -48.39  -48.29  -47.58  -47.49  -47.60  -47.47  -47.25  -47.17  -46.81  -46.36  -46.14  -46.11  -46.12  -46.17  -46.11  -46.15
  350.00  -40.40  -40.01  -39.92  -40.33  -40.27  -39.81  -39.54  -39.40  -39.28  -39.16  -38.20  -38.29  -38.47  -38.65  -38.70  -38.69  -38.96  -39.04  -38.84  -38.93  -39.06  -39.07  -39.25  -39.52
  400.00  -32.99  -32.98  -32.39  -32.15  -32.17  -31.87  -31.31  -31.26  -31.09  -31.14  -30.98  -31.38  -31.69  -32.13  -32.06  -31.97  -32.02  -32.26  -32.49  -32.80  -33.07  -33.37  -34.08  -34.37
