#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -4.42   -6.01   -7.54   -7.64   -7.82   -7.77   -8.00   -8.63   -7.96   -6.93   -6.17   -6.22   -6.12   -4.27   -3.25   -2.52   -2.74   -3.25   -3.32   -3.35   -2.87   -2.16   -3.49   -2.64
    2.00   -2.31   -1.92   -3.18   -4.94   -7.47   -8.82   -8.46   -5.94   -3.58   -0.50    0.57   -0.32   -1.88   -2.70   -2.54   -0.59    1.77    2.71    2.69    2.28    0.49   -1.65   -1.71   -0.47
    3.00  -10.33   -9.86   -9.76   -8.80   -9.43  -10.96  -13.57  -15.84  -15.70  -15.73  -11.77   -6.74   -6.80   -7.79   -9.13  -11.08  -11.64   -9.71   -7.98   -6.33   -5.05   -4.98   -6.56   -8.18
   10.00  -40.61  -40.25  -39.84  -39.20  -39.37  -39.62  -39.93  -39.73  -39.23  -39.59  -40.20  -40.59  -40.29  -39.65  -38.66  -38.20  -38.30  -38.93  -39.41  -39.22  -39.12  -39.35  -40.04  -39.53
   20.00  -48.32  -48.71  -48.48  -48.28  -48.20  -48.68  -48.87  -49.17  -49.65  -49.01  -47.71  -47.65  -47.70  -47.98  -48.36  -48.39  -48.20  -47.99  -47.41  -47.38  -47.55  -47.74  -48.33  -48.56
   30.00  -52.33  -52.57  -53.19  -53.58  -53.53  -52.81  -52.88  -52.94  -53.02  -53.55  -53.93  -53.18  -52.22  -52.21  -52.55  -52.78  -52.83  -53.11  -53.47  -53.63  -53.97  -53.73  -53.06  -52.83
   50.00  -56.27  -55.97  -55.69  -55.22  -55.12  -55.45  -55.58  -56.10  -56.61  -56.70  -56.34  -56.10  -55.65  -55.13  -55.03  -55.64  -56.36  -56.55  -56.54  -56.30  -55.99  -55.78  -56.04  -56.12
   70.00  -58.65  -58.40  -58.11  -58.39  -58.68  -59.03  -59.16  -58.91  -58.93  -59.16  -58.64  -58.25  -58.52  -59.01  -59.12  -58.83  -58.39  -58.07  -57.94  -58.04  -58.17  -58.25  -58.32  -58.27
  100.00  -57.40  -57.42  -57.46  -57.65  -58.05  -58.25  -58.54  -58.89  -58.41  -57.87  -57.65  -57.77  -57.81  -58.05  -58.31  -58.41  -58.50  -58.62  -58.69  -58.70  -58.57  -58.49  -58.52  -58.63
  125.00  -56.66  -56.61  -56.40  -56.17  -56.25  -56.32  -56.29  -56.72  -57.31  -57.39  -57.05  -57.11  -57.06  -57.07  -57.19  -57.24  -57.31  -57.33  -57.33  -57.39  -57.26  -56.99  -56.75  -57.06
  150.00  -54.09  -54.33  -54.32  -54.30  -54.44  -54.90  -55.03  -54.87  -55.40  -56.14  -56.38  -57.03  -57.32  -57.39  -57.50  -57.74  -58.08  -58.48  -58.74  -59.10  -59.57  -59.74  -59.62  -59.69
  175.00  -54.89  -55.83  -56.44  -56.81  -56.96  -58.01  -59.65  -60.74  -60.84  -61.37  -62.46  -63.74  -64.53  -64.66  -64.40  -64.23  -64.18  -64.19  -64.16  -64.01  -63.76  -63.52  -63.60  -63.24
  200.00  -57.90  -58.55  -59.09  -59.41  -59.56  -59.26  -59.09  -59.95  -61.32  -62.01  -62.93  -62.59  -62.65  -62.91  -62.91  -62.77  -62.57  -62.36  -62.03  -61.63  -61.32  -61.20  -61.53  -61.62
  225.00  -56.27  -56.47  -56.80  -57.07  -57.94  -58.50  -58.82  -58.44  -58.04  -58.08  -58.21  -58.04  -57.83  -57.68  -57.53  -57.46  -57.43  -57.24  -57.09  -56.99  -56.92  -56.87  -56.89  -56.90
  250.00  -54.02  -54.20  -54.42  -54.34  -53.80  -53.71  -53.69  -53.80  -53.27  -52.71  -52.58  -52.48  -52.39  -52.35  -52.19  -51.88  -51.71  -51.63  -51.47  -51.38  -51.34  -51.29  -51.04  -51.06
  300.00  -45.70  -45.56  -45.22  -44.82  -44.31  -43.85  -43.51  -43.49  -43.50  -43.45  -42.92  -42.76  -42.74  -42.54  -42.42  -42.34  -42.15  -41.80  -41.66  -41.61  -41.58  -41.54  -41.44  -41.63
  350.00  -36.83  -36.71  -36.67  -36.53  -36.41  -36.12  -35.38  -34.67  -34.45  -34.46  -34.42  -34.31  -34.18  -34.07  -33.81  -33.37  -33.53  -33.82  -34.11  -34.34  -34.49  -34.57  -34.52  -34.46
  400.00  -29.07  -28.88  -28.85  -28.78  -28.76  -28.78  -28.61  -27.94  -27.26  -26.92  -26.80  -26.69  -26.62  -26.45  -26.29  -26.22  -25.94  -25.81  -25.98  -26.22  -26.43  -26.63  -26.89  -27.01
  450.00  -22.19  -22.04  -22.00  -21.87  -21.89  -21.87  -21.63  -21.40  -21.02  -20.52  -20.14  -19.78  -19.71  -19.77  -19.81  -19.80  -19.70  -19.58  -19.63  -19.72  -19.72  -19.80  -20.04  -20.14
  500.00  -16.37  -16.21  -16.24  -16.23  -16.27  -16.28  -16.08  -15.86  -15.65  -15.25  -14.63  -13.99  -13.69  -13.80  -14.11  -14.32  -14.42  -14.51  -14.61  -14.65  -14.68  -14.76  -15.07  -15.32
  550.00  -11.53  -11.28  -11.24  -11.41  -11.62  -11.62  -11.38  -11.28  -11.22  -11.00  -10.58  -10.16   -9.71   -9.66   -9.78   -9.86   -9.97  -10.13  -10.21  -10.29  -10.51  -10.63  -10.71  -10.89
  600.00   -7.16   -7.00   -6.92   -7.11   -7.34   -7.46   -7.38   -7.31   -7.24   -7.01   -6.54   -6.37   -6.17   -6.11   -6.14   -6.26   -6.37   -6.39   -6.34   -6.30   -6.43   -6.53   -6.47   -6.39
  650.00   -2.99   -2.93   -2.89   -3.05   -3.22   -3.29   -3.32   -3.40   -3.46   -3.41   -3.02   -2.89   -2.72   -2.59   -2.49   -2.54   -2.65   -2.72   -2.71   -2.60   -2.57   -2.59   -2.41   -2.19
  700.00    0.74    0.79    0.81    0.63    0.51    0.49    0.48    0.44    0.40    0.40    0.53    0.62    0.78    0.98    1.13    1.18    1.21    1.20    1.03    0.87    0.82    0.85    1.06    1.29
  750.00    2.24    2.60    2.96    2.87    2.96    3.32    3.50    3.54    3.68    3.78    3.80    3.85    3.95    4.29    4.59    4.57    4.48    4.38    4.23    4.07    3.97    3.98    4.55    4.65
  775.00    1.74    1.87    2.13    2.04    2.32    3.03    3.31    3.56    3.99    4.42    4.69    4.85    4.84    5.15    5.47    5.64    5.69    5.60    5.36    5.20    5.10    5.10    5.84    5.89
  800.00    2.02    1.88    1.88    1.84    2.06    2.63    2.99    3.17    3.50    4.03    4.51    4.81    5.11    5.45    5.77    6.06    6.04    6.09    5.97    5.96    5.86    5.85    6.60    6.62
  825.00    2.85    2.88    2.86    2.81    2.89    3.20    3.52    3.63    3.74    3.92    4.10    4.74    4.80    4.98    5.01    5.25    6.01    6.24    6.20    6.38    6.56    6.55    7.04    7.03
  850.00    3.72    3.91    4.11    4.02    4.01    4.21    4.47    4.51    4.46    4.65    4.09    4.22    4.26    4.42    4.77    5.00    5.51    6.13    6.31    6.53    6.85    7.13    7.28    7.22
  875.00    4.88    5.03    5.16    5.15    5.05    5.23    5.42    5.44    5.31    5.30    5.15    5.19    5.35    5.70    5.94    6.30    6.55    6.91    6.83    6.95    7.08    7.18    7.13    6.88
  900.00    6.39    6.41    6.40    6.40    6.40    6.40    6.54    6.51    6.35    6.56    6.32    6.49    6.86    7.44    7.88    8.19    8.22    8.18    8.14    7.98    7.91    7.64    7.27    7.02
  925.00    7.71    7.69    7.68    7.68    7.73    7.76    7.78    7.64    7.95    8.23    8.11    8.48    8.89    9.35    9.80   10.06    9.96    9.74    9.35    9.14    9.05    8.85    8.54    8.37
  950.00    9.54    9.43    9.38    9.39    9.28    9.34    9.32    9.28    9.66   10.08   10.16   10.52   10.79   11.15   11.61   11.82   11.63   11.34   10.91   10.54   10.29   10.07   10.01    9.89
  975.00   11.20   11.05   10.95   10.91   10.87   10.84   10.84   11.08   11.50   11.91   11.87   12.17   12.48   12.80   13.12   13.22   12.95   12.70   12.41   12.05   11.89   11.83   11.70   11.57
 1000.00   12.90   12.73   12.62   12.58   12.53   12.49   12.48   12.77   13.19   13.61   13.35   13.77   14.05   14.37   14.74   14.81   14.51   14.34   14.07   13.72   13.52   13.40   13.35   13.27
