#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.78   -5.49   -6.62   -7.73   -7.43   -7.33   -7.56   -8.21   -9.68  -10.41  -11.09  -11.11   -7.01   -2.74   -1.86   -2.31   -3.35   -4.17   -3.69   -5.00   -5.89   -5.52   -6.41   -6.28
    2.00   -4.32   -5.58   -5.83   -6.39   -7.09   -8.26   -9.12   -8.53   -7.00   -5.93   -4.67   -4.02   -5.05   -5.91   -5.16   -4.99   -6.03   -4.74   -3.00   -1.22   -3.20   -3.24   -2.50   -3.62
    3.00  -12.93  -13.00  -12.33  -12.38  -13.10  -14.56  -16.68  -18.54  -18.67  -19.14  -17.58  -15.38  -15.04  -15.25  -13.74  -10.73  -11.11  -12.64  -14.45  -14.46  -13.46  -15.09  -14.98  -14.34
   10.00  -44.88  -45.94  -46.64  -46.53  -45.74  -44.85  -43.87  -43.84  -44.13  -44.22  -44.93  -45.55  -45.24  -44.52  -44.53  -43.65  -43.29  -43.58  -42.37  -43.24  -45.23  -44.87  -44.32  -44.78
   20.00  -55.66  -56.35  -57.24  -57.63  -56.95  -55.69  -55.25  -55.88  -56.20  -56.21  -55.92  -55.09  -54.43  -54.83  -55.05  -55.28  -55.57  -55.00  -54.95  -55.23  -54.28  -54.24  -54.77  -55.10
   30.00  -58.90  -58.77  -58.51  -58.94  -60.14  -60.89  -60.32  -59.50  -59.24  -59.46  -59.54  -59.15  -58.70  -58.59  -58.40  -58.08  -58.52  -59.22  -59.37  -59.64  -60.07  -59.31  -58.86  -58.90
   50.00  -62.41  -62.76  -63.67  -63.73  -62.74  -62.66  -63.23  -63.39  -62.87  -62.52  -62.54  -62.89  -63.44  -63.64  -63.76  -63.69  -63.24  -62.77  -62.48  -62.02  -62.00  -62.58  -62.81  -62.71
   70.00  -63.25  -63.02  -63.17  -63.79  -63.96  -63.45  -62.92  -62.57  -62.22  -62.04  -62.28  -61.86  -62.02  -62.55  -62.94  -63.16  -63.12  -63.13  -63.31  -63.32  -63.14  -62.79  -62.43  -62.65
  100.00  -58.33  -58.24  -57.82  -57.66  -57.90  -58.20  -58.33  -58.49  -58.61  -58.77  -58.95  -59.06  -58.92  -58.56  -58.23  -58.11  -58.09  -57.91  -57.71  -57.65  -57.81  -57.68  -57.44  -57.48
  125.00  -53.53  -53.68  -53.62  -53.71  -53.91  -54.15  -54.36  -54.63  -54.82  -54.90  -54.78  -55.05  -55.50  -55.83  -56.10  -56.34  -56.53  -56.54  -56.33  -56.07  -56.15  -56.40  -56.36  -56.28
  150.00  -53.04  -53.27  -53.27  -53.33  -53.59  -53.82  -53.99  -54.25  -54.43  -54.64  -54.92  -54.94  -55.00  -54.96  -54.89  -54.93  -55.08  -55.25  -55.43  -55.36  -55.06  -54.93  -54.60  -54.62
  175.00  -53.58  -54.10  -54.40  -54.27  -54.30  -54.44  -54.08  -53.90  -54.12  -54.28  -54.44  -54.55  -54.66  -54.70  -54.52  -54.12  -53.89  -53.83  -53.83  -54.18  -54.52  -54.63  -53.61  -53.50
  200.00  -55.93  -56.28  -56.73  -56.85  -56.77  -56.80  -56.67  -56.35  -56.09  -55.80  -55.50  -55.19  -54.92  -54.73  -54.66  -54.58  -54.58  -54.62  -54.51  -54.32  -54.30  -54.62  -54.61  -54.56
