#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -11.78  -13.10  -14.05  -13.68  -13.53  -14.00  -14.66  -15.57  -16.91  -17.22  -16.78  -16.10  -14.33  -12.75  -10.59   -8.59   -7.66   -8.35   -9.18  -10.72  -11.96  -11.89  -12.32  -12.96
    2.00  -11.01  -12.53  -13.91  -14.16  -12.27  -13.18  -14.17  -12.22  -12.61  -14.68  -15.63  -14.29  -13.92  -13.64  -12.31  -12.05  -12.07  -12.25  -12.97  -12.74  -11.92  -11.52  -12.68  -11.71
    3.00  -14.24  -14.30  -16.52  -19.18  -21.16  -22.34  -23.80  -22.81  -19.42  -17.59  -18.25  -17.86  -16.90  -16.14  -15.36  -15.64  -16.14  -15.80  -17.46  -19.67  -20.31  -20.40  -20.10  -19.74
   10.00  -41.66  -40.43  -40.59  -41.36  -40.69  -41.36  -42.44  -42.61  -43.66  -43.98  -41.71  -39.61  -37.93  -37.80  -37.87  -38.37  -39.13  -40.38  -40.90  -41.29  -41.58  -40.47  -39.72  -40.00
   20.00  -48.50  -48.41  -48.63  -48.40  -47.91  -47.78  -47.90  -47.50  -47.12  -47.94  -48.80  -48.98  -48.76  -49.01  -48.93  -48.42  -47.24  -46.68  -46.93  -47.48  -47.74  -47.87  -48.33  -48.10
   30.00  -51.67  -51.51  -51.24  -51.60  -52.24  -52.49  -52.20  -52.27  -52.23  -51.91  -51.68  -52.60  -53.28  -53.22  -52.56  -52.19  -51.80  -51.08  -51.02  -51.11  -50.66  -50.43  -51.32  -51.55
   50.00  -56.14  -56.68  -56.31  -55.26  -54.41  -54.66  -55.25  -55.67  -56.10  -56.19  -55.64  -55.26  -54.62  -54.26  -54.17  -54.54  -55.45  -56.04  -56.17  -56.19  -56.02  -55.76  -55.65  -55.20
   70.00  -59.94  -60.68  -61.16  -60.97  -60.07  -59.43  -59.05  -58.70  -58.80  -58.89  -59.04  -59.34  -59.56  -59.80  -60.02  -59.97  -60.04  -60.12  -59.86  -59.76  -59.53  -59.25  -58.94  -58.79
  100.00  -61.50  -61.06  -61.19  -61.66  -61.94  -62.03  -62.19  -62.52  -62.85  -63.22  -62.41  -62.78  -62.96  -63.04  -63.34  -63.37  -62.75  -62.35  -61.99  -61.88  -62.10  -62.19  -61.51  -61.85
  125.00  -60.81  -60.55  -60.77  -61.51  -62.27  -62.95  -63.20  -63.19  -63.04  -62.99  -62.56  -62.65  -62.82  -62.96  -63.17  -63.53  -63.78  -63.93  -64.06  -64.07  -64.07  -64.20  -63.61  -63.69
  150.00  -60.34  -60.02  -59.89  -60.10  -60.10  -59.86  -59.68  -59.77  -60.09  -60.37  -60.20  -60.42  -60.66  -61.01  -61.19  -61.32  -61.61  -61.75  -61.82  -61.97  -61.95  -61.83  -61.70  -61.58
  175.00  -60.44  -60.80  -60.99  -61.24  -61.66  -62.09  -61.79  -61.08  -60.53  -59.97  -59.73  -59.69  -59.54  -59.43  -59.46  -59.57  -59.60  -59.38  -59.18  -58.72  -58.66  -58.72  -59.04  -58.87
  200.00  -57.36  -57.74  -58.09  -58.35  -58.40  -58.20  -58.17  -58.22  -58.16  -57.97  -58.01  -57.88  -57.66  -57.17  -56.67  -56.40  -56.40  -56.47  -56.59  -56.41  -55.98  -55.85  -56.96  -57.04
