#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -14.24  -16.48  -18.81  -20.27  -19.61  -19.17  -20.05  -19.56  -17.07  -13.39   -8.97   -6.55   -4.00   -3.37   -4.03   -3.60   -4.35   -4.25   -4.56   -3.89   -1.56   -1.27   -2.35   -2.97
    2.00  -20.00  -20.53  -22.11  -23.88  -26.41  -27.96  -28.48  -30.03  -31.73  -32.25  -30.96  -32.29  -32.48  -30.92  -29.37  -27.45  -24.77  -21.04  -19.63  -20.56  -20.30  -18.82  -18.10  -18.77
    3.00  -35.81  -34.47  -35.20  -34.62  -32.78  -32.27  -32.07  -33.12  -33.54  -34.44  -34.98  -36.05  -36.07  -36.76  -37.46  -37.06  -37.73  -37.45  -35.95  -35.91  -35.14  -34.49  -34.99  -34.90
   10.00  -59.76  -60.21  -60.35  -60.90  -60.80  -60.67  -61.30  -61.38  -61.00  -60.82  -59.48  -58.37  -57.78  -57.51  -57.71  -57.87  -57.84  -58.45  -58.30  -57.94  -57.58  -57.72  -58.25  -58.49
   20.00  -63.61  -63.60  -63.06  -62.21  -62.27  -62.42  -62.33  -62.67  -63.21  -63.64  -63.90  -63.89  -64.00  -63.68  -63.08  -62.54  -62.86  -63.55  -63.60  -63.26  -63.15  -63.34  -63.80  -63.64
   30.00  -66.67  -66.73  -66.52  -65.99  -66.20  -66.98  -66.91  -66.65  -66.10  -65.18  -64.19  -64.78  -65.82  -66.56  -66.57  -65.61  -64.99  -64.96  -65.40  -65.86  -66.25  -66.45  -65.41  -65.05
   50.00  -68.50  -67.98  -67.72  -67.48  -67.11  -67.30  -67.58  -67.25  -67.03  -67.36  -68.11  -68.72  -68.66  -68.19  -67.45  -67.14  -67.51  -67.38  -66.93  -66.38  -65.92  -66.12  -66.94  -67.70
   70.00  -68.21  -68.34  -68.66  -68.85  -68.62  -68.30  -68.25  -68.29  -68.16  -67.65  -66.72  -66.59  -66.60  -66.66  -66.78  -66.99  -67.74  -68.58  -69.38  -69.86  -69.54  -68.43  -67.06  -66.72
  100.00  -67.74  -67.67  -67.75  -67.85  -68.00  -68.25  -68.40  -68.32  -68.20  -68.30  -67.59  -67.40  -67.45  -67.49  -67.52  -67.38  -67.18  -67.05  -66.91  -66.86  -66.99  -66.95  -67.12  -67.46
  125.00  -63.36  -63.15  -63.24  -63.52  -63.57  -63.58  -63.74  -63.71  -63.35  -63.25  -63.71  -63.75  -63.79  -63.77  -63.88  -63.98  -63.97  -63.89  -63.74  -63.72  -63.84  -63.83  -63.37  -63.55
