#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -7.30   -9.60  -10.05  -10.33  -10.25   -9.27   -9.61   -9.64   -9.75   -9.10   -7.46   -6.34   -6.60   -7.45   -7.18   -6.72   -5.54   -4.46   -5.29   -6.07   -6.71   -7.32   -8.15   -8.30
    2.00   -6.72   -7.03   -8.18  -10.41  -12.59  -13.85  -14.08  -13.65  -12.16  -11.28  -12.33  -12.60  -11.72   -8.66   -4.53   -5.33   -7.06   -8.35   -9.74   -9.77   -9.57   -7.74   -7.27   -8.40
    3.00  -14.04  -14.24  -13.39  -14.10  -15.63  -18.03  -19.44  -19.85  -19.16  -18.23  -17.22  -17.02  -17.36  -18.43  -17.45  -14.15  -12.84  -12.13  -12.79  -14.54  -16.01  -17.70  -17.72  -17.77
   10.00  -41.61  -42.70  -43.91  -44.40  -44.14  -42.15  -42.32  -42.73  -42.98  -43.85  -42.57  -41.68  -41.58  -42.17  -41.54  -41.50  -42.29  -43.48  -44.19  -43.61  -42.19  -41.77  -41.63  -41.64
   20.00  -49.40  -49.53  -49.23  -48.88  -49.30  -49.46  -49.01  -49.01  -49.75  -49.81  -49.96  -50.31  -50.34  -50.15  -49.92  -49.73  -49.32  -48.99  -49.04  -49.04  -48.93  -48.87  -49.56  -49.96
   30.00  -51.81  -52.36  -52.83  -52.60  -52.34  -52.48  -52.02  -51.51  -51.37  -51.99  -52.01  -51.42  -50.30  -50.28  -51.05  -51.78  -52.30  -52.39  -52.16  -51.74  -51.60  -51.34  -51.57  -51.94
   50.00  -55.05  -55.55  -55.78  -55.92  -55.78  -55.94  -55.89  -56.01  -55.87  -55.97  -55.72  -56.15  -56.39  -56.20  -55.60  -55.09  -54.99  -55.41  -56.11  -56.50  -56.07  -55.27  -54.74  -55.26
   70.00  -57.16  -57.15  -57.54  -57.93  -57.90  -57.61  -57.18  -57.10  -57.11  -57.47  -57.93  -58.27  -58.38  -58.42  -58.28  -58.28  -58.19  -57.81  -57.39  -57.49  -57.81  -57.95  -58.30  -58.95
  100.00  -57.86  -57.86  -58.00  -58.52  -59.15  -59.76  -60.23  -60.43  -60.31  -59.78  -59.56  -59.29  -59.13  -59.44  -59.67  -59.93  -60.22  -60.57  -60.74  -60.65  -60.82  -61.32  -61.64  -61.88
  125.00  -55.90  -55.61  -55.22  -54.94  -55.09  -55.41  -55.91  -56.36  -57.16  -57.98  -58.43  -59.10  -59.46  -60.06  -60.65  -61.33  -61.75  -62.20  -62.83  -62.98  -62.74  -62.53  -62.33  -63.00
